id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v27_event_key,v26가드레일사유
937,정부/국회,정부_국회,금융위원회,"금융당국, ‘역외 스테이블코인 상품권 결제’ 정조준… KYC 없는 불법 환전 우회로 차단 착수",금융당국 역외 스테이블코인 상품권 결제 정조준 kyc 없는 불법 환전 우회로 차단 착수,블록체인투데이,블록체인투데이,"Sun, 13 Sep 2026 23:15:00 GMT","금융당국, ‘역외 스테이블코인 상품권 결제’ 정조준… KYC 없는 불법 환전 우회로 차단 착수 블록체인투데이",https://news.google.com/rss/articles/CBMicEFVX3lxTFBwRzZfWWxMMXVUT3JicnRKZlc2MHh4SlJ3MGU0TlQzdnBmNzI2MTB4MGRidFFLYW1fMFF5ZXRuM0c0MnA5eldRajBhNHV3TTdRSGFJNzVSTkd2aG9oWHBOS3BmcjBuVGNTa0hET0JVVEY?oc=5,google_rss_금융위원회 규제 when:2d,8.6,-3.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,unknown,8.6,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:announcement,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
404,정부/국회,정부_국회,과학기술정보통신부,"AI 스타트업 31곳, 美 실리콘밸리서 구글·엔비디아와 협력 논의",ai 스타트업 31곳 실리콘밸리서 구글 엔비디아와 협력 논의,v.daum.net,v.daum.net,"Mon, 14 Sep 2026 07:10:06 GMT","AI 스타트업 31곳, 美 실리콘밸리서 구글·엔비디아와 협력 논의 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBmU2R1WkVaMV8zdlM1RlZOamJQeTh6cHpnbm1GS2Y4S21NdXFTTGtia19PdVUwQzFVOWw2Sm43SVZsM1hqM21rWmozZVY2V0k?oc=5,google_rss_과학기술정보통신부 AI when:2d,8.1,-38.5,ai_infrastructure_security,ai_infrastructure_security,구글,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,event:구글:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,8.1,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:ai 스타트업 31곳 실리콘밸리서 구글 엔비디아와 협력 논의,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,2,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,OFF_TOPIC,COMP_OVERSEAS_PLATFORM_AI,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,self_filler_reference:ai 스타트업 31곳 실리콘밸리서 구글 엔비디아와 협력 논의,self_filler_reference,weak_gov_basis:no_public_actor_action_domain,,
432,정부/국회,정부_국회,과학기술정보통신부,"AI 스타트업 31곳, 美 실리콘밸리서 구글·엔비디아와 협력 논의",ai 스타트업 31곳 실리콘밸리서 구글 엔비디아와 협력 논의,etoday.co.kr,etoday.co.kr,"Mon, 14 Sep 2026 07:09:00 GMT","AI 스타트업 31곳, 美 실리콘밸리서 구글·엔비디아와 협력 논의 etoday.co.kr",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBBY1FKT1BJem4teEFlTGdtem81MFhqRlpCbDRRT0pXcEM5b0x0Z2EzM0NBekVhMFpRU1k4LVNkVjhpa0xPX1pleWF5SXdWTzYtcElHWA?oc=5,google_rss_과학기술정보통신부 AI when:2d,6.1,-38.5,ai_infrastructure_security,ai_infrastructure_security,구글,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,event:구글:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,6.1,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:ai 스타트업 31곳 실리콘밸리서 구글 엔비디아와 협력 논의,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_OVERSEAS_PLATFORM_AI,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,comp_overseas_platform_ai:ai 스타트업 31곳 실리콘밸리서 구글 엔비디아와 협력 논의,comp_overseas_platform_ai,weak_gov_basis:no_public_actor_action_domain,,
459,정부/국회,정부_국회,과학기술정보통신부,"[미리보는 국감] 작년에는 '쿠팡' 올해는 '티빙', 사실상 전국민 개인정보 다털렸다...최주희 국감에서 소명해야",미리보는 국감 작년에는 쿠팡 올해는 티빙 사실상 전국민 개인정보 다털렸다 최주희 국감에서 소명해야,srtimes.kr,srtimes.kr,"Mon, 14 Sep 2026 00:14:36 GMT","[미리보는 국감] 작년에는 '쿠팡' 올해는 '티빙', 사실상 전국민 개인정보 다털렸다...최주희 국감에서 소명해야 srtimes.kr",https://news.google.com/rss/articles/CBMia0FVX3lxTE93bGxWZVExN3RibDJycnIwbnpHaXhvYVBYbHpXQ3pVbkdUMlc0TGVlN2VkWkN2eDJsdFlNZ1oxVnlrbC05d0QtMUNTRDRKQkIwR3lGcm5sWHY1UGlfSm1wZ1o1bHNVMDE2eUM40gFrQVVfeXFMT3dsbFZlUTE3dGJsMnJycjBuekdpeG9hUFhseldDelVuR1QyVzRMZWU3ZWRaQ3Z4Mmx0WU1nWjFWeWtsLTl3RC0xQ1NENEpCQjBHeUZybmxYdjVQaV9KbXBnWjVsc1UwMTZ5Qzg?oc=5,google_rss_과학기술정보통신부 과징금 when:2d,6.0,29.0,platform_obligation,platform_obligation,쿠팡,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,direct_risk,privacy_security:tving:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,6.0,platform_obligation,government:platform_obligation,global_incident:platform_regulation:coupang:platform_data_protection_obligation:general,global_incident:platform_regulation:coupang:platform_data_protection_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_data_protection_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:platform_data_protection_obligation,comp_domestic_direct_risk,weak_gov_basis:no_public_actor_action_domain,,
543,정부/국회,정부_국회,방송미디어통신위원회,"라포랩스, SK스토아 인수 재도전…자금조달 그대로, SKT 지분 남긴다",라포랩스 sk스토아 인수 재도전 자금조달 그대로 skt 지분 남긴다,한국섬유신문,한국섬유신문,"Mon, 14 Sep 2026 08:04:48 GMT","라포랩스, SK스토아 인수 재도전…자금조달 그대로, SKT 지분 남긴다 한국섬유신문",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1hVUJpVFhjTldqUzVXY2prWGtOaVhEQ1A5aDR3RDJkc1lWQzY4ZFVEQXJYbUFwUXEwbkh2SHdhMXFWUjlzdncwbUVrZldMelJrWDhQSDBkRzFPelJUX1Y3ektpZUV4QXl6?oc=5,"google_rss_""방송미디어통신위원회"" when:2d",6.0,-20.0,strategy_mna_governance,strategy_mna_governance,SKT,v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:mna_capital:skt:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,6.0,"policy_legislation,strategy_mna_governance",government:general,global_incident:mna_capital:skt:mna_capital:general,global_incident:mna_capital:skt:mna_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:mna_capital:skt:mna_capital,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:mna_capital:skt:mna_capital,comp_domestic_strategy,weak_gov_basis:no_public_actor_action_domain,,
1534,정부/국회,정부_국회,스테이블코인,"美 백악관 암호화폐 위원장, '클래리티 법안' 스테이블코인 규정 지지",백악관 암호화폐 위원장 클래리티 법안 스테이블코인 규정 지지,글로벌이코노믹,글로벌이코노믹,"Mon, 14 Sep 2026 22:45:52 GMT","美 백악관 암호화폐 위원장, '클래리티 법안' 스테이블코인 규정 지지 글로벌이코노믹",https://news.google.com/rss/articles/CBMiiAFBVV95cUxQR1d5dGd5dF9EQmFpNWM4c01hcGFtTGpoYlpwcnhsMmstSkliOXZ1MlRScjNxN3gtelMyYklnUWpoSjJCcWUxUUZ6UGVzWW1EX3lkakpyY1ZKRzhVSThKUE9HX1FodndGZ1Y2dFJNLVhFZ3J4QUhYX0NGejNpQ212QTg4OVZfY0dE?oc=5,google_rss_스테이블코인 when:2d,5.0,22.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_legislation,,v43_not_government_policy,,,,,,general,24.0,published_today,official_action,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,5.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:policy_change,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_appointment_governance,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,government_appointment_governance,weak_gov_basis:foreign_public_policy,,foreign_policy_should_be_competitor
1491,정부/국회,정부_국회,플랫폼 규제,"SNS부터 챗GPT까지…EU, 아동 디지털 이용 규제 강화",sns부터 챗gpt까지 eu 아동 디지털 이용 규제 강화,애드뉴스인천,애드뉴스인천,"Tue, 15 Sep 2026 01:28:00 GMT","SNS부터 챗GPT까지…EU, 아동 디지털 이용 규제 강화 애드뉴스인천",https://news.google.com/rss/articles/CBMia0FVX3lxTE1uVUQ0Q2VDQlZMTEVxWDJ4TzMzb0c2SnB5eWE4RC1CTWtpYWJzck1IN0ZLd3JpSFRUNGFlbkJ5UUZfZ0FQTGFCSk9zV0N0MUl1dGpSYkt4bnZrb0NhZGpoczlHS3JRb18wcGRF?oc=5,google_rss_플랫폼 규제 when:2d,4.5,20.5,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,오픈AI,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:openai:platform_content_moderation_obligation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,global_platform_or_overseas_rule,Y,global,4.5,"policy_legislation,market_power_platform,ai_infrastructure_security",government:platform_obligation,global_incident:platform_regulation:openai:platform_content_moderation_obligation:policy_change,global_incident:platform_regulation:openai:platform_content_moderation_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,global_incident:platform_regulation:openai:platform_content_moderation_obligation,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,global_incident:platform_regulation:openai:platform_content_moderation_obligation,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,foreign_policy_should_be_competitor
3073,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"""AI 개발 속도 늦추자"" 美 빅테크 주장에…중국 '발끈'한 이유",ai 개발 속도 늦추자 빅테크 주장에 중국 발끈 한 이유,한국경제,한국경제,"Mon, 14 Sep 2026 13:00:05 GMT","""AI 개발 속도 늦추자"" 美 빅테크 주장에…중국 '발끈'한 이유 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTFB6UWw4RFJaRU1PdjRvWmV1bVNWc05XS1RDMGhVSnRtR1B2dkpyOV9EclRHRTlMcjkxa3hNb00zSnBzZmRhT1JhdnNqLXFMSG50X1JGY1NCMnFfdw?oc=5,google_rss_중국 AI when:2d,4.5,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,business_change,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,overseas_platform_ai_rule_pass,Y,ai_infra_company,4.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:ai 개발 속도 늦추자 빅테크 주장에 중국 발끈 한 이유,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:ai 개발 속도 늦추자 빅테크 주장에 중국 발끈 한 이유,government_ai_core_policy,,,
2435,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"인천공항공사, 전사 개인정보보호 인식제고 캠페인 시행",인천공항공사 전사 개인정보보호 인식제고 캠페인 시행,마일드경제,마일드경제,"Mon, 14 Sep 2026 11:35:00 GMT","인천공항공사, 전사 개인정보보호 인식제고 캠페인 시행 마일드경제",https://news.google.com/rss/articles/CBMia0FVX3lxTFBENGd1VE1md3VOMHlvNElrVThVVmUtaUx5VWd2SjZ4bmZYbXpsbXpPNm1kRl9ZRk9tVHlJdG1aQUlCR1FGekVkOEVXTi1BeWJ2c3F1aUZ4R25XTlRkenloUW1uRkJmSjgyS0pZ?oc=5,google_rss_배달의민족 개인정보 when:2d,2.5,61.0,,,,v43_not_true_competitor;low_value:캠페인;brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,direct_risk,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,action_started,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,competitor_actor_action_pass,Y,baemin,2.5,,competitor:platform_obligation,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation:policy_change,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_GENERAL_LOW_RELEVANCE,domestic,,카카오 대외협력 관점 간접 참고,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,competitor_general_low_relevance,,,
2241,경쟁사/해외이슈,경쟁사_해외이슈,토스,'토스 행운퀴즈' 정답 공개 (9월 15일),토스 행운퀴즈 정답 공개 9월 15일,위키트리,위키트리,"Tue, 15 Sep 2026 01:13:00 GMT",'토스 행운퀴즈' 정답 공개 (9월 15일) 위키트리,https://news.google.com/rss/articles/CBMiVkFVX3lxTFB5TmFLUkFfajhEa2lrR3BGSllNMGVlWEFxVFpOYnFhdzRseXRFT3JINnpOczVfZ2tpWVlKZUlvclM1ZEdGMnRDN2VMcHNWOXBKbFgwWEl3?oc=5,google_rss_토스 when:2d,0.0,4.0,,,토스,v43_weak_filler_or_distant_industry,,,,,,general,42.0,published_today+today_date_action,general,,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,toss,0.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:토스 행운퀴즈 정답 공개 9월 15일,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:토스 행운퀴즈 정답 공개 9월 15일,comp_domestic_finance_commerce,,,
2229,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,쿠팡 “짝퉁 K-뷰티 차단”…화장품 위조 핫라인 운영한다,쿠팡 짝퉁 k 뷰티 차단 화장품 위조 핫라인 운영한다,헤럴드경제,헤럴드경제,"Mon, 14 Sep 2026 00:01:57 GMT",쿠팡 “짝퉁 K-뷰티 차단”…화장품 위조 핫라인 운영한다 헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTFAxMTRBMVRUeXpocmdSUzI0bjczVHpHdEE4SHVLOG5WakhreFBVeWJjRVdIRVJLaTNETF9Tb1hWazhVbEw3c056Nl9GZlcxRWhHTlREZVFn?oc=5,google_rss_쿠팡 AI when:2d,-0.5,11.0,platform_obligation,platform_obligation,쿠팡,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,event:쿠팡:platform_obligation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,coupang,-0.5,platform_obligation,competitor:general,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:쿠팡 짝퉁 k 뷰티 차단 화장품 위조 핫라인 운영한다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:쿠팡 짝퉁 k 뷰티 차단 화장품 위조 핫라인 운영한다,comp_domestic_strategy,,,
1089,정부/국회,정부_국회,금융감독원,[아침뉴스] 09/14 유가 진정·CPI 소화에 AI 인프라·메모리주 관심...SK하이닉스,아침뉴스 09 14 유가 진정 cpi 소화에 ai 인프라 메모리주 관심 sk하이닉스,네이버 프리미엄콘텐츠,네이버 프리미엄콘텐츠,"Sun, 13 Sep 2026 23:23:00 GMT",[아침뉴스] 09/14 유가 진정·CPI 소화에 AI 인프라·메모리주 관심...SK하이닉스 네이버 프리미엄콘텐츠,https://news.google.com/rss/articles/CBMikAFBVV95cUxQM3hvRU8yc3NiWVBzcG9MWnFJRDRPUURFZi1xQlZCNU1ocXJNbDhwaUdMMlZUNjdKQmd3eTdqeXg2a3lWWm55SVRzT3Uza1hiMl9UdzFXVEZOWFZlWjRZLU9MLXUxQmZzRkFFT3BRcjYtU3VnMUgxdDllMEVqZ294QUNJZ0VOaEJ6N1VET0tvRzg?oc=5,google_rss_금융감독원 AI when:2d,-1.9,-38.5,ai_infrastructure_security,ai_infrastructure_security,네이버,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,global_incident:labor_ir:naver:labor_law_complaint,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,-1.9,ai_infrastructure_security,government:tech_security_policy,global_incident:labor_ir:naver:labor_law_complaint:general,global_incident:labor_ir:naver:labor_law_complaint,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_AI_PLATFORM,domestic,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,weak_gov_basis:no_public_actor_action_domain,,
486,정부/국회,정부_국회,과학기술정보통신부,"있으나 마나 한 정부 ISMS 인증...무신사, 인증 두 달 만에 대규모 정보 유출",있으나 마나 한 정부 isms 인증 무신사 인증 두 달 만에 대규모 정보 유출,생생비즈플러스,생생비즈플러스,"Sun, 13 Sep 2026 23:40:18 GMT","있으나 마나 한 정부 ISMS 인증...무신사, 인증 두 달 만에 대규모 정보 유출 생생비즈플러스",https://news.google.com/rss/articles/CBMibEFVX3lxTFBsZ0pIbVRaem1nWHlrak5taVE4NWx0Z3dqTHd3TVlKcGVmc29kYWRvUk9NRXlQUzRtYWJyLXI0Wnp3Q0F4UllVeTVHWE51VWZfR180Rk5xbE1aRDhoTlkxOWdVWTNPLWp6TE5fNQ?oc=5,google_rss_과학기술정보통신부 조사 when:2d,-2.0,-16.0,"kim_beomsoo_trial,privacy_security_reliability",kim_beomsoo_trial,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,v27:platform_enforcement:microsoft:privacy_data_violation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,-2.0,privacy_security_reliability,government:tech_security_policy,global_incident:platform_enforcement:microsoft:privacy_data_violation:general,global_incident:platform_enforcement:microsoft:privacy_data_violation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_enforcement:microsoft:privacy_data_violation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,overseas,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_enforcement:microsoft:privacy_data_violation,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,platform_enforcement:microsoft:privacy_data_violation,
1510,정부/국회,정부_국회,플랫폼 규제,"불가리아, 가상자산 거래 내역 국세청 보고 의무화… EU ‘DAC8’ 국내법 반영",불가리아 가상자산 거래 내역 국세청 보고 의무화 eu dac8 국내법 반영,블록체인투데이,블록체인투데이,"Tue, 15 Sep 2026 00:46:20 GMT","불가리아, 가상자산 거래 내역 국세청 보고 의무화… EU ‘DAC8’ 국내법 반영 블록체인투데이",https://news.google.com/rss/articles/CBMicEFVX3lxTE5yamx4U2k5Q21VTVk0cTJ2N0g2NGtEdENIZlcxcVkyeXZERjJwRjBXMEhWT2NCUmlOUWVudXEwOXgwbUltX3JhREdwcXZXYVVLbF95OTM3UzM2RDBmWXBweHVmUk5xNndCbmtxNGlPRk8?oc=5,google_rss_플랫폼 규제 when:2d,-4.0,12.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,Y,,,,,platform_operator_obligation,24.0,published_today,general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,-4.0,"policy_legislation,market_power_platform,digital_asset_stablecoin,platform_obligation",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:policy_change,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,government_digital_finance_policy,weak_gov_basis:foreign_public_policy,,foreign_policy_should_be_competitor
