id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v27_event_key,v32_weak_non_digital_gov
3142,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"트럼프 행정부, 외국인 유학생 비자 4년으로 제한",트럼프 행정부 외국인 유학생 비자 4년으로 제한,한국경제,한국경제,"Thu, 16 Jul 2026 14:17:40 GMT","트럼프 행정부, 외국인 유학생 비자 4년으로 제한 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBiZjNhVDIzdTc4M0dkWjM2bmtabnlBY0trdUI2cVNaSTB5Y29lOVRGOE5mR29vVHdZSGtCNlhZcS14YlNlUU1RZEk0TUFVSGlIQ05JcjNvWmVpZw?oc=5,google_rss_트럼프 행정부 when:2d,-21.5,4.0,,,,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-21.5,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:트럼프 행정부 외국인 유학생 비자 4년으로 제한,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:트럼프 행정부 외국인 유학생 비자 4년으로 제한,government_general_low_relevance,,,,
3134,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"트럼프 행정부, 외국학생 비자 4년으로 제한",트럼프 행정부 외국학생 비자 4년으로 제한,서울경제,서울경제,"Thu, 16 Jul 2026 14:02:48 GMT","트럼프 행정부, 외국학생 비자 4년으로 제한 서울경제",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9QQzJma0Fob0hZVzlQSUJ4cTN4TVo1YkZqQjNPWjJ4UWRCaVg5NEp2MVpPOUVoVTVIUjhQSHNTSjVLX2ExTmhuMFZNUDhwc2t0TEHSAVNBVV95cUxNTk5hUHdLRkhsZUNKN0FJbGhMYU55UlMtQ0cyZDdhSXJqSXJuNTVYN0lmaDlFX2pLMktLQzF2cm0zSUJXWFB4NjBBbVh0SVRGUXJiOA?oc=5,google_rss_트럼프 행정부 when:2d,-21.5,4.0,,,,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-21.5,,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:트럼프 행정부 외국학생 비자 4년으로 제한,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:트럼프 행정부 외국학생 비자 4년으로 제한,government_general_low_relevance,,,,
2122,경쟁사/해외이슈,경쟁사_해외이슈,KT,아마존도 위성인터넷 가세…SK텔링크·KT SAT 사업 영향은,아마존도 위성인터넷 가세 sk텔링크 kt sat 사업 영향은,서울경제TV,서울경제TV,"Thu, 16 Jul 2026 08:47:17 GMT",아마존도 위성인터넷 가세…SK텔링크·KT SAT 사업 영향은 서울경제TV,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBHX3h4OUh5cW5qdTNsaHdSd2tiOFZsM09TTU5HdnpYMnV5Qm82RmVTdFUtZkwzUTNpanhyRVJHQnJtdS1pZHdkT0VQNUZaY2pQUENkR2pXNnF6R2RGRDhJMHNLUVM?oc=5,google_rss_KT when:2d,-21.5,4.0,,,KT,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,-21.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:아마존도 위성인터넷 가세 sk텔링크 kt sat 사업 영향은,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:아마존도 위성인터넷 가세 sk텔링크 kt sat 사업 영향은,comp_domestic_strategy,,,,
3175,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,美 “브라질에 301조 관세 25% 부과”…상호관세 대안 첫 적용,브라질에 301조 관세 25 부과 상호관세 대안 첫 적용,서울경제,서울경제,"Thu, 16 Jul 2026 07:30:56 GMT",美 “브라질에 301조 관세 25% 부과”…상호관세 대안 첫 적용 서울경제,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1VSTFpSkt4QzFOZXAtTlMwUFJra2wyVkozbnUyN2Z5dS1tOWVSay1FQmJKemtwTnJMUnA0S21XQmw4cjhpdmM0WEUzNmhHdkVQU3fSAVNBVV95cUxNVDJ6cTlXb1BlYWRHd3h6MzB6MXg1anUwT19HdGVqanpqb05tdjh1QUlnOGx1OEdlSWZ4UVpxTkNpaXNibE91Q3BPemFlSnpLUllpUQ?oc=5,google_rss_트럼프 행정부 when:2d,-21.5,4.0,,,,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-21.5,,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:브라질에 301조 관세 25 부과 상호관세 대안 첫 적용,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:브라질에 301조 관세 25 부과 상호관세 대안 첫 적용,government_general_low_relevance,,,,
2124,경쟁사/해외이슈,경쟁사_해외이슈,KT,"“청년 가게 알리고 키운다”…KT, 서울신보와 창업 지원",청년 가게 알리고 키운다 kt 서울신보와 창업 지원,서울경제TV,서울경제TV,"Thu, 16 Jul 2026 05:56:43 GMT","“청년 가게 알리고 키운다”…KT, 서울신보와 창업 지원 서울경제TV",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5iTzF3SVFFSUZDcmlkSFFPaERmcjFnUVdrZGZPaUhyM2ppcEs3dGEybzE1LXZ1dHdMZ0NOWXBSc3lXR1RSMG1HeVZLVkFUTTRfM1JFQzJYeUExZ2VYUVJUaDludzI?oc=5,google_rss_KT when:2d,-21.5,4.0,,,KT,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,-21.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:청년 가게 알리고 키운다 kt 서울신보와 창업 지원,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:청년 가게 알리고 키운다 kt 서울신보와 창업 지원,comp_domestic_strategy,,,,
1930,경쟁사/해외이슈,경쟁사_해외이슈,네이버,[빗썸 지배구조 분수령] 지배구조 다음은 신뢰…빗썸의 남은 과제 : 네이버 블로그,빗썸 지배구조 분수령 지배구조 다음은 신뢰 빗썸의 남은 과제 네이버 블로그,Naver Blog,Naver Blog,"Fri, 17 Jul 2026 01:30:54 GMT",[빗썸 지배구조 분수령] 지배구조 다음은 신뢰…빗썸의 남은 과제 : 네이버 블로그 Naver Blog,https://news.google.com/rss/articles/CBMijwFBVV95cUxNN1Ryck45YmxvRTdrbHI5VTJhMlNGREVxS2JadzB5TndmYlNFUWFjMThlc3dYcWg4Tk9DYnAxck9hdTN0LU4zSDhlUWg3REZUV1dRSDJ4cV9iUXVBMi1mSXo0cHlwQVk2dlVTaTZ0V3NlaW5zLXEtMVNwLUpsVFpOQ2NxVVI3WFM3U0d6YUdwRQ?oc=5,google_rss_네이버 과징금 when:2d,-21.5,-16.5,digital_asset_stablecoin,digital_asset_stablecoin,네이버,v43_not_true_competitor,,,,,,general,24.0,published_today,general,event:네이버:digital_asset_stablecoin,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-21.5,digital_asset_stablecoin,self:digital_asset,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:빗썸 지배구조 분수령 지배구조 다음은 신뢰 빗썸의 남은 과제 네이버 블로그,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:빗썸 지배구조 분수령 지배구조 다음은 신뢰 빗썸의 남은 과제 네이버 블로그,comp_domestic_strategy,,,,
1817,경쟁사/해외이슈,경쟁사_해외이슈,네이버,[빗썸 지배구조 분수령] 비덴트 리스크 털어낼까…달라지는 빗썸 : 네이버 블로그,빗썸 지배구조 분수령 비덴트 리스크 털어낼까 달라지는 빗썸 네이버 블로그,Naver Blog,Naver Blog,"Fri, 17 Jul 2026 01:10:00 GMT",[빗썸 지배구조 분수령] 비덴트 리스크 털어낼까…달라지는 빗썸 : 네이버 블로그 Naver Blog,https://news.google.com/rss/articles/CBMijwFBVV95cUxNaU9vSzF6RjV0R0NueUdKaFdlOGxNcWZyYWxtZ1A0U2E5c0xrdVlXUWF6Sk9ZbDcyV0FoTHZLckJ0TWxfSnRqOHlRMjZCelpqLTQyeUpfTmQ1d2JoclkyejFjc1JBVjV6dzVXNjBBYThoYnowUWZQWUNTUEVaWWoxZ29yUEhZZFZvSmR6c0tYbw?oc=5,google_rss_네이버 when:2d,-21.5,-16.5,digital_asset_stablecoin,digital_asset_stablecoin,네이버,v43_not_true_competitor,,,,,,general,24.0,published_today,general,event:네이버:digital_asset_stablecoin,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-21.5,digital_asset_stablecoin,competitor:general,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:빗썸 지배구조 분수령 비덴트 리스크 털어낼까 달라지는 빗썸 네이버 블로그,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:빗썸 지배구조 분수령 비덴트 리스크 털어낼까 달라지는 빗썸 네이버 블로그,comp_domestic_strategy,,,,
1923,경쟁사/해외이슈,경쟁사_해외이슈,네이버,[빗썸 지배구조 분수령] 비덴트 넘은 이정훈…남은 지배구조 숙제 : 네이버 블로그,빗썸 지배구조 분수령 비덴트 넘은 이정훈 남은 지배구조 숙제 네이버 블로그,Naver Blog,Naver Blog,"Fri, 17 Jul 2026 01:10:00 GMT",[빗썸 지배구조 분수령] 비덴트 넘은 이정훈…남은 지배구조 숙제 : 네이버 블로그 Naver Blog,https://news.google.com/rss/articles/CBMijwFBVV95cUxOLTZnOTMxaW10VnY0TEVMdHpyM25USUxoTmFaTUNka3ppX1J6VjJkM1lueFFrMUJPVEtfeFZMdGkyajJEakdlVWN1cGEtTUllUVF1NXNYYkdBSFJSeDZLa2d0d0ZSbXZ1SmFaRS1id1luaG4zMS1YdzRWdGM3QWdySEhuWFU3dHV6NGdKVmFRdw?oc=5,google_rss_네이버 규제 when:2d,-21.5,-16.5,digital_asset_stablecoin,digital_asset_stablecoin,네이버,v43_not_true_competitor,,,,,,general,24.0,published_today,general,event:네이버:digital_asset_stablecoin,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-21.5,digital_asset_stablecoin,competitor:general,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:빗썸 지배구조 분수령 비덴트 넘은 이정훈 남은 지배구조 숙제 네이버 블로그,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:빗썸 지배구조 분수령 비덴트 넘은 이정훈 남은 지배구조 숙제 네이버 블로그,comp_domestic_strategy,,,,
2131,경쟁사/해외이슈,경쟁사_해외이슈,KT,"'2회 역전 스리런 홈런' kt 최원준 ""빅터 레이예스나 오스틴 딘의 타격 영상 보면서 연구""",2회 역전 스리런 홈런 kt 최원준 빅터 레이예스나 오스틴 딘의 타격 영상 보면서 연구,스포츠타임스,스포츠타임스,"Thu, 16 Jul 2026 19:29:28 GMT","'2회 역전 스리런 홈런' kt 최원준 ""빅터 레이예스나 오스틴 딘의 타격 영상 보면서 연구"" 스포츠타임스",https://news.google.com/rss/articles/CBMickFVX3lxTE9NaDFTOTY0TkY1VzlORVJxQkw2MHF2SVczYzlDMDNPNHVGWnN4em5STEZNalEyZUFSb3dKX21PcExhSXV0anJ5dllESFI2ZXVqbEdRQkdwX1dMc1ZJOTRCdzJFSFowVUNTbmYxVWFyMzExQQ?oc=5,google_rss_KT when:2d,-22.0,4.0,,,KT,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,-22.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:2회 역전 스리런 홈런 kt 최원준 빅터 레이예스나 오스틴 딘의 타격 영상 보면서 연구,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:2회 역전 스리런 홈런 kt 최원준 빅터 레이예스나 오스틴 딘의 타격 영상 보면서 연구,comp_domestic_strategy,,,,
3130,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"트럼프 행정부, 유학생 체류 4년으로 제한",트럼프 행정부 유학생 체류 4년으로 제한,v.daum.net,v.daum.net,"Thu, 16 Jul 2026 18:25:00 GMT","트럼프 행정부, 유학생 체류 4년으로 제한 v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTE83Y1VOVEJId09LNXF5d3lEY2VVcFNMT2EzSHdhWldLbkxuNlltV2JFTHZJMUkxT0VCUmlSM3FkWTNMZkRuSXFxcUUxb2x1dF9QTERkMA?oc=5,google_rss_트럼프 행정부 when:2d,-22.0,4.0,,,,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-22.0,,,,,산업동향,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:트럼프 행정부 유학생 체류 4년으로 제한,카카오 대외협력 관점 간접 참고,2,2,2,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local,OFF_TOPIC,,COMP_GENERAL_LOW_RELEVANCE,other,,카카오 대외협력 관점 간접 참고,self_filler_reference:트럼프 행정부 유학생 체류 4년으로 제한,self_filler_reference,,,,
2872,경쟁사/해외이슈,경쟁사_해외이슈,MS,"구독은 잊어버리세요. Microsoft Office 맥용 버전은 이제 평생 라이선스로 49,99유로에 구매하실 수 있습니다.",구독은 잊어버리세요 microsoft office 맥용 버전은 이제 평생 라이선스로 49 99유로에 구매하실 수 있습니다,Letem světem Applem,Letem světem Applem,"Thu, 16 Jul 2026 17:09:01 GMT","구독은 잊어버리세요. Microsoft Office 맥용 버전은 이제 평생 라이선스로 49,99유로에 구매하실 수 있습니다. Letem světem Applem",https://news.google.com/rss/articles/CBMi1wFBVV95cUxQZkI0dDhQVk5VSzZJUHp6ZTU2TFBCSXZBUTBtX1NkRkUyUGwwTE1PNEZZS2RGd2pHdWUxdmp6Ri1uc2xjRzJ3MWhmUHhGRUdTdEZ5WkdRRmU1dVRiZGhYbTJFN2R2c3FRNHNsUXJwTHJaQW01QnZLLW5lVUtWNjdLY043ZjRUMTdTeUVpLWpIVGd6TE9CRGstZEMwV1laeFRoME9lZFg2QlZFRElMVFprOG9WZVZnbFZBVzBDaE9PZzUyYTRhaVgwNVBYMUlBbFM1UlhTTDU3MA?oc=5,google_rss_MS when:2d,-22.0,4.0,,,애플,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,-22.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:구독은 잊어버리세요 microsoft office 맥용 버전은 이제 평생 라이선스로 49 99유로에 구매하실,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:구독은 잊어버리세요 microsoft office 맥용 버전은 이제 평생 라이선스로 49 99유로에 구매하실,competitor_general_low_relevance,,,,
3132,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"트럼프 행정부 ""미 체류 유학생 비자 4년 제한""",트럼프 행정부 미 체류 유학생 비자 4년 제한,v.daum.net,v.daum.net,"Thu, 16 Jul 2026 15:40:40 GMT","트럼프 행정부 ""미 체류 유학생 비자 4년 제한"" v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTFB4bmV1Ti1SNlVfRldJYktwbnUwczgwZmxxSVpYeURBTTFWakM1dmZKQl9EUk5LTy1aLXRvblJ6a0dVeERoS2pSRDRCSkd4MjBpRnRsbg?oc=5,google_rss_트럼프 행정부 when:2d,-22.0,4.0,,,,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-22.0,,,,,산업동향,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:트럼프 행정부 미 체류 유학생 비자 4년 제한,카카오 대외협력 관점 간접 참고,2,2,2,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local,OFF_TOPIC,,COMP_GENERAL_LOW_RELEVANCE,other,,카카오 대외협력 관점 간접 참고,self_filler_reference:트럼프 행정부 미 체류 유학생 비자 4년 제한,self_filler_reference,,,,
3181,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"트럼프 행정부 ""미 체류 유학생 비자 4년 제한""",트럼프 행정부 미 체류 유학생 비자 4년 제한,네이트,네이트,"Thu, 16 Jul 2026 15:40:00 GMT","트럼프 행정부 ""미 체류 유학생 비자 4년 제한"" 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTE5ka0x4VVk0NHc0ZnRRNjFLdi1HYmVTdWRPSkc4YmpvZlI4ZERyaXQ5MWZ0d09JejVfNmJ3WEtBLWFfZGl2eW1rLUFrZG96V3ZHdHM3N043Wk5DamVxbnFWMEtKSFlaTmdGX0pEUWJvQUFxMWNhMDF6Tw?oc=5,google_rss_트럼프 행정부 when:2d,-22.0,4.0,,,,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-22.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:트럼프 행정부 미 체류 유학생 비자 4년 제한,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:트럼프 행정부 미 체류 유학생 비자 4년 제한,government_general_low_relevance,,,,
3174,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"트럼프 행정부, 유학생 비자 4년으로 제한...120만명 타격 예상",트럼프 행정부 유학생 비자 4년으로 제한 120만명 타격 예상,RadioKorea,RadioKorea,"Thu, 16 Jul 2026 15:39:00 GMT","트럼프 행정부, 유학생 비자 4년으로 제한...120만명 타격 예상 RadioKorea",https://news.google.com/rss/articles/CBMifkFVX3lxTE1RS295RFdya1lxUWhHMnpwTTFlQ2h6eWl6QkV4MUJrVHF5bWZESDc2cGNWaDFacFZOWDJma3JWVW5UM3ZpbzNjMU1QSzB6NVNxRWZoR01LMHkyNDhUOW9EMHQ2dnNMXzJJZ2JlYk83LWJzcEhocnFFWmtUWDdZQQ?oc=5,google_rss_트럼프 행정부 when:2d,-22.0,4.0,,,,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-22.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:트럼프 행정부 유학생 비자 4년으로 제한 120만명 타격 예상,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:트럼프 행정부 유학생 비자 4년으로 제한 120만명 타격 예상,government_general_low_relevance,,,,
2890,경쟁사/해외이슈,경쟁사_해외이슈,메타,"멀리 떨어진 물질과의 상호작용을 통한 파동 제어… 서울공대 기계공학부 오주환 교수팀, 기존 한계 극복한 차세대 메타물질 개발",멀리 떨어진 물질과의 상호작용을 통한 파동 제어 서울공대 기계공학부 오주환 교수팀 기존 한계 극복한 차세대 메타물질 개발,koreasprint.com,koreasprint.com,"Fri, 17 Jul 2026 01:58:00 GMT","멀리 떨어진 물질과의 상호작용을 통한 파동 제어… 서울공대 기계공학부 오주환 교수팀, 기존 한계 극복한 차세대 메타물질 개발 koreasprint.com",https://news.google.com/rss/articles/CBMibkFVX3lxTE1tSkNhcmZnUEo4WU5FMUdzZ2MtTWpzb2dKSDZfalJBMTBHc1JEUklndTNKS19vaVpUWmJ1Nmhvdl9OZTNwLTVkRGZJYkFIdXo4dDhJUWd6UW81N0xGcnJOV0lac1V1ZUx5MzdxeXNn?oc=5,google_rss_메타 when:2d,-22.0,4.0,,,메타,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,,,,-22.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:멀리 떨어진 물질과의 상호작용을 통한 파동 제어 서울공대 기계공학부 오주환 교수팀 기존 한계 극복한 차세대,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:멀리 떨어진 물질과의 상호작용을 통한 파동 제어 서울공대 기계공학부 오주환 교수팀 기존 한계 극복한 차세대,competitor_general_low_relevance,,,,
3126,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"[속보] 트럼프 행정부, 외국학생 비자 4년으로 제한…최종 규정 발표",트럼프 행정부 외국학생 비자 4년으로 제한 최종 규정 발표,매일경제,매일경제,"Thu, 16 Jul 2026 13:41:18 GMT","[속보] 트럼프 행정부, 외국학생 비자 4년으로 제한…최종 규정 발표 매일경제",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5fdEZPQ1RCclRLSUpuMzBhU1NiTjhQQ3JhSlFPMXFfcDVmeHVOUXNDMXpldmJtaE5NTmFEeUI2ZDk0ZVF5c0d3UzgxRklVNW9QWFE?oc=5,google_rss_트럼프 행정부 when:2d,-22.25,4.0,,,,v43_not_true_competitor,,,,,,general,19.0,published_yesterday+exclusive_breaking,general,,rumor_or_report,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-22.25,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:트럼프 행정부 외국학생 비자 4년으로 제한 최종 규정 발표,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:트럼프 행정부 외국학생 비자 4년으로 제한 최종 규정 발표,government_general_low_relevance,,,,
