id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
1192,정부/국회,정부_국회,금융감독원,"“분산투자했는데 결국 AI”…글로벌 연기금, 자산 곳곳 번진 ‘AI 쏠림’ 경계",분산투자했는데 결국 ai 글로벌 연기금 자산 곳곳 번진 ai 쏠림 경계,블록미디어,블록미디어,"Sun, 20 Sep 2026 21:57:12 GMT","“분산투자했는데 결국 AI”…글로벌 연기금, 자산 곳곳 번진 ‘AI 쏠림’ 경계 블록미디어",https://news.google.com/rss/articles/CBMiWEFVX3lxTE5yWHFzMWdfM3d2V0Qwd3hSYU1BMzVyTW5YWkhMaW41THVaUTQ1bWFFRVNqZVBSU1pLZTJ5dUk4QUhUWUdQMm81MHp0MFVFME1NNkUzVXp2QUM?oc=5,google_rss_금융감독원 AI when:2d,-32.4,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,-32.4,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:분산투자했는데 결국 ai 글로벌 연기금 자산 곳곳 번진 ai 쏠림 경계,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:분산투자했는데 결국 ai 글로벌 연기금 자산 곳곳 번진 ai 쏠림 경계,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
1830,정부/국회,정부_국회,딥페이크,"“AI로 앱 만들고 음악까지”…중국 한인 청소년들, AI 배워",ai로 앱 만들고 음악까지 중국 한인 청소년들 ai 배워,재외동포신문,재외동포신문,"Mon, 21 Sep 2026 05:50:20 GMT","“AI로 앱 만들고 음악까지”…중국 한인 청소년들, AI 배워 재외동포신문",https://news.google.com/rss/articles/CBMibEFVX3lxTE5vdkxLak84Y3BfQnFlYzg1S3BERVlXRG5BU2RoVThjZndJUGI3aW43bHhsaThWV2pIMWFVdE95NUljYlVPU2FodXM4aG9FeFBGSllCM2lLb0tSNHU3bHA5WWtsVkdTemVFLTZwbg?oc=5,google_rss_딥페이크 when:2d,-33.0,-34.0,"ai_infrastructure_security,deepfake_youth",ai_infrastructure_security,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,global,-33.0,"privacy_security_reliability,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:ai로 앱 만들고 음악까지 중국 한인 청소년들 ai 배워,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:ai로 앱 만들고 음악까지 중국 한인 청소년들 ai 배워,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
3174,경쟁사/해외이슈,경쟁사_해외이슈,애플,접는 아이폰 본 뒤 마음 접었다? 국내서 반사익 얻는 Z폴드8,접는 아이폰 본 뒤 마음 접었다 국내서 반사익 얻는 z폴드8,중앙일보,중앙일보,"Sun, 20 Sep 2026 15:02:00 GMT",접는 아이폰 본 뒤 마음 접었다? 국내서 반사익 얻는 Z폴드8 중앙일보,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBucjJwR3pFNUg5bVlmRm0tam5ERnltbU5YN3NxUmFRb2tpWS01MVpTWnEwOVZTdEw4blZEN2FkRUtCamhBTW9Sb1BGbGszSEJoNFBWdDd3?oc=5,google_rss_애플 site:joongang.co.kr when:2d,-33.5,4.0,,,애플,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-33.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:접는 아이폰 본 뒤 마음 접었다 국내서 반사익 얻는 z폴드8,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:접는 아이폰 본 뒤 마음 접었다 국내서 반사익 얻는 z폴드8,competitor_general_low_relevance,,,
1018,정부/국회,정부_국회,금융위원회,"미래에셋證 노조, '금감원 검사실태' 전직원 전수조사…신경전 격화",미래에셋 노조 금감원 검사실태 전직원 전수조사 신경전 격화,news.einfomax.co.kr,news.einfomax.co.kr,"Mon, 21 Sep 2026 02:11:00 GMT","미래에셋證 노조, '금감원 검사실태' 전직원 전수조사…신경전 격화 news.einfomax.co.kr",https://news.google.com/rss/articles/CBMicEFVX3lxTE9OaUMzSnk0OFVBczczbmdzb3JqeElpX09QZFNzMGF5WEk0aXJ4bXRqbGEwLXVpcGRGQlR3TjJndnRKVjc4cHR6MlVLZWhpbnJ0TUNfdnFnZ3piaml4STNYZFcxRTY3WnB5eHR5WlpMZXM?oc=5,google_rss_금융위원회 조사 when:2d,-33.5,-22.5,"labor_dispute,labor_negotiation",labor_general,금감원,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,official_action,global_incident:labor_ir:financial_authority:labor_ir,investigation,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-33.5,"labor_negotiation,policy_legislation",government:general,global_incident:labor_ir:financial_authority:labor_ir:conflict_escalation,global_incident:labor_ir:financial_authority:labor_ir,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:labor_ir:financial_authority:labor_ir,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,로컬 보조 라벨 / v26: 한국 정부·국회 직접 행위자 근거 약함,local,,GOV_GENERAL_LOW_RELEVANCE,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:labor_ir:financial_authority:labor_ir,government_general_low_relevance,,,
2048,경쟁사/해외이슈,경쟁사_해외이슈,네이버,[ 2026년 9월 22일(화) 프랜차이즈 뉴스 ] : 네이버 블로그,2026년 9월 22일 화 프랜차이즈 뉴스 네이버 블로그,Naver Blog,Naver Blog,"Mon, 21 Sep 2026 20:18:26 GMT",[ 2026년 9월 22일(화) 프랜차이즈 뉴스 ] : 네이버 블로그 Naver Blog,https://news.google.com/rss/articles/CBMijgFBVV95cUxPMEI0M0p3SUhCbkNUMEtOVUdNTkU5QW5wUmtGcjFIN0JNUURhZDZQTDZqdE9KYzNTZGtFVGRHMzZRTXlua0l3X2J6dEdmN1VLb19nUlk2djFKVWxFYTdReG9melFCSC1NTU5Vd3pUNG5NNnlmOVVRRWlVNnp4ODJyOExqSjU0UlR6WU51cUln?oc=5,google_rss_네이버 규제 when:2d,-33.5,-23.5,,,네이버,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-33.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:2026년 9월 22일 화 프랜차이즈 뉴스 네이버 블로그,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:2026년 9월 22일 화 프랜차이즈 뉴스 네이버 블로그,comp_domestic_strategy,,,
1965,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"충북반도체고, 중국 자매학교와 한·중 교육 교류 : 네이버 블로그",충북반도체고 중국 자매학교와 한 중 교육 교류 네이버 블로그,Naver Blog,Naver Blog,"Mon, 21 Sep 2026 20:05:51 GMT","충북반도체고, 중국 자매학교와 한·중 교육 교류 : 네이버 블로그 Naver Blog",https://news.google.com/rss/articles/CBMijwFBVV95cUxORjhvT0RoQUZhVUR1MHdoYVNhcDBoaVUyRDN4QUJobldxb1E3VGxhOTdxcmxZTzlPdGNHcUVwVEpiZEhKMl83bE5odlRKejdobThXYko4bjdPMnV6V3FDRWVRQ1ZaQkVfVlk2TVBFWERBMS1XNlk1UnZXQTN0WTgwelphVXkxU1JsU0plVkpzUQ?oc=5,google_rss_네이버 when:2d,-33.5,-23.5,,,네이버,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-33.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:충북반도체고 중국 자매학교와 한 중 교육 교류 네이버 블로그,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:충북반도체고 중국 자매학교와 한 중 교육 교류 네이버 블로그,comp_domestic_strategy,,,
2060,경쟁사/해외이슈,경쟁사_해외이슈,네이버,[ 2026년 7월 13일(월) 프랜차이즈 뉴스 ] : 네이버 블로그,2026년 7월 13일 월 프랜차이즈 뉴스 네이버 블로그,Naver Blog,Naver Blog,"Mon, 21 Sep 2026 19:36:33 GMT",[ 2026년 7월 13일(월) 프랜차이즈 뉴스 ] : 네이버 블로그 Naver Blog,https://news.google.com/rss/articles/CBMi-AFBVV95cUxNMHJJOV9Ua1FnYjhudlB2cFlZVXBNUFEyRklmeHJiSVVueGhVcW4ycmtnRzhEblBDeFBHTU9od2dQQ2NqOTdQVkJfU1l6c1JLZDk1bk5wNHowVTRCX0oteWdCd0RVVVI5ejFDVnd4cmlUMGZOdV9UR0JJVmNZT1pnaXN3NGJHYjc0dnFKc3oyQ0VNZkVFZkhIMTBMTmhoZEl5S1U0Wl9sUkNDLWNlOXhVay1lbG9YWnlOdWVMTWVwX0pjalgtalNPWTRFb0dDbFU5SDNpMGVHOTJTQWg0aUYyV25LZXdPOUc0ZHN6WDlxX2YybWxYRGpLZA?oc=5,google_rss_네이버 조사 when:2d,-33.5,-23.5,,,네이버,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-33.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:2026년 7월 13일 월 프랜차이즈 뉴스 네이버 블로그,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:2026년 7월 13일 월 프랜차이즈 뉴스 네이버 블로그,comp_domestic_strategy,,,
3664,정부/국회,정부_국회,자금세탁방지,"하나은행, 업비트 글로벌과 트래블룰 기반 디지털자산 이전 인프라 협력",하나은행 업비트 글로벌과 트래블룰 기반 디지털자산 이전 인프라 협력,이즈보험,이즈보험,"Tue, 22 Sep 2026 03:03:12 GMT","하나은행, 업비트 글로벌과 트래블룰 기반 디지털자산 이전 인프라 협력 이즈보험",https://news.google.com/rss/articles/CBMiakFVX3lxTE9HVEtqeE4wdkg1YWR2R0JOV0oyTWd2eUdlRTRNT2tHRzJ0YlFRSlZnVHhSb2RjYW80bERJVHF4YXRjWWRhU1hJVlN0TjJWczRaMGxrT2dFNXN2Ri1TRFltUUY4ODZieVJnZEE?oc=5,google_rss_자금세탁방지 when:2d,-34.0,-39.0,"digital_asset_stablecoin,dunamu_stake",dunamu_stake_sale,두나무,v43_not_government_policy,,,,,,general,24.0,published_today,general,event:두나무:digital_asset_stablecoin+dunamu_stake,general,,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,global_platform_or_overseas_rule,Y,global,-34.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:하나은행 업비트 글로벌과 트래블룰 기반 디지털자산 이전 인프라 협력,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:하나은행 업비트 글로벌과 트래블룰 기반 디지털자산 이전 인프라 협력,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
3666,정부/국회,정부_국회,자금세탁방지,"하나은행, 업비트 글로벌과 트래블룰 기반 디지털자산 이전 인프라 협력",하나은행 업비트 글로벌과 트래블룰 기반 디지털자산 이전 인프라 협력,매일일보,매일일보,"Tue, 22 Sep 2026 02:26:01 GMT","하나은행, 업비트 글로벌과 트래블룰 기반 디지털자산 이전 인프라 협력 매일일보",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1MRlVrZXNObE8tQWp6alZDSll2VmJIdWFodzFib21JM1d4S28tX0E3eFVObUV6R2hqbUdZa2dVUzZwWF9OaGpCNHAwUllkdFR1Mll3SGpDT2hRZGRZNVJqdk9VUUV5WWpn0gFoQVVfeXFMTUxGVWtlc05sTy1BanpqVkNKWXZWYkh1YWh3MWJvbUkzV3hLby1fQTd4VU5tRXpHaGptR1lrZ1VTNnBYX05oakI0cDBSWWR0VHUyWXdIakNPaFFkZFk1Ump2T1VRRXlZamc?oc=5,"google_rss_""자금세탁방지"" when:2d",-34.0,-39.0,"digital_asset_stablecoin,dunamu_stake",dunamu_stake_sale,두나무,v43_not_government_policy,,,,,,general,24.0,published_today,general,event:두나무:digital_asset_stablecoin+dunamu_stake,general,,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,global_platform_or_overseas_rule,Y,global,-34.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:하나은행 업비트 글로벌과 트래블룰 기반 디지털자산 이전 인프라 협력,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:하나은행 업비트 글로벌과 트래블룰 기반 디지털자산 이전 인프라 협력,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
3595,정부/국회,정부_국회,가상자산사업자,"하나은행, 업비트 글로벌과 맞손 … 디지털자산 ‘트래블룰’ 협력 강화",하나은행 업비트 글로벌과 맞손 디지털자산 트래블룰 협력 강화,워크투데이,워크투데이,"Tue, 22 Sep 2026 01:42:15 GMT","하나은행, 업비트 글로벌과 맞손 … 디지털자산 ‘트래블룰’ 협력 강화 워크투데이",https://news.google.com/rss/articles/CBMibEFVX3lxTFBxR05zN0JTQVJsZkQ1S3BITTZCMmJYc09oSUFzUlBIRkZsVUZIZWlCNUFTNnRkajRwMjZRNlhIRU9VQ3VJY2drajRJMWVtUU5JS0xfelc1UGJGWFdNNk1wZWY4b3YxMU9zWFg4Tg?oc=5,google_rss_가상자산사업자 when:2d,-34.0,-39.0,"digital_asset_stablecoin,dunamu_stake",dunamu_stake_sale,두나무,v43_not_government_policy,,,,,,general,24.0,published_today,general,event:두나무:digital_asset_stablecoin+dunamu_stake,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,-34.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,가상자산 이전거래/AML 규제 조정,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,가상자산 이전거래/AML 규제 조정,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
3616,정부/국회,정부_국회,가상자산사업자,"하나은행, 업비트 글로벌과 디지털자산 '트래블룰' 협력",하나은행 업비트 글로벌과 디지털자산 트래블룰 협력,파이낸셜포스트,파이낸셜포스트,"Tue, 22 Sep 2026 00:57:25 GMT","하나은행, 업비트 글로벌과 디지털자산 '트래블룰' 협력 파이낸셜포스트",https://news.google.com/rss/articles/CBMidEFVX3lxTE1felp1WDFRMm5qeXNvQTNqRHduMllUUS1HRzY3RHE2enA4SmJjdDJFX2pBTlFVSTg0RjFxaENsdXJlWmxvV1pBRjl5TWhQWHp1dnVzRlF3c0R3bEQ2Q0xDN3AwM3h4b0U0VzFwYzdIUk9PQnBJ?oc=5,google_rss_가상자산사업자 when:2d,-34.0,-39.0,"digital_asset_stablecoin,dunamu_stake",dunamu_stake_sale,두나무,v43_not_government_policy,,,,,,general,24.0,published_today,general,event:두나무:digital_asset_stablecoin+dunamu_stake,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,-34.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,가상자산 이전거래/AML 규제 조정,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,가상자산 이전거래/AML 규제 조정,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
3607,정부/국회,정부_국회,가상자산사업자,"하나은행, 업비트 글로벌과 손잡았다…디지털자산 '트래블룰' 인프라 구축",하나은행 업비트 글로벌과 손잡았다 디지털자산 트래블룰 인프라 구축,테크M,테크M,"Tue, 22 Sep 2026 00:35:15 GMT","하나은행, 업비트 글로벌과 손잡았다…디지털자산 '트래블룰' 인프라 구축 테크M",https://news.google.com/rss/articles/CBMiZkFVX3lxTE9uMGhkZFV4QVhxRVFSVmdLQk9pNmJnWV9NVWxiTk1yUHBVdlF4NXR4ODl3d3hYWWFsTjNIUVUtOHY0WFczaE5NTU4tdGpuM3ZheEhBelhjb1ZJcjhtVGxQSGs1QVRuQdIBakFVX3lxTFBJdTBiUzhhVl8wZTNZVC1PVzhhUGdidW5yNDQ3VmN0SENrRC1DWUFCbk5yZ2Z6bW9Ud2d0N1ZYaUh6RXY0MG4xekdybG44SUZzZ2V1LUJmdWJwY2xHVGZTNkNnY3l2ZVlIQ0E?oc=5,google_rss_가상자산사업자 when:2d,-34.0,-39.0,"digital_asset_stablecoin,dunamu_stake",dunamu_stake_sale,두나무,v43_not_government_policy,,,,,,general,24.0,published_today,general,event:두나무:digital_asset_stablecoin+dunamu_stake,general,,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,global_platform_or_overseas_rule,Y,global,-34.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,가상자산 이전거래/AML 규제 조정,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,가상자산 이전거래/AML 규제 조정,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
3586,정부/국회,정부_국회,특정금융정보법,"트래블룰 확대 앞두고…하나은행, 업비트 글로벌과 디지털자산 인프라 협력",트래블룰 확대 앞두고 하나은행 업비트 글로벌과 디지털자산 인프라 협력,뉴스워치,뉴스워치,"Tue, 22 Sep 2026 00:22:00 GMT","트래블룰 확대 앞두고…하나은행, 업비트 글로벌과 디지털자산 인프라 협력 뉴스워치",https://news.google.com/rss/articles/CBMiaEFVX3lxTE50WU8yZ2ZhTEpNblF4M2cxcDRPeEVrV05BUVpiYUxCLU9VYU5HYjFfUUtmcTFmOXVDN2VhQnRYeGNvUkoxMVA2RjNic0ZMZDU4aVpVR1h0UVZ1Z2VXOF95RGRLa3lxNUtK?oc=5,google_rss_특정금융정보법 when:2d,-34.0,-39.0,"digital_asset_stablecoin,dunamu_stake",dunamu_stake_sale,두나무,v43_not_government_policy,,,,,,general,24.0,published_today,general,event:두나무:digital_asset_stablecoin+dunamu_stake,general,,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,global_platform_or_overseas_rule,Y,global,-34.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:트래블룰 확대 앞두고 하나은행 업비트 글로벌과 디지털자산 인프라 협력,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:트래블룰 확대 앞두고 하나은행 업비트 글로벌과 디지털자산 인프라 협력,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
3615,정부/국회,정부_국회,가상자산사업자,"하나은행, 업비트 글로벌과 트래블룰 기반 디지털자산 이전 인프라 협력",하나은행 업비트 글로벌과 트래블룰 기반 디지털자산 이전 인프라 협력,데일리한국,데일리한국,"Tue, 22 Sep 2026 00:19:54 GMT","하나은행, 업비트 글로벌과 트래블룰 기반 디지털자산 이전 인프라 협력 데일리한국",https://news.google.com/rss/articles/CBMib0FVX3lxTE9JWS13QlMtQkN3NUF3Q0tVNmpNNXpGV2QyQ1NOWFZSUEY5Ym5rbHJiaUV3NzIwSTlDN1huTFRSVUF3RUtQWVV1RHQ1Y0ZZMmlZVUMxVHVxM2dydlVERmlxRU15QzFiNk5kSU1UdVhSRdIBc0FVX3lxTE1XN0hlcTFvUW96ZzZKdjhxZFVDZkR2aEFBTkZOb2toNUZ0bmhDVFh6TjhZWUVDREN6SE1XQ3pHZlQtZXZzTERlUllybFlnTkEtYW13TExHdW5ZMlVFX3hNQmJWM3daalU0eHFXUnhlcm1MbFE?oc=5,google_rss_가상자산사업자 when:2d,-34.0,-39.0,"digital_asset_stablecoin,dunamu_stake",dunamu_stake_sale,두나무,v43_not_government_policy,,,,,,general,24.0,published_today,general,event:두나무:digital_asset_stablecoin+dunamu_stake,general,,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,global_platform_or_overseas_rule,Y,global,-34.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,가상자산 이전거래/AML 규제 조정,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,가상자산 이전거래/AML 규제 조정,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
3611,정부/국회,정부_국회,가상자산사업자,"하나은행, 업비트 글로벌과 맞손…트래블룰 기반 디지털자산 이전 인프라 협력",하나은행 업비트 글로벌과 맞손 트래블룰 기반 디지털자산 이전 인프라 협력,이코노뉴스,이코노뉴스,"Tue, 22 Sep 2026 00:19:30 GMT","하나은행, 업비트 글로벌과 맞손…트래블룰 기반 디지털자산 이전 인프라 협력 이코노뉴스",https://news.google.com/rss/articles/CBMib0FVX3lxTE5Fc1NVbHdtSG1lRWZGMl9BMHFrSldZUldFalFDQTJTcXVhNnMxcEp5RjFwR3cxY0pua3F0bVdmSzg2bFFYNG1Ub3dwZi1ldmNndFU4bWxfdFZndFh2Y0p6Z2tLUFBRQml5MTJBYm1LOA?oc=5,google_rss_가상자산사업자 when:2d,-34.0,-39.0,"digital_asset_stablecoin,dunamu_stake",dunamu_stake_sale,두나무,v43_not_government_policy,,,,,,general,24.0,published_today,general,event:두나무:digital_asset_stablecoin+dunamu_stake,general,,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,global_platform_or_overseas_rule,Y,global,-34.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,가상자산 이전거래/AML 규제 조정,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,가상자산 이전거래/AML 규제 조정,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
