카테고리,카테고리명,검색어,기사제목,언론사,정규언론사,게시일,RSS게시일,RSS요약,본문전문,본문글자수,본문추출방식,본문품질점수,본문품질사유,중요도점수,본문사용가능,본문정제적용,원래RSS링크,링크,랭킹점수,사건태그,사건단계,원문날짜,원문날짜출처,날짜검증결과,날짜후보수,대표선택점수,개인정보보안사건키,개인정보보안대표보너스,전역사건키,전역사건기본키,전역사건대표보너스,이슈패밀리,정책규제의무,자사홍보성,제외단계,v20_issue_id,v20_issue_group,수집검색어,수집원카테고리,수집JSON카테고리,Gemini판단카테고리,최종카테고리,최종카테고리명,본문상태,최종카테고리검증결과
경쟁사_해외이슈,경쟁사/해외이슈,메타,"메타, 데이터센터 붐 속 블루칼라 인력 교육에 직접 나섰다",글로벌이코노믹,글로벌이코노믹,"Mon, 21 Sep 2026 21:48:59 GMT","Mon, 21 Sep 2026 21:48:59 GMT","메타, 데이터센터 붐 속 블루칼라 인력 교육에 직접 나섰다 글로벌이코노믹",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,16.5,False,False,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPb1pLTmUySExWVHJVaXVlVGdsN1ZmeDk5ZjBOTlNlYThrN0k2QjlqNzNEWHVxVmRhUlJGWHhrdkxHek1Ncnl2MERKVWpsVmJKN0FSMWVXWHpab21uUlo4SGUxUUc5N2Ywa01zcFVZcGRDeEFONnVadFUyb2Q0OHlETGM4d1QxYTVS?oc=5,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPb1pLTmUySExWVHJVaXVlVGdsN1ZmeDk5ZjBOTlNlYThrN0k2QjlqNzNEWHVxVmRhUlJGWHhrdkxHek1Ncnl2MERKVWpsVmJKN0FSMWVXWHpab21uUlo4SGUxUUc5N2Ywa01zcFVZcGRDeEFONnVadFUyb2Q0OHlETGM4d1QxYTVS?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,209.0,ai_infrastructure_security,ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-153.15,,0.0,,,0.0,,,,issue_representative_attempt,I051,comp_overseas_regulation_data:메타 데이터센터 붐 속 블루칼라 인력 교육에 직접 나섰다,메타,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사/해외이슈,,
경쟁사_해외이슈,경쟁사/해외이슈,MS,LG-MS 'AI 생태계 동맹' 강화…데이터센터부터 피지컬 AI까지 전방위 협력,opinionnews.co.kr,opinionnews.co.kr,"Tue, 22 Sep 2026 02:37:43 GMT","Tue, 22 Sep 2026 02:37:43 GMT",LG-MS 'AI 생태계 동맹' 강화…데이터센터부터 피지컬 AI까지 전방위 협력 opinionnews.co.kr,Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,16.5,False,False,https://news.google.com/rss/articles/CBMicEFVX3lxTE1JTUd6UmRtNnpodFNqbnVKY3lvLWc3SkFDU01qY3JERXNIMjJsYTdUWDNWZzdEMTV0UDdkRVZlamI5MFo1azExM1RXd3oxNmlZN09hVjRqT3dYUWN2RVpaUU5BaXg2dDFWZUFXenhBU20?oc=5,https://news.google.com/rss/articles/CBMicEFVX3lxTE1JTUd6UmRtNnpodFNqbnVKY3lvLWc3SkFDU01qY3JERXNIMjJsYTdUWDNWZzdEMTV0UDdkRVZlamI5MFo1azExM1RXd3oxNmlZN09hVjRqT3dYUWN2RVpaUU5BaXg2dDFWZUFXenhBU20?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,207.0,ai_infrastructure_security,ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-156.15,,-18.0,,,0.0,,,,issue_representative_attempt,I052,comp_overseas_regulation_data:lg ms ai 생태계 동맹 강화 데이터센터부터 피지컬 ai까지 전방위 협력,MS,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사/해외이슈,,
경쟁사_해외이슈,경쟁사/해외이슈,메타,C$13 billion 규모 앨버타 데이터센터 투자에 힘입어 META 상승,Traders Union,Traders Union,"Mon, 21 Sep 2026 14:30:09 GMT","Mon, 21 Sep 2026 14:30:09 GMT",C$13 billion 규모 앨버타 데이터센터 투자에 힘입어 META 상승 Traders Union,Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,16.5,False,False,https://news.google.com/rss/articles/CBMijwFBVV95cUxNcFpoQXhIQ2w0amZ0MXFnTk9GYmY1cW5VV0c3aGR1WFNxY3BLRHVPdkwwQ1NzMkc1ZVFXNk9neDhmUUlwVm5OLUNPOTNmRVoxMC15YkNQU0QwSnhveGcwTDNIbzJxNGEtS3dvLTU4dDEydnlSRWpxdGt2ZExxekFldzdod0lONmZwRmgzS0pQbw?oc=5,https://news.google.com/rss/articles/CBMijwFBVV95cUxNcFpoQXhIQ2w0amZ0MXFnTk9GYmY1cW5VV0c3aGR1WFNxY3BLRHVPdkwwQ1NzMkc1ZVFXNk9neDhmUUlwVm5OLUNPOTNmRVoxMC15YkNQU0QwSnhveGcwTDNIbzJxNGEtS3dvLTU4dDEydnlSRWpxdGt2ZExxekFldzdod0lONmZwRmgzS0pQbw?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,202.5,ai_infrastructure_security,ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-153.15,,0.0,,,0.0,,,,issue_representative_attempt,I054,comp_overseas_regulation_data:c 13 billion 규모 앨버타 데이터센터 투자에 힘입어 meta 상승,메타,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사/해외이슈,,
정부_국회,정부/국회,EU 규제,"EU, 데이터센터에 친환경 등급제 도입…빅테크 압박 강화",edaily.co.kr,이데일리,"Mon, 21 Sep 2026 21:28:11 GMT","Mon, 21 Sep 2026 21:28:11 GMT","EU, 데이터센터에 친환경 등급제 도입…빅테크 압박 강화 edaily.co.kr",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,-35.5,False,False,https://news.google.com/rss/articles/CBMigAFBVV95cUxPUGRLd0dHNUpILXZySFdmZlRGcW5ZQ3pMU3FndXlQdzVtLXlJYUhpNUw1WWx0QnZ5U3hoWFZ5aklFTTlwT3pXT2duUlZRSV84QXA1c0JFWVJlUkNKY21YQmdXeWpmTXhwYUl0dWtFcU1NcmFnSTVmTEJleHUzWW9VZg?oc=5,https://news.google.com/rss/articles/CBMigAFBVV95cUxPUGRLd0dHNUpILXZySFdmZlRGcW5ZQ3pMU3FndXlQdzVtLXlJYUhpNUw1WWx0QnZ5U3hoWFZ5aklFTTlwT3pXT2duUlZRSV84QXA1c0JFWVJlUkNKY21YQmdXeWpmTXhwYUl0dWtFcU1NcmFnSTVmTEJleHUzWW9VZg?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,157.0,ai_infrastructure_security,ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-177.55,,0.0,,,0.0,,,,issue_representative_attempt,I055,government_ai_core_policy:eu 데이터센터에 친환경 등급제 도입 빅테크 압박 강화,EU 규제,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,정부_국회,정부/국회,,
자사_및_계열사_이슈,자사 및 계열사 이슈,MS,"LG, 엔비디아 AI팩토리·MS 데이터센터 등 빅테크와 협력 강화",v.daum.net,v.daum.net,"Tue, 22 Sep 2026 01:22:54 GMT","Tue, 22 Sep 2026 01:22:54 GMT","LG, 엔비디아 AI팩토리·MS 데이터센터 등 빅테크와 협력 강화 v.daum.net",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,-104.5,False,False,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1ZN09xM3hwWWFJZE9MbWpJSzEyTXd5RlNiYm5JeWF6NzkzZl9LczIwREw1S21IdXRCTHBCMlotYllUZk9CNC0xQVpzSDY3Q1U?oc=5,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1ZN09xM3hwWWFJZE9MbWpJSzEyTXd5RlNiYm5JeWF6NzkzZl9LczIwREw1S21IdXRCTHBCMlotYllUZk9CNC0xQVpzSDY3Q1U?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,209.0,ai_infrastructure_security,ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-237.85,,0.0,,,0.0,,,,issue_representative_attempt,I061,self_filler_reference:lg 엔비디아 ai팩토리 ms 데이터센터 등 빅테크와 협력 강화,MS,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
자사_및_계열사_이슈,자사 및 계열사 이슈,MS,"LG-MS, AI 동맹 확대…데이터센터부터 피지컬 AI까지 맞손",v.daum.net,v.daum.net,"Tue, 22 Sep 2026 00:04:00 GMT","Tue, 22 Sep 2026 00:04:00 GMT","LG-MS, AI 동맹 확대…데이터센터부터 피지컬 AI까지 맞손 v.daum.net",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,-104.5,False,False,https://news.google.com/rss/articles/CBMiT0FVX3lxTE45RFpuUFNvajJ5S3BheGEwSW5sSjF2RlNQUFhWVXY5RXhycl9zaE1iRU5kMlZSdVhDczE1a01pRUc4UEdLeWdsYkNpZzR5eGs?oc=5,https://news.google.com/rss/articles/CBMiT0FVX3lxTE45RFpuUFNvajJ5S3BheGEwSW5sSjF2RlNQUFhWVXY5RXhycl9zaE1iRU5kMlZSdVhDczE1a01pRUc4UEdLeWdsYkNpZzR5eGs?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,209.0,ai_infrastructure_security,ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-237.85,,0.0,,,0.0,,,,issue_representative_attempt,I062,self_filler_reference:lg ms ai 동맹 확대 데이터센터부터 피지컬 ai까지 맞손,MS,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
정부_국회,정부/국회,인공지능 산업 동향,"오케스트로 그룹, 퓨리오사AI와 NPU 생태계 공략∙∙∙K-AI 풀스택 인프라 구축 나선다",스타트업투데이,스타트업투데이,"Mon, 21 Sep 2026 01:27:37 GMT","Mon, 21 Sep 2026 01:27:37 GMT","오케스트로 그룹, 퓨리오사AI와 NPU 생태계 공략∙∙∙K-AI 풀스택 인프라 구축 나선다 스타트업투데이",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,-28.5,False,False,https://news.google.com/rss/articles/CBMibkFVX3lxTFAzM1JEZU95SjhNRndHVEoxZUk2YU9VRHJIa3ZtaHpXOE1GVVVvSjhPTGROZVd0cnZ6Y0x3VlJOVzB4TmRJaTRXUk5lZ2RwUWJCaFBTamoxZDBwM2FLd2MtRFRLSzdCQWR3SzM1VGhn?oc=5,https://news.google.com/rss/articles/CBMibkFVX3lxTFAzM1JEZU95SjhNRndHVEoxZUk2YU9VRHJIa3ZtaHpXOE1GVVVvSjhPTGROZVd0cnZ6Y0x3VlJOVzB4TmRJaTRXUk5lZ2RwUWJCaFBTamoxZDBwM2FLd2MtRFRLSzdCQWR3SzM1VGhn?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,85.5,"ai_infrastructure_security,aidc_datacenter",aidc_gpu_npu,,no_original_date_found,no_original_date_found_kept,0.0,-184.65,,0.0,,,0.0,,,,issue_representative_attempt,I063,government_ai_core_policy:오케스트로 그룹 퓨리오사ai와 npu 생태계 공략 k ai 풀스택 인프라 구축 나선다,인공지능 산업 동향,산업동향,산업동향,경쟁사_해외이슈,정부_국회,정부/국회,,
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,"카카오, 설비 교체 없이 임차 데이터센터 냉방 전력비 23% 감축",뉴스1,,"Tue, 22 Sep 2026 00:41:37 GMT",,"카카오, 설비 교체 없이 임차 데이터센터 냉방 전력비 23% 감축 뉴스1",,0,v24_pre_body_guardrail,-100.0,never_allow_title_only_low_value_or_caption,,False,,https://news.google.com/rss/articles/CBMibkFVX3lxTE5JeFVxWTRTWmoyaDFUam04aTdyS3VNenE1RHJHTTNfV21hNUstS2QzdkM3ZEJGU0pwOHdqcnZIWTN5dm8xc3ZzZjVxUU1aM2dUXzF2OXhsNnlOYWVTaFV5RG1Kcm1DZG9fTDlIWTJR0gFuQVVfeXFMTkl4VXFZNFNaajJoMVRqbThpN3JLdU16cTVEckdNM19XbWE1Sy1LZDN2QzdkQkZTSnA4d2pydkhZM3l2bzFzdnNmNXFRTVozZ1RfMXY5eGw2eU5hZVNoVXlEbUpybUNkb19MOUhZMlE?oc=5,https://news.google.com/rss/articles/CBMibkFVX3lxTE5JeFVxWTRTWmoyaDFUam04aTdyS3VNenE1RHJHTTNfV21hNUstS2QzdkM3ZEJGU0pwOHdqcnZIWTN5dm8xc3ZzZjVxUU1aM2dUXzF2OXhsNnlOYWVTaFV5RG1Kcm1DZG9fTDlIWTJR0gFuQVVfeXFMTkl4VXFZNFNaajJoMVRqbThpN3JLdU16cTVEckdNM19XbWE1Sy1LZDN2QzdkQkZTSnA4d2pydkhZM3l2bzFzdnNmNXFRTVozZ1RfMXY5eGw2eU5hZVNoVXlEbUpybUNkb19MOUhZMlE?oc=5,,,,,,,,,,,,,,,,,issue_representative_attempt,I085,global_incident:leadership_service:kakao:executive_change,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,최종금지_대체필요,fail:never_allow_title_only
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,"카카오, 설비 교체 없이 임차 데이터센터 냉방 전력비 23% 감축",v.daum.net,v.daum.net,"Tue, 22 Sep 2026 00:43:00 GMT","Tue, 22 Sep 2026 00:43:00 GMT","카카오, 설비 교체 없이 임차 데이터센터 냉방 전력비 23% 감축 v.daum.net",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,38.0,False,False,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9WN1R1ang2T3BKWEstcU0tS1NUdGxpQlZDQlZudGszRTZMdG9SZk9UQVN6MVowRGYtdmhNUHhIekgxTDRRS2g1R3g2VzRjb1U?oc=5,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9WN1R1ang2T3BKWEstcU0tS1NUdGxpQlZDQlZudGszRTZMdG9SZk9UQVN6MVowRGYtdmhNUHhIekgxTDRRS2g1R3g2VzRjb1U?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,80.3,ai_infrastructure_security,ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-138.1,,0.0,global_incident:leadership_service:kakao:executive_change:executive_or_org_change,global_incident:leadership_service:kakao:executive_change,0.0,,,,issue_representative_attempt,I085,global_incident:leadership_service:kakao:executive_change,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,"카카오, 설비 교체 없이 임차 데이터센터 전력비 23% 절감",IT조선,IT조선,"Tue, 22 Sep 2026 01:15:12 GMT","Tue, 22 Sep 2026 01:15:12 GMT","카카오, 설비 교체 없이 임차 데이터센터 전력비 23% 절감 IT조선",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,38.0,False,False,https://news.google.com/rss/articles/CBMicEFVX3lxTE56VkgtMlo3d0JSeDc2TDNuSDVfM0NxbzVSTDZON1pPZTNXR1JKLUwxRzVwWDI4QTNib19KTDIzYS1YYmxmektFRFlIUHc4OGhRUW9HdjIzOWczZTc5QklUUUJCYjd0SDVZZ3Y0M3JTU2XSAXRBVV95cUxPWWs3WUV0MmowM2FYTEd6UFRITWlTZ3p5eVhZbUkwRkxROTJPUmsyb19na0g4V1h0cDBuYjZEUndoNEZHdzVjYjJucHBaQV9VVDdfell0VmJtc2tTU05jWURLaWUwTGZOUjVxd0o3ZjZYLWJnVQ?oc=5,https://news.google.com/rss/articles/CBMicEFVX3lxTE56VkgtMlo3d0JSeDc2TDNuSDVfM0NxbzVSTDZON1pPZTNXR1JKLUwxRzVwWDI4QTNib19KTDIzYS1YYmxmektFRFlIUHc4OGhRUW9HdjIzOWczZTc5QklUUUJCYjd0SDVZZ3Y0M3JTU2XSAXRBVV95cUxPWWs3WUV0MmowM2FYTEd6UFRITWlTZ3p5eVhZbUkwRkxROTJPUmsyb19na0g4V1h0cDBuYjZEUndoNEZHdzVjYjJucHBaQV9VVDdfell0VmJtc2tTU05jWURLaWUwTGZOUjVxd0o3ZjZYLWJnVQ?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,80.3,ai_infrastructure_security,ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-138.1,,0.0,global_incident:leadership_service:kakao:executive_change:executive_or_org_change,global_incident:leadership_service:kakao:executive_change,0.0,,,,issue_representative_attempt,I085,global_incident:leadership_service:kakao:executive_change,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,"카카오, 설비 교체없이 데이터센터 냉방 전기료 23% 절감",뉴스;트리,뉴스;트리,"Tue, 22 Sep 2026 01:13:15 GMT","Tue, 22 Sep 2026 01:13:15 GMT","카카오, 설비 교체없이 데이터센터 냉방 전기료 23% 절감 뉴스;트리",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,38.0,False,False,https://news.google.com/rss/articles/CBMiXEFVX3lxTE1kRGh3SFBqRThweFUzalhIaVRkOGt4cUtmVl9OcXRfWHR2RF9qSzUzMG5BcmZld3dkM2xTbzNianNnMlkzNHE5SGphbU1hNTFKUDZMR3JhRHRDakYz?oc=5,https://news.google.com/rss/articles/CBMiXEFVX3lxTE1kRGh3SFBqRThweFUzalhIaVRkOGt4cUtmVl9OcXRfWHR2RF9qSzUzMG5BcmZld3dkM2xTbzNianNnMlkzNHE5SGphbU1hNTFKUDZMR3JhRHRDakYz?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,80.3,ai_infrastructure_security,ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-138.1,,0.0,global_incident:leadership_service:kakao:executive_change:executive_or_org_change,global_incident:leadership_service:kakao:executive_change,0.0,,,,issue_representative_attempt,I085,global_incident:leadership_service:kakao:executive_change,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,"카카오, 설비 교체 없이 데이터센터 냉방 전력비 23% 줄였다",edaily.co.kr,이데일리,"Tue, 22 Sep 2026 00:20:07 GMT","Tue, 22 Sep 2026 00:20:07 GMT","카카오, 설비 교체 없이 데이터센터 냉방 전력비 23% 줄였다 edaily.co.kr",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,38.0,False,False,https://news.google.com/rss/articles/CBMigAFBVV95cUxPTmdhR0w2TjM5N1JqTnBBVzh2eWQ2VDJiU0F2RnZpekxvWU9hbjhjMkhfaVpqOUZJZmZzeHh3dmtNTF9OaUlreWoyeW1nQm51ODRKQjZBNFZvTE83ZGdEM2xlSnl5ZHkybEREY2hFT0RfRVV0TTFrMzQ1M3NaNG1kdw?oc=5,https://news.google.com/rss/articles/CBMigAFBVV95cUxPTmdhR0w2TjM5N1JqTnBBVzh2eWQ2VDJiU0F2RnZpekxvWU9hbjhjMkhfaVpqOUZJZmZzeHh3dmtNTF9OaUlreWoyeW1nQm51ODRKQjZBNFZvTE83ZGdEM2xlSnl5ZHkybEREY2hFT0RfRVV0TTFrMzQ1M3NaNG1kdw?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,78.3,ai_infrastructure_security,ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-126.1,,0.0,global_incident:leadership_service:kakao:executive_change:executive_or_org_change,global_incident:leadership_service:kakao:executive_change,0.0,,,,issue_representative_attempt,I085,global_incident:leadership_service:kakao:executive_change,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
정부_국회,정부/국회,인공지능 산업 동향,[주간 클라우드 동향/9월③] 국가 클라우드 보안 개편 본격화…국정원 `시행 후 1년 유예` 검토,디지털데일리,디지털데일리,"Sun, 20 Sep 2026 23:12:11 GMT","Sun, 20 Sep 2026 23:12:11 GMT",[주간 클라우드 동향/9월③] 국가 클라우드 보안 개편 본격화…국정원 `시행 후 1년 유예` 검토 디지털데일리,Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,49.5,False,False,https://news.google.com/rss/articles/CBMiZEFVX3lxTE1FcjJEakItbFBxdldHa3I2UElXYU1rWmRib2x2NklVQ2FueDlESzhsWVBzMHQzVmM1WUhVMkVJSzdnTnpkMWQ5NnR4X2pOZEVfb3dzMGRtcVNMNVZVVXFuczdXTTc?oc=5,https://news.google.com/rss/articles/CBMiZEFVX3lxTE1FcjJEakItbFBxdldHa3I2UElXYU1rWmRib2x2NklVQ2FueDlESzhsWVBzMHQzVmM1WUhVMkVJSzdnTnpkMWQ5NnR4X2pOZEVfb3dzMGRtcVNMNVZVVXFuczdXTTc?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,86.5,"phishing_security,privacy_security_reliability",security_general,,no_original_date_found,no_original_date_found_kept,0.0,-118.05,,0.0,,,0.0,,,,issue_representative_attempt,I088,government_ai_core_policy:주간 클라우드 동향 9월 국가 클라우드 보안 개편 본격화 국정원 시행 후 1년 유예 검토,인공지능 산업 동향,산업동향,산업동향,정부_국회,정부_국회,정부/국회,,
정부_국회,정부/국회,자금세탁방지,"하나은행, 업비트 글로벌과 맞손… ‘트래블룰’ 기반 디지털자산 규제 준수 인프라 공동 구축",NBN미디어,NBN미디어,"Tue, 22 Sep 2026 01:07:21 GMT","Tue, 22 Sep 2026 01:07:21 GMT","하나은행, 업비트 글로벌과 맞손… ‘트래블룰’ 기반 디지털자산 규제 준수 인프라 공동 구축 NBN미디어",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,28.5,False,False,https://news.google.com/rss/articles/CBMiakFVX3lxTFA1N1NkMnFJQVRScUpHTUU1Q284SmJ5cHItU3BLazQ2Y3RIQ2tManJRSEhXV01CN0hPTVlvZ2tkRUpyb2tXSVNSRFhXRGVtSVlnX0Nkbk5EZE8zeE9mSS1LSjdoblJzRS1vWmfSAWpBVV95cUxQNTdTZDJxSUFUUnFKR01FNUNvOEpieXByLVNwS2s0NmN0SENrTGpyUUhIV1dNQjdIT01Zb2drZEVKcm9rV0lTUkRYV0RlbUlZZ19DZG5ORGRPM3hPZkktS0o3aG5Sc0Utb1pn?oc=5,https://news.google.com/rss/articles/CBMiakFVX3lxTFA1N1NkMnFJQVRScUpHTUU1Q284SmJ5cHItU3BLazQ2Y3RIQ2tManJRSEhXV01CN0hPTVlvZ2tkRUpyb2tXSVNSRFhXRGVtSVlnX0Nkbk5EZE8zeE9mSS1LSjdoblJzRS1vWmfSAWpBVV95cUxQNTdTZDJxSUFUUnFKR01FNUNvOEpieXByLVNwS2s0NmN0SENrTGpyUUhIV1dNQjdIT01Zb2drZEVKcm9rV0lTUkRYV0RlbUlZZ19DZG5ORGRPM3hPZkktS0o3aG5Sc0Utb1pn?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,34.0,"digital_asset_stablecoin,dunamu_stake,policy_legislation",dunamu_stake_sale,,no_original_date_found,no_original_date_found_kept,0.0,-144.75,,0.0,global_incident:digital_asset_policy:google:vasp_aml_rulemaking:general,global_incident:digital_asset_policy:google:vasp_aml_rulemaking,50.0,,,,issue_representative_attempt,I091,global_incident:digital_asset_policy:dunamu_upbit:vasp_aml_rulemaking,자금세탁방지,정부/국회,정부_국회,경쟁사_해외이슈,정부_국회,정부/국회,,
정부_국회,정부/국회,트래블룰,"하나은행, 업비트 글로벌과 ‘트래블룰 동맹’…디지털자산 규제 공동 대응",dt.co.kr,디지털타임스,"Tue, 22 Sep 2026 00:57:54 GMT","Tue, 22 Sep 2026 00:57:54 GMT","하나은행, 업비트 글로벌과 ‘트래블룰 동맹’…디지털자산 규제 공동 대응 dt.co.kr",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,28.5,False,False,https://news.google.com/rss/articles/CBMiTkFVX3lxTE0zeVVwUXZ5ZWZtYnFmNm4tY1ROcFBVMnFHeE92WEZLS1loNk5HYVFLclR6QzBENU8wa2x6NHlQQWw2aFpmcjQ0NHJiZHRzQQ?oc=5,https://news.google.com/rss/articles/CBMiTkFVX3lxTE0zeVVwUXZ5ZWZtYnFmNm4tY1ROcFBVMnFHeE92WEZLS1loNk5HYVFLclR6QzBENU8wa2x6NHlQQWw2aFpmcjQ0NHJiZHRzQQ?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,32.0,"digital_asset_stablecoin,dunamu_stake,policy_legislation",dunamu_stake_sale,,no_original_date_found,no_original_date_found_kept,0.0,-147.75,,0.0,global_incident:digital_asset_policy:google:vasp_aml_rulemaking:general,global_incident:digital_asset_policy:google:vasp_aml_rulemaking,50.0,,,,issue_representative_attempt,I091,global_incident:digital_asset_policy:dunamu_upbit:vasp_aml_rulemaking,트래블룰,정부/국회,정부_국회,경쟁사_해외이슈,정부_국회,정부/국회,,
정부_국회,정부/국회,가상자산사업자,"하나은행, 업비트 글로벌과 디지털자산 규제 대응 협력",Korea IT Times,Korea IT Times,"Tue, 22 Sep 2026 01:29:22 GMT","Tue, 22 Sep 2026 01:29:22 GMT","하나은행, 업비트 글로벌과 디지털자산 규제 대응 협력 Korea IT Times",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,6.5,False,False,https://news.google.com/rss/articles/CBMicEFVX3lxTE5fQTJfUHJKYUsyTGUtVnVudTExMlJmRXFnTmdXTmxsM0NSMHRxVzB4RURNekJEdlVNSV9sNG41aUs5blJOeDVEREtyQTU4emtITlRYYlJsbzZaX0xicmJRUkFEQVE3dDRLZzJQekhiVDg?oc=5,https://news.google.com/rss/articles/CBMicEFVX3lxTE5fQTJfUHJKYUsyTGUtVnVudTExMlJmRXFnTmdXTmxsM0NSMHRxVzB4RURNekJEdlVNSV9sNG41aUs5blJOeDVEREtyQTU4emtITlRYYlJsbzZaX0xicmJRUkFEQVE3dDRLZzJQekhiVDg?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,12.0,"digital_asset_stablecoin,dunamu_stake,policy_legislation",dunamu_stake_sale,,no_original_date_found,no_original_date_found_kept,0.0,-160.15,,0.0,global_incident:digital_asset_policy:google:digital_asset_policy:general,global_incident:digital_asset_policy:google:digital_asset_policy,28.0,,,,issue_representative_attempt,I096,global_incident:digital_asset_policy:dunamu_upbit:digital_asset_policy,가상자산사업자,정부/국회,정부_국회,경쟁사_해외이슈,정부_국회,정부/국회,,
