id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
3476,경쟁사/해외이슈,경쟁사_해외이슈,일본 빅테크,‘AI 리걸테크 가이드라인’ 국내 기업만 발목 잡나,ai 리걸테크 가이드라인 국내 기업만 발목 잡나,법률신문,법률신문,"Tue, 22 Sep 2026 01:20:40 GMT",‘AI 리걸테크 가이드라인’ 국내 기업만 발목 잡나 법률신문,https://news.google.com/rss/articles/CBMibkFVX3lxTE54SEluM1RWTlZFNFE0RDcyUjJ6Z3A5U0NidnRha1ctQW0zd2FMWEd6M19ZaHdicHJ6MVo3dG9mWjlYdzRrVjNuMG5TazBRMkVlTndNeEJ4V0dqR3dxWGhCaVZwRDNBYzFxV0F1dy1B0gFyQVVfeXFMTkIzUW5oVlhzU1RIQVRnZ3c2QzNlaTNRdThCSjZockhvSnR0ZXI4bGRCM20wNThWWnZqUTh2cWdjMW15VnhlN2RGM1c5TTZEQlJkRUltQ1R6UE5ZMTZ2VHNmUWpMTGk3MGc5cGpTeUNvX1Jn?oc=5,google_rss_일본 빅테크 when:2d,16.0,18.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,24.0,published_today,official_action,,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,overseas_platform_ai_rule_pass,Y,ai_infra_company,16.0,"policy_legislation,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:ai 리걸테크 가이드라인 국내 기업만 발목 잡나,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:ai 리걸테크 가이드라인 국내 기업만 발목 잡나,government_ai_core_policy,,,
1016,정부/국회,정부_국회,금융위원회,"[2026 국감] ②개인정보·해킹으로 불려올 기업인은…SKT 정재헌, GS 허서홍 등 6명 주목",2026 국감 개인정보 해킹으로 불려올 기업인은 skt 정재헌 gs 허서홍 등 6명 주목,뉴스워커,뉴스워커,"Mon, 21 Sep 2026 06:29:39 GMT","[2026 국감] ②개인정보·해킹으로 불려올 기업인은…SKT 정재헌, GS 허서홍 등 6명 주목 뉴스워커",https://news.google.com/rss/articles/CBMicEFVX3lxTE5VZU1SYTZOcEVGck5XTUstVlN5WnhBdlN5NUhCRldlVWJaMlkyTlRJMEhfdkVxUzhmbVp5SlZzelhJdG9LdmNvcnNwUUpzaEhQSFBiQVRQRnZPclg1TUNiWW1yVmJnY0JYczZPQ0NBQjHSAXRBVV95cUxOUUFCcmJXRk5pcF90WThodkF5NzlteVlWQkZLSm9WVE5OaFhmZklEblBLbjBqNHB2eWJKZkxOY093VHl4c2ZEQmV6OGJhT1BKYUxSQUdsbE9fOWVUX1VmZWltdXdpWG90dUNNdzEzUlV2ODFMTg?oc=5,google_rss_금융위원회 과징금 when:2d,16.0,-13.0,"phishing_security,privacy_security_reliability",security_hacking_incident,SKT,v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,privacy_security:skt:data_leak,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,16.0,"privacy_security_reliability,policy_legislation",government:tech_security_policy,global_incident:platform_regulation:skt:platform_regulation:general,global_incident:platform_regulation:skt:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,KT 금융 AX/AI 인프라 전략,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_direct_risk,weak_gov_basis:no_public_actor_action_domain,,
806,정부/국회,정부_국회,공정거래위원회,"주병기 ""쿠팡 현장조사 무력화, 매우 중대…회피 차단 검토""",주병기 쿠팡 현장조사 무력화 매우 중대 회피 차단 검토,뉴시스,뉴시스,"Mon, 21 Sep 2026 07:00:00 GMT","주병기 ""쿠팡 현장조사 무력화, 매우 중대…회피 차단 검토"" 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTE1sYlp2WTNaV0FBY2FaTU9pV0Z2Z2lqMjhITUVmS0M4TFAxdGxyMnllYTRjOTNSMmFiWHYtUzJRSjdtQTRkZV8wLXlTX21DNTJiUjVZZnctVHVDYXpWZnByUzA3QkJ4YlVhelZYMjViRGpPSFp1SEhXYdIBeEFVX3lxTE1sYlp2WTNaV0FBY2FaTU9pV0Z2Z2lqMjhITUVmS0M4TFAxdGxyMnllYTRjOTNSMmFiWHYtUzJRSjdtQTRkZV8wLXlTX21DNTJiUjVZZnctVHVDYXpWZnByUzA3QkJ4YlVhelZYMjViRGpPSFp1SEhXYQ?oc=5,google_rss_공정거래위원회 조사 when:2d,13.6,14.0,platform_obligation,platform_obligation,쿠팡,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:platform_operator_obligation,consultation,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,13.6,"policy_legislation,platform_obligation",government:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:investigation_or_consultation,global_incident:platform_regulation:coupang:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_operator_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,weak_gov_basis:no_public_actor_action_domain,,
483,정부/국회,정부_국회,과학기술정보통신부,"[단독]""싸서 꼭 썼는데"" 동남아 e심, 中통신사?…'개인정보 샜나' 조사 - 머니투데이",싸서 꼭 썼는데 동남아 e심 통신사 개인정보 샜나 조사,머니투데이,머니투데이,"Sun, 20 Sep 2026 19:10:00 GMT","[단독]""싸서 꼭 썼는데"" 동남아 e심, 中통신사?…'개인정보 샜나' 조사 - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMibEFVX3lxTE05aXNILVBKSnoyMHh0d3BiSXk4cG9UUHJaUzlGbHMtdGxlc0UxZ0JrMnNrSzZUVkJZLW5MX1ZlVzFka2l2ZF9EcWNPRFo5azBVamV0OWtkWERaWWFodXJ3azcydFVvazVLMVFQWdIBbEFVX3lxTE05aXNILVBKSnoyMHh0d3BiSXk4cG9UUHJaUzlGbHMtdGxlc0UxZ0JrMnNrSzZUVkJZLW5MX1ZlVzFka2l2ZF9EcWNPRFo5azBVamV0OWtkWERaWWFodXJ3azcydFVvazVLMVFQWQ?oc=5,google_rss_과학기술정보통신부 조사 when:2d,12.6,-27.0,,,,v43_not_government_policy,,,,,,general,19.0,published_yesterday+exclusive_breaking,official_action,global_incident:platform_regulation:platform_sector:platform_regulation,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,naver_telco_strategy_or_infra,Y,telco,12.6,,,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:platform_sector:platform_regulation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:platform_sector:platform_regulation,government_regulatory_enforcement,weak_gov_basis:no_public_actor_action_domain,,
3594,정부/국회,정부_국회,가상자산사업자,"하나은행, 업비트 글로벌과 디지털자산 규제 대응 협력",하나은행 업비트 글로벌과 디지털자산 규제 대응 협력,Korea IT Times,Korea IT Times,"Tue, 22 Sep 2026 01:29:22 GMT","하나은행, 업비트 글로벌과 디지털자산 규제 대응 협력 Korea IT Times",https://news.google.com/rss/articles/CBMicEFVX3lxTE5fQTJfUHJKYUsyTGUtVnVudTExMlJmRXFnTmdXTmxsM0NSMHRxVzB4RURNekJEdlVNSV9sNG41aUs5blJOeDVEREtyQTU4emtITlRYYlJsbzZaX0xicmJRUkFEQVE3dDRLZzJQekhiVDg?oc=5,google_rss_가상자산사업자 when:2d,12.0,4.0,"digital_asset_stablecoin,dunamu_stake,policy_legislation",dunamu_stake_sale,두나무,v43_not_government_policy,,,,,,general,24.0,published_today,general,global_incident:digital_asset_policy:dunamu_upbit:digital_asset_policy,general,,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,global_platform_or_overseas_rule,Y,global,12.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:dunamu_upbit:digital_asset_policy:general,global_incident:digital_asset_policy:dunamu_upbit:digital_asset_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:dunamu_upbit:digital_asset_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:dunamu_upbit:digital_asset_policy,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
1196,정부/국회,정부_국회,금융감독원,"리벨리온 NPU, SKT AI 서비스 4곳으로 확대...'가능성에서 검증으로'",리벨리온 npu skt ai 서비스 4곳으로 확대 가능성에서 검증으로,테크M,테크M,"Mon, 21 Sep 2026 08:04:19 GMT","리벨리온 NPU, SKT AI 서비스 4곳으로 확대...'가능성에서 검증으로' 테크M",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1BYWtNTGV4UGNFanpKaTVCYkQzNUdDZzlNakNVWDV1Nzk4WWY2cHZ5aDJpQU5EMEZTSGgwMk01NFNpc2FHMmRqemo2NXI1RlZmeWUtdFlwckhaTVB1dllSSkZCVmhzUdIBakFVX3lxTE85RUdTMk1ZRC1FbWN3Wk5qUkJ1MHI0dDBVVTNCT0pZMjNzUXMySkhTUmVGWVE5VWFmclhVdDNaelNPdC1hd2dTSU1hV3Z1Y19XOE5KdEJheDg3Q25vYTRyd1pGZDE4VlNNTkE?oc=5,google_rss_금융감독원 AI when:2d,11.6,-31.0,"ai_infrastructure_security,aidc_datacenter",aidc_gpu_npu,SKT,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,event:SKT:ai_infrastructure_security+aidc_datacenter,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,11.6,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_AI_PLATFORM,domestic,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,weak_gov_basis:no_public_actor_action_domain,,
1603,정부/국회,정부_국회,플랫폼 규제,"유튜브, 가학적 폭식 규제 수위 상향 위험 챌린지 수익 차단 예고",유튜브 가학적 폭식 규제 수위 상향 위험 챌린지 수익 차단 예고,글로벌E,글로벌E,"Mon, 21 Sep 2026 01:09:35 GMT","유튜브, 가학적 폭식 규제 수위 상향 위험 챌린지 수익 차단 예고 글로벌E",https://news.google.com/rss/articles/CBMia0FVX3lxTE9sUGJvTVBka0VibjBRd1dBSU5FWUVVYXZmRGQzdXB4TWZhNmtkdWxFNXM2X0xBaGcwc3cwU2FMTkFvZEpIVWs3cl9EMXBMU2VpbUxJcE95RjJhc2k2dHpscGIxeEp5NlY0Ymw40gFvQVVfeXFMTkh0WVBaWVJZcXE1clRCTWhJUWRhd241Q28zZlVGdWxIV3NRZjFLSXFHakpUbDZtQ2RZcEQ3QWI4ZWJpNmR5dllWN01Cd19XOFkxSGlhR3ByMkw5eFRnbm05UHphX0VJNnpELVR6b1N3?oc=5,google_rss_플랫폼 규제 when:2d,10.0,11.0,policy_legislation,policy_legislation,,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:platform_sector:platform_operator_obligation,review_scheduled,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,10.0,"policy_legislation,market_power_platform,platform_obligation",government:platform_obligation,global_incident:platform_regulation:platform_sector:platform_operator_obligation:general,global_incident:platform_regulation:platform_sector:platform_operator_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,global_incident:platform_regulation:platform_sector:platform_operator_obligation,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,overseas,카카오 대외협력 관점 간접 참고,,global_incident:platform_regulation:platform_sector:platform_operator_obligation,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,
635,정부/국회,정부_국회,공정거래위원회,"주병기 ""쿠팡 현장조사 무력화, 매우 중대… 조사 회피 차단 검토""",주병기 쿠팡 현장조사 무력화 매우 중대 조사 회피 차단 검토,인포스탁데일리,인포스탁데일리,"Mon, 21 Sep 2026 09:46:38 GMT","주병기 ""쿠팡 현장조사 무력화, 매우 중대… 조사 회피 차단 검토"" 인포스탁데일리",https://news.google.com/rss/articles/CBMidkFVX3lxTE1jYU5PWHpiT05RNktpM3Ftdkgwc1FEbDBNSndfVEhiUzdGdDFiZGVMOW9zUVVmUWpRTFlNanNyZVlkck5sZkFhdzNkcG1lT3NSTDl6UzY5NmhXU0ZFVV91NHp2VXFyQ3pVeEdqQ0FVaTRkWmRXVGc?oc=5,google_rss_공정거래위원회 when:2d,9.6,14.0,platform_obligation,platform_obligation,쿠팡,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:platform_operator_obligation,consultation,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,9.6,"policy_legislation,platform_obligation",government:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:investigation_or_consultation,global_incident:platform_regulation:coupang:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_operator_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,weak_gov_basis:no_public_actor_action_domain,,
805,정부/국회,정부_국회,공정거래위원회,"주병기 ""쿠팡 현장조사 무력화, 매우 중대…조사회피 차단 방안 검토""",주병기 쿠팡 현장조사 무력화 매우 중대 조사회피 차단 방안 검토,메트로신문,메트로신문,"Mon, 21 Sep 2026 06:57:45 GMT","주병기 ""쿠팡 현장조사 무력화, 매우 중대…조사회피 차단 방안 검토"" 메트로신문",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9helc0Mk1RaXl3eVA0NFFfX3A3Nm9IdXNqbDBMWGQ2aWhmQzdHdVlsbExUSDlENWU5Q1hMYkpIZnVWUml3aFFLREZkU3p4Wkp6X2ptbXh4UTNWMHNqNkdaWg?oc=5,google_rss_공정거래위원회 조사 when:2d,9.6,14.0,platform_obligation,platform_obligation,쿠팡,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:platform_operator_obligation,consultation,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,9.6,"policy_legislation,platform_obligation",government:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:investigation_or_consultation,global_incident:platform_regulation:coupang:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_operator_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,weak_gov_basis:no_public_actor_action_domain,,
733,정부/국회,정부_국회,공정거래위원회,"‘규제·토큰화·온체인 금융’ 한자리에…두나무, 글로벌 서밋 개최",규제 토큰화 온체인 금융 한자리에 두나무 글로벌 서밋 개최,청년일보,청년일보,"Tue, 22 Sep 2026 00:33:20 GMT","‘규제·토큰화·온체인 금융’ 한자리에…두나무, 글로벌 서밋 개최 청년일보",https://news.google.com/rss/articles/CBMiakFVX3lxTE1tbEtqUXVBRjUxSmpSZVVza09QZnZ6elFINWxWV05EN1ZTTldBQ1pnYWhLdGFXcjdLMURncTdKR2NrQk5jMDd5UFg0NmdPazJpRzZ4QnI5amdKSVp4cDdpblkxUkxQV3lobEE?oc=5,google_rss_공정거래위원회 AI when:2d,9.0,1.0,"digital_asset_stablecoin,dunamu_stake,policy_legislation",dunamu_general,두나무,v43_not_government_policy,,,,,,general,24.0,published_today,general,event:두나무:digital_asset_stablecoin+dunamu_stake,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,9.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:규제 토큰화 온체인 금융 한자리에 두나무 글로벌 서밋 개최,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:규제 토큰화 온체인 금융 한자리에 두나무 글로벌 서밋 개최,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
3702,정부/국회,정부_국회,트래블룰,"하나은행, 업비트 글로벌과 암호자산 규제 협력",하나은행 업비트 글로벌과 암호자산 규제 협력,뉴스핌,뉴스핌,"Tue, 22 Sep 2026 00:08:00 GMT","하나은행, 업비트 글로벌과 암호자산 규제 협력 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1GM2NUc05GTzlSaWRrTVhzM0JtVUNBUlB3eDVLRUUta3N2Yi0taVlwNTR1ZDA4V01oZWdsUnVZVVI0MXZPeXBDVWRPVGVneENFakZ0Q3BnTVUzTTRp?oc=5,google_rss_트래블룰 when:2d,9.0,1.0,"digital_asset_stablecoin,dunamu_stake,policy_legislation",dunamu_stake_sale,두나무,v43_not_government_policy,,,,,,general,24.0,published_today,general,event:두나무:digital_asset_stablecoin+dunamu_stake,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,9.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:하나은행 업비트 글로벌과 암호자산 규제 협력,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:하나은행 업비트 글로벌과 암호자산 규제 협력,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
1660,정부/국회,정부_국회,스테이블코인,규제 불확실성에 갇힌 K-스테이블코인... 글로벌 생태계 종속 위기감,규제 불확실성에 갇힌 k 스테이블코인 글로벌 생태계 종속 위기감,시장경제신문,시장경제신문,"Mon, 21 Sep 2026 04:02:19 GMT",규제 불확실성에 갇힌 K-스테이블코인... 글로벌 생태계 종속 위기감 시장경제신문,https://news.google.com/rss/articles/CBMicEFVX3lxTE9XTE5OellFM0c5QkFjOFJIWEZ2M21SRTJfazFYZ1UzeWsxN3ZuNkxJR3ljVWd6Zlhwa2tHa0VZek8zYS10aHM5bWhfeTNYS08yb2FkSUpfemdFVHJ1VS1tS2xfZmhOaWxabk4xX2dhb0k?oc=5,google_rss_스테이블코인 when:2d,8.0,4.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,8.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:general,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,
528,정부/국회,정부_국회,과학기술정보통신부,"[단독]""싸서 꼭 썼는데"" 동남아 e심, 中통신사?…'개인정보 샜나' 조사",싸서 꼭 썼는데 동남아 e심 통신사 개인정보 샜나 조사,supple.kr,supple.kr,"Sun, 20 Sep 2026 19:10:00 GMT","[단독]""싸서 꼭 썼는데"" 동남아 e심, 中통신사?…'개인정보 샜나' 조사 supple.kr",https://news.google.com/rss/articles/CBMiXEFVX3lxTFBQbkpNLWVvU20yQzJOWHRmSWY5a3dDTkpFNVdqTUJQWkZTcmZBZlZTT1lnOGl0NEVpX3pwd3VNeW1HalpXemVRbVZhM1c3VFNFSVVySmNtOFU1WEFF?oc=5,google_rss_과학기술정보통신부 개인정보 when:2d,6.6,-27.0,,,,v43_not_government_policy,,,,,,general,19.0,published_yesterday+exclusive_breaking,official_action,global_incident:platform_regulation:platform_sector:platform_regulation,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,naver_telco_strategy_or_infra,Y,telco,6.6,,,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:platform_sector:platform_regulation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:platform_sector:platform_regulation,government_regulatory_enforcement,weak_gov_basis:no_public_actor_action_domain,,
