id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26가드레일사유,v26_2_profile_reason,v27_event_key,v32_weak_non_digital_gov
1462,정부/국회,정부_국회,스테이블코인,美 가상자산법 난항…국내 스테이블코인 입법 일정에도 ‘촉각’ [코인 레이더],가상자산법 난항 국내 스테이블코인 입법 일정에도 촉각 코인 레이더,디지털데일리,디지털데일리,"Mon, 20 Jul 2026 07:26:11 GMT",美 가상자산법 난항…국내 스테이블코인 입법 일정에도 ‘촉각’ [코인 레이더] 디지털데일리,https://news.google.com/rss/articles/CBMiZEFVX3lxTE01VlJuNXBVc1dzUG5sb01JLXpjRDVjQ1NUV1UtMU52bEY2eW5PUmstSUppOGN1Z0VodVJtRk1ua3pwcmcxTl9Sb1A2M0RQYU1fS0ZXTkp0Ni1pSmY5SDVIaXdSQ0g?oc=5,google_rss_스테이블코인 when:2d,-128.0,4.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_legislation,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-128.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:general,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,government_digital_finance_policy,foreign_policy_should_be_competitor,weak_gov_basis:foreign_public_policy,,
917,정부/국회,정부_국회,금융위원회,"＂4년간 충당부채 축소＂…영풍, ＇역대 최대 과징금＇ 오명",4년간 충당부채 축소 영풍 역대 최대 과징금 오명,한국경제TV,한국경제TV,"Mon, 20 Jul 2026 01:26:00 GMT","＂4년간 충당부채 축소＂…영풍, ＇역대 최대 과징금＇ 오명 한국경제TV",https://news.google.com/rss/articles/CBMid0FVX3lxTE1VSDJxZkFGTS1KLS16UmlkeHNCdUV5Q1BTQnN6bzJ5UGZuX01WR1VTNWxkdkNYc2paV1pfSjFtalJ3bkVaYlJULUFVaDNGWklJTmxndzJiNUQ5eDJVRFF2TlYzc2pKQk4wOXhYWlh6dGx3eV9XUWcw?oc=5,google_rss_금융위원회 과징금 when:2d,-128.0,-16.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_regulation,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-128.0,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,global_incident:platform_regulation:platform_sector:platform_regulation:sanction_penalty,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:platform_sector:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
1645,정부/국회,정부_국회,AI기본법,AI기본법 후속 개정안 오늘부터 시행…생성형 AI 표시의무 본격화,ai기본법 후속 개정안 오늘부터 시행 생성형 ai 표시의무 본격화,아시아경제,아시아경제,"Mon, 20 Jul 2026 22:59:48 GMT",AI기본법 후속 개정안 오늘부터 시행…생성형 AI 표시의무 본격화 아시아경제,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1NYm9uTnA2YUNuY2ZYNmhSX2l3MFNJeFJiTllidnlZNFFFN0tkMDc5eGg2OE9nUVNiN1pNZ2VGVnFidE54a2lyUGJrQm1xMEo2YzE4WkROZkhjTTU2WEpLRg?oc=5,google_rss_AI기본법 when:2d,-128.0,-24.0,"ai_basic_law,ai_infrastructure_security,policy_legislation",ai_basic_law,,v43_not_government_policy,,,,,,general,42.0,published_today+today_date_action,business_change,,action_started,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-128.0,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:ai기본법 후속 개정안 오늘부터 시행 생성형 ai 표시의무 본격화,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:ai기본법 후속 개정안 오늘부터 시행 생성형 ai 표시의무 본격화,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain,,
370,정부/국회,정부_국회,과학기술정보통신부,"독자 AI, 공공 AI 에이전트부터 적용…배경훈 ""모두의 AI에 활용""",독자 ai 공공 ai 에이전트부터 적용 배경훈 모두의 ai에 활용,글로벌경제신문,글로벌경제신문,"Mon, 20 Jul 2026 08:45:44 GMT","독자 AI, 공공 AI 에이전트부터 적용…배경훈 ""모두의 AI에 활용"" 글로벌경제신문",https://news.google.com/rss/articles/CBMicEFVX3lxTE1WcTRIX0ptS3RydVN0U3Q4alc2UldiTkk2aTlnVVI5UWdNbWludWk3M2hfNWMyQjB5TjREVncwN0w4Mm82Z1lTQ09mV1dhRjJhdm1FWGhmVlRjM1N1RGZfZmlKbjdrN1dNVDJoUVJjdGHSAXBBVV95cUxNVnE0SF9KbUt0cnVTdFN0OGpXNlJXYk5JNmk5Z1VSOVFnTW1pbnVpNzNoXzVjMkIweU40RFZ3MDdMODJvNmdZU0NPZldXYUYyYXZtRVhoZlZUYzNTdURmX2ZpSm43azdXTVQyaFFSY3Rh?oc=5,google_rss_과학기술정보통신부 AI when:2d,-128.4,-31.0,"ai_agent,ai_infrastructure_security,government_ai",ai_infrastructure_security,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,action_started,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,-128.4,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:독자 ai 공공 ai 에이전트부터 적용 배경훈 모두의 ai에 활용,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:독자 ai 공공 ai 에이전트부터 적용 배경훈 모두의 ai에 활용,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain,,
659,정부/국회,정부_국회,공정거래위원회,인쇄용지 담합 과징금 1942억 감면…중소 인쇄업계 '반발',인쇄용지 담합 과징금 1942억 감면 중소 인쇄업계 반발,네이트,네이트,"Sun, 19 Jul 2026 23:50:00 GMT",인쇄용지 담합 과징금 1942억 감면…중소 인쇄업계 '반발' 네이트,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5TaWdqTTYyWDFxYUFjWFpxZS1xQWFkTmlYdXRESzV1OFNLSG4ydG9NN0ZGbzFkVmdEUlY5dEhhV2pEUWVUUV9Dc2RUeXVkbXg1M0Q1dWhJSXdVUk03TUNScA?oc=5,google_rss_공정거래위원회 과징금 when:2d,-129.0,-16.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_collusion,,v43_not_government_policy,Y,,,,,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_regulation,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-129.0,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,global_incident:platform_regulation:platform_sector:platform_regulation:sanction_penalty,global_incident:platform_regulation:platform_sector:platform_regulation,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:platform_sector:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
638,정부/국회,정부_국회,공정거래위원회,인쇄용지 담합 과징금 1942억 감면…중소 인쇄업계 ‘반발’ - 조선비즈,인쇄용지 담합 과징금 1942억 감면 중소 인쇄업계 반발,Chosunbiz,Chosunbiz,"Sun, 19 Jul 2026 23:48:00 GMT",인쇄용지 담합 과징금 1942억 감면…중소 인쇄업계 ‘반발’ - 조선비즈 Chosunbiz,https://news.google.com/rss/articles/CBMipAFBVV95cUxQRlY2UEhremFxTHR2ejVaR0FWc1BrNEdBeEQ0WTV4ZEZtYUpTRElpUGtnbzFDVjRPRmdyd2tyUGVVZkt6ZU16WnROLTVPLVJaWmM5SjRncTltUjllelpxcjhSRnZnSFRhM214UWxBeDUxRG5aVXNXeWgwekRBU2NCYzNnbDVYRzUwajVFY1VxY3RwSk90c05LX2NOWTBMVVVkRE56UtIBpAFBVV95cUxQRlY2UEhremFxTHR2ejVaR0FWc1BrNEdBeEQ0WTV4ZEZtYUpTRElpUGtnbzFDVjRPRmdyd2tyUGVVZkt6ZU16WnROLTVPLVJaWmM5SjRncTltUjllelpxcjhSRnZnSFRhM214UWxBeDUxRG5aVXNXeWgwekRBU2NCYzNnbDVYRzUwajVFY1VxY3RwSk90c05LX2NOWTBMVVVkRE56Ug?oc=5,google_rss_공정거래위원회 과징금 when:2d,-129.0,-16.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_collusion,,v43_not_government_policy,Y,,,,,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_regulation,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-129.0,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,global_incident:platform_regulation:platform_sector:platform_regulation:sanction_penalty,global_incident:platform_regulation:platform_sector:platform_regulation,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:platform_sector:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
629,정부/국회,정부_국회,공정거래위원회,"중소 인쇄업계 ""제지사들 담합 과징금 1942억 감면은 면죄부""",중소 인쇄업계 제지사들 담합 과징금 1942억 감면은 면죄부,네이트,네이트,"Mon, 20 Jul 2026 02:15:00 GMT","중소 인쇄업계 ""제지사들 담합 과징금 1942억 감면은 면죄부"" 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFA4Y1BYb1U4S3VtYW1iX2VtLTBXNDlhSDhXc1gwUDl5eEpWNC1BT0g2ajBIQmFSMkZCNHJTS3ZzcGE2YmQ3Tll0NjNZd1BvVXprbGln?oc=5,google_rss_공정거래위원회 규제 when:2d,-129.0,-16.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_collusion,,v43_not_government_policy,Y,,,,,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_regulation,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-129.0,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,global_incident:platform_regulation:platform_sector:platform_regulation:sanction_penalty,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:platform_sector:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
519,정부/국회,정부_국회,공정거래위원회,중소 인쇄업계 “제지사들 담합 과징금 1942억 감면은 면죄부”,중소 인쇄업계 제지사들 담합 과징금 1942억 감면은 면죄부,경향신문,경향신문,"Mon, 20 Jul 2026 02:14:00 GMT",중소 인쇄업계 “제지사들 담합 과징금 1942억 감면은 면죄부” 경향신문,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9NcmNlVjUwQUZJZzZ4UWJPdDZ2ZHA5MU15T2t4Y3l6VW1sdzVtOGhrd3Qtekt4YUMtQjZjRWY5RlZZLUxtbWM1ODIyNGZFcmFMWTNTMFpUbzBuQdIBX0FVX3lxTE5tbElTQVFrbmNYMHdoU3pqWWllQWtjSE9OSC15Z2Q0WVlOenVqMHhScG5vbGxpX3BsUHdfNFlJbzlMWk5ZRktZaTlGYlcxV2JjZ3dFdmJvdGZTZGdaa0s0?oc=5,google_rss_공정거래위원회 when:2d,-129.0,-16.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_collusion,,v43_not_government_policy,Y,,,,,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_regulation,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-129.0,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,global_incident:platform_regulation:platform_sector:platform_regulation:sanction_penalty,global_incident:platform_regulation:platform_sector:platform_regulation,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:platform_sector:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
430,정부/국회,정부_국회,과학기술정보통신부,"지슨, 무선 백도어 해킹 상시 차단…HW 영역 보안 해법 제시",지슨 무선 백도어 해킹 상시 차단 hw 영역 보안 해법 제시,뉴시스,뉴시스,"Mon, 20 Jul 2026 02:06:54 GMT","지슨, 무선 백도어 해킹 상시 차단…HW 영역 보안 해법 제시 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9tX0Rtb2lnQ1FPdVl6LUlob0p1NE5Lc0M3OWM2WnM5RzlsNkdZTlFUeWU1aWJ4MjVrSHRMRmlkZERWWGxJR0FiYXpIaXdTZXR1UlhhNkZjUlRxaWxPWWlWbdIBeEFVX3lxTFBSN2laMVF3WEFGSXFzeVBHZGJIVHJQQUZscGE5QTNQR0RKUmJuYWptS1pYdTVKN1p1cElYSGpPNjZaRTBNNkp5NkZjWTlobGpKS1JVZ1RjdXZfYkhJcExfUnVwT3J0eHBIblRyeTQ2SmhqeGRfWHpSWQ?oc=5,google_rss_과학기술정보통신부 해킹 when:2d,-129.0,-16.0,"phishing_security,privacy_security_reliability",security_hacking_incident,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,,general,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,,,,-129.0,privacy_security_reliability,government:tech_security_policy,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:지슨 무선 백도어 해킹 상시 차단 hw 영역 보안 해법 제시,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:지슨 무선 백도어 해킹 상시 차단 hw 영역 보안 해법 제시,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
637,정부/국회,정부_국회,공정거래위원회,"중소 인쇄업계, 인쇄용지 대기업 담합 과징금 감면에 반발",중소 인쇄업계 인쇄용지 대기업 담합 과징금 감면에 반발,부산일보,부산일보,"Mon, 20 Jul 2026 00:29:39 GMT","중소 인쇄업계, 인쇄용지 대기업 담합 과징금 감면에 반발 부산일보",https://news.google.com/rss/articles/CBMidEFVX3lxTFB5N1MtcTNMVDN5MzZKRk5xQl8wcXhWVkZIcjBpUFVsRU5mSzZVeDlyRkd3eHBrZjBVX1J0V1RtVW16cno4cUZsNVF5b3RjVlpKZjhGY2d1aElqVmhHSm5vRDRkbmh3R3gxOW1fZ2p4RW5zR3Js?oc=5,google_rss_공정거래위원회 과징금 when:2d,-129.0,-16.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_collusion,,v43_not_government_policy,Y,,,,,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_regulation,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-129.0,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,global_incident:platform_regulation:platform_sector:platform_regulation:sanction_penalty,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:platform_sector:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
644,정부/국회,정부_국회,공정거래위원회,"인쇄업계 ""제지업계 담합 과징금 감면 유감...법적 대응""",인쇄업계 제지업계 담합 과징금 감면 유감 법적 대응,뉴스핌,뉴스핌,"Mon, 20 Jul 2026 00:17:00 GMT","인쇄업계 ""제지업계 담합 과징금 감면 유감...법적 대응"" 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTE9xNlh4enVuTnRyV2JZUVdrV09Jc2dnc3hfczVGSEc3Y3diTHFzUEJHWDNDVS04M2w2LXZ3RDk2ODZEWFZQci1WcEtNTVpOU1Y2UzZlUFBMeW5PT004?oc=5,google_rss_공정거래위원회 과징금 when:2d,-129.0,-16.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_collusion,,v43_not_government_policy,Y,,,,,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_regulation,litigation,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-129.0,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,global_incident:platform_regulation:platform_sector:platform_regulation:litigation,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:platform_sector:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
647,정부/국회,정부_국회,공정거래위원회,"중소 인쇄업계 ""인쇄용지 담합 과징금 감면 유감""",중소 인쇄업계 인쇄용지 담합 과징금 감면 유감,네이트,네이트,"Mon, 20 Jul 2026 00:07:00 GMT","중소 인쇄업계 ""인쇄용지 담합 과징금 감면 유감"" 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTE1xRWE4Wmg1b2RBeWNLanU3WUtDUGxtcl9wLUtpS1dNY1FESTBfWnZzbUhHSl9YM2xiQVUwWmFOZ2xuTzFteU8xUGcxZ3pqR0s1RTFoZEx6UlhjVkZRWVNZVlpDNE9jWWZzUlpkTW5tZEhtcnMwc3ZsYw?oc=5,google_rss_공정거래위원회 과징금 when:2d,-129.0,-16.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_collusion,,v43_not_government_policy,Y,,,,,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_regulation,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-129.0,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,global_incident:platform_regulation:platform_sector:platform_regulation:sanction_penalty,global_incident:platform_regulation:platform_sector:platform_regulation,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:platform_sector:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
1392,정부/국회,정부_국회,성평등가족위원회,"[국정과제로 읽는 젠더정책] 성별 임금격차 세계 1위, 공시만으로는 바뀌지 않는다",국정과제로 읽는 젠더정책 성별 임금격차 세계 1위 공시만으로는 바뀌지 않는다,여성신문,여성신문,"Mon, 20 Jul 2026 23:17:51 GMT","[국정과제로 읽는 젠더정책] 성별 임금격차 세계 1위, 공시만으로는 바뀌지 않는다 여성신문",https://news.google.com/rss/articles/CBMic0FVX3lxTE1QUDZJWi1LM0VwSlpzVTRlM080X0RXWlk4NEtqQU1SNUQ3U3EwSEgtRWZ1RE8tZ3BscXI5MkdzRUp6cHNtcEJEZ0dFRERFLS1XS2F6UENLbTVnTy1RblB5eGxnNmxXUjZTZG9Hb2p0cG5WNUnSAXNBVV95cUxNUFA2SVotSzNFcEpac1U0ZTNPNF9EV1pZODRLakFNUjVEN1NxMEhILUVmdURPLWdwbHFyOTJHc0VKenBzbXBCRGdHRURERS0tV0thelBDS201Z08tUW5QeXhsZzZsV1I2U2RvR29qdHBuVjVJ?oc=5,google_rss_성평등가족위원회 when:2d,-129.0,-19.0,"financial_performance,policy_legislation",financial_performance,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-129.0,"policy_legislation,financial_performance",government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:국정과제로 읽는 젠더정책 성별 임금격차 세계 1위 공시만으로는 바뀌지 않는다,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:국정과제로 읽는 젠더정책 성별 임금격차 세계 1위 공시만으로는 바뀌지 않는다,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,,
625,정부/국회,정부_국회,공정거래위원회,"공정위 처분 취소로 8,714억 환급… 박상웅 ""취소 처분 반드시 재검토""",공정위 처분 취소로 8 714억 환급 박상웅 취소 처분 반드시 재검토,gukjenews.com,gukjenews.com,"Mon, 20 Jul 2026 07:29:48 GMT","공정위 처분 취소로 8,714억 환급… 박상웅 ""취소 처분 반드시 재검토"" gukjenews.com",https://news.google.com/rss/articles/CBMibkFVX3lxTE5KVmJROUpWdHBPdUZkVlQwa2V3ZFczak4xWWpjeU85X2x0ZUkwSzFsaG1zbUpWRG1zR3pQSVlIQlNNWGprQzNCNEVmaUVHdnVNZXptaVFOWlVPVHVPa3E2MXg1WklxRFNBZkhWSml3?oc=5,google_rss_공정거래위원회 규제 when:2d,-129.5,-13.5,"antitrust_platform,strategy_mna_governance",antitrust_general,공정위,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:fair_trade_authority:platform_regulation,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-129.5,"policy_legislation,strategy_mna_governance",government:general,global_incident:platform_regulation:fair_trade_authority:platform_regulation:sanction_penalty,global_incident:platform_regulation:fair_trade_authority:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:fair_trade_authority:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:fair_trade_authority:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
