id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유
4099,정부/국회,정부_국회,가상자산 해외이전,"미 CFTC, 디지털자산 규제안 백악관 제출… 독자 체계 구축 속도",미 cftc 디지털자산 규제안 백악관 제출 독자 체계 구축 속도,블록미디어,블록미디어,"Fri, 18 Sep 2026 14:35:00 GMT","미 CFTC, 디지털자산 규제안 백악관 제출… 독자 체계 구축 속도 블록미디어",https://news.google.com/rss/articles/CBMiWEFVX3lxTE81R29BbWUxSlQ3SHBlaDBkMlZ2QWl2UG5fUGRzM2FRUTNPNU1tQ1BjWUNmZGFwVDgtTjl4YkVLM2VxNldRSWVqUkduLVhjODN3NEhGZnljTlo?oc=5,google_rss_가상자산 해외이전 when:4d,-27.0,-3.0,"digital_asset_stablecoin,policy_legislation",digital_asset_stablecoin,,v43_not_government_policy,,,,,,general,0.0,,general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,general,,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,global_platform_or_overseas_rule,Y,global,-27.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,government_digital_finance_policy,weak_gov_basis:foreign_public_policy,foreign_policy_should_be_competitor
1595,정부/국회,정부_국회,성평등가족위원회,"""구글의 민감 정보 무단 유출은 명백한 2차 가해, 더불어민주당 이주희 원내대변인""",구글의 민감 정보 무단 유출은 명백한 2차 가해 더불어민주당 이주희 원내대변인,선데이뉴스신문,선데이뉴스신문,"Sun, 20 Sep 2026 17:13:46 GMT","""구글의 민감 정보 무단 유출은 명백한 2차 가해, 더불어민주당 이주희 원내대변인"" 선데이뉴스신문",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1BZDNQYjFxejg1MXlkYXNjMk5VcU1yZTRRR29SQWRYM3ljRUtkbS1SaUxWMmU4NnB1a3NPRjl0akdNdEM0MGhPallobzJ0d2c1LU9HbmQybWN6Q0lp?oc=5,google_rss_성평등가족위원회 when:4d,-30.5,-27.5,,,구글,v43_not_government_policy,,,,,,general,24.0,published_today,direct_risk,privacy_security:google:data_leak,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,-30.5,policy_legislation,,global_incident:privacy_security:google:google:data_leak:general,global_incident:privacy_security:google:google,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:privacy_security:google:google,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,overseas,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:privacy_security:google:google,comp_overseas_regulation_data,weak_gov_basis:no_public_actor_action_domain,
1994,정부/국회,정부_국회,AI 저작권,"NYT ""오픈AI, 저작권 침해 알고도 강행""…유료장벽 우회 정황 제출",nyt 오픈ai 저작권 침해 알고도 강행 유료장벽 우회 정황 제출,블록미디어,블록미디어,"Thu, 17 Sep 2026 19:24:00 GMT","NYT ""오픈AI, 저작권 침해 알고도 강행""…유료장벽 우회 정황 제출 블록미디어",https://news.google.com/rss/articles/CBMiWEFVX3lxTE9kZ2RnT0NiQ3p5QW9VQWVCckRvWFlFUGcxV0w5d1dZLUxyQ1Y2VzhPUjgwaWVGaUpxeEstZGI2bHkxTGNwakprM2dvVkV6bWNjekFlXzFWLUw?oc=5,google_rss_AI 저작권 when:4d,-30.5,-31.5,"ai_infrastructure_security,copyright_ai",ai_infrastructure_security,오픈AI,v43_not_government_policy,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,-30.5,ai_infrastructure_security,government:tech_security_policy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,weak_gov_basis:no_public_actor_action_domain,
2010,정부/국회,정부_국회,AI 저작권,[주간AI노트] “인류 역사상 최대 규모 절도”…오픈AI ‘기사 1000만건’ 무단 학습 논란,주간ai노트 인류 역사상 최대 규모 절도 오픈ai 기사 1000만건 무단 학습 논란,인더뉴스,인더뉴스,"Sun, 20 Sep 2026 01:04:13 GMT",[주간AI노트] “인류 역사상 최대 규모 절도”…오픈AI ‘기사 1000만건’ 무단 학습 논란 인더뉴스,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBodkttODJiUEZocHdJLXpLRUE1Q3BoZE9jbUFGbTBjbEMzRktoVzRqYzlZUndPd2JXdkRhcWk3T3JrczNabWJtcHdkLThhb2YtX1JBNDZveklaVENZT1hvS3hUdnU?oc=5,google_rss_AI 저작권 when:4d,-30.5,-31.5,"ai_infrastructure_security,copyright_ai",ai_infrastructure_security,오픈AI,v43_not_government_policy,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,global_incident:ai_security_policy:openai:openai_security_access,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,-30.5,ai_infrastructure_security,government:tech_security_policy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,weak_gov_basis:no_public_actor_action_domain,
1806,정부/국회,정부_국회,스테이블코인,"S&P 글로벌, 스테이블코인 주요 감사인 두 번 인수…이유는?",s p 글로벌 스테이블코인 주요 감사인 두 번 인수 이유는,BeInCrypto,BeInCrypto,"Thu, 17 Sep 2026 15:49:48 GMT","S&P 글로벌, 스테이블코인 주요 감사인 두 번 인수…이유는? BeInCrypto",https://news.google.com/rss/articles/CBMifkFVX3lxTFBVb0x5V2JMYXBOQzRPcWQ2aG5jdlBJQWp1TGhpYi1YWDI3QmZkRmxYczNMeTlNdWZNeFN5MzRLSnFjR0FsQzNYRE9JQmJuUTJta0xBUzNPc0hHbHlJdVhFbklZQ2dEZEZpY3MwRGNtYTktZFk0RGhBc05sUnJLQQ?oc=5,google_rss_스테이블코인 개인정보 when:4d,-32.0,-36.0,"digital_asset_stablecoin,stablecoin,strategy_mna_governance",stablecoin_general,,v43_not_government_policy,,,,,,general,0.0,,direct_risk,global_incident:mna_capital:digital_asset_sector:mna_capital,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,-32.0,"strategy_mna_governance,digital_asset_stablecoin",government:digital_asset,global_incident:mna_capital:digital_asset_sector:mna_capital:general,global_incident:mna_capital:digital_asset_sector:mna_capital,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:mna_capital:digital_asset_sector:mna_capital,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:mna_capital:digital_asset_sector:mna_capital,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,
2004,정부/국회,정부_국회,AI 저작권,"언론사들, 오픈AI·마이크로소프트 경영진의 AI 훈련 발언이 저작권 방어 논리 훼손한다고 주장",언론사들 오픈ai 마이크로소프트 경영진의 ai 훈련 발언이 저작권 방어 논리 훼손한다고 주장,tradingview.com,tradingview.com,"Thu, 17 Sep 2026 21:42:09 GMT","언론사들, 오픈AI·마이크로소프트 경영진의 AI 훈련 발언이 저작권 방어 논리 훼손한다고 주장 tradingview.com",https://news.google.com/rss/articles/CBMieEFVX3lxTE1IVU95TzhrTzk0YTZrTkQtV0ZPVE5HYU5VV0ZRQU5CMEFGb0FaMC14MGc0TDBSZUpkRkhub3BWbkYtV3FXRXljQXJyU0RaRU1vQksxUUNQQlFZOXByZU1xd0VmMmszc3lnRmpVZHFPZWJDdUR3MXFHNA?oc=5,google_rss_AI 저작권 when:4d,-32.5,-31.5,"ai_infrastructure_security,copyright_ai",ai_infrastructure_security,오픈AI,v43_not_government_policy,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,-32.5,ai_infrastructure_security,government:tech_security_policy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,weak_gov_basis:no_public_actor_action_domain,
1663,정부/국회,정부_국회,플랫폼 규제,메타 플랫폼스(META)의 AI 인프라 수장 교체는 무엇을 바꾸나?,메타 플랫폼스 meta 의 ai 인프라 수장 교체는 무엇을 바꾸나,simplywall.st,simplywall.st,"Fri, 18 Sep 2026 21:26:38 GMT",메타 플랫폼스(META)의 AI 인프라 수장 교체는 무엇을 바꾸나? simplywall.st,https://news.google.com/rss/articles/CBMikwFBVV95cUxPMGs4TlZCQkphVTIwazN2S3I3b0tfQnF4VG9Fc0FXZUZ4QmNiYndINjFocnc5Z1J6SlIwLU1hUk9NUm9QSmJvU1ZGV1FlVE04TEZEc3E0OWlnS0VYdzFQZmhTQjlXVFFXLXlrUUxvb3BoZHhheDNibmFZVDl3OFlVQUxvUVVpTEpQWTlDdW5FLTBKM1nSAZgBQVVfeXFMUGw1ZUd4U2VLamVuVU1NNmdTUWV4cnMyMThDaHVIQjE1VWlHUS1BUWRHampNYTZON2tKb0VIeXhxMjhYTDhBalhCMG9tbHNqV1kzZXFpSzlSTDh1MWRRYU5YaVRxbllUZDBUdHFEazZVVVJCZlI1TVg1d3I4UmthN2htazVpWm45N0dxRkFnTW1yeGpBYkNpWjY?oc=5,google_rss_플랫폼 규제 when:4d,-33.0,-34.0,"ai_infrastructure_security,market_power_platform",ai_infrastructure_security,메타,v43_not_government_policy,,,,,,general,0.0,,business_change,global_incident:platform_regulation:meta:platform_regulation,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,-33.0,"policy_legislation,market_power_platform,ai_infrastructure_security",government:regulatory_enforcement,global_incident:platform_regulation:meta:platform_regulation:executive_or_org_change,global_incident:platform_regulation:meta:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,국가 AI 인프라/AIDC/GPU 정책,comp_overseas_regulation_data,weak_gov_basis:no_public_actor_action_domain,
540,정부/국회,정부_국회,과학기술정보통신부,"'1강' 안랩, 글로벌 체급차 뚫고 국내 보안산업 숙원 풀까",1강 안랩 글로벌 체급차 뚫고 국내 보안산업 숙원 풀까,테크M,테크M,"Fri, 18 Sep 2026 07:13:41 GMT","'1강' 안랩, 글로벌 체급차 뚫고 국내 보안산업 숙원 풀까 테크M",https://news.google.com/rss/articles/CBMiakFVX3lxTE9xRmdPNjFudmdhRmd0SkhlRXp3UVZhS2UwVEdOMVBwaUpoQko5MVA5eGhXdUxtNDAyVWl0RzAwblVvTjQ3dEVKQ3JYMk5mSElWc294NTlnY1ducDdqSVZvVXVvXzFvTkszQnfSAWpBVV95cUxPcUZnTzYxbnZnYUZndEpIZUV6d1FWYUtlMFRHTjFQcGlKaEJKOTFQOXhoV3VMbTQwMlVpdEcwMG5Vb040N3RFSkNyWDJOZkhJVnNveDU5Z2NXbnA3aklWb1V1b18xb05LM0J3?oc=5,google_rss_과학기술정보통신부 조사 when:4d,-33.0,-34.0,"phishing_security,privacy_security_reliability",security_general,,v43_not_government_policy,,,,,,general,0.0,,direct_risk,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,-33.0,privacy_security_reliability,government:tech_security_policy,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:1강 안랩 글로벌 체급차 뚫고 국내 보안산업 숙원 풀까,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:1강 안랩 글로벌 체급차 뚫고 국내 보안산업 숙원 풀까,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,
1027,정부/국회,정부_국회,금융위원회,"국민성장펀드, 1조원 추가 투입…해상풍력·AI공작기계 등 5건",국민성장펀드 1조원 추가 투입 해상풍력 ai공작기계 등 5건,글로벌 비즈 뉴스,글로벌 비즈 뉴스,"Fri, 18 Sep 2026 03:34:06 GMT","국민성장펀드, 1조원 추가 투입…해상풍력·AI공작기계 등 5건 글로벌 비즈 뉴스",https://news.google.com/rss/articles/CBMiaEFVX3lxTE13SDNybllfNEZwQlVXa09TNm04ZHpWYzhhZ1BSMml1Y2NoZG1ROTRET1hhS1YwdEktdGNfbUNFSlByUUZYM1phUEFHaXRPb1ViUEtrMGR3VWNnTHlyQmVnU2VMWVNtSUlw0gFoQVVfeXFMTXdIM3JuWV80RnBCVVdrT1M2bThkelZjOGFnUFIyaXVjY2hkbVE5NERPWGFLVjB0SS10Y19tQ0VKUHJRRlgzWmFQQUdpdE9vVWJQS2swZHdVY2dMeXJCZWdTZUxZU21JSXA?oc=5,google_rss_금융위원회 AI when:4d,-35.0,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_government_policy,,,,,,general,0.0,,business_change,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,global,-35.0,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:국민성장펀드 1조원 추가 투입 해상풍력 ai공작기계 등 5건,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:국민성장펀드 1조원 추가 투입 해상풍력 ai공작기계 등 5건,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,
1997,정부/국회,정부_국회,AI 저작권,"AI의 언론 대체 부인한 오픈AI, 내부선 ""기사 잘 만드네"" 흡족",ai의 언론 대체 부인한 오픈ai 내부선 기사 잘 만드네 흡족,뉴스1,뉴스1,"Thu, 17 Sep 2026 23:14:09 GMT","AI의 언론 대체 부인한 오픈AI, 내부선 ""기사 잘 만드네"" 흡족 뉴스1",https://news.google.com/rss/articles/CBMiXkFVX3lxTE1CVDQ1cGRSWC1FaEZWd3lCSFo4OVdZS2F6SVp1MWh0UzdmdFFzTEFHUFcyVHVFemVONGI4dkNMdUxVX1lSVVZCNXZTU3QxdzhaRU9FY0MyNXRQNHY5aXfSAV5BVV95cUxNQlQ0NXBkUlgtRWhGVnd5QkhaODlXWUthekladTFodFM3ZnRRc0xBR1BXMlR1RXplTjRiOHZDTHVMVV9ZUlVWQjV2U1N0MXc4WkVPRWNDMjV0UDR2OWl3?oc=5,google_rss_AI 저작권 when:4d,-36.5,-38.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,v43_not_government_policy,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,-36.5,ai_infrastructure_security,government:tech_security_policy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,weak_gov_basis:no_public_actor_action_domain,
1434,정부/국회,정부_국회,중소벤처기업부,"'규제자유특구(글로벌특구, 광역연계형특구 포함)' 후보과제 모집",규제자유특구 글로벌특구 광역연계형특구 포함 후보과제 모집,서울Pn,서울Pn,"Sun, 20 Sep 2026 23:02:06 GMT","'규제자유특구(글로벌특구, 광역연계형특구 포함)' 후보과제 모집 서울Pn",https://news.google.com/rss/articles/CBMiYkFVX3lxTE1OYkduOWgyXzdwemEzQnRFNkYxZXh5SUtEZk5yN0Frd1B3NERra1dnU0R4cG9MQ05tZ3kxLXZHdFY2Sk1ycVF0YWFUWFd3UnR5TkNGUWgzblBtMWZxNFVXb2xn?oc=5,google_rss_중소벤처기업부 when:4d,-39.0,-41.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,-39.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:규제자유특구 글로벌특구 광역연계형특구 포함 후보과제 모집,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:규제자유특구 글로벌특구 광역연계형특구 포함 후보과제 모집,government_general_policy,weak_gov_basis:no_public_actor_action_domain,
1996,정부/국회,정부_국회,AI 저작권,"“오픈AI, 챗GPT 개발에 기사 1000만건 무단 사용”",오픈ai 챗gpt 개발에 기사 1000만건 무단 사용,동아일보,동아일보,"Fri, 18 Sep 2026 16:40:00 GMT","“오픈AI, 챗GPT 개발에 기사 1000만건 무단 사용” 동아일보",https://news.google.com/rss/articles/CBMidEFVX3lxTE8xaktGUFZUVXJIZ3VFRlcyTUlmRGg5di1Ddko4Z2NsSUpZQm1uSzFJcHBKa3dQTk5xTE8waklOWXBGdk5vOWpRdDBHeEtJQVhKRzZ1TDdoNlB0NWtsZGxVM2lLUnBDeDNfeC1nLXFQRHNHUko10gFmQVVfeXFMTlJiZXdIOUlVUDZoYTZfSGlleHBsM0R3V0pJU1RmdE1PdjdEcXd0QmFybEhWZ2NXUk9vLXNxdWhmY1ZxUEJnR3Atb3JBQzE0VHh2bll3MlFEVVJma0NQVDg0UUZDUG9B?oc=5,google_rss_AI 저작권 when:4d,-40.5,-38.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,v43_not_government_policy,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,-40.5,ai_infrastructure_security,government:tech_security_policy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,weak_gov_basis:no_public_actor_action_domain,
2009,정부/국회,정부_국회,AI 저작권,"“오픈AI, 챗GPT 개발 위해 언론사 기사 1000만건 훔쳤다”",오픈ai 챗gpt 개발 위해 언론사 기사 1000만건 훔쳤다,v.daum.net,v.daum.net,"Fri, 18 Sep 2026 02:59:09 GMT","“오픈AI, 챗GPT 개발 위해 언론사 기사 1000만건 훔쳤다” v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1OMVFfcEZUYVhpQjhxRUJ1bjFaVWRQdzljYk1peENmSGhSQVNOLTZnN05Bc2pSYjhPdWNYMlV3dER3U1hpRVhGRi04LUJrX1E?oc=5,google_rss_AI 저작권 when:4d,-40.5,-38.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,v43_not_government_policy,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,-40.5,ai_infrastructure_security,government:tech_security_policy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:ai_security_policy:openai:openai_security_access,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,2,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,global_incident:ai_security_policy:openai:openai_security_access,self_filler_reference,weak_gov_basis:no_public_actor_action_domain,
773,정부/국회,정부_국회,공정거래위원회,"법원, 산란계협회 가격정보 제공 금지명령 효력 일부 정지",법원 산란계협회 가격정보 제공 금지명령 효력 일부 정지,연합뉴스 한민족센터,연합뉴스 한민족센터,"Mon, 21 Sep 2026 02:06:30 GMT","법원, 산란계협회 가격정보 제공 금지명령 효력 일부 정지 연합뉴스 한민족센터",https://news.google.com/rss/articles/CBMidEFVX3lxTFBLZ3V5T1dwdkdpZGlDN1JhYzZKbHJ6UDB6YWdYeXJQT1pUZDNqcFdCYnlZTlBCS3BmTUN2ZXBjNGNyZGc4eW9ObThOTWZRemFGU1UtT1B1akZtTjl2cFJSQlQ1RzdqN3NjdDBJcnVuYVVZOW03?oc=5,google_rss_공정거래위원회 과징금 when:4d,-42.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,unknown,-42.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:법원 산란계협회 가격정보 제공 금지명령 효력 일부 정지,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:법원 산란계협회 가격정보 제공 금지명령 효력 일부 정지,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,
