id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
164,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,네이버페이·카카오페이 등 간편지급 하루 1.2조…‘역대 최대’,네이버페이 카카오페이 등 간편지급 하루 1 2조 역대 최대,v.daum.net,v.daum.net,"Fri, 18 Sep 2026 04:43:48 GMT",네이버페이·카카오페이 등 간편지급 하루 1.2조…‘역대 최대’ v.daum.net,https://news.google.com/rss/articles/CBMiS0FVX3lxTFA3MkJ4bmg1cXFlajNxcm9VX3RPazhabkdIcGdCa0c0dDVqek1aY1RHSmZIN25DUWVpbXlxUDJzdDZwU0NMRWFIODBkRQ?oc=5,google_rss_카카오 카카오페이 when:4d,-10.5,15.5,,,"네이버,카카오,카카오페이",v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,0.0,,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-10.5,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:네이버페이 카카오페이 등 간편지급 하루 1 2조 역대 최대,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,OFF_TOPIC,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:네이버페이 카카오페이 등 간편지급 하루 1 2조 역대 최대,self_filler_reference,,,
163,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"하루 1.2조 간편지급⋯네이버·카카오페이, 절반 넘었다",하루 1 2조 간편지급 네이버 카카오페이 절반 넘었다,v.daum.net,v.daum.net,"Fri, 18 Sep 2026 03:01:28 GMT","하루 1.2조 간편지급⋯네이버·카카오페이, 절반 넘었다 v.daum.net",https://news.google.com/rss/articles/CBMiS0FVX3lxTFBiQk0teDAtMHpIblFucXhvTkt4MHBRT2xwb2dlZ0tBTmU4ZXBfVDdhb3RqbldVem01VFpvdmJ2SDFqVUxWT1VidmdqMA?oc=5,google_rss_카카오 카카오페이 when:4d,-10.5,15.5,,,"네이버,카카오,카카오페이",v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,0.0,,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-10.5,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:하루 1 2조 간편지급 네이버 카카오페이 절반 넘었다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,OFF_TOPIC,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:하루 1 2조 간편지급 네이버 카카오페이 절반 넘었다,self_filler_reference,,,
2988,경쟁사/해외이슈,경쟁사_해외이슈,구글,구글 `구글홈`,구글 구글홈,전자신문,전자신문,"Fri, 18 Sep 2026 11:14:07 GMT",구글 `구글홈` 전자신문,https://news.google.com/rss/articles/CBMisgNBVV95cUxOQjZ1UHFDX1J3OEt6bk9MWmhhcVhqOGxRR1c2OU5XVHdiLWNMczZCY2dfbWNVU2VxNjE1eUZuaU0xR0J4T1U2MVdKVGhwNjVoQkF4MDlDWUJTaEo1RnJCZTdWdU5MSVVXTENPV0ktNmZNT0x5TUlBbW4wbmxoTkpBZW9DS3QtM24zdy1EQUg4NFJldDNBb0M4V3RpVDFyUS1pd2lOZnFBYlZ3aXlSNDYxWEF2TkNxOHlmRzJ1YzBFdHNIZ2ZEbWhjZjRmYWc0MFVQVUVmTTVVVmZobzZIdzhsSWo4dXUwRmpDc2MzcnE4WTQ1MXMzVTlBMXU4YVZXQzRTRkpXb204RGdGd19OcGxfWXQzUXJRQ0tHMFVKbjlRd2NfWUN2OWdBdTFOMzhrM3h1LVNaWkRzdG04QUVrMGc0MUFMOXhLUEk4aVFJcmpQZ0UxYXF3MlV1N2ZpdGYtem5wbXBUdFY5YUE2bTd4bDlsRGFvRlpXdnNPWlhVdklKS3JoUGxFejhEOTdCUVRRRHR4dnpmTHoyd3ZJVzhGOHk5WEZNdnROajRyMXVzdVctbnBBZw?oc=5,google_rss_구글 site:etnews.com when:4d,-10.5,6.5,,,구글,v43_not_true_competitor;short_title,,,,,,general,0.0,,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-10.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:구글 구글홈,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:구글 구글홈,competitor_general_low_relevance,,,
2215,경쟁사/해외이슈,경쟁사_해외이슈,네이버,자료:네이버,자료 네이버,전자신문,전자신문,"Fri, 18 Sep 2026 04:50:45 GMT",자료:네이버 전자신문,https://news.google.com/rss/articles/CBMisgNBVV95cUxPX05BbWVBZkVJSWd1cWF3Mmg5c0p3MkR5dmMxUGNyS2I3TjFRNjY4OExSUmJCS0V1WG02NlBaSUJLTDJJbHJ6c3RHbjlXeHN4YzUycVRSOC1NdVN2SzNVaGU2M1Y1TTV4VjRwVS1TRUt5d2xBeUtMRlczSVN0TEJkcDE1QjB2d2h6ZWVsbDRhWlpJUzNLbHFCbkpaTU9mLVVlREJGZXEzVjZ0cDgyOVFPSzRNcGc5UG9vSjdoN1dOVnludmpvbEJfSnNPdFBFQWwydEVvTDRJWDdWek5EQ3REWHprN2VrZTQwYTVVcmhobWRFZm5saEEtNllFbHI2VDM3LXNod3F2bUN2OGxCSGlDT3hXUXdwMUZZRl9mVzVIVEw2eUpEZFlRYzRUWEE0Sk1HbkJlWnVwSnNIQTRnRUpSa2JIY2swVXBYZGFNSjdPNFlMaUtyRXZVQ3loZzRVdzY1b00wOEJQby1PdXBhNXJQakJ4SFh5NE54X2RVcmlFdG9acVVUMTU2Ry0zbHRPZ0ZrY3VPbVdNOV9iRkhPNXR2TFIya1I2bWEwMVg2Y3Z6Q1Vtdw?oc=5,google_rss_네이버 site:etnews.com when:4d,-10.5,6.5,,,네이버,v43_not_true_competitor;short_title,,,,,,general,0.0,,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-10.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:자료 네이버,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:자료 네이버,comp_domestic_strategy,,,
2494,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,화재 두 달 만에 '지원금' 준다는 쿠팡‥'언제 어떻게'는 미정,화재 두 달 만에 지원금 준다는 쿠팡 언제 어떻게 는 미정,MBC 뉴스,MBC 뉴스,"Sun, 20 Sep 2026 13:00:14 GMT",화재 두 달 만에 '지원금' 준다는 쿠팡‥'언제 어떻게'는 미정 MBC 뉴스,https://news.google.com/rss/articles/CBMieEFVX3lxTE55eFRnV0FEeXRUbWhyWTN4c0FtRVc1eDY3akxNX2dkTFdMMG5wS2JwUHh6a092S1g3bXQ2TldOb3haT0ozNnJsbjBXRGxRZVFtckFKUWtVTjUtTzhuenBhRm9KQkhfVGVzMnZrS3dCRHdabGQ5T3dDatIBeEFVX3lxTE1ZcUNPcXQ5QV9qSHlkQVZEOGNiaXJPU0xqQUpHSzhhWnpMN0J4S0p5TEE0bXhWWUUwWkhlc2hkd3FfejlnRGJFX2Y2VUdYcXFfUEhreFJjdmhYcGI5SkM4X0hGd2V3TDdDMWFYaHcyRnFocWJBSVVUcw?oc=5,google_rss_쿠팡 when:4d,-10.5,4.0,,,쿠팡,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-10.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:화재 두 달 만에 지원금 준다는 쿠팡 언제 어떻게 는 미정,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:화재 두 달 만에 지원금 준다는 쿠팡 언제 어떻게 는 미정,comp_domestic_strategy,,,
2680,경쟁사/해외이슈,경쟁사_해외이슈,토스,"""섬마을까지 퍼졌다""…토스플레이스, 가맹점 50만 돌파",섬마을까지 퍼졌다 토스플레이스 가맹점 50만 돌파,중앙이코노미뉴스,중앙이코노미뉴스,"Sun, 20 Sep 2026 12:53:46 GMT","""섬마을까지 퍼졌다""…토스플레이스, 가맹점 50만 돌파 중앙이코노미뉴스",https://news.google.com/rss/articles/CBMickFVX3lxTFBuRUxEWFR3ejBaMmtpc1VQNWV1NWlQa0ZkSEwwMEU4cGhGTkRmQkR6Rjc4dDlMRmViZFpYYmVjTkFRZ21VcjYtRjBQRnpqdGhhZXVnYUZmYW4zaEFGRkxtTVdCalctZEFDQ3JPWGtmbF9JZw?oc=5,google_rss_토스 when:4d,-10.5,4.0,,,토스,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-10.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:섬마을까지 퍼졌다 토스플레이스 가맹점 50만 돌파,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:섬마을까지 퍼졌다 토스플레이스 가맹점 50만 돌파,comp_domestic_finance_commerce,,,
3426,경쟁사/해외이슈,경쟁사_해외이슈,애플,'아이폰18' 무작위로 폰 꺼져... 애플은 묵묵부답,아이폰18 무작위로 폰 꺼져 애플은 묵묵부답,한스경제,한스경제,"Sun, 20 Sep 2026 11:14:59 GMT",'아이폰18' 무작위로 폰 꺼져... 애플은 묵묵부답 한스경제,https://news.google.com/rss/articles/CBMia0FVX3lxTE9MMl9sWlJSb0tJaENwN1BGUjBibEQ1VWY3VjZGUFlCdXhFNHF6dEk2d0JrWU1TczE5YmVlUWl6ZFZ2U09NUHg2QUVHaFhhYk9vVzRxVkpzOEt3T3cta1Vzcm5HcVBXZXFnMzFv0gFvQVVfeXFMTWp3c0JfS3RvRFRRQVpZdTJGeWZ3ZnVPeXh6Ylh2RkZNSWhUNC1FQXIyaUo4Ry1tMjg1VDlmeDVKMEhVSHg0aWEzTERlMEtQdGJIeU94MGhDT0Z5NzJKQTRpaGZqRlBXV3hnYlItZGIw?oc=5,google_rss_애플 when:4d,-10.5,4.0,,,애플,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-10.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:아이폰18 무작위로 폰 꺼져 애플은 묵묵부답,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:아이폰18 무작위로 폰 꺼져 애플은 묵묵부답,competitor_general_low_relevance,,,
2544,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡CFS, 인천센터 화재피해에 '45억 원' 규모 지원",쿠팡cfs 인천센터 화재피해에 45억 원 규모 지원,OBS경인TV,OBS경인TV,"Sun, 20 Sep 2026 11:08:02 GMT","쿠팡CFS, 인천센터 화재피해에 '45억 원' 규모 지원 OBS경인TV",https://news.google.com/rss/articles/CBMibkFVX3lxTFBjdUhaVUdWdGU1WFBCSlJDNTd3aGpQQmI0MWkzSDFsRnNFcWc1bDdUc0xabkpDNkZEZkZDS21GbmFlMUpWdlpQY29PZ3AxM3Vtb0xWOVVkTXJCTlZRSFctWEhmZWk0dUhYSWRKWWtB?oc=5,google_rss_쿠팡 when:4d,-10.5,4.0,,,쿠팡,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-10.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:쿠팡cfs 인천센터 화재피해에 45억 원 규모 지원,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:쿠팡cfs 인천센터 화재피해에 45억 원 규모 지원,comp_domestic_strategy,,,
2527,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡, 물류센터 화재 두 달 만에 45억원 주민지원 … 개별 피해보상은 별도로",쿠팡 물류센터 화재 두 달 만에 45억원 주민지원 개별 피해보상은 별도로,인천뉴스,인천뉴스,"Sun, 20 Sep 2026 10:30:59 GMT","쿠팡, 물류센터 화재 두 달 만에 45억원 주민지원 … 개별 피해보상은 별도로 인천뉴스",https://news.google.com/rss/articles/CBMib0FVX3lxTE5CR2RZak1qUTBpSUt5ZS1xTURiMlFTWEZaRFhDdTRFeGpPTzFFV2tjYVFWcFBQRC1scmowOXFmM1dFcWE5WTl1YmEyMWxPUFNJN0hMbFdRYV90d0R2em9ISHM2TkJid2JnbWFUSkNOTQ?oc=5,google_rss_쿠팡 when:4d,-10.5,4.0,,,쿠팡,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-10.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:쿠팡 물류센터 화재 두 달 만에 45억원 주민지원 개별 피해보상은 별도로,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:쿠팡 물류센터 화재 두 달 만에 45억원 주민지원 개별 피해보상은 별도로,comp_domestic_strategy,,,
3422,경쟁사/해외이슈,경쟁사_해외이슈,애플,[쇼츠] 애플 자체 모뎀 썼다더니…아이폰18 프로맥스엔 퀄컴,쇼츠 애플 자체 모뎀 썼다더니 아이폰18 프로맥스엔 퀄컴,콕스뉴스,콕스뉴스,"Sun, 20 Sep 2026 10:29:37 GMT",[쇼츠] 애플 자체 모뎀 썼다더니…아이폰18 프로맥스엔 퀄컴 콕스뉴스,https://news.google.com/rss/articles/CBMiakFVX3lxTE80SkhPdDQ4bHNYYlZ2TWZxbmZHa21CM1EtWnNLdVotNTk1cXJWSHNLWnJLSEpKbVBlNWhxNGQyLUJhemU4SjZ4bjVxOXFmTFcyZHRTN202TXFJeG1sRi1pOGdKUlRrSWZVbVE?oc=5,google_rss_애플 when:4d,-10.5,4.0,,,애플,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-10.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:쇼츠 애플 자체 모뎀 썼다더니 아이폰18 프로맥스엔 퀄컴,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:쇼츠 애플 자체 모뎀 썼다더니 아이폰18 프로맥스엔 퀄컴,comp_overseas_regulation_data,,,
3410,경쟁사/해외이슈,경쟁사_해외이슈,애플,"애플 자체 모뎀 'C2', 미국판 아이폰18 프로맥스서 빠져…퀄컴 X80 탑재 확인",애플 자체 모뎀 c2 미국판 아이폰18 프로맥스서 빠져 퀄컴 x80 탑재 확인,콕스뉴스,콕스뉴스,"Sun, 20 Sep 2026 09:54:43 GMT","애플 자체 모뎀 'C2', 미국판 아이폰18 프로맥스서 빠져…퀄컴 X80 탑재 확인 콕스뉴스",https://news.google.com/rss/articles/CBMiakFVX3lxTFB3WHI2ajRVWmlfdlBMZkRRTHZNelh1VXhhWXFHQXdDeWdKeUxmYmtWOFNHc3RGenl6LW1oWHRoWWFvTlpNRlVJZjctcS1NckdJd2QtMnJGN1RoNTl2VHRPdWx3WGh3VGRTM0E?oc=5,google_rss_애플 when:4d,-10.5,4.0,,,애플,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-10.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:애플 자체 모뎀 c2 미국판 아이폰18 프로맥스서 빠져 퀄컴 x80 탑재 확인,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:애플 자체 모뎀 c2 미국판 아이폰18 프로맥스서 빠져 퀄컴 x80 탑재 확인,comp_overseas_regulation_data,,,
2531,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,호르무즈 기여·쿠팡 언급한 美… “파병 구체적 요구는 없었다”,호르무즈 기여 쿠팡 언급한 파병 구체적 요구는 없었다,v.daum.net,v.daum.net,"Sun, 20 Sep 2026 09:54:08 GMT",호르무즈 기여·쿠팡 언급한 美… “파병 구체적 요구는 없었다” v.daum.net,https://news.google.com/rss/articles/CBMiS0FVX3lxTE01WldZSEJRNmZGUGRtY0tKRFFaODVnZlY2NEV0ZXRZN3p5NkFQeldNZ19fb2tFQ1BLRkpPZ2QxcjR3Y0RhTS1yUzVLOA?oc=5,google_rss_쿠팡 when:4d,-10.5,4.0,,,쿠팡,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-10.5,,,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:호르무즈 기여 쿠팡 언급한 파병 구체적 요구는 없었다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local,OFF_TOPIC,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:호르무즈 기여 쿠팡 언급한 파병 구체적 요구는 없었다,self_filler_reference,,,
3393,경쟁사/해외이슈,경쟁사_해외이슈,애플,애플은 아이폰 듀오의 내구성에 기대를 걸고 있다.,애플은 아이폰 듀오의 내구성에 기대를 걸고 있다,Vietnam.vn,Vietnam.vn,"Sun, 20 Sep 2026 09:20:08 GMT",애플은 아이폰 듀오의 내구성에 기대를 걸고 있다. Vietnam.vn,https://news.google.com/rss/articles/CBMidEFVX3lxTE4zclZPRkJpYUs1bEtlaV9NZWxXYnAyRUxtWEVFV3pnbUdVS1BjeUd4SC10MVZ1czN3N29Gbnl2VzJsR3BlU1RYTjBFWlUwYnR3M0hkRC1aZGhJMThjckRWYlc3TVFhZEIwWnV2UTRMZ1M3b21G?oc=5,google_rss_애플 when:4d,-10.5,4.0,,,애플,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-10.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:애플은 아이폰 듀오의 내구성에 기대를 걸고 있다,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:애플은 아이폰 듀오의 내구성에 기대를 걸고 있다,competitor_general_low_relevance,,,
2553,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡, 인천 물류센터 화재 피해 주민·지역에 총 45억원 지원금 지급",쿠팡 인천 물류센터 화재 피해 주민 지역에 총 45억원 지원금 지급,천지일보,천지일보,"Sun, 20 Sep 2026 08:36:06 GMT","쿠팡, 인천 물류센터 화재 피해 주민·지역에 총 45억원 지원금 지급 천지일보",https://news.google.com/rss/articles/CBMiakFVX3lxTE9PblBmTV80NEM4WnlxOHl3RThkYXRrSWFldzJNZmRubG9hU0NfbGdGdXF6OWI4M3JzT3VmYUxRZEYxLXhQNVo1d0JCc0dnY1B3ZF9sTVhwWEtvSzJ6b25GSWVNRWV3dzI0MEE?oc=5,google_rss_쿠팡 when:4d,-10.5,4.0,,,쿠팡,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-10.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:쿠팡 인천 물류센터 화재 피해 주민 지역에 총 45억원 지원금 지급,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:쿠팡 인천 물류센터 화재 피해 주민 지역에 총 45억원 지원금 지급,comp_domestic_strategy,,,
2682,경쟁사/해외이슈,경쟁사_해외이슈,토스,"토스플레이스, 설치 가맹점 50만 돌파…읍·면·섬까지 전국 확산",토스플레이스 설치 가맹점 50만 돌파 읍 면 섬까지 전국 확산,파이낸셜투데이,파이낸셜투데이,"Sun, 20 Sep 2026 08:34:58 GMT","토스플레이스, 설치 가맹점 50만 돌파…읍·면·섬까지 전국 확산 파이낸셜투데이",https://news.google.com/rss/articles/CBMibkFVX3lxTE95VHFzdDd6dGlNVGlpYUIxMHhQNzNSbkdKSElTbDhaX3JtWmtRNWFoRVZnbUp0TnB4U3RJX1NrZXFLdk1oSEVXZzZqakhKZVlGTkpzTTlaMVdrU183UVhKb2Z5VTZfNHNKX0dNTDJR0gFuQVVfeXFMT3lUcXN0N3p0aU1UaWlhQjEweFA3M1JuR0pISVNsOFpfcm1aa1E1YWhFVmdtSnROcHhTdElfU2tlcUt2TWhIRVdnNmpqSEplWUZOSnNNOVoxV2tTXzdRWEpvZnlVNl80c0pfR01MMlE?oc=5,google_rss_토스 when:4d,-10.5,4.0,,,토스,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,-10.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:토스플레이스 설치 가맹점 50만 돌파 읍 면 섬까지 전국 확산,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:토스플레이스 설치 가맹점 50만 돌파 읍 면 섬까지 전국 확산,comp_domestic_finance_commerce,,,
2696,경쟁사/해외이슈,경쟁사_해외이슈,토스,스캐터와 일반 심벌을 구별하는 토토 토스뱅크 심벌 안내,스캐터와 일반 심벌을 구별하는 토토 토스뱅크 심벌 안내,Calgary Roughnecks,Calgary Roughnecks,"Sun, 20 Sep 2026 08:07:31 GMT",스캐터와 일반 심벌을 구별하는 토토 토스뱅크 심벌 안내 Calgary Roughnecks,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPOEl4eDhZd1dUeVRaeFY5UmNLel9ybXhCNjBtSC1XcFJGNDVjMlZIeEFjZ0lVX1A3THNpZ1BfT3JvWWZCZGFTTXN0SHg1ZGd0UklFeFY4djFQYXJMbG5ESlIzOTI3U1NEYnFkR1cyOWxSRWRROEpGcG54SmpYTGVvRDY4dFpxVHIwNnJpNGJTNVBVY1VJNmhNUVpDYkJJWVhpWm1nYmVKSlJqUQ?oc=5,google_rss_토스 when:4d,-10.5,4.0,,,토스,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-10.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:스캐터와 일반 심벌을 구별하는 토토 토스뱅크 심벌 안내,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:스캐터와 일반 심벌을 구별하는 토토 토스뱅크 심벌 안내,comp_domestic_finance_commerce,,,
