id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
3804,정부/국회,정부_국회,가상자산사업자,"DAXA, 가상자산 해외이전 보고 전산망 구축",daxa 가상자산 해외이전 보고 전산망 구축,decenter.kr,decenter.kr,"Thu, 27 Aug 2026 06:10:54 GMT","DAXA, 가상자산 해외이전 보고 전산망 구축 decenter.kr",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5BYS1jUHlYaGY3VmN6XzhRcTFMZmhoOGR5TzVVTXkycDRxZ1p1LURsb1oxUTZ4bWtrQlQ5eDkyMmp2bHJJXy16SktPSkZiLVFmQ2d6RnZoVGxtYVJ0ZjNEMTlLdFZUejg?oc=5,google_rss_가상자산사업자 when:2d,12.0,16.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,12.0,"digital_asset_stablecoin,platform_obligation",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking:general,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking,government_digital_finance_policy,,weak_gov_basis:no_public_actor_action_domain,,
301,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오게임즈 신작 '도깨비의세계' 광고 조회수 1000만 돌파,카카오게임즈 신작 도깨비의세계 광고 조회수 1000만 돌파,뉴스핌,뉴스핌,"Thu, 27 Aug 2026 22:50:00 GMT",카카오게임즈 신작 '도깨비의세계' 광고 조회수 1000만 돌파 뉴스핌,https://news.google.com/rss/articles/CBMiXEFVX3lxTE84cXB0OE9KNzE5VmE5MWhBd09zYnlfdU91TkN1c095RGQzTjU0ZER4MEFQVjRQLWMyVU1jc25NUmdfUHlTbDFMaUFzWVN5SDI5SzBHaFVqa2E5TzVa?oc=5,google_rss_카카오 카카오게임즈 when:2d,11.8,16.0,search_ads,,"카카오,카카오게임즈",v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,11.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:카카오게임즈 신작 도깨비의세계 광고 조회수 1000만 돌파,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,OFF_TOPIC,,,other,,,self_filler_reference:카카오게임즈 신작 도깨비의세계 광고 조회수 1000만 돌파,self_filler_reference,,,,
3641,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"센스타임, 첫 국제회계기준 흑자가 보여준 중국 AI 수익화의 다음 단계",센스타임 첫 국제회계기준 흑자가 보여준 중국 ai 수익화의 다음 단계,Korea IT Times,Korea IT Times,"Thu, 27 Aug 2026 00:53:00 GMT","센스타임, 첫 국제회계기준 흑자가 보여준 중국 AI 수익화의 다음 단계 Korea IT Times",https://news.google.com/rss/articles/CBMicEFVX3lxTE1FWWZXRjRiOXZHX3p4Vm5Vdm1YSFNabGFGd3J1RU1IYnhSU2NzWmJJSGZ6WkFpZ19kNE5OeXJ6bEx1NEI4cFhSajVRR3lOVmREMGRFdEVPc0RYRExxTGQwTFRkaDFtUTI4WnRIckdmQXY?oc=5,google_rss_중국 AI when:2d,11.5,36.0,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,11.5,"financial_performance,ai_infrastructure_security",self:financial_performance,,,산업동향,INDUSTRY_STRUCTURAL_CHANGE,government_ai_core_policy,government_ai_core_policy:센스타임 첫 국제회계기준 흑자가 보여준 중국 ai 수익화의 다음 단계,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26: 정부/국회 행위가 아닌 기업 실적·산업 분석 기사,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:센스타임 첫 국제회계기준 흑자가 보여준 중국 ai 수익화의 다음 단계,government_ai_core_policy,,,,
2158,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[웹툰소식] 네이버웹툰, '시든 꽃에 눈물을' 팝업스토어",웹툰소식 네이버웹툰 시든 꽃에 눈물을 팝업스토어,연합뉴스,연합뉴스,"Fri, 28 Aug 2026 02:56:35 GMT","[웹툰소식] 네이버웹툰, '시든 꽃에 눈물을' 팝업스토어 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9DbXlEVFc3ak9Jdl93dldwUjNSQlpUQmttZnU3TENrRGhseEhHa1J5VThRQklTVEVSdDJzeTZlNVRhbTY1OW12ZnpmX3pDTEl6el84QWsxczR4Y2NpanNzNdIBYEFVX3lxTE9DbXlEVFc3ak9Jdl93dldwUjNSQlpUQmttZnU3TENrRGhseEhHa1J5VThRQklTVEVSdDJzeTZlNVRhbTY1OW12ZnpmX3pDTEl6el84QWsxczR4Y2NpanNzNQ?oc=5,google_rss_네이버 when:2d,11.5,9.5,self_pr_promo,,네이버,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,11.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:웹툰소식 네이버웹툰 시든 꽃에 눈물을 팝업스토어,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:웹툰소식 네이버웹툰 시든 꽃에 눈물을 팝업스토어,comp_domestic_strategy,,,,
159,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"[카카오 인적분할] ②'AI 떼는' 카카오X, 지주사형 구조 'M&A'로 밸류업",카카오 인적분할 ai 떼는 카카오x 지주사형 구조 m a 로 밸류업,fetv.co.kr,fetv.co.kr,"Thu, 27 Aug 2026 07:35:33 GMT","[카카오 인적분할] ②'AI 떼는' 카카오X, 지주사형 구조 'M&A'로 밸류업 fetv.co.kr",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBaZV9xWjlBMkZnNGhpNXBUcFJNRUtoOHBpUkFEaVdRTGFoaEF4alhITUE0U1pnRHU4eENNVlZOeFY5dlBqNHNrYWdPWkhleVFjejd4YUE1bUp6YTRLT2prRHZSTUlBaUw2?oc=5,google_rss_카카오 조정 when:2d,11.3,29.5,ai_infrastructure_security,ai_infrastructure_security,카카오,v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,14.0,published_yesterday,business_change,event:카카오:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,11.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:카카오 인적분할 ai 떼는 카카오x 지주사형 구조 m a 로 밸류업,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,OFF_TOPIC,,,other,,,self_filler_reference:카카오 인적분할 ai 떼는 카카오x 지주사형 구조 m a 로 밸류업,self_filler_reference,,,,
258,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 유망 핀테크 창업팀 성장 지원한다",카카오뱅크 유망 핀테크 창업팀 성장 지원한다,파이낸셜뉴스,파이낸셜뉴스,"Fri, 28 Aug 2026 05:36:50 GMT","카카오뱅크, 유망 핀테크 창업팀 성장 지원한다 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBfSnpqRnJJUDcxaWVLWkFHY2VhUHIwcHZQNk1SbjNMdnBlV1d4LWFzSE9MTWRpNlhSZldpS0NHMnBJeTc1cVNoQ09UMEtidE5saUtoNmtSR1U1QQ?oc=5,google_rss_카카오 카카오뱅크 when:2d,10.8,13.0,,,"카카오,카카오뱅크",v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,10.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:카카오뱅크 유망 핀테크 창업팀 성장 지원한다,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,OFF_TOPIC,,,other,,,self_filler_reference:카카오뱅크 유망 핀테크 창업팀 성장 지원한다,self_filler_reference,,,,
3534,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"트럼프, 中은행 '2차 제재' 시사…""누가 안 한다 했나"" 발끈",트럼프 은행 2차 제재 시사 누가 안 한다 했나 발끈,뉴시스,뉴시스,"Thu, 27 Aug 2026 22:55:40 GMT","트럼프, 中은행 '2차 제재' 시사…""누가 안 한다 했나"" 발끈 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTE9lLUtkWXIyUGRoM2RHZjNMbFE5U3dEU2NhaUNDVWgzaUtpeUVzcUx6al9wSEh0QjF1Mnh2dzdLZnpoMVB1TWo2Vk12VlpoRm9ySnBhbFNFdDdVQmZMa3Utc3owMUNMVTY2QWZwQXFJODg5MXFRLXBJYtIBeEFVX3lxTE9lLUtkWXIyUGRoM2RHZjNMbFE5U3dEU2NhaUNDVWgzaUtpeUVzcUx6al9wSEh0QjF1Mnh2dzdLZnpoMVB1TWo2Vk12VlpoRm9ySnBhbFNFdDdVQmZMa3Utc3owMUNMVTY2QWZwQXFJODg5MXFRLXBJYg?oc=5,google_rss_트럼프 행정부 when:2d,10.0,29.0,legal_regulatory_enforcement,legal_regulatory_enforcement,,v43_not_true_competitor,,,,,,general,24.0,published_today,official_action,,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,10.0,legal_regulatory_enforcement,competitor:regulatory_enforcement,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:트럼프 은행 2차 제재 시사 누가 안 한다 했나 발끈,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26: 해외 정부·규제기관 이슈는 경쟁사/해외로 분류,local,,GOV_GENERAL_LOW_RELEVANCE,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:트럼프 은행 2차 제재 시사 누가 안 한다 했나 발끈,government_general_low_relevance,,,,
3532,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"트럼프家보다 지분 많다…UAE 안보수장 측, 신탁은행 지주사 49%",트럼프 보다 지분 많다 uae 안보수장 측 신탁은행 지주사 49,뉴시스,뉴시스,"Fri, 28 Aug 2026 02:00:44 GMT","트럼프家보다 지분 많다…UAE 안보수장 측, 신탁은행 지주사 49% 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTE5HMHBuRUVSUTliUm5qcVBYWDFybUFOQUpCY1FHRk5LVFJkTEFvYjZlU3Y1bVhOb2FkTWxLZ0p2eTV1bnNnamlRWGVHRjdaYTI3UEpvUWlEZU9YV3UtVmY0bkJweUNFcE1lMEV4MUZvX2NoakNkY0szdtIBeEFVX3lxTE5HMHBuRUVSUTliUm5qcVBYWDFybUFOQUpCY1FHRk5LVFJkTEFvYjZlU3Y1bVhOb2FkTWxLZ0p2eTV1bnNnamlRWGVHRjdaYTI3UEpvUWlEZU9YV3UtVmY0bkJweUNFcE1lMEV4MUZvX2NoakNkY0szdg?oc=5,google_rss_트럼프 행정부 when:2d,10.0,29.0,strategy_mna_governance,strategy_mna_governance,,v43_not_true_competitor,,,,,,general,24.0,published_today,direct_risk,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,10.0,strategy_mna_governance,competitor:strategy_mna,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:트럼프 보다 지분 많다 uae 안보수장 측 신탁은행 지주사 49,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:트럼프 보다 지분 많다 uae 안보수장 측 신탁은행 지주사 49,government_general_low_relevance,,,,
423,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오페이,"넵튠, 카카오페이에 H5게임 공급...미니게임 사업 강화",넵튠 카카오페이에 h5게임 공급 미니게임 사업 강화,지디넷코리아,지디넷코리아,"Fri, 28 Aug 2026 01:10:01 GMT","넵튠, 카카오페이에 H5게임 공급...미니게임 사업 강화 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTE92NWhVc195d0RXQ2JLR1dWYTFIbFBFWmVzS1lValhGUWJDWjhlTmJ5RkxTUGNZOFhzX081V3JTaFEtTE5MVUs3RFNhNWxoVWR4YnMxQmtB?oc=5,google_rss_카카오페이 site:zdnet.co.kr when:2d,9.8,13.0,,,"카카오,카카오페이",v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,9.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:넵튠 카카오페이에 h5게임 공급 미니게임 사업 강화,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,OFF_TOPIC,,,other,,,self_filler_reference:넵튠 카카오페이에 h5게임 공급 미니게임 사업 강화,self_filler_reference,,,,
3659,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,작년 매출 넘어선 中 AI 기업 “중국산 칩으로 비용 줄일 것”,작년 매출 넘어선 ai 기업 중국산 칩으로 비용 줄일 것,edaily.co.kr,이데일리,"Thu, 27 Aug 2026 02:36:22 GMT",작년 매출 넘어선 中 AI 기업 “중국산 칩으로 비용 줄일 것” edaily.co.kr,https://news.google.com/rss/articles/CBMigAFBVV95cUxONW9OTXJpSklZVXFzVzhnaXpzM3djQUZ3a2tiNlNod2xuWVhKdjJjMFBUVWs1cVptcjJWT1o2M1NvWlM0S1ozdEVrd3NZUVlMVWxuT3oyT2JYV0g3dTEyY0xGdTRtU09YQ1BqOE4wYnY0ZDZXajY3Zjh5d01nZ1B5RQ?oc=5,google_rss_중국 AI when:2d,9.5,36.0,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,overseas_platform_ai_rule_pass,Y,global,9.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,산업동향,INDUSTRY_STRUCTURAL_CHANGE,government_ai_core_policy,government_ai_core_policy:작년 매출 넘어선 ai 기업 중국산 칩으로 비용 줄일 것,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26: 정부/국회 행위가 아닌 기업 실적·산업 분석 기사,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:작년 매출 넘어선 ai 기업 중국산 칩으로 비용 줄일 것,government_ai_core_policy,,,,
359,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오AI 이사회에 前 과기장관 등 합류,카카오ai 이사회에 과기장관 등 합류,모바일한경,모바일한경,"Wed, 26 Aug 2026 15:52:06 GMT",카카오AI 이사회에 前 과기장관 등 합류 모바일한경,https://news.google.com/rss/articles/CBMirgFBVV95cUxQd19KOFZaOUR0UmQxNWFmYzFua29SWjRnNHRmTnl6b0dkVnlRRmM4RjAyeHk1ZzNJbWRfUHlzdVpPMG1WVnUxa3p1dFBfRmRkbXh4dF83Z21BWFpkTzYwclZUZUZ1WUhvYzFqdDJsODJZRF9qNEJ6LW9QcFZVUVdpSlRxUjVPSWtRWkJ0eHNOWUVaaV9PLUl5dWRPdkE1OGRHYUp0ZlVFRk9VXzFXWnc?oc=5,google_rss_카카오 카카오 최고책임자 when:2d,9.3,29.5,ai_infrastructure_security,ai_infrastructure_security,카카오,v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,14.0,published_yesterday,business_change,event:카카오:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,9.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:카카오ai 이사회에 과기장관 등 합류,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,OFF_TOPIC,,,other,,,self_filler_reference:카카오ai 이사회에 과기장관 등 합류,self_filler_reference,,,,
3433,경쟁사/해외이슈,경쟁사_해외이슈,EU 규제,"현대제철, 튀르키예서 통상 현안 설명회…“고객사 EU 규제 대응 지원”",현대제철 튀르키예서 통상 현안 설명회 고객사 eu 규제 대응 지원,서울경제,서울경제,"Fri, 28 Aug 2026 01:46:02 GMT","현대제철, 튀르키예서 통상 현안 설명회…“고객사 EU 규제 대응 지원” 서울경제",https://news.google.com/rss/articles/CBMiUkFVX3lxTE1XZTJQMnRvOVlzcGk1VTU4Z1lnSklZUF9GS2d1U3JZUTNxdXJNSC1CbDFoMnVkZ3MtMVFoSVRqdk1Cd25UNk9mMG5qdGwyNGJlTUE?oc=5,google_rss_EU 규제 when:2d,9.0,11.0,policy_legislation,policy_legislation,,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,consultation,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,9.0,policy_legislation,competitor:general,,,경쟁사_해외이슈,OFF_TOPIC,off_topic,off_topic:현대제철 튀르키예서 통상 현안 설명회 고객사 eu 규제 대응 지원,카카오 대외협력 관점 간접 참고,4,2,2,,Y,카카오 대외협력 브리핑 관련성이 낮음 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,other,,카카오 대외협력 관점 간접 참고,off_topic:현대제철 튀르키예서 통상 현안 설명회 고객사 eu 규제 대응 지원,off_topic,,,,
3636,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"사이버 역량이 가장 중요한 영역에서 중국 GLM-5.2, Anthropic의 Mythos와 맞먹다",사이버 역량이 가장 중요한 영역에서 중국 glm 5 2 anthropic의 mythos와 맞먹다,Yellow.com,Yellow.com,"Thu, 27 Aug 2026 17:01:23 GMT","사이버 역량이 가장 중요한 영역에서 중국 GLM-5.2, Anthropic의 Mythos와 맞먹다 Yellow.com",https://news.google.com/rss/articles/CBMizAJBVV95cUxPa3JLcDExZ3RHSGdWYVg1aU5ycG9oNEtpZWJvd2JnTS1kc0tYa1BXbTFxMHZxdGJmYWtjOFZ6TEZDUk8tYkMwYnRhUGkxMGw3LVRBTnEwWjdGNTZqR094X2txcGx1Q1J1aWFOekF5UFAxOTh6amZVNU5fTEU3b09hSEJwRUdNeHNzRW4ybWdpb3g1ZEJUUWp0ZFFmbDFaSzUwdEVGa1lmM2dsSDhoOTl2SlkyajV6MUZ6d2NmLXNVZ0kyNDVibklpdW9ueDNpNm1RaEs3OEs5bGcwVHFXQ2phdHBHRUFPWXo0Q0NzbTU3SEFfeW4zcVU1a2ZYenFILXROTFViV1c3YTEzbGRLYnZ2bHc4bU1heFR5bWhMRVZnRU1PQjJZZEdGVVY2YmhqdEtlVWc2V1RQMzNBZ2xxanRpLXJkX1NIOWRKTUZGTw?oc=5,google_rss_중국 AI when:2d,9.0,4.0,,,앤트로픽,v43_not_true_competitor,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,overseas_platform_ai_rule_pass,Y,global,9.0,ai_infrastructure_security,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:사이버 역량이 가장 중요한 영역에서 중국 glm 5 2 anthropic의 mythos와 맞먹다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:사이버 역량이 가장 중요한 영역에서 중국 glm 5 2 anthropic의 mythos와 맞먹다,comp_overseas_platform_ai,,,,
420,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오페이,"넵튠, 카카오페이 '미니게임'에 H5 게임 공급",넵튠 카카오페이 미니게임 에 h5 게임 공급,아시아경제,아시아경제,"Fri, 28 Aug 2026 00:37:12 GMT","넵튠, 카카오페이 '미니게임'에 H5 게임 공급 아시아경제",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1SV01wZ3JaTFRjWlRIWmlLVGdTQ1ZIM3FaUy01U1E1bXFUZ1dGSVktejZzb2JLQWZ2R1VqNG9GQ3JvRFBlc1psbWdpSG1sNkR6c2ZpQlM2NGhZQzg3d1BSRg?oc=5,google_rss_카카오페이 규제 when:2d,8.8,13.0,,,"카카오,카카오페이",v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,8.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:넵튠 카카오페이 미니게임 에 h5 게임 공급,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,OFF_TOPIC,,,other,,,self_filler_reference:넵튠 카카오페이 미니게임 에 h5 게임 공급,self_filler_reference,,,,
2687,경쟁사/해외이슈,경쟁사_해외이슈,토스,"정부, 외국인주택투기 감시 강화…사업자대출 추가점검",정부 외국인주택투기 감시 강화 사업자대출 추가점검,매일경제 마켓,매일경제 마켓,"Thu, 27 Aug 2026 08:00:01 GMT","정부, 외국인주택투기 감시 강화…사업자대출 추가점검 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTE44NmJtOExxMnRQNFpMNDRHMml5bUYzTjFsbVJCU0V2NVpXaW9feGpDOHlPbS0yamxNQ2VEMU83V195MlI2cGxZTy15b3Z4SVc0VHc?oc=5,google_rss_토스 site:mk.co.kr when:2d,8.5,66.0,,,,v43_not_true_competitor;brand_not_in_title,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_operator_obligation,investigation,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,8.5,,government:platform_obligation,global_incident:platform_regulation:platform_sector:platform_operator_obligation:general,global_incident:platform_regulation:platform_sector:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,global_incident:platform_regulation:platform_sector:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:platform_sector:platform_operator_obligation,comp_domestic_public_infra,,,,
2172,경쟁사/해외이슈,경쟁사_해외이슈,네이버,네이버 랜덤룰렛 : 고급 전략과 기술 - 최신 트렌드,네이버 랜덤룰렛 고급 전략과 기술 최신 트렌드,Platea Magazine,Platea Magazine,"Fri, 28 Aug 2026 04:18:14 GMT",네이버 랜덤룰렛 : 고급 전략과 기술 - 최신 트렌드 Platea Magazine,https://news.google.com/rss/articles/CBMiZEFVX3lxTFAwNTlZM3FwRmc3NEZrdGZEamxUVHZQNkVwcUNtZjh0UW9tNmhPOXpzMVE3VC1QbXV3YXA4RmhvLUdUaXZ0QWxRbEhFOVIyZDhkblJCVDBRaVBpQ2t0eFl5SE84WDE?oc=5,google_rss_네이버 when:2d,8.5,13.5,policy_legislation,policy_legislation,네이버,v43_not_true_competitor,,,,,,general,24.0,published_today,business_change,event:네이버:policy_legislation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,8.5,policy_legislation,competitor:general,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버 랜덤룰렛 고급 전략과 기술 최신 트렌드,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버 랜덤룰렛 고급 전략과 기술 최신 트렌드,comp_domestic_strategy,,,,
