"date","url","title","press","issue_group","canonical_url","event_key","event_stage","title_hash","source_version","final_source"
"2026-06-25","https://bloomingbit.io/feed/news/114977","WSJ ""이란, 北 해킹 자금 활용 정황…가상자산 거래소 코인엑스 통해 제재 우회""","블루밍비트","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","https://bloomingbit.io/feed/news/114977","global_incident:platform_regulation:digital_asset_sector:platform_operator_obligation","penalty_or_sanction","wsj 이란 해킹 자금 활용 정황 가상자산 거래소 코인엑스 통해 제재 우회","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","https://biz.newdaily.co.kr/site/data/html/2026/06/25/2026062500093.html","[단독] 네이버페이, 스테이블코인 TF 가동 … 결제·송금 모델 검토","뉴데일리","global_incident:digital_asset_policy:naver:stablecoin_policy","https://biz.newdaily.co.kr/site/data/html/2026/06/25/2026062500093.html","v27:platform_enforcement:naver:delivery_platform_fee_mfn","action_started","네이버페이 스테이블코인 tf 가동 결제 송금 모델 검토","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","https://www.yna.co.kr/amp/view/AKR20260624061200017","[AI픽] AI발 공급망 공격 막는다…정부, SW 보안 로드맵 발표","연합뉴스","government_ai_core_policy:ai발 공급망 공격 막는다 정부 sw 보안 로드맵 발표","https://www.yna.co.kr/amp/view/AKR20260624061200017","global_incident:platform_regulation:science_ict_ministry:platform_content_moderation_obligation","action_started","ai발 공급망 공격 막는다 정부 sw 보안 로드맵 발표","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","https://news.mtn.co.kr/news-detail/2026062416020430459","네이버클라우드, 엔비디아 이어 지멘스까지…AI 동맹 확대","MTN 머니투데이방송","comp_domestic_ai_platform:네이버클라우드 엔비디아 이어 지멘스까지 ai 동맹 확대","https://news.mtn.co.kr/news-detail/2026062416020430459","privacy_security:naver:data_leak","rumor_or_report","네이버클라우드 엔비디아 이어 지멘스까지 ai 동맹 확대","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","https://www.inews24.com/view/1979354","'제2의 대박' 될까…SKT 투자 펭귄솔루션스, 엔비디아 파트너 선정","아이뉴스24","comp_domestic_strategy:제2의 대박 될까 skt 투자 펭귄솔루션스 엔비디아 파트너 선정","https://www.inews24.com/view/1979354","global_incident:platform_regulation:openai:platform_content_moderation_obligation","action_started","제2의 대박 될까 skt 투자 펭귄솔루션스 엔비디아 파트너 선정","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","https://www.sisajournal-e.com/news/articleViewAmp.html?idxno=421966","네이버클라우드 ""엔비디아와 키우는 소버린AI, 글로벌 표준 흐름은 따라야"" |","시사저널e","comp_domestic_ai_platform:네이버클라우드 엔비디아와 키우는 소버린ai 글로벌 표준 흐름은 따라야","https://www.sisajournal-e.com/news/articleViewAmp.html?idxno=421966","global_incident:platform_regulation:naver:platform_data_protection_obligation","action_started","네이버클라우드 엔비디아와 키우는 소버린ai 글로벌 표준 흐름은 따라야","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","http://www.m-i.kr/news/articleView.html?idxno=1384912","네이버클라우드, 지멘스와 맞손…제조 현장 AX 공략","매일일보","comp_domestic_ai_platform:네이버클라우드 지멘스와 맞손 제조 현장 ax 공략","http://www.m-i.kr/news/articleView.html?idxno=1384912","privacy_security:naver:data_leak","review_scheduled","네이버클라우드 지멘스와 맞손 제조 현장 ax 공략","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","https://mobile.newsis.com/view_amp.html?ar_id=NISX20260624_0003682331","""세종 데이터센터에 정부 전용 AI 리전 두겠다""…네이버, 정부에 제안","뉴시스","comp_domestic_public_infra:세종 데이터센터에 정부 전용 ai 리전 두겠다 네이버 정부에 제안","https://mobile.newsis.com/view_amp.html?ar_id=NISX20260624_0003682331","privacy_security:naver:service_outage","action_started","세종 데이터센터에 정부 전용 ai 리전 두겠다 네이버 정부에 제안","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","http://www.fetimes.co.kr/news/articleViewAmp.html?idxno=127032","카카오페이손보, 글로벌 보안 인증 동시 획득… 정보보호 역량 입증","금융경제신문","self_privacy_security:카카오페이손보 글로벌 보안 인증 동시 획득 정보보호 역량 입증","http://www.fetimes.co.kr/news/articleViewAmp.html?idxno=127032","global_incident:platform_regulation:kakao:platform_data_protection_obligation","general","카카오페이손보 글로벌 보안 인증 동시 획득 정보보호 역량 입증","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","https://www.epnc.co.kr/news/articleView.html?idxno=403543","카카오-KT클라우드, AI 안전성 협력 확대…공공·금융 AI 신뢰성 강화","테크월드","self_strategic_reference:카카오 kt클라우드 ai 안전성 협력 확대 공공 금융 ai 신뢰성 강화","https://www.epnc.co.kr/news/articleView.html?idxno=403543","privacy_security:kakao:data_leak","action_started","카카오 kt클라우드 ai 안전성 협력 확대 공공 금융 ai 신뢰성 강화","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","https://www.thelec.kr/news/articleView.html?idxno=58667","KT클라우드-카카오, 'AI 안정성' 협력체계 구축","디일렉","self_strategic_reference:kt클라우드 카카오 ai 안정성 협력체계 구축","https://www.thelec.kr/news/articleView.html?idxno=58667","privacy_security:kakao:data_leak","general","kt클라우드 카카오 ai 안정성 협력체계 구축","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","http://www.hansbiz.co.kr/news/articleView.html?idxno=846615","KT클라우드·카카오, AI 안전성 기술 협력","한스경제","self_strategic_reference:kt클라우드 카카오 ai 안전성 기술 협력","http://www.hansbiz.co.kr/news/articleView.html?idxno=846615","privacy_security:kakao:data_leak","action_started","kt클라우드 카카오 ai 안전성 기술 협력","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","http://www.sisacast.kr/news/articleView.html?idxno=97063","[정책포커스] 금융위, 글로벌 스탠다드 AI 디지털 자본시장 설계...혁신의 출발점은 '투자자 보호'","시사캐스트","government_ai_core_policy:정책포커스 금융위 글로벌 스탠다드 ai 디지털 자본시장 설계 혁신의 출발점은 투자자 보호","http://www.sisacast.kr/news/articleView.html?idxno=97063","global_incident:digital_asset_policy:financial_authority:sto_policy","vote_or_mediation","정책포커스 금융위 글로벌 스탠다드 ai 디지털 자본시장 설계 혁신의 출발점은 투자자 보호","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","https://www.financialpost.co.kr/news/articleView.html?idxno=263892","개보위, 빗썸 개인정보 해외이전 위반에 ""과징금 2.1억원""","파이낸셜포스트","global_incident:platform_regulation:bithumb:platform_data_protection_obligation","https://www.financialpost.co.kr/news/articleView.html?idxno=263892","privacy_security:bithumb:data_leak","penalty_or_sanction","개보위 빗썸 개인정보 해외이전 위반에 과징금 2 1억원","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","https://m.sedaily.com/amparticle/20060165","개인정보위, 프랑스 G7 감독기구 회의 참석… AI 시대 글로벌 공조 강화","서울경제","global_incident:platform_regulation:platform_sector:platform_data_protection_obligation","https://m.sedaily.com/amparticle/20060165","v27:platform_enforcement:naver:privacy_data_violation","action_started","개인정보위 프랑스 g7 감독기구 회의 참석 ai 시대 글로벌 공조 강화","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","https://www.mhns.co.kr/news/articleView.html?idxno=751289","과기정통부·국정원, SW 공급망 보안 강화 로드맵 공개... AI 사이버 위협 차단","더쎈뉴스","government_ai_core_policy:과기정통부 국정원 sw 공급망 보안 강화 로드맵 공개 ai 사이버 위협 차단","https://www.mhns.co.kr/news/articleView.html?idxno=751289","global_incident:platform_regulation:science_ict_ministry:platform_content_moderation_obligation","litigation","과기정통부 국정원 sw 공급망 보안 강화 로드맵 공개 ai 사이버 위협 차단","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","https://www.viva100.com/article/20260625500789","정부, AI 사이버공격 대응 나선다…SW 공급망 보안 로드맵 발표","브릿지경제","government_ai_core_policy:정부 ai 사이버공격 대응 나선다 sw 공급망 보안 로드맵 발표","https://www.viva100.com/article/20260625500789","global_incident:platform_regulation:science_ict_ministry:platform_operator_obligation","investigation","정부 ai 사이버공격 대응 나선다 sw 공급망 보안 로드맵 발표","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","https://www.koit.co.kr/news/articleView.html?idxno=207747","SKT, 글로벌 표준 기반 AI 자율 네트워크 구축 가속","정보통신신문","국가 AI 인프라/AIDC/GPU 정책","https://www.koit.co.kr/news/articleView.html?idxno=207747","global_incident:platform_regulation:skt:platform_data_protection_obligation","decision","skt 글로벌 표준 기반 ai 자율 네트워크 구축 가속","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","https://www.livebiz.today/news/articleView.html?idxno=202861","쿠팡이 개인정보 유출 사태서 헤매는 사이... 네이버, 쇼핑 앱 신규 설치 '독주'","생생비즈플러스","global_incident:platform_regulation:naver:coupang_designation_disclosure","https://www.livebiz.today/news/articleView.html?idxno=202861","privacy_security:coupang:data_leak","general","쿠팡이 개인정보 유출 사태서 헤매는 사이 네이버 쇼핑 앱 신규 설치 독주","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","https://view.nate.com/tech/view/390721","네이버, AI 중심 ‘통합보고서’ 발간…글로벌 커머스 스타트업 신규 투자","네이트뷰","comp_domestic_ai_platform:네이버 ai 중심 통합보고서 발간 글로벌 커머스 스타트업 신규 투자","https://view.nate.com/tech/view/390721","global_incident:platform_regulation:naver:platform_data_protection_obligation","action_started","네이버 ai 중심 통합보고서 발간 글로벌 커머스 스타트업 신규 투자","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","https://www.4th.kr/news/articleView.html?idxno=2113688","LGU+, 세계 첫 아이패드 IPTV 출시…애플 유저 공략","포쓰저널","comp_domestic_strategy:lgu+ 세계 첫 아이패드 iptv 출시 애플 유저 공략","https://www.4th.kr/news/articleView.html?idxno=2113688","global_incident:platform_regulation:kakao:platform_content_moderation_obligation","action_started","lgu+ 세계 첫 아이패드 iptv 출시 애플 유저 공략","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","https://news.kbs.co.kr/news/mobile/view/view.do?ncd=8595430","미국, AI 경쟁의 심장부…구글 데이터센터 첫 공개","KBS 뉴스","comp_overseas_regulation_data:미국 ai 경쟁의 심장부 구글 데이터센터 첫 공개","https://news.kbs.co.kr/news/mobile/view/view.do?ncd=8595430","v27:platform_enforcement:google:consumer_dark_pattern","decision","미국 ai 경쟁의 심장부 구글 데이터센터 첫 공개","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","https://www.itbiznews.com/news/articleView.html?idxno=217652","카카오, KT클라우드와 안전한 AI생태계 구축 ‘맞손’","IT비즈뉴스","self_strategic_reference:카카오 kt클라우드와 안전한 ai생태계 구축 맞손","https://www.itbiznews.com/news/articleView.html?idxno=217652","global_incident:platform_regulation:kakao:platform_data_protection_obligation","action_started","카카오 kt클라우드와 안전한 ai생태계 구축 맞손","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","https://blog.naver.com/dealsite/224329113429?viewType=pc","카카오게임즈 매각김태환 체제 첫 과제는 '자회사 재편'…4Q가 분수령 : 네이버 블로그","Naver Blog","카카오게임즈 최대주주 변경 및 공동대표 체제","https://blog.naver.com/dealsite/224329113429?viewType=pc","global_incident:leadership_service:kakao:leadership_service","general","카카오게임즈 매각김태환 체제 첫 과제는 자회사 재편 4q가 분수령 네이버 블로그","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","https://mobile.newsis.com/view_amp.html?ar_id=NISX20260630_0003688695","카카오페이證 MTS 접속장애…""현재는 정상화""","뉴시스","global_incident:privacy_security:kakao:kakao","https://mobile.newsis.com/view_amp.html?ar_id=NISX20260630_0003688695","privacy_security:coupang:service_outage","investigation","카카오페이 mts 접속장애 현재는 정상화","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","https://www.msn.com/ko-kr/news/other/kisa-%EB%94%A5%ED%8E%98%EC%9D%B4%ED%81%AC-%EC%96%B5%EC%A0%9C-%EB%93%B1-ai-%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4-%ED%99%9C%EC%9A%A9-%EC%97%B0%EA%B5%AC-%EC%B0%A9%EC%88%98/ar-AA26MhYY","KISA, 딥페이크 억제 등 AI 개인정보 활용 연구 착수","MSN","global_incident:platform_enforcement:microsoft:privacy_data_violation","https://www.msn.com/ko-kr/news/other/kisa-%EB%94%A5%ED%8E%98%EC%9D%B4%ED%81%AC-%EC%96%B5%EC%A0%9C-%EB%93%B1-ai-%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4-%ED%99%9C%EC%9A%A9-%EC%97%B0%EA%B5%AC-%EC%B0%A9%EC%88%98/ar-AA26MhYY","v27:platform_enforcement:microsoft:privacy_data_violation","general","kisa 딥페이크 억제 등 ai 개인정보 활용 연구 착수","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","https://www.dtoday.co.kr/news/articleView.html?idxno=777832","이강일 의원, 글로벌 빅테크 조세회피 차단법 대표발의","일간투데이","government_appointment_governance:이강일 의원 글로벌 빅테크 조세회피 차단법 대표발의","https://www.dtoday.co.kr/news/articleView.html?idxno=777832","privacy_security:google:data_leak","penalty_or_sanction","이강일 의원 글로벌 빅테크 조세회피 차단법 대표발의","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","https://www.ebn.co.kr/news/articleView.html?idxno=1714322","정부, '제조 AX'에 20조원 투입…숙련공 노하우 AI로 바꿔 글로벌 선도","ebn.co.kr","government_ai_core_policy:정부 제조 ax 에 20조원 투입 숙련공 노하우 ai로 바꿔 글로벌 선도","https://www.ebn.co.kr/news/articleView.html?idxno=1714322","global_incident:platform_regulation:science_ict_ministry:platform_data_protection_obligation","decision","정부 제조 ax 에 20조원 투입 숙련공 노하우 ai로 바꿔 글로벌 선도","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","https://news.nate.com/view/20260629n21363","美 규제가 중국 키웠나…앤트로픽 턱밑까지 쫓아온 中 보안AI","네이트","global_incident:ai_security_policy:sector:anthropic_glasswing_security","https://news.nate.com/view/20260629n21363","v27:platform_enforcement:toss:privacy_data_violation","rumor_or_report","규제가 중국 키웠나 앤트로픽 턱밑까지 쫓아온 보안ai","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","https://www.hellot.net/news/article.html?no=113495","정부, ‘제조AI 2030 전략’ 공개…산업단지 중심 제조업 AI 전환 추진","헬로티","AI 정책 컨트롤타워 인선/공백","https://www.hellot.net/news/article.html?no=113495","privacy_security:apple:data_leak","action_started","정부 제조ai 2030 전략 공개 산업단지 중심 제조업 ai 전환 추진","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","https://www.msn.com/ko-kr/news/other/%EA%B3%B5%EA%B3%B5-ai-%EC%83%9D%ED%83%9C%EA%B3%84-%ED%92%80%EC%8A%A4%ED%83%9D-%ED%8C%8C%ED%8A%B8%EB%84%88-%EB%90%98%EA%B2%A0%EB%8B%A4-%EB%84%A4%EC%9D%B4%EB%B2%84%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-ax-%EC%8B%9C%EC%9E%A5-%EC%A0%95%EC%A1%B0%EC%A4%80/ar-AA26pAUv?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1","공공 AI 생태계 풀스택 파트너 되겠다…네이버클라우드, AX 시장 정조준","MSN","comp_domestic_public_infra:공공 ai 생태계 풀스택 파트너 되겠다 네이버클라우드 ax 시장 정조준","https://www.msn.com/ko-kr/news/other/%EA%B3%B5%EA%B3%B5-ai-%EC%83%9D%ED%83%9C%EA%B3%84-%ED%92%80%EC%8A%A4%ED%83%9D-%ED%8C%8C%ED%8A%B8%EB%84%88-%EB%90%98%EA%B2%A0%EB%8B%A4-%EB%84%A4%EC%9D%B4%EB%B2%84%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-ax-%EC%8B%9C%EC%9E%A5-%EC%A0%95%EC%A1%B0%EC%A4%80/ar-AA26pAUv?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1","event:네이버:ai_infrastructure_security+government_ai","general","공공 ai 생태계 풀스택 파트너 되겠다 네이버클라우드 ax 시장 정조준","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","https://www.dt.co.kr/article/12070102","[프리미엄 픽] LG유플러스, 유튜브 프리미엄·구글 AI 프로 결합 상품 출시","dt.co.kr","comp_domestic_ai_platform:프리미엄 픽 lg유플러스 유튜브 프리미엄 구글 ai 프로 결합 상품 출시","https://www.dt.co.kr/article/12070102","event:LGU++구글:ai_infrastructure_security","general","프리미엄 픽 lg유플러스 유튜브 프리미엄 구글 ai 프로 결합 상품 출시","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","https://www.nanumy.co.kr/news/articleView.html?idxno=4007780","KT, 5G 업무망 ‘거점형 서비스’ 선봬…공공기관 디지털 전환·보안 강화","나눔경제뉴스","comp_domestic_public_infra:kt 5g 업무망 거점형 서비스 선봬 공공기관 디지털 전환 보안 강화","https://www.nanumy.co.kr/news/articleView.html?idxno=4007780","global_incident:platform_regulation:kt:platform_data_protection_obligation","action_started","kt 5g 업무망 거점형 서비스 선봬 공공기관 디지털 전환 보안 강화","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","https://www.fnnews.com/news/202606300932020131","KT, AX 연계한 ESG 경영 전략 공개…데이터센터 효율화·보안 강화","파이낸셜뉴스","국가 AI 인프라/AIDC/GPU 정책","https://www.fnnews.com/news/202606300932020131","global_incident:platform_regulation:kt:platform_data_protection_obligation","action_started","kt ax 연계한 esg 경영 전략 공개 데이터센터 효율화 보안 강화","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","https://contents.premium.naver.com/thebell/stock/contents/260629165413452mv","KT, KT클라우드 재합병 거론되는데…FI 논의 있었을까","네이버 프리미엄콘텐츠","global_incident:mna_capital:naver:mna_capital","https://contents.premium.naver.com/thebell/stock/contents/260629165413452mv","global_incident:platform_enforcement:naver:consumer_dark_pattern","action_started","kt kt클라우드 재합병 거론되는데 fi 논의 있었을까","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","https://v.daum.net/v/20260701070902173","AI 시대 보안은 필수…네이버·카카오, 정보보호 투자 '역대 최대'","v.daum.net","self_privacy_security:ai 시대 보안은 필수 네이버 카카오 정보보호 투자 역대 최대","https://v.daum.net/v/20260701070902173","v27:platform_enforcement:naver:privacy_data_violation","decision","ai 시대 보안은 필수 네이버 카카오 정보보호 투자 역대 최대","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","https://news.nate.com/view/20260701n11347","카카오, 플랫폼 사회적 가치 검증 확대…비즈니스 생태계 연구 지원","네이트","global_incident:platform_regulation:kakao:platform_regulation","https://news.nate.com/view/20260701n11347","privacy_security:kakao:data_leak","consultation","카카오 플랫폼 사회적 가치 검증 확대 비즈니스 생태계 연구 지원","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","https://www.g-enews.com/article/Securities/2026/06/202606300837176586923c501012_1","카카오페이증권, MTS 오전 한 때 먹통...15분만에 정상화","글로벌이코노믹","global_incident:privacy_security:kakao:kakao","https://www.g-enews.com/article/Securities/2026/06/202606300837176586923c501012_1","privacy_security:kakao:data_leak","investigation","카카오페이증권 mts 오전 한 때 먹통 15분만에 정상화","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","https://www.ddaily.co.kr/page/view/2026070111205489238","공정위, 구글 `앱마켓 갑질` 정황 포착…""제재 절차 심의""","디지털데일리","global_incident:platform_enforcement:google:app_market_payment_fee","https://www.ddaily.co.kr/page/view/2026070111205489238","v27:platform_enforcement:google:delivery_platform_fee_mfn","penalty_or_sanction","공정위 구글 앱마켓 갑질 정황 포착 제재 절차 심의","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","https://www.etoday.co.kr/news/view/2599138?trc=right_categori_news","공정위, '최혜대우 강요' 구글 제재 착수…과징금 8500억 달하나","이투데이","global_incident:platform_enforcement:google:delivery_platform_fee_mfn","https://www.etoday.co.kr/news/view/2599138?trc=right_categori_news","v27:platform_enforcement:google:delivery_platform_fee_mfn","penalty_or_sanction","공정위 최혜대우 강요 구글 제재 착수 과징금 8500억 달하나","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","https://news.nate.com/view/20260701n11044","미국 정부, 앤트로픽 페이블5·미토스5 수출 통제 해제","네이트","global_incident:ai_security_policy:toss:anthropic_glasswing_security","https://news.nate.com/view/20260701n11044","global_incident:platform_regulation:toss:platform_operator_obligation","rumor_or_report","미국 정부 앤트로픽 페이블5 미토스5 수출 통제 해제","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","https://www.aipostkorea.com/news/articleViewAmp.html?idxno=11919","트럼프 제재 비웃듯…'美 민주당 잠룡' 개빈 뉴섬, 앤트로픽 '클로드' 주정부 도입","AI포스트","global_incident:ai_security_policy:sector:anthropic_glasswing_security","https://www.aipostkorea.com/news/articleViewAmp.html?idxno=11919","global_incident:platform_regulation:toss:platform_operator_obligation","penalty_or_sanction","트럼프 제재 비웃듯 민주당 잠룡 개빈 뉴섬 앤트로픽 클로드 주정부 도입","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","https://www.koreasprint.com/news/articleView.html?idxno=14459","지오스위프트-SKUx, 업계 최초의 프로그래밍 가능한 스테이블코인 상거래 네트워크 개발 위한 전략적 파트너십 발표","koreasprint.com","global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy","https://www.koreasprint.com/news/articleView.html?idxno=14459","v27:platform_enforcement:apple:delivery_platform_fee_mfn","rumor_or_report","지오스위프트 skux 업계 최초의 프로그래밍 가능한 스테이블코인 상거래 네트워크 개발 위한 전략적 파트너십 발표","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","https://www.edaily.co.kr/News/Read?newsId=05333286645486968&mediaCodeNo=257","A‘AI탭’ 띄운 네이버, 토큰 폭증 대비 1GW AI팩토리…GS도 2.4GW 승부수","이데일리","comp_domestic_ai_platform:aai탭 띄운 네이버 토큰 폭증 대비 1gw ai팩토리 gs도 2 4gw 승부수","https://www.edaily.co.kr/News/Read?newsId=05333286645486968&mediaCodeNo=257","global_incident:platform_regulation:naver:platform_data_protection_obligation","action_started","aai탭 띄운 네이버 토큰 폭증 대비 1gw ai팩토리 gs도 2 4gw 승부수","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","https://www.yna.co.kr/view/AKR20260630141500017","네이버 쇼핑 'AI 에이전트' 정식 출시…대화하며 구매까지 제안","연합뉴스","comp_domestic_ai_platform:네이버 쇼핑 ai 에이전트 정식 출시 대화하며 구매까지 제안","https://www.yna.co.kr/view/AKR20260630141500017","global_incident:platform_regulation:naver:platform_content_moderation_obligation","general","네이버 쇼핑 ai 에이전트 정식 출시 대화하며 구매까지 제안","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","https://mobile.newsis.com/view_amp.html?ar_id=NISX20260701_0003690685","LGU+, 지속가능경영보고서 발간…보안·AI·탄소중립 성과 담아","뉴시스","comp_domestic_ai_platform:lgu+ 지속가능경영보고서 발간 보안 ai 탄소중립 성과 담아","https://mobile.newsis.com/view_amp.html?ar_id=NISX20260701_0003690685","privacy_security:lguplus:data_leak","decision","lgu+ 지속가능경영보고서 발간 보안 ai 탄소중립 성과 담아","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","https://www.hansbiz.co.kr/news/articleView.html?idxno=847458","SKT, '정보보호백서' 발간…해킹 사고 후 보안 혁신 현주소는?","한스경제","global_incident:privacy_security:skt:skt","https://www.hansbiz.co.kr/news/articleView.html?idxno=847458","privacy_security:skt:data_leak","investigation","skt 정보보호백서 발간 해킹 사고 후 보안 혁신 현주소는","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","https://www.choicestock.co.kr/stock/news_view/148056?bu=","삼성·SK 하이닉스 공급망 흔든다… 엔비디아·MS 'AI PC' 동맹의 파장","초이스스탁US","comp_overseas_platform_ai:삼성 sk 하이닉스 공급망 흔든다 엔비디아 ms ai pc 동맹의 파장","https://www.choicestock.co.kr/stock/news_view/148056?bu=","global_incident:platform_regulation:platform_sector:platform_data_protection_obligation","decision","삼성 sk 하이닉스 공급망 흔든다 엔비디아 ms ai pc 동맹의 파장","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","https://www.edaily.co.kr/News/Read?newsId=03922886645510256&mediaCodeNo=257","토스vs카카오 광고노출 방해 소송전 '고소 취하'로 마무리","이데일리","global_incident:privacy_security:kakao:kakao","https://www.edaily.co.kr/News/Read?newsId=03922886645510256&mediaCodeNo=257","privacy_security:kakao:data_leak","general","토스vs카카오 광고노출 방해 소송전 고소 취하 로 마무리","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","https://www.theitplus.kr/news/articleView.html?idxno=2083","카카오 노조, 사상 첫 종일파업 ‘로그아웃데이’ 강행…2100명 참여 “오늘 업무 손 뗀다”","theitplus.kr","카카오 노조 임단협/파업 및 내부 갈등","https://www.theitplus.kr/news/articleView.html?idxno=2083","global_incident:platform_regulation:kakao:platform_operator_obligation","litigation","카카오 노조 사상 첫 종일파업 로그아웃데이 강행 2100명 참여 오늘 업무 손 뗀다","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","https://v.daum.net/v/20260702072205063","""TPG의 롯데렌탈 인수 추진…카카오모빌리티와의 시너지 기대""","v.daum.net","global_incident:mna_capital:kakao:mna_capital","https://v.daum.net/v/20260702072205063","global_incident:platform_regulation:kakao:platform_operator_obligation","decision","tpg의 롯데렌탈 인수 추진 카카오모빌리티와의 시너지 기대","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","https://m.news.nate.com/view/20260701n18220?mid=m02&list=recent&cpcd=","공정위, 구글 '앱마켓 갑질' 제재 착수…과징금 최대 8500억","네이트","global_incident:platform_enforcement:google:app_market_payment_fee","https://m.news.nate.com/view/20260701n18220?mid=m02&list=recent&cpcd=","v27:platform_enforcement:kakao:privacy_data_violation","penalty_or_sanction","공정위 구글 앱마켓 갑질 제재 착수 과징금 최대 8500억","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","https://www.mtnews.net/news/articleView.html?idxno=25197","한국기계연구원, AI 융합 인재 8명 공개채용… ""AX·탄소중립 역량 강화""","기계신문","government_ai_core_policy:한국기계연구원 ai 융합 인재 8명 공개채용 ax 탄소중립 역량 강화","https://www.mtnews.net/news/articleView.html?idxno=25197","global_incident:platform_regulation:platform_sector:platform_data_protection_obligation","review_scheduled","한국기계연구원 ai 융합 인재 8명 공개채용 ax 탄소중립 역량 강화","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
