"date","issue_id","issue_group","issue_family","category","priority","top_title","top_url","selected","issue_hash","event_key","max_todayness","article_forms","source_version","final_source"
"2026-06-26","I090","comp_overseas_regulation_data:미국 ai 경쟁의 심장부 구글 데이터센터 첫 공개","comp_overseas_regulation_data","경쟁사_해외이슈","4","","","True","comp overseas regulation data 미국 ai 경쟁의 심장부 구글 데이터센터 첫 공개","event:구글:ai_infrastructure_security+labor_dispute","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I095","global_incident:platform_regulation:platform_sector:platform_data_protection_obligation","comp_domestic_direct_risk","정부_국회","4","","","True","global incident platform regulation platform sector platform data protection obligation","global_incident:platform_regulation:platform_sector:platform_data_protection_obligation","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I104","global_incident:platform_regulation:bithumb:platform_data_protection_obligation","government_regulatory_enforcement","정부_국회","5","","","True","global incident platform regulation bithumb platform data protection obligation","privacy_security:bithumb:data_leak","19.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I130","government_ai_core_policy:과기정통부 국정원 sw 공급망 보안 강화 로드맵 공개 ai 사이버 위협 차단","government_ai_core_policy","정부_국회","5","","","True","government ai core policy 과기정통부 국정원 sw 공급망 보안 강화 로드맵 공개 ai 사이버 위협 차단","event:과기정통부:ai_infrastructure_security+phishing_security","14.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I131","government_ai_core_policy:정부 ai 사이버공격 대응 나선다 sw 공급망 보안 로드맵 발표","government_ai_core_policy","정부_국회","5","","","True","government ai core policy 정부 ai 사이버공격 대응 나선다 sw 공급망 보안 로드맵 발표","","14.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I005","comp_domestic_public_infra:공공 ai 생태계 풀스택 파트너 되겠다 네이버클라우드 ax 시장 정조준","comp_domestic_public_infra","경쟁사_해외이슈","4","","","True","comp domestic public infra 공공 ai 생태계 풀스택 파트너 되겠다 네이버클라우드 ax 시장 정조준","event:네이버:ai_infrastructure_security+government_ai","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I007","comp_domestic_ai_platform:프리미엄 픽 lg유플러스 유튜브 프리미엄 구글 ai 프로 결합 상품 출시","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 프리미엄 픽 lg유플러스 유튜브 프리미엄 구글 ai 프로 결합 상품 출시","event:LGU++구글:ai_infrastructure_security","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I009","comp_domestic_public_infra:kt 5g 업무망 거점형 서비스 선봬 공공기관 디지털 전환 보안 강화","comp_domestic_public_infra","경쟁사_해외이슈","4","","","True","comp domestic public infra kt 5g 업무망 거점형 서비스 선봬 공공기관 디지털 전환 보안 강화","event:KT:phishing_security+privacy_security_reliability","14.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I020","국가 AI 인프라/AIDC/GPU 정책","comp_domestic_ai_platform","경쟁사_해외이슈","5","","","True","국가 ai 인프라 aidc gpu 정책","event:SKT:ai_infrastructure_security+aidc_datacenter","24.0","analysis_feature,business_change,direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I022","global_incident:mna_capital:naver:mna_capital","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","global incident mna capital naver mna capital","global_incident:mna_capital:naver:mna_capital","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I032","self_strategic_reference:카카오 kt클라우드와 안전한 ai생태계 구축 맞손","self_strategic_reference","자사_및_계열사_이슈","4","","","True","self strategic reference 카카오 kt클라우드와 안전한 ai생태계 구축 맞손","event:카카오:ai_infrastructure_security","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I033","카카오게임즈 최대주주 변경 및 공동대표 체제","self_governance_mna","자사_및_계열사_이슈","5","","","True","카카오게임즈 최대주주 변경 및 공동대표 체제","global_incident:leadership_service:kakao:leadership_service","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I035","global_incident:platform_enforcement:microsoft:privacy_data_violation","comp_overseas_regulation_data","정부_국회","5","","","True","global incident platform enforcement microsoft privacy data violation","v27:platform_enforcement:microsoft:privacy_data_violation","14.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I040","government_appointment_governance:이강일 의원 글로벌 빅테크 조세회피 차단법 대표발의","government_appointment_governance","정부_국회","5","","","True","government appointment governance 이강일 의원 글로벌 빅테크 조세회피 차단법 대표발의","","14.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I055","global_incident:privacy_security:kakao:kakao","self_privacy_security","자사_및_계열사_이슈","5","","","True","global incident privacy security kakao kakao","privacy_security:kakao:service_outage","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I062","government_ai_core_policy:정부 제조 ax 에 20조원 투입 숙련공 노하우 ai로 바꿔 글로벌 선도","government_ai_core_policy","정부_국회","5","","","True","government ai core policy 정부 제조 ax 에 20조원 투입 숙련공 노하우 ai로 바꿔 글로벌 선도","","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I064","AI 정책 컨트롤타워 인선/공백","government_ai_core_policy","정부_국회","5","","","True","ai 정책 컨트롤타워 인선 공백","event:과기정통부:ai_infrastructure_security+leadership_change","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I103","global_incident:ai_security_policy:sector:anthropic_glasswing_security","comp_overseas_platform_ai","경쟁사_해외이슈","4","","","True","global incident ai security policy sector anthropic glasswing security","global_incident:ai_security_policy:sector:anthropic_glasswing_security","24.0","business_change,direct_risk,general,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I001","comp_domestic_ai_platform:aai탭 띄운 네이버 토큰 폭증 대비 1gw ai팩토리 gs도 2 4gw 승부수","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform aai탭 띄운 네이버 토큰 폭증 대비 1gw ai팩토리 gs도 2 4gw 승부수","event:네이버:ai_infrastructure_security","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I004","comp_domestic_ai_platform:네이버 쇼핑 ai 에이전트 정식 출시 대화하며 구매까지 제안","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버 쇼핑 ai 에이전트 정식 출시 대화하며 구매까지 제안","event:네이버:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I007","comp_domestic_ai_platform:lgu+ 지속가능경영보고서 발간 보안 ai 탄소중립 성과 담아","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform lgu 지속가능경영보고서 발간 보안 ai 탄소중립 성과 담아","event:LGU+:ai_infrastructure_security+phishing_security","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I020","global_incident:privacy_security:skt:skt","comp_domestic_direct_risk","경쟁사_해외이슈","4","","","True","global incident privacy security skt skt","privacy_security:skt:data_leak","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I032","self_privacy_security:ai 시대 보안은 필수 네이버 카카오 정보보호 투자 역대 최대","self_privacy_security","자사_및_계열사_이슈","5","","","True","self privacy security ai 시대 보안은 필수 네이버 카카오 정보보호 투자 역대 최대","event:네이버+카카오:ai_infrastructure_security+phishing_security","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I043","global_incident:platform_enforcement:google:app_market_payment_fee","government_platform_regulation","정부_국회","5","","","True","global incident platform enforcement google app market payment fee","v27:platform_enforcement:google:app_market_payment_fee","24.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I045","global_incident:platform_regulation:kakao:platform_regulation","self_strategic_reference","자사_및_계열사_이슈","5","","","True","global incident platform regulation kakao platform regulation","global_incident:platform_regulation:kakao:platform_regulation","24.0","direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I047","global_incident:platform_enforcement:google:delivery_platform_fee_mfn","government_platform_regulation","정부_국회","5","","","True","global incident platform enforcement google delivery platform fee mfn","v27:platform_enforcement:google:delivery_platform_fee_mfn","24.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I048","global_incident:ai_security_policy:toss:anthropic_glasswing_security","comp_domestic_public_infra","정부_국회","4","","","True","global incident ai security policy toss anthropic glasswing security","global_incident:ai_security_policy:toss:anthropic_glasswing_security","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I063","global_incident:privacy_security:kakao:kakao","self_legal_regulatory","자사_및_계열사_이슈","5","","","True","global incident privacy security kakao kakao","privacy_security:kakao:data_leak","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I074","comp_overseas_platform_ai:삼성 sk 하이닉스 공급망 흔든다 엔비디아 ms ai pc 동맹의 파장","comp_overseas_platform_ai","경쟁사_해외이슈","4","","","True","comp overseas platform ai 삼성 sk 하이닉스 공급망 흔든다 엔비디아 ms ai pc 동맹의 파장","","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I079","global_incident:ai_security_policy:sector:anthropic_glasswing_security","comp_overseas_platform_ai","정부_국회","4","","","True","global incident ai security policy sector anthropic glasswing security","global_incident:ai_security_policy:sector:anthropic_glasswing_security","24.0","business_change,direct_risk,general,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I104","global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy","government_digital_finance_policy","정부_국회","4","","","True","global incident digital asset policy digital asset sector stablecoin policy","global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy","24.0","business_change,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I001","comp_domestic_ai_platform:네이버 엔비디아 손잡고 ai 팩토리 승부수 문제는 수익화 시간표","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버 엔비디아 손잡고 ai 팩토리 승부수 문제는 수익화 시간표","event:네이버:ai_infrastructure_security","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I003","comp_domestic_ai_platform:이제 네이버에서 대화로 검색 ai탭 정식 출시","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 이제 네이버에서 대화로 검색 ai탭 정식 출시","event:네이버:ai_infrastructure_security","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I016","comp_domestic_strategy:lgu+ 지속가능경영보고서 발간 정보보안 강화 내용 고도화","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy lgu 지속가능경영보고서 발간 정보보안 강화 내용 고도화","event:LGU+:phishing_security+privacy_security_reliability","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I017","comp_domestic_strategy:글로벌 투자자 눈에 비친 통신3사 lgu+ 거버넌스 우려 가장 커","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy 글로벌 투자자 눈에 비친 통신3사 lgu 거버넌스 우려 가장 커","","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I033","국가 AI 인프라/AIDC/GPU 정책","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","국가 ai 인프라 aidc gpu 정책","event:KT:ai_infrastructure_security+policy_legislation","29.0","analysis_feature,business_change,direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I050","global_incident:platform_enforcement:google:app_market_payment_fee","government_platform_regulation","정부_국회","5","","","True","global incident platform enforcement google app market payment fee","v27:platform_enforcement:google:app_market_payment_fee","24.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I053","global_incident:platform_regulation:coupang:platform_operator_obligation","comp_domestic_public_infra","정부_국회","4","","","True","global incident platform regulation coupang platform operator obligation","global_incident:platform_regulation:coupang:platform_operator_obligation","24.0","general,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I070","global_incident:privacy_security:kakao:kakao","self_legal_regulatory","자사_및_계열사_이슈","5","","","True","global incident privacy security kakao kakao","privacy_security:kakao:data_leak","14.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I071","카카오 노조 임단협/파업 및 내부 갈등","self_labor","자사_및_계열사_이슈","5","","","True","카카오 노조 임단협 파업 및 내부 갈등","global_incident:labor_ir:kakao:strike_negotiation","32.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I072","government_ai_core_policy:한국기계연구원 ai 융합 인재 8명 공개채용 ax 탄소중립 역량 강화","government_ai_core_policy","정부_국회","4","","","True","government ai core policy 한국기계연구원 ai 융합 인재 8명 공개채용 ax 탄소중립 역량 강화","","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I073","global_incident:mna_capital:kakao:mna_capital","self_governance_mna","자사_및_계열사_이슈","5","","","True","global incident mna capital kakao mna capital","global_incident:mna_capital:kakao:mna_capital","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I081","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","government_appointment_governance","정부_국회","5","","","True","global incident digital asset policy digital asset sector digital asset policy","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","24.0","business_change,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I088","global_incident:ai_security_policy:sector:ai_security_policy","government_ai_core_policy","정부_국회","5","","","True","global incident ai security policy sector ai security policy","global_incident:ai_security_policy:sector:ai_security_policy","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-03","I004","국가 AI 인프라/AIDC/GPU 정책","comp_domestic_ai_platform","경쟁사_해외이슈","5","","","True","국가 ai 인프라 aidc gpu 정책","event:SKT+구글:ai_infrastructure_security","24.0","business_change,direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-03","I011","global_incident:mna_capital:naver:dunamu_upbit_capital","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","global incident mna capital naver dunamu upbit capital","global_incident:mna_capital:naver:dunamu_upbit_capital","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-03","I012","self_strategic_reference:글로벌 ai 네이버 카카오와 손잡았다 한국 생태계 경쟁 본격화","self_strategic_reference","자사_및_계열사_이슈","4","","","True","self strategic reference 글로벌 ai 네이버 카카오와 손잡았다 한국 생태계 경쟁 본격화","event:네이버+카카오:ai_infrastructure_security","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-03","I019","global_incident:ai_security_policy:naver:ai_security_policy","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","global incident ai security policy naver ai security policy","global_incident:ai_security_policy:naver:ai_security_policy","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-03","I026","global_incident:platform_enforcement:google:app_market_payment_fee","government_platform_regulation","정부_국회","5","","","True","global incident platform enforcement google app market payment fee","v27:platform_enforcement:google:app_market_payment_fee","14.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-03","I028","global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking","comp_overseas_regulation_data","정부_국회","5","","","True","global incident digital asset policy digital asset sector vasp aml rulemaking","global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking","24.0","general,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-03","I031","global_incident:leadership_service:kakao:leadership_service","self_filler_reference","자사_및_계열사_이슈","5","","","True","global incident leadership service kakao leadership service","global_incident:leadership_service:kakao:leadership_service","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-03","I040","global_incident:platform_regulation:coupang:platform_operator_obligation","comp_domestic_direct_risk","정부_국회","4","","","True","global incident platform regulation coupang platform operator obligation","global_incident:platform_regulation:coupang:platform_operator_obligation","24.0","general,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-03","I044","comp_overseas_regulation_data:메타 잉여 ai 연산능력 논란 데이터센터 투자 과잉 신호인가","comp_overseas_regulation_data","경쟁사_해외이슈","4","","","True","comp overseas regulation data 메타 잉여 ai 연산능력 논란 데이터센터 투자 과잉 신호인가","event:메타:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-03","I056","global_incident:platform_regulation:platform_sector:platform_data_protection_obligation","government_ai_core_policy","정부_국회","5","","","True","global incident platform regulation platform sector platform data protection obligation","global_incident:platform_regulation:platform_sector:platform_data_protection_obligation","24.0","direct_risk,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-03","I064","global_incident:ai_security_policy:financial_authority:ai_security_policy","government_ai_core_policy","정부_국회","5","","","True","global incident ai security policy financial authority ai security policy","global_incident:ai_security_policy:financial_authority:ai_security_policy","24.0","direct_risk,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-03","I078","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","government_appointment_governance","정부_국회","5","","","True","global incident digital asset policy digital asset sector digital asset policy","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-03","I092","self_strategic_reference:카카오뱅크 데이터센터 전력 사용 급증으로 전기요금 부담 확대","self_strategic_reference","자사_및_계열사_이슈","4","","","True","self strategic reference 카카오뱅크 데이터센터 전력 사용 급증으로 전기요금 부담 확대","event:카카오+카카오뱅크:ai_infrastructure_security","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-06","I001","global_incident:platform_regulation:coupang:coupang_designation_disclosure","comp_domestic_direct_risk","경쟁사_해외이슈","4","","","True","global incident platform regulation coupang coupang designation disclosure","privacy_security:coupang:data_leak","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-06","I002","comp_domestic_strategy:엔비디아 블랙웰 1000장 품은 skt 해인 casp 보안 인증 획득","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy 엔비디아 블랙웰 1000장 품은 skt 해인 casp 보안 인증 획득","event:SKT:phishing_security+privacy_security_reliability","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-06","I003","global_incident:platform_regulation:coupang:platform_operator_obligation","comp_domestic_direct_risk","정부_국회","5","","","True","global incident platform regulation coupang platform operator obligation","global_incident:platform_regulation:coupang:platform_operator_obligation","14.0","business_change,general,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-06","I006","comp_domestic_ai_platform:산단공 네이버클라우드 산업단지 ai 전환 맞손 입주기업 ax 지원 본격화","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 산단공 네이버클라우드 산업단지 ai 전환 맞손 입주기업 ax 지원 본격화","event:네이버:ai_infrastructure_security","0.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-06","I007","comp_domestic_ai_platform:lgu+ ai 정보보호 앞세운 esg 성과 공개","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform lgu ai 정보보호 앞세운 esg 성과 공개","event:LGU+:ai_infrastructure_security","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-06","I013","global_incident:platform_regulation:skt:platform_regulation","comp_domestic_direct_risk","경쟁사_해외이슈","5","","","True","global incident platform regulation skt platform regulation","privacy_security:skt:data_leak","0.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-06","I014","global_incident:platform_regulation:kt:platform_data_protection_obligation","comp_domestic_direct_risk","정부_국회","5","","","True","global incident platform regulation kt platform data protection obligation","privacy_security:kt:data_leak","0.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-06","I025","global_incident:leadership_service:kakao:leadership_service","self_filler_reference","자사_및_계열사_이슈","5","","","True","global incident leadership service kakao leadership service","global_incident:leadership_service:kakao:leadership_service","29.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-06","I026","comp_domestic_ai_platform:ai 메모리 병목의 해답 메타의 vistara와 cxl 기술이 여는 새로운 데이터센터 시대","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform ai 메모리 병목의 해답 메타의 vistara와 cxl 기술이 여는 새로운 데이터센터 시대","event:네이버+메타:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-06","I028","global_incident:platform_enforcement:google:app_market_payment_fee","government_platform_regulation","정부_국회","5","","","True","global incident platform enforcement google app market payment fee","v27:platform_enforcement:google:app_market_payment_fee","14.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-06","I041","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","government_appointment_governance","정부_국회","5","","","True","global incident digital asset policy digital asset sector digital asset policy","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","24.0","analysis_with_direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-06","I042","카카오 노조 임단협/파업 및 내부 갈등","self_labor","자사_및_계열사_이슈","5","","","True","카카오 노조 임단협 파업 및 내부 갈등","global_incident:labor_ir:kakao:strike_negotiation","24.0","analysis_with_direct_risk,direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-06","I044","카카오게임즈 최대주주 변경 및 공동대표 체제","self_governance_mna","자사_및_계열사_이슈","5","","","True","카카오게임즈 최대주주 변경 및 공동대표 체제","global_incident:leadership_service:kakao:service_reform_backlash","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-06","I086","global_incident:platform_regulation:kakao:platform_regulation","self_strategic_reference","자사_및_계열사_이슈","4","","","True","global incident platform regulation kakao platform regulation","global_incident:platform_regulation:kakao:platform_regulation","24.0","business_change,direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-07","I001","global_incident:platform_regulation:naver:coupang_designation_disclosure","comp_domestic_direct_risk","경쟁사_해외이슈","4","","","True","global incident platform regulation naver coupang designation disclosure","privacy_security:coupang:data_leak","14.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-07","I010","comp_domestic_ai_platform:ai서머리 팀네이버 kai 방산 특화 ai 개발 메가존클라우드 파스칼 맞손","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform ai서머리 팀네이버 kai 방산 특화 ai 개발 메가존클라우드 파스칼 맞손","event:네이버:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-07","I013","comp_domestic_strategy:해외에서 무료로 국제 통화 lgu+ 익시오 로밍콜 서비스 출시","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy 해외에서 무료로 국제 통화 lgu 익시오 로밍콜 서비스 출시","","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-07","I021","국가 AI 인프라/AIDC/GPU 정책","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","국가 ai 인프라 aidc gpu 정책","global_incident:platform_regulation:kt:platform_regulation","24.0","business_change,direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-07","I026","global_incident:platform_regulation:naver:platform_regulation","comp_domestic_ai_platform","정부_국회","4","","","True","global incident platform regulation naver platform regulation","global_incident:platform_regulation:naver:platform_regulation","24.0","analysis_feature,business_change,direct_risk,general,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-07","I030","global_incident:platform_regulation:platform_sector:platform_regulation","industry_structural_change","정부_국회","5","","","True","global incident platform regulation platform sector platform regulation","global_incident:platform_regulation:platform_sector:platform_regulation","32.0","business_change,general,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-07","I033","global_incident:platform_regulation:kakao:platform_content_moderation_obligation","self_strategic_reference","자사_및_계열사_이슈","4","","","True","global incident platform regulation kakao platform content moderation obligation","global_incident:platform_regulation:kakao:platform_content_moderation_obligation","42.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-07","I034","global_incident:platform_regulation:fair_trade_authority:platform_regulation","comp_overseas_regulation_data","정부_국회","5","","","True","global incident platform regulation fair trade authority platform regulation","global_incident:platform_regulation:fair_trade_authority:platform_regulation","24.0","business_change,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-07","I037","global_incident:platform_regulation:kakao:platform_regulation","self_filler_reference","자사_및_계열사_이슈","4","","","True","global incident platform regulation kakao platform regulation","global_incident:platform_regulation:kakao:platform_regulation","24.0","business_change,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-07","I041","comp_domestic_ai_platform:7월 6일 미국 마감 다우 최고치 경신 ai 랠리의 다음 타자는 전력과 보안 feat sk하이닉스 미국행","comp_domestic_ai_platform","산업동향","4","","","True","comp domestic ai platform 7월 6일 미국 마감 다우 최고치 경신 ai 랠리의 다음 타자는 전력과 보안 feat sk하이닉스 미국행","event:네이버:ai_infrastructure_security+phishing_security","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-07","I050","카카오 노조 임단협/파업 및 내부 갈등","self_labor","자사_및_계열사_이슈","5","","","True","카카오 노조 임단협 파업 및 내부 갈등","global_incident:labor_ir:kakao:strike_negotiation","14.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-07","I052","government_ai_core_policy:딥엑스 일본 피지컬ai 행사서 현지 기업들과 엣지ai npu 도입 협의","government_ai_core_policy","정부_국회","4","","","True","government ai core policy 딥엑스 일본 피지컬ai 행사서 현지 기업들과 엣지ai npu 도입 협의","","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-07","I054","government_ai_core_policy:딥엑스 피지컬 ai 엑스포서 상용화 협의 확대 현지 대기업들 npu 도입 검토","government_ai_core_policy","정부_국회","4","","","True","government ai core policy 딥엑스 피지컬 ai 엑스포서 상용화 협의 확대 현지 대기업들 npu 도입 검토","","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
