id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v27_event_key
324,정부/국회,정부_국회,과학기술정보통신부,"과기정통부-앤트로픽, 안전·보안 '동맹'…글로벌 AI 경쟁력 확보",과기정통부 앤트로픽 안전 보안 동맹 글로벌 ai 경쟁력 확보,신아일보,신아일보,"Thu, 18 Jun 2026 04:36:26 GMT","과기정통부-앤트로픽, 안전·보안 '동맹'…글로벌 AI 경쟁력 확보 신아일보",https://news.google.com/rss/articles/CBMicEFVX3lxTE1lWHFRcE5WZ1kxa2NsWHZsV2hVRVBEU1cwMUU4MDV4Z1FTV2F3ek5Sck4tRzE0VTdpTk84bHVhY2owU2lwSjlGU0hpYUU0QjNTbkFURlozbEpCdUx1QmdQMk51dXhZU1RXWEh1Tkd4SnY?oc=5,google_rss_과학기술정보통신부 when:2d,17.5,-21.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,"과기정통부,앤트로픽",v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:ai_security_policy:science_ict_ministry:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,17.5,"privacy_security_reliability,ai_infrastructure_security",government:tech_security_policy,global_incident:ai_security_policy:science_ict_ministry:anthropic_glasswing_security:general,global_incident:ai_security_policy:science_ict_ministry:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:science_ict_ministry:anthropic_glasswing_security,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_OVERSEAS_PLATFORM_AI,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,global_incident:ai_security_policy:science_ict_ministry:anthropic_glasswing_security,comp_overseas_platform_ai,weak_gov_basis:no_public_actor_action_domain,
309,정부/국회,정부_국회,과학기술정보통신부,"美 수출통제 변수에도 韓·앤트로픽, AI 안전·사이버보안 '맞손'(종합)",수출통제 변수에도 앤트로픽 ai 안전 사이버보안 맞손,뉴시스,뉴시스,"Thu, 18 Jun 2026 06:31:00 GMT","美 수출통제 변수에도 韓·앤트로픽, AI 안전·사이버보안 '맞손'(종합) 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTFBPRHp3RnQyQTZzTFdrNVQ3VEpvZ01VeVMyV1RrSXFST0FyazlfVWc2eUFVU2RkU25QVlBjOUdRSXo0aEhFWkxSYkVOTndjeU93RTVYWE5FZGlfSm9pd28tNUpMbm0tNFJfbHFvYjJnMEhBTDAwMFZUbdIBeEFVX3lxTFBPRHp3RnQyQTZzTFdrNVQ3VEpvZ01VeVMyV1RrSXFST0FyazlfVWc2eUFVU2RkU25QVlBjOUdRSXo0aEhFWkxSYkVOTndjeU93RTVYWE5FZGlfSm9pd28tNUpMbm0tNFJfbHFvYjJnMEhBTDAwMFZUbQ?oc=5,google_rss_과학기술정보통신부 when:2d,16.0,-27.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,앤트로픽,v43_not_government_policy,,,,,,general,19.0,published_yesterday+exclusive_breaking,direct_risk,global_incident:ai_security_policy:sector:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,16.0,"privacy_security_reliability,ai_infrastructure_security",government:tech_security_policy,global_incident:ai_security_policy:sector:anthropic_glasswing_security:general,global_incident:ai_security_policy:sector:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:sector:anthropic_glasswing_security,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_OVERSEAS_PLATFORM_AI,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,global_incident:ai_security_policy:sector:anthropic_glasswing_security,comp_overseas_platform_ai,weak_gov_basis:no_public_actor_action_domain,
296,정부/국회,정부_국회,과학기술정보통신부,"美 수출통제 논란 속… 韓·앤트로픽, AI 보안 ‘맞손’",수출통제 논란 속 앤트로픽 ai 보안 맞손,세계일보,세계일보,"Thu, 18 Jun 2026 21:00:00 GMT","美 수출통제 논란 속… 韓·앤트로픽, AI 보안 ‘맞손’ 세계일보",https://news.google.com/rss/articles/CBMiWEFVX3lxTE9ndlBWV0MxNGJoNG1CakpSSVU3aVlvQ042UGZkV0JHRlpqMmRfNlJla0RnSGYyeGkzOHRNdVp5MmNIRTNLVjRTblFMcG9ibGM0YnBRQy1iWEzSAVRBVV95cUxPbXRldTJWN0dETnltNmM3cGJqdzlsUEFEZ3NqcURoeDhDSjIyY01JRkY5TGlRTEljMy1TeXE1QllES3BDWGdLQkRKMGx3MWZOYVAzeXY?oc=5,google_rss_과학기술정보통신부 when:2d,14.0,-27.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,앤트로픽,v43_not_government_policy,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:sector:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,14.0,"privacy_security_reliability,ai_infrastructure_security",government:tech_security_policy,global_incident:ai_security_policy:sector:anthropic_glasswing_security:general,global_incident:ai_security_policy:sector:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:sector:anthropic_glasswing_security,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_OVERSEAS_PLATFORM_AI,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,global_incident:ai_security_policy:sector:anthropic_glasswing_security,comp_overseas_platform_ai,weak_gov_basis:no_public_actor_action_domain,
1589,정부/국회,정부_국회,스테이블코인,"미 규제당국, 스테이블코인 발행사 고객확인 의무화 초안 공개",미 규제당국 스테이블코인 발행사 고객확인 의무화 초안 공개,tokenpost.kr,tokenpost.kr,"Fri, 19 Jun 2026 00:09:23 GMT","미 규제당국, 스테이블코인 발행사 고객확인 의무화 초안 공개 tokenpost.kr",https://news.google.com/rss/articles/CBMiWEFVX3lxTE1odzJxYVY5X0hRODFYSGZBazJ0bnF4X040aTVUTnFMbm9QbVhFUkRhV1lyOU1rOUxFNGlCYlhOclNucG1JckdxRDU3bmZZXzRPdHdvSm9DSGTSAV5BVV95cUxNNmtzc0d2QVI5dGtqN2o4SG12MTNqVWFvcEJJTGl6Z1RORnlRbWFuYmkyU09RTlpaWUItRnBSQjFMQnhYb29xa0g4U2VqSWlpdV8wNlNTUUtvekk2RHVR?oc=5,google_rss_스테이블코인 규제 when:2d,10.0,4.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,24.0,published_today,general,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,rumor_or_report,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,unknown,10.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:policy_change,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,
3178,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,중국 AI 인프라 투자 질주…스마트 연산력 1년 만에 2.5배 급증 |,중국 ai 인프라 투자 질주 스마트 연산력 1년 만에 2 5배 급증,nanamcom.co.kr,nanamcom.co.kr,"Thu, 18 Jun 2026 09:49:30 GMT",중국 AI 인프라 투자 질주…스마트 연산력 1년 만에 2.5배 급증 | nanamcom.co.kr,https://news.google.com/rss/articles/CBMicEFVX3lxTFBsdGxrb2VUOGhWck04VEo2SHUzbWNSb01La1dZN0xVZUotLWNKUkw1MlRobW1UbzJlM3lhNGVXSnJzVG4xTWMxNDBvSkNvYU5OXzBESFFpYVBLUU5HbWx6WmlMZ1JKbW1aR1FBVnpWLXQ?oc=5,"google_rss_""중국 AI"" when:2d",-2.5,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,overseas_platform_ai_rule_pass,Y,ai_infra_company,-2.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,,
3181,경쟁사/해외이슈,경쟁사_해외이슈,일본 빅테크,"[WEEKLY BIZ LETTER] ""시인·중퇴생·전과자까지""… AI 붐이 만든 新억만장자들",weekly biz letter 시인 중퇴생 전과자까지 ai 붐이 만든 억만장자들,조선일보,조선일보,"Thu, 18 Jun 2026 23:00:00 GMT","[WEEKLY BIZ LETTER] ""시인·중퇴생·전과자까지""… AI 붐이 만든 新억만장자들 조선일보",https://news.google.com/rss/articles/CBMihgFBVV95cUxOR2wwa2swUTJNN2pIczh4ZnlGTUZQQ3FrRmRsWWtGeTI2S0pjTThMek5idFl0eGc3Z29lWG1jUEQybFRvajBZRlNQd1h1SkNYWk9iSUlPZVQwZmN4aGoybWZDeUtFNFJxTUZZV2l5TG1wYzZmR05HZlg5XzNrMzhLdjloeDAwQQ?oc=5,google_rss_일본 빅테크 when:2d,-4.0,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,overseas_platform_ai_rule_pass,Y,ai_infra_company,-4.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:weekly biz letter 시인 중퇴생 전과자까지 ai 붐이 만든 억만장자들,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:weekly biz letter 시인 중퇴생 전과자까지 ai 붐이 만든 억만장자들,government_ai_core_policy,,
2363,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"공정위, 배달앱 동의의결 신청 기각...우아한형제들 “3000억 지원안 이례적, 아쉽다”",공정위 배달앱 동의의결 신청 기각 우아한형제들 3000억 지원안 이례적 아쉽다,v.daum.net,v.daum.net,"Thu, 18 Jun 2026 03:05:03 GMT","공정위, 배달앱 동의의결 신청 기각...우아한형제들 “3000억 지원안 이례적, 아쉽다” v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5seTc2aERqYXFueU5OOHNlSkFYa05XMTJBQ3MzYU0tLVZFXzA2V2o1VjNlbjVqYUE3TlA4NV9ZYzMxTWIwQnYxdXZRY2xFZ3dXWmNfZg?oc=5,google_rss_배달의민족 when:2d,-10.0,23.5,"antitrust_platform,policy_legislation",antitrust_delivery_mfn,"공정위,배달의민족",v41_domestic_government_policy_not_competitor,Y,,,,,platform_operator_obligation,14.0,published_yesterday,official_action,v27:platform_enforcement:baemin:delivery_platform_fee_mfn,decision,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,specific_competitor_public_enforcement_pass,Y,baemin,-10.0,policy_legislation,government:policy_legislation,global_incident:platform_enforcement:baemin:delivery_platform_fee_mfn:consent_decree,global_incident:platform_enforcement:baemin:delivery_platform_fee_mfn,정부_국회,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_enforcement:baemin:delivery_platform_fee_mfn,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,2,2,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,OFF_TOPIC,OFF_TOPIC,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_enforcement:baemin:delivery_platform_fee_mfn,self_filler_reference,,platform_enforcement:baemin:delivery_platform_fee_mfn
885,정부/국회,정부_국회,금융위원회,"금융당국, AI 금융 전환 추진…규제·감독체계 개편",금융당국 ai 금융 전환 추진 규제 감독체계 개편,미디어펜,미디어펜,"Thu, 18 Jun 2026 07:46:39 GMT","금융당국, AI 금융 전환 추진…규제·감독체계 개편 미디어펜",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9xWmdlZ1ZwejNpdE0zd285RjF3OHVZSWdScHFjRk42RlM4TmtaeWJYdW1SNm1SVEZfdmFtbjZYaUhPTTBKNjQ3T09nRDcxNnRBMnZRN9IBWEFVX3lxTFBMU0RCUjVzb252cHJCTXROMkpXWERPSk00LWZQYUc2Rk9KRWhmZlE3ZFpzN2ZMNW0yazFTQlc0UjhaNXpsbTZicFd1ZGZ6dlpRdjdCTlF5Yy0?oc=5,google_rss_금융위원회 AI when:2d,-19.4,-34.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,unknown,-19.4,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:금융당국 ai 금융 전환 추진 규제 감독체계 개편,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:금융당국 ai 금융 전환 추진 규제 감독체계 개편,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,
890,정부/국회,정부_국회,금융위원회,"금융 당국, 금융권 AI 확대 정책 추진…망분리·신용정보 규제 개선",금융 당국 금융권 ai 확대 정책 추진 망분리 신용정보 규제 개선,네이트,네이트,"Thu, 18 Jun 2026 06:27:00 GMT","금융 당국, 금융권 AI 확대 정책 추진…망분리·신용정보 규제 개선 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTE42SWVsZWVDUE1tX1Q1TTlCSVVIc2R0UU9kbGZFSG9QV19keVZqSTVqR2E2TWdEQUdZRGRqbXAySndMdk5qUUM5cU0tbjE0bFkxMVF2cWpKNy1iUWRWMkFtb0pVUWh4VF92QThDR05Cc1FrQ2V0RHpIXw?oc=5,google_rss_금융위원회 AI when:2d,-19.4,-34.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,unknown,-19.4,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:금융 당국 금융권 ai 확대 정책 추진 망분리 신용정보 규제 개선,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:금융 당국 금융권 ai 확대 정책 추진 망분리 신용정보 규제 개선,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,
854,정부/국회,정부_국회,금융위원회,"금융 당국, 금융권 AI 확대 정책 추진… 망분리·신용정보 규제 개선 - 조선비즈",금융 당국 금융권 ai 확대 정책 추진 망분리 신용정보 규제 개선,Chosunbiz,Chosunbiz,"Thu, 18 Jun 2026 06:26:00 GMT","금융 당국, 금융권 AI 확대 정책 추진… 망분리·신용정보 규제 개선 - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMigAFBVV95cUxQa21KUmluN2o1blFhdlJnd2Y0ZURWSjZLamVMOS15REtwdTBKTWxoNXE4VGF4elFKY1RacUZMS29jeldSd1ZYdUQ0MUVpSUJ1cGJkM0I4NDJjUWp2U1JCdjBIMzVTMVRWcmVoRThWRllhdEZycjNVUGFDbW5zWGxsddIBlAFBVV95cUxNdV94Y3pFNnJtb0ZkOTBTQ0I1NW5kcWVsTG9GT2JpR0ctNXo1VFo3ekpvdGhjd0tWcTRxSXRuYkNqd2VQaVlmekY2YUdzVEVjSm1uV0ZwcjZObEV1YThhekFfeE1yNktuRjlSZEhqWS1JdEdHb0pDQTV4YUdFSzUzRVZZcmhlRjluT0NUdVlTR2NpRW01?oc=5,"google_rss_""금융위원회"" when:2d",-19.4,-34.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,unknown,-19.4,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:금융 당국 금융권 ai 확대 정책 추진 망분리 신용정보 규제 개선,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:금융 당국 금융권 ai 확대 정책 추진 망분리 신용정보 규제 개선,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,
733,정부/국회,정부_국회,공정거래위원회,"AICA, '2026 AI스타트업 런치패드' 개최…글로벌 빅테크기업·AI스타트업 협력 모색",aica 2026 ai스타트업 런치패드 개최 글로벌 빅테크기업 ai스타트업 협력 모색,전자신문,전자신문,"Thu, 18 Jun 2026 05:54:45 GMT","AICA, '2026 AI스타트업 런치패드' 개최…글로벌 빅테크기업·AI스타트업 협력 모색 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1qd2tLeS1TQ2J6Ry1KYXNBQl9OZXVGUkVsakdEY3pxeWx0NUQwVjFCUHpWSDZfMjFOaU96VGktcFpHNXVGSmY2QUJITkI4dw?oc=5,google_rss_공정거래위원회 site:etnews.com when:2d,-23.4,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,global_platform_or_overseas_rule,Y,ai_infra_company,-23.4,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:aica 2026 ai스타트업 런치패드 개최 글로벌 빅테크기업 ai스타트업 협력 모색,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:aica 2026 ai스타트업 런치패드 개최 글로벌 빅테크기업 ai스타트업 협력 모색,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,
1517,정부/국회,정부_국회,플랫폼 규제,"자영업자에 부담 떠넘기는 ‘최저가 경쟁’ 멈춰…중 규제당국, 배달 플랫폼에 새 규정 마련",자영업자에 부담 떠넘기는 최저가 경쟁 멈춰 중 규제당국 배달 플랫폼에 새 규정 마련,경향신문,경향신문,"Thu, 18 Jun 2026 08:26:00 GMT","자영업자에 부담 떠넘기는 ‘최저가 경쟁’ 멈춰…중 규제당국, 배달 플랫폼에 새 규정 마련 경향신문",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9LcnVwdWE1WXlhU2lPSDNxNGM1RGZFYWRiWTN5dzJSaGhkbUh4ODl5LWtnMWtzRU5OSHNZd0syT3pPbVZ0TWlMeTJpRFdYRU1uNVp0bE1fZzctQdIBX0FVX3lxTE51d3FIbk52eUZaRS1JSkZQQVBvajk2YnZxdWtaLWJGRDd2Y0JOUHRlYVlQUG5HUjJ2SlpLUEVucmNORzRjNV8wc3dQY0xhT212YUZaUzBua211ZjA2WDNn?oc=5,google_rss_플랫폼 규제 when:2d,-33.0,-34.0,"market_power_platform,policy_legislation",market_power_platform,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:platform_sector:platform_regulation,general,,"generic_platform_without_digital_business_context:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,unknown,-33.0,"policy_legislation,market_power_platform",government:regulatory_enforcement,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,global_incident:platform_regulation:platform_sector:platform_regulation,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,global_incident:platform_regulation:platform_sector:platform_regulation,government_general_policy,weak_gov_basis:foreign_public_policy,
893,정부/국회,정부_국회,금융위원회,"금융권 AI 활용 넓힌다…금융당국, 망분리·신용정보 규제 손질",금융권 ai 활용 넓힌다 금융당국 망분리 신용정보 규제 손질,네이트,네이트,"Thu, 18 Jun 2026 06:01:00 GMT","금융권 AI 활용 넓힌다…금융당국, 망분리·신용정보 규제 손질 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE5sdG1CMVR1cG1wUWZFLWZVQWJJaEdQWEdyU0NKc0V3R0hWLWg3emFSRkQyOFlHb1dVYjZaaUhCek5NV1Q2amIwanJETVlHTGtCZVJR?oc=5,google_rss_금융위원회 AI when:2d,-33.0,-34.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,unknown,-33.0,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:금융권 ai 활용 넓힌다 금융당국 망분리 신용정보 규제 손질,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:금융권 ai 활용 넓힌다 금융당국 망분리 신용정보 규제 손질,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,
952,정부/국회,정부_국회,금융위원회,보험수수료 개편 앞두고 '편법 차단' 나선 당국…우회지급 사례 공개,보험수수료 개편 앞두고 편법 차단 나선 당국 우회지급 사례 공개,비즈워치,비즈워치,"Thu, 18 Jun 2026 07:53:03 GMT",보험수수료 개편 앞두고 '편법 차단' 나선 당국…우회지급 사례 공개 비즈워치,https://news.google.com/rss/articles/CBMia0FVX3lxTE5IVXRPSHFSTm1sRmJuc1dNZ3NpMGpoY0JfazBabmJObnJGNVpJQ0tZZURzWE83TExOb3JlV0ZsXzcyLW4xZFRnOUF0VUxEaktRYXB2UFRCTWFnUUNZZWVoMERERmJTWVYxVXpV?oc=5,google_rss_금융위원회 법안 when:2d,-39.0,-41.0,market_power_platform,market_power_platform,,v43_not_government_policy,Y,,,,,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:platform_sector:delivery_app_fee_policy,rumor_or_report,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,unknown,-39.0,"policy_legislation,market_power_platform",government:regulatory_enforcement,global_incident:platform_regulation:platform_sector:delivery_app_fee_policy:announcement,global_incident:platform_regulation:platform_sector:delivery_app_fee_policy,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_platform_market_rule,global_incident:platform_regulation:platform_sector:delivery_app_fee_policy,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:platform_sector:delivery_app_fee_policy,government_platform_market_rule,weak_gov_basis:no_public_actor_action_domain,
