id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유
2387,경쟁사/해외이슈,경쟁사_해외이슈,토스,"토스, 업무 연속성 국제표준 'ISO 22301' 인증 획득…'서비스 안정성 강화'",토스 업무 연속성 국제표준 iso 22301 인증 획득 서비스 안정성 강화,데일리한국,데일리한국,"Mon, 27 Jul 2026 23:45:35 GMT","토스, 업무 연속성 국제표준 'ISO 22301' 인증 획득…'서비스 안정성 강화' 데일리한국",https://news.google.com/rss/articles/CBMib0FVX3lxTE9uSTkwQjF5MENyM1ZKdDI2V2JHV1lyUG1SaTZYT0pKS0ZrQk9xbi0xcTU0eE51Nm5QUjNpUGxXOTQ3cmhBU0NfeHBOamYzdDF1eDRGTXNDQUZnc0xnMW5BeHZ0RkJBM2IyRS1DU0ZCVdIBc0FVX3lxTFBBaDZ6M3pNSFpyZDJnbWk3WE83Y05aU3l6SzdnZ2xsczRrNG5RNndzdkVLbnIzUF9WcEItaC0wLWNfM0JXSW1BTU90emVYRGZiNWtWVW5aSnZ4ei1xQ0pqLXhyVEVhWTk2VDFOOE5rQXFhd1E?oc=5,google_rss_토스 when:2d,46.0,4.0,,,토스,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,toss,46.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:토스 업무 연속성 국제표준 iso 22301 인증 획득 서비스 안정성 강화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:토스 업무 연속성 국제표준 iso 22301 인증 획득 서비스 안정성 강화,comp_domestic_finance_commerce,,
2386,경쟁사/해외이슈,경쟁사_해외이슈,토스,토스 ‘죄송한 자궁씨’ 논란…외부 미니앱 넘어 플랫폼 책임 묻는다 [유교경영리포트],토스 죄송한 자궁씨 논란 외부 미니앱 넘어 플랫폼 책임 묻는다 유교경영리포트,유교신문,유교신문,"Mon, 27 Jul 2026 01:08:10 GMT",토스 ‘죄송한 자궁씨’ 논란…외부 미니앱 넘어 플랫폼 책임 묻는다 [유교경영리포트] 유교신문,https://news.google.com/rss/articles/CBMiXkFVX3lxTE54RHc0TTU0UnpmRkhvR1pCNGl3dTdyRkZOZTVnY21JdzNvOEhzUENLS1ladDZUay1QVXZ3NG5jaExCdmZNUkVpTnBRMEFVb2JQMTQ4UFMyUk5HbVFrVmc?oc=5,google_rss_토스 when:2d,43.5,11.0,market_power_platform,market_power_platform,토스,,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,global_incident:platform_regulation:toss:platform_regulation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,toss,43.5,market_power_platform,competitor:regulatory_enforcement,global_incident:platform_regulation:toss:platform_regulation:general,global_incident:platform_regulation:toss:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:toss:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:toss:platform_regulation,comp_domestic_direct_risk,,
604,정부/국회,정부_국회,공정거래위원회,"미국 공화당, 자국 기업 차별 외국 공무원 입국금지 추진…공정위·쿠팡 명시",미국 공화당 자국 기업 차별 외국 공무원 입국금지 추진 공정위 쿠팡 명시,네이트,네이트,"Tue, 28 Jul 2026 01:49:00 GMT","미국 공화당, 자국 기업 차별 외국 공무원 입국금지 추진…공정위·쿠팡 명시 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBSNHNGYzdfRmdNM2FkMEFkQkNDc0pOdGVnalVYdDltblpkLWxHYzVuTGZnVk11WTFFdFZmRHZYUnliQ21rTTNNM0l0ZG03OVFxUi1Z?oc=5,google_rss_공정거래위원회 when:2d,42.5,33.5,"antitrust_platform,platform_obligation",antitrust_general,"공정위,쿠팡",v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:coupang:platform_operator_obligation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,coupang,42.5,"policy_legislation,platform_obligation",government:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:announcement,global_incident:platform_regulation:coupang:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:platform_regulation:coupang:platform_operator_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_strategy,weak_gov_basis:no_public_actor_action_domain,
660,정부/국회,정부_국회,공정거래위원회,"미국 공화당, 자국 기업 차별 외국 공무원 입국금지 추진...공정위·쿠팡 명시",미국 공화당 자국 기업 차별 외국 공무원 입국금지 추진 공정위 쿠팡 명시,이투데이,이투데이,"Tue, 28 Jul 2026 01:48:00 GMT","미국 공화당, 자국 기업 차별 외국 공무원 입국금지 추진...공정위·쿠팡 명시 이투데이",https://news.google.com/rss/articles/CBMidEFVX3lxTE13eHYxdUo4Q1NLWDdkRXcxcWg5NlN2eU55R0lMSk1fUTVzdkdoQWNQbkIwTVFYWW5tQzJtZGkwb2pDLXliR2ZldmwzMXlGWmFXejV5Q25hTkdCMGU2UDVmNTVkRGJxSHUtMHVSZGQ5QkhUNlNV?oc=5,google_rss_공정거래위원회 AI when:2d,42.5,33.5,"antitrust_platform,platform_obligation",antitrust_general,"공정위,쿠팡",v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:coupang:platform_operator_obligation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,coupang,42.5,"policy_legislation,platform_obligation",government:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:announcement,global_incident:platform_regulation:coupang:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:platform_regulation:coupang:platform_operator_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_strategy,weak_gov_basis:no_public_actor_action_domain,
687,정부/국회,정부_국회,공정거래위원회,특금법 숨통 튼 네이버…두나무 인수 '최대 걸림돌' 완화,특금법 숨통 튼 네이버 두나무 인수 최대 걸림돌 완화,테크M,테크M,"Mon, 27 Jul 2026 03:12:53 GMT",특금법 숨통 튼 네이버…두나무 인수 '최대 걸림돌' 완화 테크M,https://news.google.com/rss/articles/CBMiakFVX3lxTE5YTnNZMnlEZWJ2c2dFLVdCNGdiMEpjbUNNNWFTTUZoNDFjWDRSNEhBb2p2cWdEWmE1RU9jd1Znek1QamtrVlN1eEVmZUh1LU90c3I0STQ1ZDMwSHdmYzRRX2NVU000TE5keEHSAWpBVV95cUxOWE5zWTJ5RGVidnNnRS1XQjRnYjBKY21DTTVhU01GaDQxY1g0UjRIQW9qdnFnRFphNUVPY3dWZ3pNUGpra1ZTdXhFZmVIdS1PdHNyNEk0NWQzMEh3ZmM0UV9jVVNNNExOZHhB?oc=5,google_rss_공정거래위원회 규제 when:2d,41.1,-7.5,"digital_asset_stablecoin,dunamu_stake,stablecoin,strategy_mna_governance",dunamu_merger_exchange,"네이버,두나무",v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:mna_capital:naver:dunamu_upbit_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,41.1,"policy_legislation,strategy_mna_governance,digital_asset_stablecoin",government:digital_asset,global_incident:mna_capital:naver:dunamu_upbit_capital:general,global_incident:mna_capital:naver:dunamu_upbit_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:mna_capital:naver:dunamu_upbit_capital,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,global_incident:mna_capital:naver:dunamu_upbit_capital,comp_domestic_strategy,weak_gov_basis:no_public_actor_action_domain,
2476,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"배달의민족, 업계 최초 인증받았던 ISO 갱신해...CP평가서도 AA등급 획득",배달의민족 업계 최초 인증받았던 iso 갱신해 cp평가서도 aa등급 획득,경기신문,경기신문,"Mon, 27 Jul 2026 06:18:48 GMT","배달의민족, 업계 최초 인증받았던 ISO 갱신해...CP평가서도 AA등급 획득 경기신문",https://news.google.com/rss/articles/CBMiYkFVX3lxTE8tbWhFMjRsS1NTbWdReU9vNGYyME1sckd2U1V2bjBEUzFEYmEzR0hTaTUwQ19PWGMxQnA0S3oyZWItQVJ3SzlUeXNhbkNHVkJpakZVZnRjWXRYZldCRlRRTVRn?oc=5,google_rss_배달의민족 when:2d,39.5,4.0,,,배달의민족,,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,baemin,39.5,,,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:baemin:delivery_app_fee_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:baemin:delivery_app_fee_policy,comp_domestic_finance_commerce,,
482,정부/국회,정부_국회,과학기술정보통신부,"통신3사, AI 데이터센터에 미래 건다…정부 지원 업고 투자 속도",통신3사 ai 데이터센터에 미래 건다 정부 지원 업고 투자 속도,쿠키뉴스,쿠키뉴스,"Mon, 27 Jul 2026 09:24:53 GMT","통신3사, AI 데이터센터에 미래 건다…정부 지원 업고 투자 속도 쿠키뉴스",https://news.google.com/rss/articles/CBMiY0FVX3lxTE1CNEdDRFVzbnF6Z2Rla0tPUUtyaDZEZURKVzU3dDZ3WHlnUDJROUVGX1UzUm4ycHRTV3JFUmVMWm5pSEFaVVZXbk04R19FcGkyUXMwVWxlSlBwSHZKV3M5WkNnMA?oc=5,google_rss_과학기술정보통신부 법안 when:2d,33.0,-31.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,business_change,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,33.0,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,
2499,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"우아한형제들, ISO37301 인증 갱신 준법경영 강화",우아한형제들 iso37301 인증 갱신 준법경영 강화,thefairnews.co.kr,thefairnews.co.kr,"Mon, 27 Jul 2026 00:14:43 GMT","우아한형제들, ISO37301 인증 갱신 준법경영 강화 thefairnews.co.kr",https://news.google.com/rss/articles/CBMicEFVX3lxTE9qcmN1aWRnM2hrS1lZbUxhQVg5MGlKNWRHRHFBMU94RUJnMlJ0XzMyWFZpeWFjS05WbGJ5OVdHbHJaNWl0bkdDUFJlTjdLdUhSVzhEN0RxZkg2aWt1ZjhRaFFDWll1MEJ5dV8wZVJQckLSAXRBVV95cUxPcGdOMjRkSUNNcEFaLTBsSHpNMHJFd2lyWXBOR3RORW5wWjM2ZWg1Y0REYjlObXVpUlFUbWVvWWJWaVREMmIzMExpeFYtekFhV3RieExQOWVIY2cyaGdjVV85Z2F6VHg0am9jYUcwdVp0Q1MzWg?oc=5,google_rss_배달의민족 when:2d,28.5,11.0,ai_infrastructure_security,ai_infrastructure_security,배달의민족,,,,,,,general,14.0,published_yesterday,general,event:배달의민족:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,competitor_actor_action_pass,Y,baemin,28.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:우아한형제들 iso37301 인증 갱신 준법경영 강화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:우아한형제들 iso37301 인증 갱신 준법경영 강화,comp_domestic_ai_platform,,
2518,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"배달기사 개인정보 요구 아파트, 제재할 법·제도 사실상 없다",배달기사 개인정보 요구 아파트 제재할 법 제도 사실상 없다,녹색경제신문,녹색경제신문,"Mon, 27 Jul 2026 08:51:10 GMT","배달기사 개인정보 요구 아파트, 제재할 법·제도 사실상 없다 녹색경제신문",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5wZjJ1Y2Z2bExhcWwzX1FCZ3c0eW9xTjhmYjZjZTF4aXR3dUY5VF9oR2ZGY1d4YnZlZl8yc0RXR0loeVFONE9Ld052RHllVUpHRVJJN0VkV2FjX1hJanYzMFdxOVBoMlhI?oc=5,google_rss_배달의민족 법안 when:2d,27.5,72.0,legal_regulatory_enforcement,legal_regulatory_enforcement,,v43_weak_filler_or_distant_industry;brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,competitor_actor_action_pass,Y,baemin,27.5,legal_regulatory_enforcement,competitor:platform_obligation,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_platform_regulation,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,4,5,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,government_platform_regulation,,
473,정부/국회,정부_국회,과학기술정보통신부,"'감염 서버' 숨긴 KT, 29일 개보위 제재 앞둬…과징금 상한 2000억",감염 서버 숨긴 kt 29일 개보위 제재 앞둬 과징금 상한 2000억,네이트,네이트,"Mon, 27 Jul 2026 20:51:00 GMT","'감염 서버' 숨긴 KT, 29일 개보위 제재 앞둬…과징금 상한 2000억 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBDQ1lkWXlodU9iYVJ0MnI5U2R1aWJzZkRteFVDLTFZLW1BSWpzSk9kX2JnZWtNaWRrTE9qZGdha0NBVl9SWmU4UzNEdmEzVFhTUzg4?oc=5,google_rss_과학기술정보통신부 조사 when:2d,23.0,-10.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,KT,v43_not_government_policy,,,,,,general,36.0,published_today+tomorrow_date_action,official_action,global_incident:platform_regulation:kt:platform_regulation,penalty_or_sanction,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,naver_telco_strategy_or_infra,Y,telco,23.0,legal_regulatory_enforcement,government:regulatory_enforcement,global_incident:platform_regulation:kt:platform_regulation:sanction_penalty,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:kt:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:kt:platform_regulation,comp_domestic_direct_risk,weak_gov_basis:no_public_actor_action_domain,
1693,정부/국회,정부_국회,국가AI컴퓨팅센터,네이버 AI팩토리 GW급으로 키운다…'연산 판매'로 B2B 승부,네이버 ai팩토리 gw급으로 키운다 연산 판매 로 b2b 승부,데일리안,데일리안,"Mon, 27 Jul 2026 06:21:00 GMT",네이버 AI팩토리 GW급으로 키운다…'연산 판매'로 B2B 승부 데일리안,https://news.google.com/rss/articles/CBMi9wFBVV95cUxOT1JqYTBxVG9mUkwtZzhkX1hBRFRoV0dIcG9MWUlDVEpRMXp2UVFFVEZZaEY0T2tHdVFSM2lpTzdHdUVTLTBPMHpJV0xIbFNiTWppRWd3cUV2VTYxMGxUdWJsbGtKTktwUUUxUHBkenpoN2lBSUdyVmQ4Ymo0blhaYUZkRDF3Q21OSzRMNHRIdHlnLUtoLWtKQjhHTVlmcWxLWEtZTk1KVUhXS0NMQWJxZk9QTTFvUG1zVDliS3BTbnF1LS1IWnVRa0pRSUFkVC1TcFdmZ1lWLWZZX3M5QmRiRjVIOURna1pkS0xyTngyaHJvRnhoV2Fr?oc=5,google_rss_국가AI컴퓨팅센터 when:2d,22.5,-38.5,ai_infrastructure_security,ai_infrastructure_security,네이버,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,22.5,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_AI_PLATFORM,domestic,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,weak_gov_basis:no_public_actor_action_domain,
1689,정부/국회,정부_국회,국가AI컴퓨팅센터,"네이버, AI 팩토리 키운다…AI 연산 자원 공급 사업 본격화",네이버 ai 팩토리 키운다 ai 연산 자원 공급 사업 본격화,위키리크스한국,위키리크스한국,"Mon, 27 Jul 2026 06:18:00 GMT","네이버, AI 팩토리 키운다…AI 연산 자원 공급 사업 본격화 위키리크스한국",https://news.google.com/rss/articles/CBMib0FVX3lxTFBUaUVLR2lqVUUtdjU3eTVPamdBM3ZuYXlYQmM4aldybzVyS08wdkhQek9Ud0hfeWZTTXpqYmFsdnRBU2JGb1JyOTM5RmhkSncxT0gyMW9MT1BoQTF5OGwyeXRURHZFdjRFWk9YSGp0SQ?oc=5,google_rss_국가AI컴퓨팅센터 when:2d,22.5,-38.5,ai_infrastructure_security,ai_infrastructure_security,네이버,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,22.5,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_AI_PLATFORM,domestic,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,weak_gov_basis:no_public_actor_action_domain,
734,정부/국회,정부_국회,공정거래위원회,"[사설]구글 과징금 두고 美·유럽 충돌, 관세 불똥 경계해야",사설 구글 과징금 두고 유럽 충돌 관세 불똥 경계해야,edaily.co.kr,이데일리,"Sun, 26 Jul 2026 20:00:00 GMT","[사설]구글 과징금 두고 美·유럽 충돌, 관세 불똥 경계해야 edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxQblJSYUpKWWhKS1piMWl3YUM2Z2ZvNG8zQW44Si10LU04RmtncUpSQThUaXBoRV9EZlRBOXo1bGlHMmZuZ0ZhZ0xmdF9tVzRkT0NIeXZxZnVpZi1INUFjQ3BhR1A2MGZDYjdkdXBoYVlraS1WOEdvY2FCbm9YUnNuUQ?oc=5,google_rss_공정거래위원회 개인정보 when:2d,20.1,0.5,"ai_infrastructure_security,antitrust_platform,legal_regulatory_enforcement,platform_obligation",antitrust_inapp,구글,v43_not_government_policy,Y,,,,,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:google:platform_regulation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,20.1,"legal_regulatory_enforcement,policy_legislation,ai_infrastructure_security,platform_obligation",government:regulatory_enforcement,global_incident:platform_regulation:google:platform_regulation:sanction_penalty,global_incident:platform_regulation:google:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:google:platform_regulation,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,global_incident:platform_regulation:google:platform_regulation,comp_overseas_regulation_data,weak_gov_basis:no_public_actor_action_domain,
340,정부/국회,정부_국회,과학기술정보통신부,"'한국 AI 인재 잡아라'…AMD·엔비디아, 국내에 AI 연구 거점 구축 [양강전 속 韓의 AI 승부수]",한국 ai 인재 잡아라 amd 엔비디아 국내에 ai 연구 거점 구축 양강전 속 의 ai 승부수,네이트,네이트,"Tue, 28 Jul 2026 01:33:00 GMT","'한국 AI 인재 잡아라'…AMD·엔비디아, 국내에 AI 연구 거점 구축 [양강전 속 韓의 AI 승부수] 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9mYzNOd1JXMHJBUG1CREJHSi1WMjRpMHhYcFVXNVJZaVdvcXFJSlVBUHRENTNOY2xjVUFMVk16QkhmYTQ2dk9sSHlUNlZlSmgzWHA0?oc=5,google_rss_과학기술정보통신부 when:2d,13.6,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_government_policy,,,,,,general,24.0,published_today,business_change,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,global_platform_or_overseas_rule,Y,global,13.6,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:한국 ai 인재 잡아라 amd 엔비디아 국내에 ai 연구 거점 구축 양강전 속 의 ai 승부수,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_OVERSEAS_PLATFORM_AI,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,comp_overseas_platform_ai:한국 ai 인재 잡아라 amd 엔비디아 국내에 ai 연구 거점 구축 양강전 속 의 ai 승부수,comp_overseas_platform_ai,weak_gov_basis:no_public_actor_action_domain,
