id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26가드레일사유,v26_2_profile_reason
2169,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡 CPLB, 프리미엄 PB '한눈담다' 출시…생필품 라인업 확대",쿠팡 cplb 프리미엄 pb 한눈담다 출시 생필품 라인업 확대,news1.kr,뉴스1,"Thu, 13 Aug 2026 23:53:49 GMT","쿠팡 CPLB, 프리미엄 PB '한눈담다' 출시…생필품 라인업 확대 news1.kr",https://news.google.com/rss/articles/CBMiX0FVX3lxTE5TY0Z0ZmdMRXVNUWJRZlRBTlg0cTN4RHRCUUhtcUVXMlV5U21DdklOZmlPbzRYcjhMalpublJWalhMYS1xM2prYzRiak9CSXY1OXZCeXhxb3otOUJDclRn0gFkQVVfeXFMUDRybEQ1OHdZODZNYXlvTVJjRk1EeGRxcGtJdTlWdzhQaTlDNjlzMWVpcDZaVmplUm5EaVV0emdUNmtxTGZsLWVhME43aVo5WDQ5a0FkYVZ3ajBfMkRjZ2RBYkdoSQ?oc=5,google_rss_쿠팡 site:news1.kr when:4d,34.0,4.0,,,쿠팡,,,,,,,general,0.0,,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,coupang,34.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:쿠팡 cplb 프리미엄 pb 한눈담다 출시 생필품 라인업 확대,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:쿠팡 cplb 프리미엄 pb 한눈담다 출시 생필품 라인업 확대,comp_domestic_strategy,,
1406,정부/국회,정부_국회,과학기술정보통신위원회,"조경태, 미 의회에 쿠팡 개인정보 유출 사건 설명...""국내외 기업 같은 기준 적용""",조경태 미 의회에 쿠팡 개인정보 유출 사건 설명 국내외 기업 같은 기준 적용,중앙이코노미뉴스,중앙이코노미뉴스,"Fri, 14 Aug 2026 06:10:26 GMT","조경태, 미 의회에 쿠팡 개인정보 유출 사건 설명...""국내외 기업 같은 기준 적용"" 중앙이코노미뉴스",https://news.google.com/rss/articles/CBMickFVX3lxTE1EWjBwdlhYRDA1RnRlTzZuVmhpdlY4MW9URUJmRzVZOG9zdjIxTlRCc0U2azZSaXdVYWN0VmRULUdXN2dSQVFHMVl6WVIzYURwWWlGYWNmNFRkQU1EbmItaVE3dFpqcTdRV1U4Z3o5X3dxUQ?oc=5,google_rss_과학기술정보통신위원회 when:4d,33.0,60.0,"phishing_security,platform_obligation,privacy_security_reliability",security_privacy_leak,쿠팡,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,0.0,,direct_risk,privacy_security:coupang:data_leak,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,33.0,"privacy_security_reliability,policy_legislation,platform_obligation",government:platform_obligation,global_incident:platform_regulation:coupang:platform_data_protection_obligation:general,global_incident:platform_regulation:coupang:platform_data_protection_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_data_protection_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:platform_data_protection_obligation,comp_domestic_direct_risk,,weak_gov_basis:no_public_actor_action_domain
3377,정부/국회,정부_국회,가상자산 거래소,"코인원, 한투·OKX와 연합…'거래소 지분 규제' 선제 대응",코인원 한투 okx와 연합 거래소 지분 규제 선제 대응,글로벌이코노믹,글로벌이코노믹,"Fri, 14 Aug 2026 06:18:52 GMT","코인원, 한투·OKX와 연합…'거래소 지분 규제' 선제 대응 글로벌이코노믹",https://news.google.com/rss/articles/CBMif0FVX3lxTE1XRjU5U29wMEFuMl9pN0g5NG50c2l5SUpwSTZnV0t3U2ZKYklWZ2hHLUstMTVoLXMtTXl1RlFWTmFQZmh1ajRENjZ1Mkt4TUxSX0RDUXZFM0IwWXNrTFdDb0FNdzlSeTFMckJfVEJBZkFxWkp1Zk1NWmgxRVZXdWc?oc=5,google_rss_가상자산 거래소 when:4d,23.0,19.0,"digital_asset_stablecoin,policy_legislation,strategy_mna_governance",digital_asset_stablecoin,,v43_not_government_policy,,,,,,general,0.0,,direct_risk,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,23.0,"policy_legislation,strategy_mna_governance,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,government_digital_finance_policy,,weak_gov_basis:no_public_actor_action_domain
1707,정부/국회,정부_국회,AI기본법,“해외는 규제 논의 중인데”…AI 데이터센터 위험 관리 공백 지적,해외는 규제 논의 중인데 ai 데이터센터 위험 관리 공백 지적,:: 위즈경제 ::,:: 위즈경제 ::,"Fri, 14 Aug 2026 07:00:00 GMT",“해외는 규제 논의 중인데”…AI 데이터센터 위험 관리 공백 지적 :: 위즈경제 ::,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9QanpsTU5PMU1idk9VLV80dDRGZ2RheXZQRjRFTExZem53cHlZMmo4UDh5QTVNTEllZnc4dlBZeXNxaVF6cW9JU0UyYkRSMFZhbU1WMQ?oc=5,google_rss_AI기본법 when:4d,15.0,-24.0,"ai_infrastructure_security,aidc_datacenter,policy_legislation",aidc_general,,v43_not_government_policy,,,,,,general,0.0,,business_change,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,15.0,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,AI 정책 컨트롤타워 인선/공백,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,AI 정책 컨트롤타워 인선/공백,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain
3392,정부/국회,정부_국회,가상자산 거래소,가상자산 투자금 700조원 해외로…규제 공백에 韓 시장만 뒤처져,가상자산 투자금 700조원 해외로 규제 공백에 시장만 뒤처져,v.daum.net,v.daum.net,"Sat, 15 Aug 2026 23:57:36 GMT",가상자산 투자금 700조원 해외로…규제 공백에 韓 시장만 뒤처져 v.daum.net,https://news.google.com/rss/articles/CBMiRkFVX3lxTE94RGowWTI3OGRBX3VTaWpoSUtzSDVITnV6RmhPYmw2eDRxTXAwRzJ6cHRlXzRoSEdyMW5QWjJaaEpJOHBFeEE?oc=5,"google_rss_""가상자산 거래소"" when:4d",5.0,1.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,5.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,AI 정책 컨트롤타워 인선/공백,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,2,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,AI 정책 컨트롤타워 인선/공백,self_filler_reference,,weak_gov_basis:no_public_actor_action_domain
3333,정부/국회,정부_국회,가상자산 해외이전,가상자산 투자금 700조원 해외로…규제 공백에 韓 시장만 뒤처져,가상자산 투자금 700조원 해외로 규제 공백에 시장만 뒤처져,zdnet.co.kr,지디넷코리아,"Fri, 14 Aug 2026 07:00:00 GMT",가상자산 투자금 700조원 해외로…규제 공백에 韓 시장만 뒤처져 zdnet.co.kr,https://news.google.com/rss/articles/CBMiVkFVX3lxTE1kWnlBNm5XdWxmWG9wNjJMMkJlaXFIbklid2JYNXBZeUM1eFd2ZmRmbHZIZ1BkY01UcndJa1k3UEs2ZnFDMDJNeVVQRXVYUmlMNjBHREtR?oc=5,google_rss_가상자산 해외이전 when:4d,3.0,1.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,0.0,,general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,3.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_appointment_governance,AI 정책 컨트롤타워 인선/공백,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,AI 정책 컨트롤타워 인선/공백,government_appointment_governance,,weak_gov_basis:foreign_public_policy
495,정부/국회,정부_국회,과학기술정보통신부,AI 돌릴수록 돈 된다…통신사가 AIDC에 꽂힌 이유[통신 AI베팅②],ai 돌릴수록 돈 된다 통신사가 aidc에 꽂힌 이유 통신 ai베팅,뉴시스,뉴시스,"Sun, 16 Aug 2026 05:00:00 GMT",AI 돌릴수록 돈 된다…통신사가 AIDC에 꽂힌 이유[통신 AI베팅②] 뉴시스,https://news.google.com/rss/articles/CBMieEFVX3lxTE1TbzZKczlWZXNvNXZZZnM5WjRfSWx1ckxpalc0WDVJR3FjTnliMGhLNmRYSVJkcWg5ZGliZmg3VDBVYzBxME1XTU55RFpWODdrQzVXbXlkSHZJUFpjUTV3MERzYzJlTDZ1TmVibVI3cWwzaGZxLWotcNIBeEFVX3lxTE1TbzZKczlWZXNvNXZZZnM5WjRfSWx1ckxpalc0WDVJR3FjTnliMGhLNmRYSVJkcWg5ZGliZmg3VDBVYzBxME1XTU55RFpWODdrQzVXbXlkSHZJUFpjUTV3MERzYzJlTDZ1TmVibVI3cWwzaGZxLWotcA?oc=5,google_rss_과학기술정보통신부 site:newsis.com when:4d,2.0,-31.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,naver_telco_strategy_or_infra,Y,telco,2.0,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain
3242,경쟁사/해외이슈,경쟁사_해외이슈,일본 빅테크,"파이오링크, 상반기 연결매출 286억...전년 대비 7% 성장",파이오링크 상반기 연결매출 286억 전년 대비 7 성장,zdnet.co.kr,지디넷코리아,"Sat, 15 Aug 2026 08:07:35 GMT","파이오링크, 상반기 연결매출 286억...전년 대비 7% 성장 zdnet.co.kr",https://news.google.com/rss/articles/CBMiVkFVX3lxTFByOHo3MU9UejNWZTI1NVZFU0txZGpicHFIVVFVUkxuVWpwTW5WTnhXV3RlcFVYMUN3TERTbFlvQUQydkpPbU5CMm5EeW9jam9sUW95cWNB?oc=5,google_rss_일본 빅테크 when:4d,-1.0,29.0,"earnings,financial_performance",financial_performance,,v43_not_true_competitor,,,,,,general,0.0,,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,competitor_actor_action_pass,Y,ai_infra_company,-1.0,financial_performance,competitor:general,,,경쟁사_해외이슈,OFF_TOPIC,off_topic,off_topic:파이오링크 상반기 연결매출 286억 전년 대비 7 성장,카카오 대외협력 관점 간접 참고,2,2,2,,Y,카카오 대외협력 브리핑 관련성이 낮음,local_low_confidence,,,COMP_GENERAL_LOW_RELEVANCE,other,,카카오 대외협력 관점 간접 참고,off_topic:파이오링크 상반기 연결매출 286억 전년 대비 7 성장,off_topic,,
1734,정부/국회,정부_국회,AI 저작권,"맞춤법만 고쳐도 'AI 낙인'?…앤트로픽, 클로드 워터마크 논란에 해명",맞춤법만 고쳐도 ai 낙인 앤트로픽 클로드 워터마크 논란에 해명,디지털투데이,디지털투데이,"Fri, 14 Aug 2026 06:18:55 GMT","맞춤법만 고쳐도 'AI 낙인'?…앤트로픽, 클로드 워터마크 논란에 해명 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE5zREY0ZHJERElFby1EQVJvcEtLeTBvRU9jeUt4SmY4d05McXZoQi1RZnVnU2llZXZpNi1FQ0puYjUtbmJpa0V4a3l2ZGVDdXA5VGdpcEIwLWlZTzVuQmoyT1ZVWVN0ck9VbUNCT1NTYWlldFE?oc=5,google_rss_AI 저작권 when:4d,-2.0,-38.0,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,앤트로픽,v43_not_government_policy,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:sector:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,-2.0,ai_infrastructure_security,government:tech_security_policy,global_incident:ai_security_policy:sector:anthropic_glasswing_security:general,global_incident:ai_security_policy:sector:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:sector:anthropic_glasswing_security,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,global_incident:ai_security_policy:sector:anthropic_glasswing_security,comp_overseas_regulation_data,,weak_gov_basis:no_public_actor_action_domain
1384,정부/국회,정부_국회,중소벤처기업부,"온프레미스 영상 AI 기업 하임덱스, 엔비디아 지원 ‘엔업 2026’ 최종 선정",온프레미스 영상 ai 기업 하임덱스 엔비디아 지원 엔업 2026 최종 선정,koreasprint.com,koreasprint.com,"Fri, 14 Aug 2026 06:58:00 GMT","온프레미스 영상 AI 기업 하임덱스, 엔비디아 지원 ‘엔업 2026’ 최종 선정 koreasprint.com",https://news.google.com/rss/articles/CBMibkFVX3lxTE54MFlEU3RjNktlOTU3NWdySTcxLVJXeWhaQ3RublBubG9TZ1JSalRQX0JYMTVlb2xGY1dYTm12N1I1VGlEMDg1SEk5UWdFemlBbkt3N1l3d2NSZFFPUEEtTTNXcW9GQmkwblVVeWhn?oc=5,"google_rss_""중소벤처기업부"" when:4d",-2.0,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_government_policy,,,,,,general,0.0,,business_change,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,global_platform_or_overseas_rule,Y,global,-2.0,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:온프레미스 영상 ai 기업 하임덱스 엔비디아 지원 엔업 2026 최종 선정,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,COMP_OVERSEAS_PLATFORM_AI,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,comp_overseas_platform_ai:온프레미스 영상 ai 기업 하임덱스 엔비디아 지원 엔업 2026 최종 선정,comp_overseas_platform_ai,,weak_gov_basis:no_public_actor_action_domain
751,정부/국회,정부_국회,공정거래위원회,앤트로픽의 M&A 승부수…애크먼이 AI 대신 선택한 기업은?[박신영의 개장전 요것만],앤트로픽의 m a 승부수 애크먼이 ai 대신 선택한 기업은 박신영의 개장전 요것만,한국경제,한국경제,"Thu, 13 Aug 2026 15:45:41 GMT",앤트로픽의 M&A 승부수…애크먼이 AI 대신 선택한 기업은?[박신영의 개장전 요것만] 한국경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9hNVNSdVl3UlROVkpUaG9SZDREa3BFcHFPRVpybFdqcDRiaEhjZ05IcDdqWWN6bkZ3UldpM0doU25fZjE1M1I5X1g1QnR5VFQzNlk4dHUtbVhPUQ?oc=5,google_rss_공정거래위원회 site:hankyung.com when:4d,-3.0,-41.0,ai_infrastructure_security,ai_infrastructure_security,앤트로픽,v43_not_government_policy,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:sector:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,-3.0,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,global_incident:ai_security_policy:sector:anthropic_glasswing_security:general,global_incident:ai_security_policy:sector:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:sector:anthropic_glasswing_security,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_OVERSEAS_PLATFORM_AI,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,global_incident:ai_security_policy:sector:anthropic_glasswing_security,comp_overseas_platform_ai,,weak_gov_basis:no_public_actor_action_domain
1093,정부/국회,정부_국회,금융감독원,AI 경쟁 속 통신 3사 R&D 투자 살펴보니…SKT·KT·LGU+ 순,ai 경쟁 속 통신 3사 r d 투자 살펴보니 skt kt lgu+ 순,디지털데일리,디지털데일리,"Fri, 14 Aug 2026 11:20:53 GMT",AI 경쟁 속 통신 3사 R&D 투자 살펴보니…SKT·KT·LGU+ 순 디지털데일리,https://news.google.com/rss/articles/CBMiYkFVX3lxTE4yUzZhbFdHdnJGVnBQSldCbWt5Qk55cnRINTBWdUFOdjNNQVBlOUcyc3N1T1J5Q1dJRi1fRGx4U3E5ZHYtQUlGaGtIZzhNRXYtU2IzVGpsVHFYb3htWHVjNDJ3?oc=5,google_rss_금융감독원 AI when:4d,-3.0,-41.0,ai_infrastructure_security,ai_infrastructure_security,"KT,LGU+,SKT",v43_not_government_policy,,,,,,general,0.0,,business_change,event:KT+LGU+:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,-3.0,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_AI_PLATFORM,domestic,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,weak_gov_basis:no_public_actor_action_domain
3197,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,AI 인프라 수요 확대에 中 광모듈 공급망 급부상,ai 인프라 수요 확대에 광모듈 공급망 급부상,더구루,더구루,"Fri, 14 Aug 2026 15:00:31 GMT",AI 인프라 수요 확대에 中 광모듈 공급망 급부상 더구루,https://news.google.com/rss/articles/CBMiY0FVX3lxTE9TWlMtRGxPLXFnb0FKbFhSZmFHQkdic214VkdFa3lHMXRsb0NiUkdvaFBRRUxJQnZkYXUyVUVQYzB1X2FPbTFVR0F3MkpSZHRZMEYzRC1sOUpieVpZM1hST3JHRQ?oc=5,google_rss_중국 AI when:4d,-4.0,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,0.0,,business_change,,general,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,overseas_platform_ai_rule_pass,Y,ai_infra_company,-4.0,ai_infrastructure_security,competitor:ai_strategy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,3,4,5,,,로컬 보조 라벨 / v26: 한국 정부·국회 직접 행위자 근거 약함,local_low_confidence,,GOV_AI_CORE_POLICY,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,,
2331,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,16일 배달의민족 캐시워크 돈버는퀴즈 정답 공개,16일 배달의민족 캐시워크 돈버는퀴즈 정답 공개,한스경제,한스경제,"Sun, 16 Aug 2026 05:00:00 GMT",16일 배달의민족 캐시워크 돈버는퀴즈 정답 공개 한스경제,https://news.google.com/rss/articles/CBMia0FVX3lxTFAzc1NiRndfUEZFSkVraEwwM3RjMkFiaGRvejZiUG5yb2R6UVZ1djE4MjZBUnJpMTlGQ3FwQjRDdzYwdm5MMXlDaVNsWk1zQ1ZER0lsQ1dlS3dVcnN3UDZFMW9nS1lHQTlHU1I40gFvQVVfeXFMTTcybEhVV0MxZDBfbTA0c2lSVV9nTnBmSXVrTUNtTmRaUzd3ZXVSNDdDZF9UeWNnZGl6VTJqRWQzdjQxMzBVTU5vLW9QVEgweDNLSVJkcVprWVRtbmY1VlhLaEl1clgtY1lJU244UkRn?oc=5,google_rss_배달의민족 when:4d,-7.5,4.0,,,배달의민족,v43_weak_filler_or_distant_industry,,,,,,general,26.0,published_yesterday+yesterday_date_action,general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,baemin,-7.5,,,global_incident:platform_regulation:baemin:delivery_app_fee_policy:announcement,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:baemin:delivery_app_fee_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:baemin:delivery_app_fee_policy,comp_domestic_finance_commerce,,
