id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
1291,정부/국회,정부_국회,금융감독원,은행 비예금상품 소비자보호 강화…보험사기 집중조사,은행 비예금상품 소비자보호 강화 보험사기 집중조사,세계비즈,세계비즈,"Sun, 30 Aug 2026 04:55:58 GMT",은행 비예금상품 소비자보호 강화…보험사기 집중조사 세계비즈,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1LUGtfYmdXaWUwT0lNRXhHZl9wckw1SDdrVnNEMGNmQ2VnVHUwUE80RmFvaEJUUERJLW8xemFSbWdOXzFxaUV4Ymk4SzE1THVmdnpmTUNhb1hpdw?oc=5,google_rss_금융감독원 조사 when:4d,-144.0,-28.0,,,,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-144.0,,government:platform_obligation,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation:general,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
566,정부/국회,정부_국회,과학기술정보통신부,[AI & LAW] '고영향 AI'라는 낯선 이름,ai law 고영향 ai 라는 낯선 이름,네이트,네이트,"Sun, 30 Aug 2026 23:01:00 GMT",[AI & LAW] '고영향 AI'라는 낯선 이름 네이트,https://news.google.com/rss/articles/CBMieEFVX3lxTE9hMWxKNVBjU1J6QWxYRER5VXhXNko5emtyTjFsR3kwSnMyekVjQ0Rvb1FtRHRxQzRpTXVrTm9OcTMyckZFVEpjOFBFYkFWWXkzbjkzZzVVa1dUT3NNWFBXR19SNkZjUEpjckNMRHpoeXVUM09FWThJOQ?oc=5,google_rss_과학기술정보통신부 AI when:4d,-144.0,-34.0,"ai_basic_law,ai_infrastructure_security",ai_basic_law,,v43_not_government_policy,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-144.0,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:ai law 고영향 ai 라는 낯선 이름,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:ai law 고영향 ai 라는 낯선 이름,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
2168,정부/국회,정부_국회,AI 저작권,"EU AI법 저작권 대응, PDF에 AI 학습 거부 신호 삽입...파일 이동 후에도 TDM 권리유보 유지",eu ai법 저작권 대응 pdf에 ai 학습 거부 신호 삽입 파일 이동 후에도 tdm 권리유보 유지,지티티코리아,지티티코리아,"Sun, 30 Aug 2026 23:00:00 GMT","EU AI법 저작권 대응, PDF에 AI 학습 거부 신호 삽입...파일 이동 후에도 TDM 권리유보 유지 지티티코리아",https://news.google.com/rss/articles/CBMiakFVX3lxTFB1MmNzUFJNVXg3ZTdPUlFPM2hzcW4xcUs0UzhPMEIwdy1FSTl1OWM0RE5yREI3ZkRVVEt2c2xERFZvaXZpSkUzNVFBVHAzZDRHUWxmanptaVUtRld3cF9TXzZEMHFOMkhvQUE?oc=5,google_rss_AI 저작권 when:4d,-144.0,-34.0,"ai_infrastructure_security,copyright_ai",ai_infrastructure_security,,v43_not_government_policy,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-144.0,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:eu ai법 저작권 대응 pdf에 ai 학습 거부 신호 삽입 파일 이동 후에도 tdm 권리유보 유지,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:eu ai법 저작권 대응 pdf에 ai 학습 거부 신호 삽입 파일 이동 후에도 tdm 권리유보 유지,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
2068,정부/국회,정부_국회,국가AI전략위원회,신임 AI수석에 조국혁신당 이해민...AI 정책 라인 재편,신임 ai수석에 조국혁신당 이해민 ai 정책 라인 재편,디지털투데이,디지털투데이,"Sun, 30 Aug 2026 21:20:10 GMT",신임 AI수석에 조국혁신당 이해민...AI 정책 라인 재편 디지털투데이,https://news.google.com/rss/articles/CBMic0FVX3lxTE1jaXdMVTQ1clVuTGNfc3B6bTU1WmxKbFc0OXAxOUVpSF9ybHp0bmZQajdQd3o1MV8xV2RuWHRKb0xjSUdteVFZb1pWc292bXNMMHFfdGJrYjlERjJLTE5aQmFNMmRLZVpGNjdBTGdxS3MyMDg?oc=5,"google_rss_""국가AI전략위원회"" when:4d",-144.0,-34.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,v43_not_government_policy,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-144.0,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,AI 정책 컨트롤타워 인선/공백,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,AI 정책 컨트롤타워 인선/공백,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
2031,정부/국회,정부_국회,국가AI전략위원회,[그래픽] 하정우 국가인공지능전략위원회 부위원장 프로필,그래픽 하정우 국가인공지능전략위원회 부위원장 프로필,뉴스1,뉴스1,"Sun, 30 Aug 2026 06:14:59 GMT",[그래픽] 하정우 국가인공지능전략위원회 부위원장 프로필 뉴스1,https://news.google.com/rss/articles/CBMiS0FVX3lxTE91c2dOTzBsLWtUNkRWZ01hZ2g2bmNkU1hnOGdsUThhMDRENkZDcEd1TTlfbWpTYlRnOU1CeDRPdVJxMDFVSE9FQjktdw?oc=5,google_rss_국가AI전략위원회 when:4d,-144.0,-34.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-144.0,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,AI 정책 컨트롤타워 인선/공백,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,AI 정책 컨트롤타워 인선/공백,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
1994,정부/국회,정부_국회,국가AI전략위원회,"[속보] 李대통령, 국가 AI 전략委 부위원장에 하정우 전 AI수석 지명",대통령 국가 ai 전략 부위원장에 하정우 전 ai수석 지명,지디넷코리아,지디넷코리아,"Sun, 30 Aug 2026 02:51:47 GMT","[속보] 李대통령, 국가 AI 전략委 부위원장에 하정우 전 AI수석 지명 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9KUG9rRnl0WURCbjY1X29fQmctclgtTWxuNlQ2ZHhZTWNhLW45UkdHTzh2UUtSUXliNHFQME1JX1dZS09MemNFcHlNWUxUSTY0VFhacG1n?oc=5,google_rss_국가AI전략위원회 when:4d,-144.0,-34.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,v43_not_government_policy,,,,,,general,19.0,published_yesterday+exclusive_breaking,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-144.0,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,AI 정책 컨트롤타워 인선/공백,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,AI 정책 컨트롤타워 인선/공백,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
663,정부/국회,정부_국회,과학기술정보통신부,“보안이 뒤에 붙는 DevOpsSec은 실패한다”... 한화비전의 진짜 DevSecOps는?,보안이 뒤에 붙는 devopssec은 실패한다 한화비전의 진짜 devsecops는,보안뉴스,보안뉴스,"Mon, 31 Aug 2026 02:35:00 GMT",“보안이 뒤에 붙는 DevOpsSec은 실패한다”... 한화비전의 진짜 DevSecOps는? 보안뉴스,https://news.google.com/rss/articles/CBMia0FVX3lxTE13TnJHYk94bndSRzQ2ODVRVjFuQm5FQkQ4QmFKLXlTbWVLY2pYRnFsUzVjSGFUQTUyalVuYVBONVBUUVNkNWp2VG1QWkFvaVdzLWFtSjY2TG9LQ0tmZDVuUElxazRVTjdYbU9v?oc=5,google_rss_과학기술정보통신부 해킹 when:4d,-144.0,-34.0,"phishing_security,privacy_security_reliability",security_general,,v43_not_government_policy,,,,,,general,24.0,published_today,direct_risk,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,-144.0,privacy_security_reliability,government:tech_security_policy,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:보안이 뒤에 붙는 devopssec은 실패한다 한화비전의 진짜 devsecops는,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:보안이 뒤에 붙는 devopssec은 실패한다 한화비전의 진짜 devsecops는,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
1609,정부/국회,정부_국회,과학기술정보통신위원회,"최혁진 의원, 청소년과 정책 소통 본격화…""학생도 당당한 주권자"" |",최혁진 의원 청소년과 정책 소통 본격화 학생도 당당한 주권자,내외뉴스통신,내외뉴스통신,"Mon, 31 Aug 2026 01:46:23 GMT","최혁진 의원, 청소년과 정책 소통 본격화…""학생도 당당한 주권자"" | 내외뉴스통신",https://news.google.com/rss/articles/CBMicEFVX3lxTE9VT0VXb2tHQXBOSm4zVTdVdDhKaXNoeEpXZTlFZ1JnWTZ4Nkllc1FWUWNaWEp4cmpVQkZrdGFQZm9mLTBGTzFUTzRERVNIMnFFZzJvVWJLbV9HMU1EWVJ5Y1lUZk10M2FSMUpWQ1ZtZEY?oc=5,google_rss_과학기술정보통신위원회 when:4d,-144.0,-34.0,"deepfake_youth,policy_legislation",deepfake_youth,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-144.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:최혁진 의원 청소년과 정책 소통 본격화 학생도 당당한 주권자,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:최혁진 의원 청소년과 정책 소통 본격화 학생도 당당한 주권자,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,
664,정부/국회,정부_국회,과학기술정보통신부,"텔레다인 플리어시스템스, 무인항공기 최적화된 NDAA준수 BosonFleet 열화상 카메라 모듈 출시",텔레다인 플리어시스템스 무인항공기 최적화된 ndaa준수 bosonfleet 열화상 카메라 모듈 출시,보안뉴스,보안뉴스,"Mon, 31 Aug 2026 01:15:00 GMT","텔레다인 플리어시스템스, 무인항공기 최적화된 NDAA준수 BosonFleet 열화상 카메라 모듈 출시 보안뉴스",https://news.google.com/rss/articles/CBMia0FVX3lxTE9hZ0ViSEdlYmtYNjlSY0JmU1h2Mm5hZHNsN1hHS3ZINDBGS0RWQUxLV291M3R5c05zN1JDUGc0bWJHMW5zbzQxc19EV1FGcUZXdmw5eUhWUkVkWDlRS0dUUUdiR1dxdWFJcXhZ?oc=5,google_rss_과학기술정보통신부 해킹 when:4d,-144.0,-34.0,"phishing_security,privacy_security_reliability",security_general,,v43_not_government_policy,,,,,,general,24.0,published_today,direct_risk,,general,,"weak_form_without_full_basis:actor=False,change=True,bridge=True",2,,,,-144.0,privacy_security_reliability,government:tech_security_policy,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:텔레다인 플리어시스템스 무인항공기 최적화된 ndaa준수 bosonfleet 열화상 카메라 모듈 출시,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:텔레다인 플리어시스템스 무인항공기 최적화된 ndaa준수 bosonfleet 열화상 카메라 모듈 출시,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
662,정부/국회,정부_국회,과학기술정보통신부,"명지대-팔로알토, ‘CMMC 리더십 포럼’ 개최... 美 방산 수출 보안 장벽 뚫는다",명지대 팔로알토 cmmc 리더십 포럼 개최 방산 수출 보안 장벽 뚫는다,보안뉴스,보안뉴스,"Mon, 31 Aug 2026 01:10:00 GMT","명지대-팔로알토, ‘CMMC 리더십 포럼’ 개최... 美 방산 수출 보안 장벽 뚫는다 보안뉴스",https://news.google.com/rss/articles/CBMia0FVX3lxTFBSNUgtRk1RaWo0WnRhSmxNRkJaS3htc19vc0NJTldLbWZtVVNLeGp1OUIwRVRVX2hkOE1iaERzT21uNGxHMFFVdmZ0QXluZUp5Ynhmd0JZdVdMUzRoM0d4MG8yUEwwS3k2SWY4?oc=5,google_rss_과학기술정보통신부 해킹 when:4d,-144.0,-34.0,"phishing_security,privacy_security_reliability",security_general,,v43_not_government_policy,,,,,,general,24.0,published_today,direct_risk,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,-144.0,privacy_security_reliability,government:tech_security_policy,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:명지대 팔로알토 cmmc 리더십 포럼 개최 방산 수출 보안 장벽 뚫는다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:명지대 팔로알토 cmmc 리더십 포럼 개최 방산 수출 보안 장벽 뚫는다,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
2172,정부/국회,정부_국회,AI 저작권,"[Pocus 심층 해설 기획] AI가 내 그림을 배웠다는 증거, 왜 찾기 더 어려워졌나",pocus 심층 해설 기획 ai가 내 그림을 배웠다는 증거 왜 찾기 더 어려워졌나,한국공공정책신문,한국공공정책신문,"Mon, 31 Aug 2026 00:32:34 GMT","[Pocus 심층 해설 기획] AI가 내 그림을 배웠다는 증거, 왜 찾기 더 어려워졌나 한국공공정책신문",https://news.google.com/rss/articles/CBMiQ0FVX3lxTFBJMlV1RmZWY3U0SUR4bVE0Y0tIWlVDZmo3b1pZSXI1VzlyLUNRM19LYU51Q0tTUG5VZTBXY0tJcl9nZ2c?oc=5,google_rss_AI 저작권 when:4d,-144.0,-34.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,v43_not_government_policy,,,,,,general,12.0,published_today+analysis_without_direct_event,analysis_feature,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-144.0,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:pocus 심층 해설 기획 ai가 내 그림을 배웠다는 증거 왜 찾기 더 어려워졌나,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:pocus 심층 해설 기획 ai가 내 그림을 배웠다는 증거 왜 찾기 더 어려워졌나,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
1956,정부/국회,정부_국회,국가AI컴퓨팅센터,"[AI 고속도로] 해남 잇단 지진에 '국가AI컴퓨팅센터' 괜찮나…""규모 7.0 견딘다""",ai 고속도로 해남 잇단 지진에 국가ai컴퓨팅센터 괜찮나 규모 7 0 견딘다,지디넷코리아,지디넷코리아,"Fri, 28 Aug 2026 01:43:38 GMT","[AI 고속도로] 해남 잇단 지진에 '국가AI컴퓨팅센터' 괜찮나…""규모 7.0 견딘다"" 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9LNVdZbkhVMF95YUc0c05kNWVVdnJKWnZadVAyTll4b1c3X2haN3ZNbzVEd21FdExydDg1MWRQZUdnazdmUFJWRWVpTkRHUkZmTUFvelVB?oc=5,google_rss_국가AI컴퓨팅센터 when:4d,-144.0,-34.0,"ai_infrastructure_security,aidc_datacenter",aidc_national_center,,v43_not_government_policy,,,,,,general,0.0,,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-144.0,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
1263,정부/국회,정부_국회,금융감독원,"KB국민은행, 청년 IT 인재 양성 프로그램 수료식...SW·AI 역량 강화",kb국민은행 청년 it 인재 양성 프로그램 수료식 sw ai 역량 강화,중앙이코노미뉴스,중앙이코노미뉴스,"Sun, 30 Aug 2026 07:04:41 GMT","KB국민은행, 청년 IT 인재 양성 프로그램 수료식...SW·AI 역량 강화 중앙이코노미뉴스",https://news.google.com/rss/articles/CBMickFVX3lxTE5Pb1AtZmR2ajZtTmNSUzZtVnl1YkNfTjhKSTdIVjQ2dng2d3hQWWpnLXVidXZxeDdwcVB2QWlJMnBIc19OQzhSdWx6Q09Ua285RFVJdEN0eGthXzM2ZUtsWmxhQkRjQVo1cGw4U2dmaFkwUQ?oc=5,google_rss_금융감독원 AI when:4d,-144.4,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-144.4,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:kb국민은행 청년 it 인재 양성 프로그램 수료식 sw ai 역량 강화,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:kb국민은행 청년 it 인재 양성 프로그램 수료식 sw ai 역량 강화,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
2074,정부/국회,정부_국회,국가AI전략위원회,이재명 정부 2기 AI 인사 마무리…현장 출신 삼각편대로,이재명 정부 2기 ai 인사 마무리 현장 출신 삼각편대로,네이트,네이트,"Sun, 30 Aug 2026 03:37:00 GMT",이재명 정부 2기 AI 인사 마무리…현장 출신 삼각편대로 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1PaHBDOWxmVHlnMmx3MXBlcVFyNHBXS3FSYUlZVVNVZEo4TlNicEFPQXBmRVh5SHhVSE5DV2xQaXQyaEJoTFc5WWtST25jUW8yRHhR?oc=5,"google_rss_""국가AI전략위원회"" when:4d",-144.4,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-144.4,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,AI 정책 컨트롤타워 인선/공백,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,AI 정책 컨트롤타워 인선/공백,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
1244,정부/국회,정부_국회,금융감독원,"AI 반도체 호황의 힘…삼전·닉스 법인세 11.2조 '역대급 세수', 100조 넘볼까",ai 반도체 호황의 힘 삼전 닉스 법인세 11 2조 역대급 세수 100조 넘볼까,뉴시안,뉴시안,"Sun, 30 Aug 2026 00:50:27 GMT","AI 반도체 호황의 힘…삼전·닉스 법인세 11.2조 '역대급 세수', 100조 넘볼까 뉴시안",https://news.google.com/rss/articles/CBMiakFVX3lxTE55TUtZdjFxd3UxYURVenNxYWs4MlVjdkdOVjROQTZldmZnZjVkcVg0NFByOHBrVDMzcF9leXVSNFlhVzJYUmhBOGxSVzlMdHYzVllPMkF5QloxTDdnZndLckxDTjZFSDNLN0HSAW5BVV95cUxOUWRVS1U0ZGNfTC13TnBFb3JwOUxncmdxNHB3dDhrd1h1RmM4bEtJbWI1ZmRsZWEwT0ZyTWhuc1lrRmF2VU01eGpjNXFFbUI3RDZZcGhOVnFaTFdCOUdiZWF6djhmb0trUUo4OV9Odw?oc=5,google_rss_금융감독원 AI when:4d,-144.4,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,-144.4,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:ai 반도체 호황의 힘 삼전 닉스 법인세 11 2조 역대급 세수 100조 넘볼까,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:ai 반도체 호황의 힘 삼전 닉스 법인세 11 2조 역대급 세수 100조 넘볼까,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
704,정부/국회,정부_국회,방송미디어통신위원회,"방미통위, AI 불법·유해정보 대응 민관회의 열었다",방미통위 ai 불법 유해정보 대응 민관회의 열었다,tokenpost.kr,tokenpost.kr,"Thu, 27 Aug 2026 21:56:40 GMT","방미통위, AI 불법·유해정보 대응 민관회의 열었다 tokenpost.kr",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5CRmY0Z1FvYWlPcHE3cXBBOU1OT3Q2a0tOVENfMlBKMWg5eWU4d29lZkxkbS1xa25yX2VwSWRPd2hhVG5aRUxrRXZpR0FJcmI5Y01oZjVR0gFbQVVfeXFMTjBlQjBuN3U0di1NMWJfZTdXNWZJSXY4eTM5Z0x4RWw4X2N3X3FtUGRCUHgzT1VoNUc0ZlBsVk1qYnZvTjV0MlVsWFpYMkdIak1iM1FsSXpueTFuaw?oc=5,google_rss_방송미디어통신위원회 when:4d,-144.5,-28.5,"ai_infrastructure_security,deepfake_youth",ai_infrastructure_security,방미통위,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,0.0,,business_change,global_incident:platform_regulation:platform_sector:platform_regulation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-144.5,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,global_incident:platform_regulation:platform_sector:platform_regulation,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,global_incident:platform_regulation:platform_sector:platform_regulation,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,
