id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26가드레일사유,v26_2_profile_reason
2166,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡, 로켓직구 상품군 강화…美·日·홍콩 브랜드 600여개 늘어",쿠팡 로켓직구 상품군 강화 홍콩 브랜드 600여개 늘어,파이낸셜뉴스,파이낸셜뉴스,"Mon, 10 Aug 2026 04:57:11 GMT","쿠팡, 로켓직구 상품군 강화…美·日·홍콩 브랜드 600여개 늘어 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9ROU9ad3BRNlBtaTRYZFRlOThOUUlBVmZmdWVxODdvdHlBWEk5T2ZjTEFWU0xsU2tQOU5Pd3lnZ3o1SG5iN1UyM3Y4d1gwUTJFSnRUOERoUFN4Zw?oc=5,google_rss_쿠팡 when:2d,-7.5,4.0,,,쿠팡,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,coupang,-7.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:쿠팡 로켓직구 상품군 강화 홍콩 브랜드 600여개 늘어,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:쿠팡 로켓직구 상품군 강화 홍콩 브랜드 600여개 늘어,comp_domestic_strategy,,
643,정부/국회,정부_국회,공정거래위원회,"한화, KAI 지분 15% 넘겼다…우주·항공 글로벌 경쟁력 ‘고삐’",한화 kai 지분 15 넘겼다 우주 항공 글로벌 경쟁력 고삐,헤럴드경제 미주판,헤럴드경제 미주판,"Sun, 09 Aug 2026 15:38:00 GMT","한화, KAI 지분 15% 넘겼다…우주·항공 글로벌 경쟁력 ‘고삐’ 헤럴드경제 미주판",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9vOEcxNWExWmtSSW1zcUJLT3A3TTZlNmtGczJvdmEtSlFLZ0ViV0NaRmtveFdNVzFJTENRSTFWM2w1SGxBdUszdnVxZUwwMW1zR3VYYUxPanlTZVRoYzRMSA?oc=5,google_rss_공정거래위원회 AI when:2d,-15.0,-16.0,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,-15.0,"policy_legislation,strategy_mna_governance,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:한화 kai 지분 15 넘겼다 우주 항공 글로벌 경쟁력 고삐,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:한화 kai 지분 15 넘겼다 우주 항공 글로벌 경쟁력 고삐,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain
796,정부/국회,정부_국회,금융위원회,"법원, 영풍 증선위 주요 제재 집행정지…본안 판결까지 효력 정지",법원 영풍 증선위 주요 제재 집행정지 본안 판결까지 효력 정지,이코노뉴스,이코노뉴스,"Mon, 10 Aug 2026 08:20:56 GMT","법원, 영풍 증선위 주요 제재 집행정지…본안 판결까지 효력 정지 이코노뉴스",https://news.google.com/rss/articles/CBMib0FVX3lxTE5ZSmp4bEh3MzZoRkxiM1o3azNCTGJyYVJtLVFEcFFxUFU5M3kyNTRYT0wzcnE1dGFyZjFINzJab3BkQWNnYUF3U29BczBLbHZmLThaNm5UTmlCSGNpeEV5aHBqZzB0Y19BamRwZHNlSQ?oc=5,google_rss_금융위원회 when:2d,-22.0,-20.0,legal_regulatory_enforcement,legal_regulatory_enforcement,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,official_action,,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,unknown,-22.0,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:법원 영풍 증선위 주요 제재 집행정지 본안 판결까지 효력 정지,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:법원 영풍 증선위 주요 제재 집행정지 본안 판결까지 효력 정지,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain
3229,산업동향,산업동향,플랫폼 시장점유율,"대동, '북미 넘어 유럽까지' 역대 최대 매출 시현…글로벌 AI 농업 플랫폼 기업 도약 '주목'",대동 북미 넘어 유럽까지 역대 최대 매출 시현 글로벌 ai 농업 플랫폼 기업 도약 주목,네이트,네이트,"Mon, 10 Aug 2026 22:56:00 GMT","대동, '북미 넘어 유럽까지' 역대 최대 매출 시현…글로벌 AI 농업 플랫폼 기업 도약 '주목' 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE5UY1NsV2lxbHpwcmxFaU5iTjhTcng4amdFQ0F3bHhaLU9qSnY3YWZMMnF5cG1lYmg1Rk9zMXlxbG5NVkpUNVhNaWtfMFo3a0drSVVz?oc=5,google_rss_플랫폼 시장점유율 when:2d,-28.0,41.0,"ai_infrastructure_security,earnings,financial_performance,market_power_platform",ai_infrastructure_security,,v43_not_structural_industry,,,,,,general,24.0,published_today,business_change,global_incident:platform_regulation:platform_sector:platform_regulation,general,,"generic_platform_without_digital_business_context:actor=False,change=False,bridge=False",0,competitor_actor_action_pass,Y,global,-28.0,"market_power_platform,financial_performance,ai_infrastructure_security",industry:ai_infrastructure,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,산업동향,INDUSTRY_STRUCTURAL_CHANGE,government_ai_core_policy,global_incident:platform_regulation:platform_sector:platform_regulation,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26: 정부/국회 행위가 아닌 기업 실적·산업 분석 기사,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,global_incident:platform_regulation:platform_sector:platform_regulation,government_ai_core_policy,,
788,정부/국회,정부_국회,금융위원회,"[대출 규제 역설] ""총량 묶고 예외 푼다""…금융당국, 숫자 맞추기만 급급",대출 규제 역설 총량 묶고 예외 푼다 금융당국 숫자 맞추기만 급급,데일리안,데일리안,"Mon, 10 Aug 2026 22:03:00 GMT","[대출 규제 역설] ""총량 묶고 예외 푼다""…금융당국, 숫자 맞추기만 급급 데일리안",https://news.google.com/rss/articles/CBMijgJBVV95cUxQTmpTX3p2a1FUNDBJV1h0QmhucGFVb0NUUHJ6MmY4UlVwYUFzLTZ4LUNneU9aOUZaRDFSWkNSZjhEUzNub3VNR1VNTGI3ZGFZQzNBQ2FaOUE2djl4REFnQnl1cU9YMW9WZlBwWThaWUQwRE9BYWtrMndfLWZDTkNuTFdqUEhKX1NfWndJLU94dTNzYVk1VnJUcDZKdVRuNjJaMDV2cnhMeTdYTEEyM2NaZFNRd2hSNllwVTVXVnRNQmVNQ25Eb2t2eVRYZnhQRHdqUjc2YnNPcmw5Z1Y1ZTJSd2JqT2YxOWR0Sm96anJ5UEQ2eWpSdEk3WUdWQzB2dzBHT0RMX0tkbk1UQmNmZ3c?oc=5,google_rss_금융위원회 when:2d,-39.0,-41.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,unknown,-39.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:대출 규제 역설 총량 묶고 예외 푼다 금융당국 숫자 맞추기만 급급,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:대출 규제 역설 총량 묶고 예외 푼다 금융당국 숫자 맞추기만 급급,government_general_low_relevance,,weak_gov_basis:foreign_public_policy
802,정부/국회,정부_국회,금융위원회,"[단독]금융당국, 종투사 건전성 규제 용역…'11년 전 NCR' 재적용 가닥",금융당국 종투사 건전성 규제 용역 11년 전 ncr 재적용 가닥,네이트,네이트,"Mon, 10 Aug 2026 06:57:00 GMT","[단독]금융당국, 종투사 건전성 규제 용역…'11년 전 NCR' 재적용 가닥 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE14R1NkQmVTdV83QXl1TWYzZktkaVBJSEpwU0Z5SDRyYmNyWE5tMDN3NkdlVUtUTGhxWXN4enRxXzZUbDR1YTJ1bDYxNUFELUtvcVZr?oc=5,google_rss_금융위원회 when:2d,-43.0,-41.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,19.0,published_yesterday+exclusive_breaking,general,,action_started,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,unknown,-43.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:금융당국 종투사 건전성 규제 용역 11년 전 ncr 재적용 가닥,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:금융당국 종투사 건전성 규제 용역 11년 전 ncr 재적용 가닥,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain
739,정부/국회,정부_국회,금융위원회,"[단독]'국민 불편'에 물러선 법원, 스크레이핑 금지 유예한다 - 머니투데이",국민 불편 에 물러선 법원 스크레이핑 금지 유예한다,머니투데이,머니투데이,"Mon, 10 Aug 2026 07:55:13 GMT","[단독]'국민 불편'에 물러선 법원, 스크레이핑 금지 유예한다 - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMicEFVX3lxTFBSM19fclNYUThLTmNPOThxYjlkVFhwTk9aQ052TnRTNTZMOTM2RzNnamtPbzZBSlRqcUdXSHZqZU5hY015cWJEWG41S1BPZGFnZVF5Um1wN201bXdKaERhMy1OLXNNalEySkhLcURIQzDSAXBBVV95cUxQUjNfX3JTWFE4S05jTzk4cWI5ZFRYcE5PWkNOdk50UzU2TDkzNkczZ2prT282QUpUanFHV0h2amVOYWNNeXFiRFhuNUtQT2RhZ2VReVJtcDdtNW13SmhEYTMtTi1zTWpRMkpIS3FESEMw?oc=5,google_rss_금융위원회 when:2d,-49.0,-48.0,,,,v43_not_government_policy,,,,,,general,19.0,published_yesterday+exclusive_breaking,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,unknown,-49.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:국민 불편 에 물러선 법원 스크레이핑 금지 유예한다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:국민 불편 에 물러선 법원 스크레이핑 금지 유예한다,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain
858,정부/국회,정부_국회,금융위원회,"[단독]'국민 불편'에 물러선 법원, 스크레이핑 금지 유예한다",국민 불편 에 물러선 법원 스크레이핑 금지 유예한다,네이트,네이트,"Mon, 10 Aug 2026 07:56:00 GMT","[단독]'국민 불편'에 물러선 법원, 스크레이핑 금지 유예한다 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1JU284Sll3U2tyZG8xYzludktpUXFVTV9zb0tDT19kbjBBT0tlcU1HdWotRDZQUDdOdTZWc0NKcGd4WGxTNWlrdUtWcFdST1RoZzhUWGtnWXQ3dDZDSENMYQ?oc=5,google_rss_금융위원회 개인정보 when:2d,-53.0,-48.0,,,,v43_not_government_policy,,,,,,general,19.0,published_yesterday+exclusive_breaking,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,unknown,-53.0,policy_legislation,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:국민 불편 에 물러선 법원 스크레이핑 금지 유예한다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:국민 불편 에 물러선 법원 스크레이핑 금지 유예한다,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain
1482,정부/국회,정부_국회,플랫폼 규제,일본은 어린이의 소셜 미디어 사용을 금지하는 대신 규제하는 방식을 택했습니다.,일본은 어린이의 소셜 미디어 사용을 금지하는 대신 규제하는 방식을 택했습니다,Vietnam.vn,Vietnam.vn,"Mon, 10 Aug 2026 01:51:11 GMT",일본은 어린이의 소셜 미디어 사용을 금지하는 대신 규제하는 방식을 택했습니다. Vietnam.vn,https://news.google.com/rss/articles/CBMijwFBVV95cUxQS19fSy1DY2FMbzlJcEFXc3BxQUNfREdGWjVjRm15UFNPa1VzRjE5RGhMS1d3RGlabnpKQ2NXQUUxdExYck1ha2VIZzMyTHFZVUoyV0hWeFlaRDR5b0MyTjVaXzVLZ2JRY2g3aWY5ajhSdGJYSE5YX1pycDJicngwZi15VldsS3R0ekJXTnFzbw?oc=5,google_rss_플랫폼 규제 when:2d,-64.0,-41.0,policy_legislation,policy_legislation,,v43_not_government_policy,Y,,,,,platform_operator_obligation,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,-64.0,"policy_legislation,market_power_platform,platform_obligation",government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:일본은 어린이의 소셜 미디어 사용을 금지하는 대신 규제하는 방식을 택했습니다,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:일본은 어린이의 소셜 미디어 사용을 금지하는 대신 규제하는 방식을 택했습니다,government_general_policy,foreign_policy_should_be_competitor,weak_gov_basis:foreign_public_policy
1082,정부/국회,정부_국회,금융감독원,"영국, 금 토큰화 규제 나선 이유는? 런던 중심지 유지 전략",영국 금 토큰화 규제 나선 이유는 런던 중심지 유지 전략,민심뉴스,민심뉴스,"Mon, 10 Aug 2026 11:52:28 GMT","영국, 금 토큰화 규제 나선 이유는? 런던 중심지 유지 전략 민심뉴스",https://news.google.com/rss/articles/CBMibEFVX3lxTE1BTGp0ZzB6Z01mWnpkMmN1T3R2M0k0UlljXzZoay0wRngwN0R2ZmZaRlpfSDNMWC1BYXFxSEtkYVo3NlFXTklWX2FGSUJmTWJuRzBMbzZnLUgxckFGUEJJbnR4azFCc092WkFZeQ?oc=5,google_rss_금융감독원 규제 when:2d,-68.0,-41.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,unknown,-68.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:영국 금 토큰화 규제 나선 이유는 런던 중심지 유지 전략,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:영국 금 토큰화 규제 나선 이유는 런던 중심지 유지 전략,government_general_low_relevance,foreign_policy_should_be_competitor,weak_gov_basis:foreign_public_policy
2228,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,쿠팡 ‘10만원 배상’ 이달 말 결론…“거부 땐 피해자 소송 문턱 낮출 것”,쿠팡 10만원 배상 이달 말 결론 거부 땐 피해자 소송 문턱 낮출 것,edaily.co.kr,이데일리,"Mon, 10 Aug 2026 06:23:53 GMT",쿠팡 ‘10만원 배상’ 이달 말 결론…“거부 땐 피해자 소송 문턱 낮출 것” edaily.co.kr,https://news.google.com/rss/articles/CBMigAFBVV95cUxNVWhpb1Z0WHZremlGb2E3NUVLVGRsWUtlZmh1ZV85WVd1Z244NWhzY1NwY2h4eFl6emoxa3FDUEx4MnZNRXZfb0RiU2FWU3RUM1NKUjlhVTl1ajZQdHl2NUlMZFNFR2FVQjBncnoxN2gzMktLNVdvQUlXWWNPVjJyQQ?oc=5,google_rss_쿠팡 개인정보 when:2d,-72.5,-54.0,ai_infrastructure_security,ai_infrastructure_security,쿠팡,individual_case_not_policy,,,,,,individual_case,14.0,published_yesterday,direct_risk,event:쿠팡:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,-72.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:쿠팡 10만원 배상 이달 말 결론 거부 땐 피해자 소송 문턱 낮출 것,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:쿠팡 10만원 배상 이달 말 결론 거부 땐 피해자 소송 문턱 낮출 것,comp_domestic_ai_platform,,
1708,정부/국회,정부_국회,AI 저작권,"‘정준영 단톡방’ 이종현, SNS 재개…“계정 8년 비워, 뷰티 마케팅 중”",정준영 단톡방 이종현 sns 재개 계정 8년 비워 뷰티 마케팅 중,데일리안,데일리안,"Tue, 11 Aug 2026 00:55:00 GMT","‘정준영 단톡방’ 이종현, SNS 재개…“계정 8년 비워, 뷰티 마케팅 중” 데일리안",https://news.google.com/rss/articles/CBMigwJBVV95cUxPN3BBajJVb0NicUUwUExQTzUzMjRFcXdPaVFraDJnM3FCR1NCbE5KaHUxV1RaYkNGVlRjWjRSUWl3cHpXbkNJTDhfR3Zpa085enBZZklyQVkxYkJYNlJGR0lJaUdBc3NmRlJwcGNPamtaS0JNUEdhTkZuQTc1c3NEMXItZHdYOHVIU2YtX0dUVWxxZ19QbW4zU3BOTDZpVkVXRHVSelpLaXdZalRxbmV5UnI1M3VReHptd3RKNkY4d2NOZ05vNWM3bDY1d1NqMVc2cmZvRm9fOHp2c0VlSVFaYUZ3YTZ2X3R0TUFWQnl2LS1jQy1BVDdTREs1cDZTMlhST1Vn?oc=5,google_rss_AI 저작권 when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,competitor_actor_action_pass,Y,social_media_platform,-164.0,ai_infrastructure_security,,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:정준영 단톡방 이종현 sns 재개 계정 8년 비워 뷰티 마케팅 중,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:정준영 단톡방 이종현 sns 재개 계정 8년 비워 뷰티 마케팅 중,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain
9,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오 이어 네이버도 '파업' 격랑…'통합교섭' 추진 변수,카카오 이어 네이버도 파업 격랑 통합교섭 추진 변수,뉴스1,뉴스1,"Mon, 10 Aug 2026 20:40:00 GMT",카카오 이어 네이버도 '파업' 격랑…'통합교섭' 추진 변수 뉴스1,https://news.google.com/rss/articles/CBMibkFVX3lxTE01anBOWmk4MGtIdkg0NVlrNUE0T0lVYzAwNDJ3MUs2dDJHOEd5NDdYQ0hzZ1hBVzM5bW1iQ2pVbWdCUXNEM0xadkNXRlFvUmNWbXpGaXhXSzdldFdFWXBtdTR3QVpoNkY1ZGd0eUdn?oc=5,google_rss_카카오 when:2d,129.8,89.0,"labor_dispute,labor_negotiation",labor_general,"네이버,카카오",,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,24.0,published_today,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,vote_or_mediation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,129.8,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:announcement,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,COMP_DOMESTIC_STRATEGY,domestic,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,카카오 노조 임단협/파업 및 내부 갈등,self_labor,,
99,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"사내 피켓 시위 카카오 노조 ""31일",사내 피켓 시위 카카오 노조 31일,이투데이,이투데이,"Mon, 10 Aug 2026 15:59:39 GMT","사내 피켓 시위 카카오 노조 ""31일 이투데이",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9aV19QdFNBOFRfbDZjUUxKUUg3aHV6cHdDQmdINEd3UTNCSC1zS3VOTUlqWDc1RWNfcm0zTDRHUjhPTDd0ZnNpclZxVG9IeUVlbEZ2TUpiNzh6cVZBOTFRMG5tM25fNjgt?oc=5,google_rss_카카오 노조 when:2d,123.8,71.5,"labor_dispute,labor_negotiation",labor_general,카카오,,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,24.0,published_today,direct_risk,global_incident:labor_ir:kakao:labor_ir,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,123.8,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:labor_ir:conflict_escalation,global_incident:labor_ir:kakao:labor_ir,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,self_labor,,
1,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"상장 막힌 카카오엔터에… 앵커PE, 4000억 인수금융 차환 ‘난항’ - 조선비즈",상장 막힌 카카오엔터에 앵커pe 4000억 인수금융 차환 난항,Chosunbiz,Chosunbiz,"Mon, 10 Aug 2026 21:00:00 GMT","상장 막힌 카카오엔터에… 앵커PE, 4000억 인수금융 차환 ‘난항’ - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMihwFBVV95cUxNYnd3WEhySzU3QXplQWJuWjJxYllQVWRQMWVnTGxEMHFLcnNMeUxaRGZkaGdwN3dETm5pV3dGd0g0R0FCZzRKYnI5LV9vMzhRVldweDFWVTQwQ2IzOUF6dmJOQVBEaVdSZ3Z6bnp2dHoxVS1ZaVl0SVVkQTJ6alJKNGxxeVk4UVnSAZsBQVVfeXFMT1hnMllOcHB0azZpS3hGemczX1FycTJ4eThwVmFUcGlWU0JWdjhRSHNwaEswNlV2QXBSZTl2UkJKVjc3SEIwUFJ0NkZfTkFDX2VoM1VreTNPdXlhMjFxMkRKOG4wdmtvU3pqc1h2M2xCUmhnc09FSjJxRkZSMk0wUUF6VC1yZFZuT2ppbGRhTVVJaEtTaEFxN1lmV2c?oc=5,google_rss_카카오 when:2d,122.8,80.5,strategy_mna_governance,strategy_mna_governance,"카카오,카카오엔터",,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,24.0,published_today,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,122.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_governance_mna,global_incident:mna_capital:kakao:mna_capital,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_governance_mna,,
