id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26가드레일사유,v26_2_profile_reason,v27_event_key,v32_weak_non_digital_gov
2040,경쟁사/해외이슈,경쟁사_해외이슈,KT,‘압도적인 제구력’ KT 고영표·한화 류현진의 특급 존재감,압도적인 제구력 kt 고영표 한화 류현진의 특급 존재감,스포츠동아,스포츠동아,"Mon, 10 Aug 2026 21:50:00 GMT",‘압도적인 제구력’ KT 고영표·한화 류현진의 특급 존재감 스포츠동아,https://news.google.com/rss/articles/CBMickFVX3lxTE82X21NblBMQzBIaVMwSVJPNHlYNHAwTHhDa0x4MUV1N2pyNjNMUG1pTEVxQ0NhNTNYdnpIRWJIcUViNnB4QjBidDdVMzdReWpMNjNxR0NwTnloaHhOTXF2cVNKQ0V0WkVmS095bksyZU4yZw?oc=5,google_rss_KT when:2d,-4.0,4.0,,,KT,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,-4.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:압도적인 제구력 kt 고영표 한화 류현진의 특급 존재감,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:압도적인 제구력 kt 고영표 한화 류현진의 특급 존재감,comp_domestic_strategy,,,,
2300,경쟁사/해외이슈,경쟁사_해외이슈,토스,"""소형 SUV에 27인치 대화면""... 기아, 중국서 셀토스 실내 '싹' 바꿨다",소형 suv에 27인치 대화면 기아 중국서 셀토스 실내 싹 바꿨다,오토트리뷴,오토트리뷴,"Mon, 10 Aug 2026 21:00:00 GMT","""소형 SUV에 27인치 대화면""... 기아, 중국서 셀토스 실내 '싹' 바꿨다 오토트리뷴",https://news.google.com/rss/articles/CBMicEFVX3lxTE1ZVzdKeUdBYk9mSVlJXzF0UHQ2Q0t4TUhTajFzcjUzNFNyUnVIZ3dBZ0tyRm5Qc2xpeDRjNUhWZHZRSDE5NTY1b25tNjFaaVBBWG5MWWM4M3NFNWVvZkpLRzNuVkNmQ1lVY3lzR0hPWm4?oc=5,google_rss_토스 when:2d,-4.0,4.0,,,토스,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-4.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:소형 suv에 27인치 대화면 기아 중국서 셀토스 실내 싹 바꿨다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:소형 suv에 27인치 대화면 기아 중국서 셀토스 실내 싹 바꿨다,comp_domestic_finance_commerce,,,,
2610,경쟁사/해외이슈,경쟁사_해외이슈,MS,코파일럿은 MS를 다시 궤도에 올릴 수 있을까,코파일럿은 ms를 다시 궤도에 올릴 수 있을까,포춘코리아,포춘코리아,"Mon, 10 Aug 2026 21:00:00 GMT",코파일럿은 MS를 다시 궤도에 올릴 수 있을까 포춘코리아,https://news.google.com/rss/articles/CBMickFVX3lxTFB6ZGg2ZTNqM19QUk1RNWRoWk1yRUN1bkljOERYUFZiWEpjeV9YZGllQkprR2FhSW9nMTd3Y2dpZ3BLUVA4aWR3a2ZNdjdWUnB6YkY1R2VpaWFZaTdVV214NG1fRVRzM1VkdUI3Ql9hR3hzd9IBdkFVX3lxTFBhcXVqUEJBTXN5Z3Q4ZWQ5N3o4TTB4YUdiTXpjeFJ0QUZHTm5wNHVsWVlkY3g3SWRlLWNZbkFIRkw2cnl0ZDFjSVphdGx6UE1pUDFrV2Z5cThkNnNaLWVCWDdPbU5XMmkxakdfa1pQU0RiUTItc3c?oc=5,google_rss_MS when:2d,-4.0,4.0,,,,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-4.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:코파일럿은 ms를 다시 궤도에 올릴 수 있을까,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:코파일럿은 ms를 다시 궤도에 올릴 수 있을까,competitor_general_low_relevance,,,,
2783,경쟁사/해외이슈,경쟁사_해외이슈,애플,애플 “올글래스 아이폰” 취소설에 제프리스 매도 강등,애플 올글래스 아이폰 취소설에 제프리스 매도 강등,위키트리,위키트리,"Mon, 10 Aug 2026 20:50:00 GMT",애플 “올글래스 아이폰” 취소설에 제프리스 매도 강등 위키트리,https://news.google.com/rss/articles/CBMiVkFVX3lxTE05YXBOVTFQaWg1VUdjekdkUTUwNmNFaVZmYU91Z3B2S1NrRksyMGcyb0p2c0k2NWdNRUQ1VUVCaVNwdU1aeFVUZlRVNXRyVHZ0N2c0Rmhn?oc=5,google_rss_애플 when:2d,-4.0,4.0,,,애플,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-4.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:애플 올글래스 아이폰 취소설에 제프리스 매도 강등,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:애플 올글래스 아이폰 취소설에 제프리스 매도 강등,competitor_general_low_relevance,,,,
2817,경쟁사/해외이슈,경쟁사_해외이슈,애플,中CXMT 칩 샘플 꽂은 애플…D램판 흔드나,cxmt 칩 샘플 꽂은 애플 d램판 흔드나,네이트,네이트,"Mon, 10 Aug 2026 20:03:00 GMT",中CXMT 칩 샘플 꽂은 애플…D램판 흔드나 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBkSmdNcnBMTUtKMjRxOTcwSW9KVE5hTDIyQThRLVkyQXQybkpBWWNDYUVHV1VudmUxbnc0VUVoeFY2QmM5N3p6M0tIN0luRGtHYjJJ?oc=5,google_rss_애플 when:2d,-4.0,4.0,,,애플,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-4.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:cxmt 칩 샘플 꽂은 애플 d램판 흔드나,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:cxmt 칩 샘플 꽂은 애플 d램판 흔드나,competitor_general_low_relevance,,,,
2681,경쟁사/해외이슈,경쟁사_해외이슈,메타,어린이부터 어르신까지…메타버스로 찾아가는 구로 독서활동,어린이부터 어르신까지 메타버스로 찾아가는 구로 독서활동,네이트,네이트,"Mon, 10 Aug 2026 20:02:00 GMT",어린이부터 어르신까지…메타버스로 찾아가는 구로 독서활동 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE5lM2RPNVEzaW1zVFVmaUpKTklPTl8yNTREMGtjbkE2QUpWUlpCcmZ5Sm91SnRHdzJJVXVwcGVpMnNudktwN1BBdkVqRlFVS2N4QWww?oc=5,google_rss_메타 when:2d,-4.0,4.0,,,메타,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-4.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:어린이부터 어르신까지 메타버스로 찾아가는 구로 독서활동,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:어린이부터 어르신까지 메타버스로 찾아가는 구로 독서활동,competitor_general_low_relevance,,,,
2814,경쟁사/해외이슈,경쟁사_해외이슈,애플,"메모리 품귀에…애플, 中 CXMT 칩 사용 협의",메모리 품귀에 애플 cxmt 칩 사용 협의,네이트,네이트,"Mon, 10 Aug 2026 19:32:00 GMT","메모리 품귀에…애플, 中 CXMT 칩 사용 협의 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTE9xSkZKQ2IzbVZmNVVtM0NVTzM2WjJMZUpGTDhuXzNDbXVWZkJuc3VPUmRkRlBoUk5MUUZnZVh2dDlsQ2dkLTJEWlVnMVhDNTNETjNZenZqQnlVWm9aUVVKQXdfTVNGdzZHOVB3ZXQ1TzBrbndkS283UQ?oc=5,google_rss_애플 when:2d,-4.0,4.0,,,애플,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,consultation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-4.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:메모리 품귀에 애플 cxmt 칩 사용 협의,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:메모리 품귀에 애플 cxmt 칩 사용 협의,competitor_general_low_relevance,,,,
2769,경쟁사/해외이슈,경쟁사_해외이슈,애플,"메모리 품귀에… 애플, 中 CXMT 칩 사용 협의",메모리 품귀에 애플 cxmt 칩 사용 협의,동아일보,동아일보,"Mon, 10 Aug 2026 19:30:00 GMT","메모리 품귀에… 애플, 中 CXMT 칩 사용 협의 동아일보",https://news.google.com/rss/articles/CBMiZkFVX3lxTFBjV1BKbGlBUUpEVl92OXNlX0VLZUtySGowNUhGbzlaSUV1bTY2azFkX3hxSVpNUEpGTW9RckVkTjNYTC1lUGY0QVMxZWdWNTZBVTdncy1UNjZYQW9uOWxJMkZlX213d9IBZkFVX3lxTFBjV1BKbGlBUUpEVl92OXNlX0VLZUtySGowNUhGbzlaSUV1bTY2azFkX3hxSVpNUEpGTW9RckVkTjNYTC1lUGY0QVMxZWdWNTZBVTdncy1UNjZYQW9uOWxJMkZlX213dw?oc=5,google_rss_애플 when:2d,-4.0,4.0,,,애플,v43_not_true_competitor,,,,,,general,24.0,published_today,general,,consultation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-4.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:메모리 품귀에 애플 cxmt 칩 사용 협의,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:메모리 품귀에 애플 cxmt 칩 사용 협의,competitor_general_low_relevance,,,,
2498,경쟁사/해외이슈,경쟁사_해외이슈,구글,"서울시, 청년 50만명에 '챗GPT·제미나이' 이용권 쏜다…""56억 투입""",서울시 청년 50만명에 챗gpt 제미나이 이용권 쏜다 56억 투입,뉴스1,뉴스1,"Mon, 10 Aug 2026 01:00:00 GMT","서울시, 청년 50만명에 '챗GPT·제미나이' 이용권 쏜다…""56억 투입"" 뉴스1",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1uaFFlVjdVRFhOVUx6R01jYjZVVXFFS1ZBYzA1S3o1YVdibHUxaEJoMDg5SXFuVG0yemRNSXg5WTN1cTBoajVNTlNmRmU3Tkk?oc=5,google_rss_구글 site:news1.kr when:2d,-4.5,19.0,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,"구글,오픈AI",v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,event:구글+오픈AI:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,-4.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:서울시 청년 50만명에 챗gpt 제미나이 이용권 쏜다 56억 투입,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:서울시 청년 50만명에 챗gpt 제미나이 이용권 쏜다 56억 투입,comp_overseas_regulation_data,,,,
2773,경쟁사/해외이슈,경쟁사_해외이슈,애플,"‘공급망의 달인’ 애플, 메모리 부족으로 中 CXMT로 달려갔지만...",공급망의 달인 애플 메모리 부족으로 cxmt로 달려갔지만,조선일보,조선일보,"Mon, 10 Aug 2026 05:52:03 GMT","‘공급망의 달인’ 애플, 메모리 부족으로 中 CXMT로 달려갔지만... 조선일보",https://news.google.com/rss/articles/CBMigwFBVV95cUxPQi1rcjBsMmx3ZjFBSEVFYkx5TDlOcVh2UnliTFA3UGtSUnh3cW5kRU5wZ0pYQXJiOUFOZ2dyTHRhb1ZmWEp3ajJLMUxYajcxcXlvTVFHOXNTbmNaMEpmcncyRmpMMklsQlJlSHlfZGhDeE4xZV9HaGpaZEdfa0tDUWNxYw?oc=5,google_rss_애플 when:2d,-4.5,4.0,,,애플,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,-4.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:공급망의 달인 애플 메모리 부족으로 cxmt로 달려갔지만,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:공급망의 달인 애플 메모리 부족으로 cxmt로 달려갔지만,competitor_general_low_relevance,,,,
2371,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"가격 지킨 가게 돕는다…배민, 착한가격업소 지원",가격 지킨 가게 돕는다 배민 착한가격업소 지원,전자신문,전자신문,"Mon, 10 Aug 2026 04:56:02 GMT","가격 지킨 가게 돕는다…배민, 착한가격업소 지원 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE5tY3pja2FybU0ydTZPaTQwOWpvUnV1bHFWSFRPc1BoaF9NY0hHUjZORzNnTE1xTlRFV09MYlE4ZHc2SGZ6a19Gd1c0RDhSdw?oc=5,google_rss_배달의민족 when:2d,-4.5,4.0,,,배달의민족,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-4.5,,,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:baemin:delivery_app_fee_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:baemin:delivery_app_fee_policy,comp_domestic_finance_commerce,,,,
2141,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡, 로켓직구 글로벌 브랜드 확대…올해 신규 600여개 유치",쿠팡 로켓직구 글로벌 브랜드 확대 올해 신규 600여개 유치,전자신문,전자신문,"Mon, 10 Aug 2026 01:53:48 GMT","쿠팡, 로켓직구 글로벌 브랜드 확대…올해 신규 600여개 유치 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTFB4aXpRUk9qa3R5Vzl5OTVHNTRCdXZEUk1mMUhtWFJ4VWtkOW9YbWJFR0kwcmNKTkszaGxVNDJJSWhwbHVJS2NrYWZsd003dw?oc=5,google_rss_쿠팡 when:2d,-4.5,4.0,,,쿠팡,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,-4.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:쿠팡 로켓직구 글로벌 브랜드 확대 올해 신규 600여개 유치,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:쿠팡 로켓직구 글로벌 브랜드 확대 올해 신규 600여개 유치,comp_domestic_strategy,,,,
1757,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"충북교육청, 교육 공공데이터 AI 활용대회서 7개 팀 수상 쾌거",충북교육청 교육 공공데이터 ai 활용대회서 7개 팀 수상 쾌거,Naver Blog,Naver Blog,"Mon, 10 Aug 2026 22:34:43 GMT","충북교육청, 교육 공공데이터 AI 활용대회서 7개 팀 수상 쾌거 Naver Blog",https://news.google.com/rss/articles/CBMijwFBVV95cUxQNHVPdllRWktzMkFLT1BkTlp3T3U1Y2VPamdZVm1icGJlWEdBSTFrRDJKWFZDOTl2ZHVRdEc1RUFFS0hVR211S0lYZjg0WDdVUlBrLUxmbnc1UUpuTko4ZDhjZjFXUXgtWk5USVcweVhRZzBfdnJwNG1XMkpVWm9NM1A5NHZvbHdsMFBMY2x2cw?oc=5,google_rss_네이버 when:2d,-4.5,-1.5,ai_infrastructure_security,ai_infrastructure_security,네이버,low_value:수상;brand_not_in_title,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,,"weak_form_without_full_basis:actor=True,change=False,bridge=False",1,,,,-4.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,comp_domestic_public_infra:충북교육청 교육 공공데이터 ai 활용대회서 7개 팀 수상 쾌거,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_public_infra:충북교육청 교육 공공데이터 ai 활용대회서 7개 팀 수상 쾌거,comp_domestic_public_infra,,,,
2983,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"트럼프와 머스크의 표적이 된 ‘시민소송’… ""미국 환경 집행 뿌리 흔들""",트럼프와 머스크의 표적이 된 시민소송 미국 환경 집행 뿌리 흔들,ESG비즈니스리뷰,ESG비즈니스리뷰,"Tue, 11 Aug 2026 00:38:46 GMT","트럼프와 머스크의 표적이 된 ‘시민소송’… ""미국 환경 집행 뿌리 흔들"" ESG비즈니스리뷰",https://news.google.com/rss/articles/CBMic0FVX3lxTE5CcHBWSmRYLUZ5SW1DazB0aUxsNXRHbDliWk1ZVUNQa3ppOG9mX01kX1JwY0pRMnJOY0FDelZNaWhLOVVYQmZ1YndSb0RZck1lZXhmRGY2MGg1UmdLMVhZVXZyZEc5bWFaZTgtRmlHN3c2am8?oc=5,google_rss_트럼프 행정부 when:2d,-5.0,19.0,,,,v43_not_true_competitor,,,,,,general,24.0,published_today,direct_risk,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-5.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:트럼프와 머스크의 표적이 된 시민소송 미국 환경 집행 뿌리 흔들,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:트럼프와 머스크의 표적이 된 시민소송 미국 환경 집행 뿌리 흔들,government_general_low_relevance,,,,
2982,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,임시로 휘발윳값·나랏빚 억누르는 선거 전략 [트럼프 스톡커],임시로 휘발윳값 나랏빚 억누르는 선거 전략 트럼프 스톡커,서울경제,서울경제,"Tue, 11 Aug 2026 00:12:47 GMT",임시로 휘발윳값·나랏빚 억누르는 선거 전략 [트럼프 스톡커] 서울경제,https://news.google.com/rss/articles/CBMiUkFVX3lxTE5wM2VjaENJbDRhSVQ1VTZTUW9FYjFUVkdqRXBMOWhlZkY1OGd2QVlOUHZRbWE0RXE2RmZiaFlZTGZBYllHY3JMdlVNcWdHLUdGblHSAVNBVV95cUxNdWpIUWVGaTNURnk3WUw0VUY5NHg1Z2tEVGIzX3FWaFk1U3E0WDEwamVmVGotbDFpZFdOYzJicE1KWlZpb19fSF9YcUNZYXQ1S1NFVQ?oc=5,google_rss_트럼프 행정부 when:2d,-5.0,11.0,policy_legislation,policy_legislation,,v43_not_true_competitor,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-5.0,policy_legislation,competitor:general,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:임시로 휘발윳값 나랏빚 억누르는 선거 전략 트럼프 스톡커,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:임시로 휘발윳값 나랏빚 억누르는 선거 전략 트럼프 스톡커,government_general_low_relevance,,,,
1914,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 국가평생교육진흥원과 맞손...""디지털 격차 해소 목표""",네이버 국가평생교육진흥원과 맞손 디지털 격차 해소 목표,파이낸셜뉴스,파이낸셜뉴스,"Mon, 10 Aug 2026 05:01:21 GMT","네이버, 국가평생교육진흥원과 맞손...""디지털 격차 해소 목표"" 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTFAtUEgwZi1pVEppV3h1X2MxbVJPekV6WnhOVU5rZEpRRDdRTXFNVWl6cUNjdDk5bkw5T1h2b3BrbDFnbUEybHZxNnBHUjRCZklVY3Frb2pHME9uUQ?oc=5,google_rss_네이버 site:fnnews.com when:2d,-5.0,6.5,,,네이버,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-5.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버 국가평생교육진흥원과 맞손 디지털 격차 해소 목표,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버 국가평생교육진흥원과 맞손 디지털 격차 해소 목표,comp_domestic_strategy,,,,
1912,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 국가평생교육진흥원과 맞손...""디지털 격차 해소 목표""",네이버 국가평생교육진흥원과 맞손 디지털 격차 해소 목표,부산파이낸셜뉴스,부산파이낸셜뉴스,"Mon, 10 Aug 2026 05:01:00 GMT","네이버, 국가평생교육진흥원과 맞손...""디지털 격차 해소 목표"" 부산파이낸셜뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE5LRjZVcDJ5YTI2Smk5QU9nNVE1blI2dWhWb05VTy1QM2FBSmNWTnJXbjR3alBJTDFoWWhzXzdiZGtzVDRTNUtjajZ4Wk1NLWNWZTA2a2h4UDRjWGM?oc=5,google_rss_네이버 site:fnnews.com when:2d,-5.0,6.5,,,네이버,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-5.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버 국가평생교육진흥원과 맞손 디지털 격차 해소 목표,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버 국가평생교육진흥원과 맞손 디지털 격차 해소 목표,comp_domestic_strategy,,,,
