id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26가드레일사유,v26_2_profile_reason
2177,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡, 장마철 고당도 수박 판매···AI 선별 적용 확대",쿠팡 장마철 고당도 수박 판매 ai 선별 적용 확대,뉴스프리존,뉴스프리존,"Fri, 10 Jul 2026 00:53:50 GMT","쿠팡, 장마철 고당도 수박 판매···AI 선별 적용 확대 뉴스프리존",https://news.google.com/rss/articles/CBMic0FVX3lxTE9PVE5NYXkyc09ZX2NoZ01lV3I1cUZjQzBTa0FrMXIzcTVUMmprbHlQZDV4ZzdLdG5yUVNVYnk3S0FDa2l1THQ1cjN5bVNIUnNwTjNiekw3djJ0TWlWMzRCeU5vWHVJRk4zYUtyR0o2TUY1c03SAXdBVV95cUxPcTlvRUUwWHVqZDVFN2RLV3UzNDNJTFg5SWpTWVVtQkNuZFQ1cE1YdFpIYy04U1F2RkpZWUo5dFNmMlg3eFA4S2FwQTlNdXNDUjJhZXk2X2k2X3dBMko2QmhKZVE1TmJKNjdIRmgzd3c3RlpGMHdEaw?oc=5,google_rss_쿠팡 when:2d,97.0,72.0,"ai_infrastructure_security,platform_obligation",ai_infrastructure_security,쿠팡,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,business_change,global_incident:platform_regulation:coupang:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,coupang,97.0,"ai_infrastructure_security,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:general,global_incident:platform_regulation:coupang:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:platform_regulation:coupang:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_ai_platform,,,
331,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오게임즈,"'허위정보법 적용' 네이버-카카오, 신고 체계 정비 분주",허위정보법 적용 네이버 카카오 신고 체계 정비 분주,아이뉴스24,아이뉴스24,"Thu, 09 Jul 2026 04:32:45 GMT","'허위정보법 적용' 네이버-카카오, 신고 체계 정비 분주 아이뉴스24",https://news.google.com/rss/articles/CBMiTEFVX3lxTE1mTWM0bmk4N2xMOURUZmJ1WmFsdDdaU0lXLUxWRkJ2cE9ReFJ3aHhIX2lHcVhNa05RTmtlYkViZy1SSW1KUm1fcFhhdVc?oc=5,google_rss_카카오게임즈 site:inews24.com when:2d,96.8,104.0,platform_obligation,platform_obligation,"네이버,카카오",brand_not_in_title,Y,,,,self:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:kakao:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,naver,96.8,platform_obligation,self:platform_obligation,global_incident:platform_regulation:kakao:platform_operator_obligation:general,global_incident:platform_regulation:kakao:platform_operator_obligation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:platform_regulation:kakao:platform_operator_obligation,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_DOMESTIC_STRATEGY,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,global_incident:platform_regulation:kakao:platform_operator_obligation,self_strategic_reference,,,
2483,경쟁사/해외이슈,경쟁사_해외이슈,구글,대형 게임사도 구글 수수료 환급 검토…집단 조정 확대되나,대형 게임사도 구글 수수료 환급 검토 집단 조정 확대되나,더퍼블릭,더퍼블릭,"Thu, 09 Jul 2026 03:27:33 GMT",대형 게임사도 구글 수수료 환급 검토…집단 조정 확대되나 더퍼블릭,https://news.google.com/rss/articles/CBMib0FVX3lxTE1ObVhyMmJPTW8wRmxOUXhCTFZmNkg1TExOTkRqZFhNRFpUMFZWX0JydW9aOWNrc005ZFJzdUNpMS0xM2duWk9yMmtST3dwRDRGM3hOY2FZbDlHQzlQbDN3R29tR0lwSUF0RlNsTVZiTdIBb0FVX3lxTE1ObVhyMmJPTW8wRmxOUXhCTFZmNkg1TExOTkRqZFhNRFpUMFZWX0JydW9aOWNrc005ZFJzdUNpMS0xM2duWk9yMmtST3dwRDRGM3hOY2FZbDlHQzlQbDN3R29tR0lwSUF0RlNsTVZiTQ?oc=5,google_rss_구글 when:2d,90.5,60.5,"labor_dispute,market_power_platform",labor_general,구글,,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:google:platform_transaction_user_protection_obligation,vote_or_mediation,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,global,90.5,market_power_platform,competitor:platform_obligation,global_incident:platform_regulation:google:platform_transaction_user_protection_obligation:announcement,global_incident:platform_regulation:google:platform_transaction_user_protection_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_platform_market_rule,global_incident:platform_regulation:google:platform_transaction_user_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,overseas,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,global_incident:platform_regulation:google:platform_transaction_user_protection_obligation,government_platform_market_rule,,,
3187,산업동향,산업동향,플랫폼 시장점유율,"공정위, 미래에셋의 코빗 인수 승인… 시장 경쟁 촉진 기대",공정위 미래에셋의 코빗 인수 승인 시장 경쟁 촉진 기대,글로벌에픽,글로벌에픽,"Thu, 09 Jul 2026 01:19:23 GMT","공정위, 미래에셋의 코빗 인수 승인… 시장 경쟁 촉진 기대 글로벌에픽",https://news.google.com/rss/articles/CBMifEFVX3lxTE5pSFZjTHZmY3FuamptUzRVZ3RvazNLMlB5OU5MaVBHdzdmamtiUk9NeGpoSDJ0dU1VVWVvYVd2LUVTT1V2czFybGFLQ29ETHpJSDktTWtHWG9VTGgtOG5mRU9vN0t5VWRaQm9Rb0h6dWVacVBldGIzbUlzRzU?oc=5,google_rss_플랫폼 시장점유율 when:2d,88.0,39.5,"antitrust_platform,strategy_mna_governance",antitrust_general,공정위,v43_not_structural_industry,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:platform_regulation:fair_trade_authority:platform_regulation,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,88.0,"market_power_platform,strategy_mna_governance",government:general,global_incident:platform_regulation:fair_trade_authority:platform_regulation:general,global_incident:platform_regulation:fair_trade_authority:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:fair_trade_authority:platform_regulation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:fair_trade_authority:platform_regulation,government_regulatory_enforcement,,,
2372,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"배민, 입점업주·라이더와 상생 강화...배달 생태계 '지속가능성' 높인다",배민 입점업주 라이더와 상생 강화 배달 생태계 지속가능성 높인다,테크M,테크M,"Thu, 09 Jul 2026 08:07:40 GMT","배민, 입점업주·라이더와 상생 강화...배달 생태계 '지속가능성' 높인다 테크M",https://news.google.com/rss/articles/CBMiakFVX3lxTE0yMTlaVzUxbHI4TktRcFpHUWtLc1A4ZVR4VlA1Q2pOQkY1NGR5dVU4V045YjVoX1RPc0VibHBweDhJdWlYMjBxTWhZUVhkNkNuVzBpc2NEVlh2Qm5rY0dIVkxvV0NpRUVrRlHSAWpBVV95cUxNMjE5Wlc1MWxyOE5LUXBaR1FrS3NQOGVUeFZQNUNqTkJGNTRkeXVVOFdOOWI1aF9UT3NFYmxwcHg4SXVpWDIwcU1oWVFYZDZDblcwaXNjRFZYdkJua2NHSFZMb1dDaUVFa0ZR?oc=5,google_rss_배달의민족 when:2d,83.5,44.0,,,배달의민족,,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:baemin:platform_transaction_user_protection_obligation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,baemin,83.5,,competitor:platform_obligation,global_incident:platform_regulation:baemin:platform_transaction_user_protection_obligation:general,global_incident:platform_regulation:baemin:platform_transaction_user_protection_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:baemin:platform_transaction_user_protection_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:baemin:platform_transaction_user_protection_obligation,comp_domestic_finance_commerce,,,
2494,경쟁사/해외이슈,경쟁사_해외이슈,구글,다음·디시·메타 허위정보 대응 의무 적용…판단은 플랫폼 자율·최종은 법원,다음 디시 메타 허위정보 대응 의무 적용 판단은 플랫폼 자율 최종은 법원,이투데이,이투데이,"Thu, 09 Jul 2026 06:33:00 GMT",다음·디시·메타 허위정보 대응 의무 적용…판단은 플랫폼 자율·최종은 법원 이투데이,https://news.google.com/rss/articles/CBMidEFVX3lxTFBqdHZyQ2dTRGlEV0RQWkNrY0Vra3VMb3ZDVGdiZlc5cTFkSS1sUF9oUElYaFJvUmRTeF91bmdueEdkT2xYS1MxbTIzamF0QmxvdUNoV0p0WG1GNF9DR0NJaTdacE1VRHR2LXgtMkJmcmYtRnoy?oc=5,google_rss_구글 과징금 when:2d,80.5,90.0,"market_power_platform,platform_obligation",market_power_platform,메타,brand_not_in_title,Y,,,,self:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:meta:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,overseas_platform_ai_rule_pass,Y,global,80.5,"market_power_platform,platform_obligation",self:platform_obligation,global_incident:platform_regulation:meta:platform_operator_obligation:general,global_incident:platform_regulation:meta:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:platform_regulation:meta:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:meta:platform_operator_obligation,comp_overseas_platform_ai,,,
2346,경쟁사/해외이슈,경쟁사_해외이슈,토스,AI 시대 유니콘의 보안법…당근마켓·토스 전략은?,ai 시대 유니콘의 보안법 당근마켓 토스 전략은,스타트업레시피,스타트업레시피,"Wed, 08 Jul 2026 22:30:00 GMT",AI 시대 유니콘의 보안법…당근마켓·토스 전략은? 스타트업레시피,https://news.google.com/rss/articles/CBMiV0FVX3lxTFAtaXdDc1RpNi1NTFFKUDkzenZpYU92UlV1MC1SR0ZHREwwQ29JYUF2OF9lX3FLWklZR2dtZm5ncjgwRVQ0OTB6Q1NUeTFKYkRuS0xPWWxrcw?oc=5,google_rss_토스 AI when:2d,76.5,32.0,"ai_infrastructure_security,phishing_security,policy_legislation,privacy_security_reliability",security_general,토스,,,,,,,general,14.0,published_yesterday,direct_risk,event:토스:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,toss,76.5,"privacy_security_reliability,policy_legislation,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:ai 시대 유니콘의 보안법 당근마켓 토스 전략은,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:ai 시대 유니콘의 보안법 당근마켓 토스 전략은,comp_domestic_ai_platform,,,
669,정부/국회,정부_국회,공정거래위원회,“네이버·두나무 합병은 미래에셋·코빗과 달라”…공정위 심층 검토,네이버 두나무 합병은 미래에셋 코빗과 달라 공정위 심층 검토,이데일리,이데일리,"Thu, 09 Jul 2026 02:17:10 GMT",“네이버·두나무 합병은 미래에셋·코빗과 달라”…공정위 심층 검토 이데일리,https://news.google.com/rss/articles/CBMigAFBVV95cUxNNWoxaHk0amlJOXkyU3pJOG5HMHFXZDRSeUZfYW1jRVFHUFBjT3J2OGpRNDV3MHBtdFdmOEdyMFc1c1U5M1NGeUF3OTJidVpOamlmeUZxcndmQ0xPSjNMZElOb0t6TUUzOVhTd0dNdGtlQnZxSkd1cWVmRVMzLXhPaw?oc=5,google_rss_공정거래위원회 AI when:2d,71.0,34.0,"antitrust_platform,digital_asset_stablecoin,dunamu_stake,strategy_mna_governance",dunamu_merger_exchange,"공정위,네이버,두나무",v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:platform_regulation:naver:platform_regulation,consultation,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,71.0,"policy_legislation,strategy_mna_governance,digital_asset_stablecoin",government:digital_asset,global_incident:platform_regulation:naver:platform_regulation:announcement,global_incident:platform_regulation:naver:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:platform_regulation:naver:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:naver:platform_regulation,comp_domestic_strategy,,,weak_gov_basis:no_public_actor_action_domain
152,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"토스·네이버페이·카카오페이, 주민등록증 진위확인망 이용 확대...비대면 금융 안전성 강화",토스 네이버페이 카카오페이 주민등록증 진위확인망 이용 확대 비대면 금융 안전성 강화,더밸류뉴스,더밸류뉴스,"Thu, 09 Jul 2026 07:31:39 GMT","토스·네이버페이·카카오페이, 주민등록증 진위확인망 이용 확대...비대면 금융 안전성 강화 더밸류뉴스",https://news.google.com/rss/articles/CBMiVEFVX3lxTE12YkJXUUZ5VE9pbEJtTnRoYkRLeUdQMDlQV3JZd1VGaWItVnBPZ044X0M2SVI0b1JXSERsYnNHR044X284eEMtX0t4V2t3OUdQSjRKZA?oc=5,google_rss_카카오 카카오페이 when:2d,67.3,15.5,,,"네이버,카카오,카카오페이,토스",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,naver,67.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:토스 네이버페이 카카오페이 주민등록증 진위확인망 이용 확대 비대면 금융 안전성 강화,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,self_strategic_reference:토스 네이버페이 카카오페이 주민등록증 진위확인망 이용 확대 비대면 금융 안전성 강화,self_strategic_reference,,,
3195,정부/국회,정부_국회,FIU,FIU 제재 사례로 본 해외결제·정산 파트너 고객확인의무와 해외지급결제업 도입의 시사점,fiu 제재 사례로 본 해외결제 정산 파트너 고객확인의무와 해외지급결제업 도입의 시사점,법률신문,법률신문,"Thu, 09 Jul 2026 07:44:15 GMT",FIU 제재 사례로 본 해외결제·정산 파트너 고객확인의무와 해외지급결제업 도입의 시사점 법률신문,https://news.google.com/rss/articles/CBMickFVX3lxTE42X0FrRmF5X0Q5UVc4WWhKQWtTWDEyRXprcTUzS0ZwQlNrMmNVLW9EUTV5ckJXME1weURuWFpjc0RjRll0LUtmaXd2blBESkhNY0R1MGkzMWJULTRPanh6bTlrNlRJMWdsbDFRZm9RY1FTd9IBckFVX3lxTE42X0FrRmF5X0Q5UVc4WWhKQWtTWDEyRXprcTUzS0ZwQlNrMmNVLW9EUTV5ckJXME1weURuWFpjc0RjRll0LUtmaXd2blBESkhNY0R1MGkzMWJULTRPanh6bTlrNlRJMWdsbDFRZm9RY1FTdw?oc=5,google_rss_FIU when:2d,66.6,174.0,"legal_regulatory_enforcement,market_power_platform,stablecoin",stablecoin_general,,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:financial_authority:platform_transaction_user_protection_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,global_platform_or_overseas_rule,Y,global,66.6,"legal_regulatory_enforcement,market_power_platform",government:platform_obligation,global_incident:platform_regulation:financial_authority:platform_transaction_user_protection_obligation:sanction_penalty,global_incident:platform_regulation:financial_authority:platform_transaction_user_protection_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_platform_market_rule,global_incident:platform_regulation:financial_authority:platform_transaction_user_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:financial_authority:platform_transaction_user_protection_obligation,government_platform_market_rule,,,weak_gov_basis:foreign_public_policy
1710,정부/국회,정부_국회,스테이블코인,“네이버·두나무 합병은 미래에셋·코빗과 달라”…공정위 심층 검토,네이버 두나무 합병은 미래에셋 코빗과 달라 공정위 심층 검토,마켓인,마켓인,"Thu, 09 Jul 2026 02:17:10 GMT",“네이버·두나무 합병은 미래에셋·코빗과 달라”…공정위 심층 검토 마켓인,https://news.google.com/rss/articles/CBMic0FVX3lxTE5zSnJQOGd4RjBoM3puSjBiOXB1T1pLZlJYdWhXRnN0WUxOYVdHVTJ2WDVMaFVVWHNuNHNDX290dm9Wb2pJcjBnbUNkclZXdWJlb1FPZGtydEd5akZaVGx6SDZkSkx5eEM4MkRBSU1RNUJOUUk?oc=5,google_rss_스테이블코인 site:edaily.co.kr when:2d,66.0,34.0,"antitrust_platform,digital_asset_stablecoin,dunamu_stake,strategy_mna_governance",dunamu_merger_exchange,"공정위,네이버,두나무",v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:platform_regulation:naver:platform_regulation,consultation,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,66.0,"strategy_mna_governance,digital_asset_stablecoin",government:digital_asset,global_incident:platform_regulation:naver:platform_regulation:announcement,global_incident:platform_regulation:naver:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:platform_regulation:naver:platform_regulation,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,global_incident:platform_regulation:naver:platform_regulation,comp_domestic_strategy,,,weak_gov_basis:no_public_actor_action_domain
2321,경쟁사/해외이슈,경쟁사_해외이슈,토스,[포커스] 정보보호 힘준 토스뱅크…카뱅과 보안투자비중 0.5%p차 근접,포커스 정보보호 힘준 토스뱅크 카뱅과 보안투자비중 0 5 p차 근접,오늘경제,오늘경제,"Thu, 09 Jul 2026 19:30:00 GMT",[포커스] 정보보호 힘준 토스뱅크…카뱅과 보안투자비중 0.5%p차 근접 오늘경제,https://news.google.com/rss/articles/CBMic0FVX3lxTE9NT3A5VkNWVlF4aHZLZXBSNm4xSlBZeC1QbU0teVl3YldPNG1Zc28za3M3YjhJVk9fdHFSd3dqdnZoVFJiVXBPZVgtb0p1MENuc0RzREFRUkMxNWZFbEt6LTBvNjBmVEcwd1ZxT2Q1ZWtyVGs?oc=5,google_rss_토스 when:2d,64.0,18.0,"phishing_security,privacy_security_reliability",security_general,토스,,,,,,,general,24.0,published_today,direct_risk,event:토스:phishing_security+privacy_security_reliability,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,toss,64.0,privacy_security_reliability,competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:포커스 정보보호 힘준 토스뱅크 카뱅과 보안투자비중 0 5 p차 근접,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:포커스 정보보호 힘준 토스뱅크 카뱅과 보안투자비중 0 5 p차 근접,comp_domestic_finance_commerce,,,
1015,정부/국회,정부_국회,금융위원회,"우리은행 개인정보 유출, 첫 경영진 제재 받나",우리은행 개인정보 유출 첫 경영진 제재 받나,글로벌에픽,글로벌에픽,"Thu, 09 Jul 2026 00:41:05 GMT","우리은행 개인정보 유출, 첫 경영진 제재 받나 글로벌에픽",https://news.google.com/rss/articles/CBMifEFVX3lxTE9Cc0FCZjhJVkxvSGxmOFJZelBvZ1VJcmhkSXp2ZmV3V3o4cldxcTctcUdZVjB4ZVNUd21kZV8tZ1FHR2kwSDdCOG0wSGJlM2JEdUpvSkxFcVNNTkpDWnJJdllRSmNVWkY3Mk1HNlpxb2xoOTJzT3h5NHhkdF8?oc=5,google_rss_금융위원회 개인정보 when:2d,63.6,49.0,"legal_regulatory_enforcement,phishing_security,privacy_security_reliability",security_privacy_leak,,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,63.6,"legal_regulatory_enforcement,privacy_security_reliability,policy_legislation",government:platform_obligation,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,government_regulatory_enforcement,,,weak_gov_basis:no_public_actor_action_domain
2436,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,[단독] 배민 상품 검색했더니 첫 화면에 ‘내부 입점 제안서’…개인정보 노출,배민 상품 검색했더니 첫 화면에 내부 입점 제안서 개인정보 노출,위메이크뉴스,위메이크뉴스,"Thu, 09 Jul 2026 01:22:00 GMT",[단독] 배민 상품 검색했더니 첫 화면에 ‘내부 입점 제안서’…개인정보 노출 위메이크뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5UZ2lNeFpKRVVFYWY0QnNtME9helRxdmNUX0dldEtIZGoydlc3THlYOThyOGp6ZkE0VXFXQVZ5RDdvZExSTmw5c2tMbVlyS2JaWWNiTFJxY0dTbUE?oc=5,"google_rss_""배달의민족"" when:2d",61.75,25.0,search_ads,,배달의민족,,,,,,,general,19.0,published_yesterday+exclusive_breaking,direct_risk,privacy_security:baemin:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,baemin,61.75,,,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:baemin:delivery_app_fee_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:baemin:delivery_app_fee_policy,comp_domestic_direct_risk,,,
