id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
3739,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"[밴쿠버 조선일보]트럼프, ‘CUSMA’ 갱신 안 할 수도 위협 | 밴쿠버 뉴스",밴쿠버 조선일보 트럼프 cusma 갱신 안 할 수도 위협 밴쿠버 뉴스,밴쿠버 조선일보,밴쿠버 조선일보,"Thu, 11 Jun 2026 21:10:00 GMT","[밴쿠버 조선일보]트럼프, ‘CUSMA’ 갱신 안 할 수도 위협 | 밴쿠버 뉴스 밴쿠버 조선일보",https://news.google.com/rss/articles/CBMif0FVX3lxTE1zakw3SUlRVUZpREU1MFkyZ21tVmJXTG1udFVvQjZZaU1USm1qRlI5enJMbFhDdjh6eG1QbnlTRFFHUUJzVUZWcThEdnRUVmV0VDNtOEQtOWlfVlpMYV9HdGg3Y3RNMTN5V09wYzZfS3lSNHktNE9QVUJCYXhIZ0k?oc=5,google_rss_트럼프 행정부 when:2d,-6.0,11.0,kim_beomsoo_trial,kim_beomsoo_trial,,competitor_without_core_entity_or_digital_relevance,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-6.0,,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:밴쿠버 조선일보 트럼프 cusma 갱신 안 할 수도 위협 밴쿠버 뉴스,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:밴쿠버 조선일보 트럼프 cusma 갱신 안 할 수도 위협 밴쿠버 뉴스,government_general_low_relevance,,,
3692,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"트럼프 ‘10% 글로벌 관세’ 7월까지 유지···미 항소법원, 집행 정지 기간 연장",트럼프 10 글로벌 관세 7월까지 유지 미 항소법원 집행 정지 기간 연장,경향신문,경향신문,"Thu, 11 Jun 2026 23:08:00 GMT","트럼프 ‘10% 글로벌 관세’ 7월까지 유지···미 항소법원, 집행 정지 기간 연장 경향신문",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9UanZjbTRhMUZESVdHQUQ5RXdGa3dmOFd5LWhSSFBZZENXRWV1cTNvVHNVSGFiS1VSUDdIbkx3UTNpREhqdWxicEdKYUdXckhOQm5wa0d6YnIxUdIBX0FVX3lxTE82Wlg5OTV2dU5Cb2ROdVdmaDc3cGd0VjBSWGJtN3NpUERqYUZHUE5zOHpGaUdlUFZLM1BqS0IzRnlFQ1hLNlE1Y3VBRzlEcXN6TWp5Sy1RV2NFNXFjWkNv?oc=5,google_rss_트럼프 행정부 when:2d,-6.0,4.0,,,,competitor_without_core_entity_or_digital_relevance,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-6.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:트럼프 10 글로벌 관세 7월까지 유지 미 항소법원 집행 정지 기간 연장,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:트럼프 10 글로벌 관세 7월까지 유지 미 항소법원 집행 정지 기간 연장,government_general_low_relevance,,,
3774,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,트럼프 '10% 글로벌 관세' 일단 유지…301조 전환 시간 벌었다,트럼프 10 글로벌 관세 일단 유지 301조 전환 시간 벌었다,v.daum.net,v.daum.net,"Thu, 11 Jun 2026 22:33:24 GMT",트럼프 '10% 글로벌 관세' 일단 유지…301조 전환 시간 벌었다 v.daum.net,https://news.google.com/rss/articles/CBMiS0FVX3lxTFBZUUhRcEpuelpwZlNpNl9xRjV1d05ORTJTNUhUUThiSlZMNk1HckJ4b1Z1akVQM1lOdXJkbDhsZllURHdvUU54R0ZtOA?oc=5,"google_rss_""트럼프 행정부"" when:2d",-6.0,4.0,,,,competitor_without_core_entity_or_digital_relevance,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-6.0,,,,,산업동향,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:트럼프 10 글로벌 관세 일단 유지 301조 전환 시간 벌었다,카카오 대외협력 관점 간접 참고,2,2,2,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local,OFF_TOPIC,,COMP_GENERAL_LOW_RELEVANCE,other,,카카오 대외협력 관점 간접 참고,self_filler_reference:트럼프 10 글로벌 관세 일단 유지 301조 전환 시간 벌었다,self_filler_reference,,,
3702,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,트럼프 10% 글로벌 관세 일단 유지…301조 전환 시간 벌었다,트럼프 10 글로벌 관세 일단 유지 301조 전환 시간 벌었다,아주경제,아주경제,"Thu, 11 Jun 2026 22:33:16 GMT",트럼프 10% 글로벌 관세 일단 유지…301조 전환 시간 벌었다 아주경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTFAzaEJGZWd4SGE1Z2pxUGJIZkFUNVhCYjdzY3VpVmc5YnphSU1kYU9ZcUltV0NyZkRPZ3BJY2RmcFB6TWFmNlBndzJ0ZWNNdU9INjBEZnFRcVZpZ9IBWEFVX3lxTE9ZRkp3dFZOcGJ3LU1maUJ3a3ZJTFN1UkU5cS1RUVR4Tk5mNzFyWjZKMmtZLVMyNUNnUklQSWdBcmNqb281OV9jbjNLRGFRRkt6ellLcnBRNEQ?oc=5,google_rss_트럼프 행정부 when:2d,-6.0,4.0,,,,competitor_without_core_entity_or_digital_relevance,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-6.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:트럼프 10 글로벌 관세 일단 유지 301조 전환 시간 벌었다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:트럼프 10 글로벌 관세 일단 유지 301조 전환 시간 벌었다,government_general_low_relevance,,,
3707,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"트럼프 ‘글로벌 10% 관세’ 생명 연장… 美 항소법원, 효력 7월까지 유지 명령 - 조선비즈",트럼프 글로벌 10 관세 생명 연장 항소법원 효력 7월까지 유지 명령,Chosunbiz,Chosunbiz,"Thu, 11 Jun 2026 22:13:00 GMT","트럼프 ‘글로벌 10% 관세’ 생명 연장… 美 항소법원, 효력 7월까지 유지 명령 - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMingFBVV95cUxNam0wWDhzRFhBMmZaS1BkdlMybGZFOFMtWmxtTGhRMV9PMTY0Y01wUS0waktET3lhM2l4ZU9rX0tiRFpDQWZPUGVZWFhOcy1paWppaE9xdkdEVzNQYlFUWHh6Q0MzQXZzSnBGSmtZRjh1Y0NEa2tjOWRfTjVRSm9BbGhGWmwxLTh1TVF2bXNLU0hDLS1STC1nRXhmNE1jZ9IBsgFBVV95cUxQWUpLbVNJZ3VfeWhZQTg1TTN1MjZJLWlFUTRDN1hWZm9MVms0T0NRbUVLQ3MzSGpPdVNkY2p6U3lueDBzRVJucWRSTU41d3VpZG1kNF9mY1RUR0JpNWNiT18xR2cwbERNUS01T0xPLUtHak0yNWZDbFVkNlFsa1ZOZk9XME53UWNCZ2x1TVpuWWVTa2JKa3F1ZzA1M1o1YTA2dUYtZVZTdVpoQl9vOHlEbkt3?oc=5,google_rss_트럼프 행정부 when:2d,-6.0,4.0,,,,competitor_without_core_entity_or_digital_relevance,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-6.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:트럼프 글로벌 10 관세 생명 연장 항소법원 효력 7월까지 유지 명령,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:트럼프 글로벌 10 관세 생명 연장 항소법원 효력 7월까지 유지 명령,government_general_low_relevance,,,
3779,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"""韓·中·日 관세, 노예노동 탓""…美무역대표, WP 비판 직접 반박",관세 노예노동 탓 무역대표 wp 비판 직접 반박,데일리안,데일리안,"Thu, 11 Jun 2026 21:24:00 GMT","""韓·中·日 관세, 노예노동 탓""…美무역대표, WP 비판 직접 반박 데일리안",https://news.google.com/rss/articles/CBMimwJBVV95cUxOVXhRRVA2UEp2VHpNb0ZTMU9JNTREQXgzUm1KZHRHZkRmWTRDWkNDdXFyM1VlU2pVZXBuV0RjZ2VRbzRfVVFVLUJlRDhpeVRJLThCZ1NFeE9rVktvVVhoVWNOQnNUUHR2dFNLdGlzQy1yLTQtdUJSdVA1X2drNUYxWEU5Q3N2Z0h6dGlXZzZ2Y3A1QWluV09HU2RfQk03dW83ZGRoRW9LQUFMWE9UX0ZfRzB1ZXYyb0hOX2ladkM0VHFrWkZvQjBfQ3VySlN6MklVRmNsWE9keU9MV3dOZkt3MFc2R3Y5enNnZk1fdi1yZGd2U2NZNUxfYXlSZlhhd3laLVBrbHd1MVc0c1NiUjRSTGVxN1MxZk5iSEE00gGbAkFVX3lxTE5VeFFFUDZQSnZUek1vRlMxT0k1NERBeDNSbUpkdEdmRGZZNENaQ0N1cXIzVWVTalVlcG5XRGNnZVFvNF9VUVUtQmVEOGl5VEktOEJnU0V4T2tWS29VWGhVY05Cc1RQdHZ0U0t0aXNDLXItNC11QlJ1UDVfZ2s1RjFYRTlDc3ZnSHp0aVdnNnZjcDVBaW5XT0dTZF9CTTd1bzdkZGhFb0tBQUxYT1RfRl9HMHVldjJvSE5faVp2QzRUcWtaRm9CMF9DdXJKU3oySVVGY2xYT2R5T0xXd05mS3cwVzZHdjl6c2dmTV92LXJkZ3ZTY1k1TF9heVJmWGF3eVotUGtsd3UxVzRzU2JSNFJMZXE3UzFmTmJIQTQ?oc=5,"google_rss_""트럼프 행정부"" when:2d",-6.0,4.0,,,,competitor_without_core_entity_or_digital_relevance,,,,,,general,24.0,published_today,direct_risk,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-6.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:관세 노예노동 탓 무역대표 wp 비판 직접 반박,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:관세 노예노동 탓 무역대표 wp 비판 직접 반박,government_general_low_relevance,,,
742,정부/국회,정부_국회,과학기술정보통신부,쿠팡 다음은 티빙…1300만명 유출에 과징금 촉각,쿠팡 다음은 티빙 1300만명 유출에 과징금 촉각,네이트,네이트,"Fri, 12 Jun 2026 01:46:00 GMT",쿠팡 다음은 티빙…1300만명 유출에 과징금 촉각 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBTQkNxbmtzRkNTTTdsT294X1dLaTZMa2E1WDFKbnFidHJjd2xzUVBmLU5RVERVMXg2WnRTTldrMjZyZGtSQURpX0lwU1h0N09HSHNR?oc=5,google_rss_과학기술정보통신부 과징금 when:2d,-6.4,-13.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,쿠팡,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,Y,,,,,platform_operator_obligation,24.0,published_today,official_action,privacy_security:tving:data_leak,penalty_or_sanction,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,-6.4,legal_regulatory_enforcement,self:legal_regulatory,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,weak_gov_basis:no_public_actor_action_domain,,
3781,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"불난 데 기름 붓나…트럼프 ""나는 인플레가 너무 좋아""",불난 데 기름 붓나 트럼프 나는 인플레가 너무 좋아,연합뉴스,연합뉴스,"Wed, 10 Jun 2026 21:00:02 GMT","불난 데 기름 붓나…트럼프 ""나는 인플레가 너무 좋아"" 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE90ZkZTalZrSGZCYmhwTHBuSGdoZXpOTldDb01sYThQT3JFSWxPRnBkMmJab0lPTU1FVzZ0N2RPdGNPVllCQWpoQ244ME9BOVI2N21nSEhtZFlTMFJkakFMS9IBYEFVX3lxTE90ZkZTalZrSGZCYmhwTHBuSGdoZXpOTldDb01sYThQT3JFSWxPRnBkMmJab0lPTU1FVzZ0N2RPdGNPVllCQWpoQ244ME9BOVI2N21nSEhtZFlTMFJkakFMSw?oc=5,"google_rss_""트럼프 행정부"" when:2d",-6.5,4.0,,,,competitor_without_core_entity_or_digital_relevance,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-6.5,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:불난 데 기름 붓나 트럼프 나는 인플레가 너무 좋아,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:불난 데 기름 붓나 트럼프 나는 인플레가 너무 좋아,government_general_low_relevance,,,
2407,경쟁사/해외이슈,경쟁사_해외이슈,SKT,충성고객 달래기 나선 SKT…10년 이상 고객에 '선착순 혜택'?,충성고객 달래기 나선 skt 10년 이상 고객에 선착순 혜택,MTN 머니투데이방송,MTN 머니투데이방송,"Thu, 11 Jun 2026 01:56:12 GMT",충성고객 달래기 나선 SKT…10년 이상 고객에 '선착순 혜택'? MTN 머니투데이방송,https://news.google.com/rss/articles/CBMic0FVX3lxTE8ySUZrOVpVa3hXS1dnTGpSTG9lMkdremdDVldudm4tQzdTdlpCcTlCYjFtRnZNa3dIbkxTSVZhbzRIdmZkQ3dnRGFUVUR5RzNKTWkwaEJHcTZpdjhzS21LUFd3STVLalg3NGYyWWxvcWlMem8?oc=5,google_rss_SKT when:2d,-6.5,-8.0,self_pr_promo,,SKT,low_value:혜택,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,-6.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:충성고객 달래기 나선 skt 10년 이상 고객에 선착순 혜택,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:충성고객 달래기 나선 skt 10년 이상 고객에 선착순 혜택,comp_domestic_strategy,,,
2458,경쟁사/해외이슈,경쟁사_해외이슈,SKT,SKT 장기고객과 전국 5개 도시에서 '미식 이벤트' 연다,skt 장기고객과 전국 5개 도시에서 미식 이벤트 연다,뉴스1,뉴스1,"Thu, 11 Jun 2026 00:04:07 GMT",SKT 장기고객과 전국 5개 도시에서 '미식 이벤트' 연다 뉴스1,https://news.google.com/rss/articles/CBMiYEFVX3lxTE54WUZsUHE1LVhFa0pKR2dwYVFFVmFTcU9BYllaOTM4Wkhwb0hKMGJiSGlLc0FTUlUtT3JMbk94VW9MeFMwVlZNX1lCMVRnekVLaE9fODhlaXIyRTZ2Y0locA?oc=5,google_rss_SKT when:2d,-6.5,-8.0,self_pr_promo,,SKT,low_value:이벤트,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,-6.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:skt 장기고객과 전국 5개 도시에서 미식 이벤트 연다,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,,,COMP_GENERAL_LOW_RELEVANCE,domestic,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:skt 장기고객과 전국 5개 도시에서 미식 이벤트 연다,competitor_general_low_relevance,,,
3776,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,美 워싱턴 내셔널몰에 '트럼프 반대' 대형 표식 등장…당국 조사 착수,워싱턴 내셔널몰에 트럼프 반대 대형 표식 등장 당국 조사 착수,데일리굿뉴스,데일리굿뉴스,"Fri, 12 Jun 2026 00:55:23 GMT",美 워싱턴 내셔널몰에 '트럼프 반대' 대형 표식 등장…당국 조사 착수 데일리굿뉴스,https://news.google.com/rss/articles/CBMicEFVX3lxTE1LMnRGRTBxLXo3c0hBeGY0eWNHeFVtejhoWjlJQUo4VV9ac0pGTXBVMHh1UjE5ZDRORWd5bk52OWNaVzdDOHl1eExhZ2xSZ3pKZlA4TGlfdk1wS2V0cXFqMU9uOU42YmVEMXcxMndvMlTSAXBBVV95cUxNSzJ0RkUwcS16N3NIQXhmNHljR3hVbXo4aFo5SUFKOFVfWnNKRk1wVTB4dVIxOWQ0TkVneW5OdjljWlc3Qzh5dXhMYWdsUmd6SmZQOExpX3ZNcEtldHFxajFPbjlONmJlRDF3MTJ3bzJU?oc=5,"google_rss_""트럼프 행정부"" when:2d",-7.0,14.0,legal_regulatory_enforcement,legal_regulatory_enforcement,,competitor_without_core_entity_or_digital_relevance,,,,,,general,24.0,published_today,official_action,,investigation,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-7.0,legal_regulatory_enforcement,competitor:regulatory_enforcement,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:워싱턴 내셔널몰에 트럼프 반대 대형 표식 등장 당국 조사 착수,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26: 해외 정부·규제기관 이슈는 경쟁사/해외로 분류,local,,GOV_GENERAL_LOW_RELEVANCE,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:워싱턴 내셔널몰에 트럼프 반대 대형 표식 등장 당국 조사 착수,government_general_low_relevance,,,
1015,정부/국회,정부_국회,공정거래위원회,"[오늘Who] 쿠팡 '대규모 과징금' 법적공방 예고, 김범석 행정소송과 미국 집단소송 대응전선 확대",오늘who 쿠팡 대규모 과징금 법적공방 예고 김범석 행정소송과 미국 집단소송 대응전선 확대,비즈니스포스트,비즈니스포스트,"Thu, 11 Jun 2026 06:35:02 GMT","[오늘Who] 쿠팡 '대규모 과징금' 법적공방 예고, 김범석 행정소송과 미국 집단소송 대응전선 확대 비즈니스포스트",https://news.google.com/rss/articles/CBMic0FVX3lxTE90WmdDdmtQZVFpY3hCbm5UYjZZamFzRWpDM05SNFRHR3JqbFRCemNHZTBoLTRqZkZ3S0RmQmxVNFd6VFZ2UXlaNHM4Rm4xSHAxS0RpTUpSLXNSYjFxd0c3THVmQmxDbVFpcVFxME1SVG5Ib0U?oc=5,google_rss_공정거래위원회 과징금 when:2d,-7.2,-13.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_coupang_identity,쿠팡,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,Y,,,,,platform_operator_obligation,32.0,published_yesterday+today_date_action,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,litigation,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,coupang_competitor_enforcement_or_risk,Y,coupang,-7.2,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,global_incident:platform_regulation:coupang:coupang_designation_disclosure:litigation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,weak_gov_basis:no_public_actor_action_domain,,
1456,정부/국회,정부_국회,금융감독원,"역대 최대 과징금 맞은 쿠팡, 9월 이후 사고났다면 '조 단위'",역대 최대 과징금 맞은 쿠팡 9월 이후 사고났다면 조 단위,뉴시스,뉴시스,"Thu, 11 Jun 2026 21:00:00 GMT","역대 최대 과징금 맞은 쿠팡, 9월 이후 사고났다면 '조 단위' 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE04X2JVMnp3a05zNDMxT0lEZHNXRTQ3YUJIZV9LSmlMcTFMZGhzckRqbWROVTJoNXRDRmtzeHpOWDZoTUpMYVdWeERnUXotV2YwWVBaNVMxR0lkRTE5aUx4UdIBeEFVX3lxTFBzZlM2R2J3NlVLaHlva29pbXdCbjd1dkNibm15aG1wdnNVb19rNjdLN2NIeHZTZDlaZzVpeGF2OGg3am1YV1NwMFkyY1V1Tk04LVBsWU1XV29uaHEybTFtd1pOaXNVNThocWFaLWlFM1FJenpndHpFRQ?oc=5,google_rss_금융감독원 과징금 when:2d,-7.4,-16.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,쿠팡,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,Y,,,,,platform_operator_obligation,24.0,published_today,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,-7.4,legal_regulatory_enforcement,government:regulatory_enforcement,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,weak_gov_basis:no_public_actor_action_domain,,
