"date","section","rank","title","press","url","issue_group","issue_family","body_status","qa_overall","title_hash","url_hash","summary","selected","article_id","canonical_url","event_key","event_stage","article_form","todayness_score","todayness_reason","source_version","briefing_summary","final_source"
"2026-07-06","자사_및_계열사_이슈","2","[#IT라운지] '나혼렙' 극장판 애니 제작·이스트 'AX 사업 순항'·알바몬 '임체사업주 명단'·워크데이 'AI 에이전트 개발 플랫폼'·비즈넵-중기중앙회, 엔피-부천공무원노조, 카카오-기상청 'MOU'","뉴스웍스","https://www.newsworks.co.kr/news/articleView.html?idxno=846172","카카오 노조 임단협/파업 및 내부 갈등","self_labor","본문추출성공","주의","it라운지 나혼렙 극장판 애니 제작 이스트 ax 사업 순항 알바몬 임체사업주 명단 워크데이 ai 에이전트 개발 플랫폼 비즈넵 중기중앙회 엔피 부천공무원노조 카카오 기상청 mou","https://www.newsworks.co.kr/news/articleView.html?idxno=846172","[뉴스웍스=문병도 기자] 6일 IT업계에서는 AX 사업 순항, 임금체불 사업주 명단 공개, MOU 체결 소식이 전해졌음. ◆'나혼렙' 극장판 애니 제작 카카오엔터테인먼트의 대표 IP '나 혼자만 레벨업'이 애니메이션 극장판으로 제작됨.","True","2","https://www.newsworks.co.kr/news/articleView.html?idxno=846172","v27:platform_enforcement:naver:deceptive_membership_price_ad","decision","analysis_with_direct_risk","42.0","published_today+today_date_action","google_rss_v44_final_artifact_sync_only","[뉴스웍스=문병도 기자] 6일 IT업계에서는 AX 사업 순항, 임금체불 사업주 명단 공개, MOU 체결 소식이 전해졌음. ◆'나혼렙' 극장판 애니 제작 카카오엔터테인먼트의 대표 IP '나 혼자만 레벨업'이 애니메이션 극장판으로 제작됨.","CEO_Morning_Briefing"
"2026-07-06","자사_및_계열사_이슈","3","카카오게임즈, 라인야후 3천억원 투자 유치...지분구조 개편","인벤","https://www.inven.co.kr/webzine/news?news=314725&site=IT","카카오게임즈 최대주주 변경 및 공동대표 체제","self_governance_mna","본문추출실패_대체없음_제목링크만","주의","카카오게임즈 라인야후 3천억원 투자 유치 지분구조 개편","https://www.inven.co.kr/webzine/news?news=314725&site=IT","카카오게임즈, 라인야후 3천억원 투자 유치...지분구조 개편 인벤","True","3","https://www.inven.co.kr/webzine/news?news=314725&site=IT","global_incident:leadership_service:kakao:service_reform_backlash","general","direct_risk","14.0","published_yesterday","google_rss_v44_final_artifact_sync_only","카카오게임즈, 라인야후 3천억원 투자 유치...지분구조 개편 인벤","CEO_Morning_Briefing"
"2026-07-06","자사_및_계열사_이슈","4","컴투스홀딩스, 퍼즐 게임 '파우팝 매치' 카카오톡-카카오페이 플랫폼 선출시","지디넷코리아","https://zdnet.co.kr/view?no=20260706101440","global_incident:platform_regulation:kakao:platform_regulation","self_strategic_reference","본문추출성공","주의","컴투스홀딩스 퍼즐 게임 파우팝 매치 카카오톡 카카오페이 플랫폼 선출시","https://zdnet.co.kr/view?no=20260706101440","컴투스홀딩스(대표 정철호)는 모바일 퍼즐 게임. ‘파우팝 매치(Pawpop Match)’를 ‘카카오톡’과 ‘카카오페이’를 통해 선공개 했다고 6일 밝힘.","True","4","https://zdnet.co.kr/view?no=20260706101440","global_incident:platform_regulation:kakao:platform_regulation","review_scheduled","direct_risk","42.0","published_today+today_date_action","google_rss_v44_final_artifact_sync_only","컴투스홀딩스(대표 정철호)는 모바일 퍼즐 게임. ‘파우팝 매치(Pawpop Match)’를 ‘카카오톡’과 ‘카카오페이’를 통해 선공개 했다고 6일 밝힘.","CEO_Morning_Briefing"
"2026-07-06","정부_국회","5","백악관까지 나선 ‘쿠팡 방어’···공정위 제재에 온플법도 흔들리나","v.daum.net","https://v.daum.net/v/20260705171816994?f=p","global_incident:platform_regulation:coupang:platform_operator_obligation","comp_domestic_direct_risk","본문추출성공","주의","백악관까지 나선 쿠팡 방어 공정위 제재에 온플법도 흔들리나","https://v.daum.net/v/20260705171816994?f=p","백악관까지 나선 ‘쿠팡 방어’···공정위 제재에 온플법도 흔들리나 박상영 기자 2026임. 가 매우 작은 폰트 작은 폰트 보통 폰트 큰 폰트 매우 큰 폰트 가 이 글자크기로 변경됨.","True","5","https://v.daum.net/v/20260705171816994?f=p","v27:platform_enforcement:coupang:deceptive_membership_price_ad","penalty_or_sanction","analysis_with_direct_risk","31.0","published_yesterday+yesterday_date_action+exclusive_breaking","google_rss_v44_final_artifact_sync_only","백악관까지 나선 ‘쿠팡 방어’···공정위 제재에 온플법도 흔들리나 박상영 기자 2026임. 가 매우 작은 폰트 작은 폰트 보통 폰트 큰 폰트 매우 큰 폰트 가 이 글자크기로 변경됨.","CEO_Morning_Briefing"
"2026-07-06","정부_국회","6","[IT뒷담화] 개인정보위, 22일 KT 개인정보 유출 과징금 결정···규모 촉각","이뉴스투데이","http://www.enewstoday.co.kr/news/articleViewAmp.html?idxno=2445342","global_incident:platform_regulation:kt:platform_data_protection_obligation","comp_domestic_direct_risk","본문추출성공","주의","it뒷담화 개인정보위 22일 kt 개인정보 유출 과징금 결정 규모 촉각","http://www.enewstoday.co.kr/news/articleViewAmp.html?idxno=2445342","[IT뒷담화] 개인정보위, 22일 KT 개인정보 유출 과징금 결정···규모 촉각 [이뉴스투데이 백연식 기자] 개인정보보호위원회가 오는 22일 전체회의를 열고 KT의 개인정보 유출 사건에 대한 제재 수위를 최종 확정하는 것으로 알려졌음. 4일 정부 당국에 따르면 개인정보위는 오는 22일 전체회의 안건으로 KT 개인정보 유출 사건 제재안을 상정할 예정임.","True","6","http://www.enewstoday.co.kr/news/articleViewAmp.html?idxno=2445342","privacy_security:skt:data_leak","penalty_or_sanction","analysis_with_direct_risk","5.0","exclusive_breaking","google_rss_v44_final_artifact_sync_only","[IT뒷담화] 개인정보위, 22일 KT 개인정보 유출 과징금 결정···규모 촉각 [이뉴스투데이 백연식 기자] 개인정보보호위원회가 오는 22일 전체회의를 열고 KT의 개인정보 유출 사건에 대한 제재 수위를 최종 확정하는 것으로 알려졌음. 4일 정부 당국에 따르면 개인정보위는 오는 22일 전체회의 안건으로 KT 개인정보 유출 사건 제재안을 상정할 예정임.","CEO_Morning_Briefing"
"2026-07-06","정부_국회","7","구글 앱마켓 제재 국내외 확산…방미통위 과징금 절차 속도","K뉴스통신","https://www.knewstv.kr/news/articleView.html?idxno=12080","global_incident:platform_enforcement:google:app_market_payment_fee","government_platform_regulation","본문추출실패_대체없음_제목링크만","주의","구글 앱마켓 제재 국내외 확산 방미통위 과징금 절차 속도","https://www.knewstv.kr/news/articleView.html?idxno=12080","구글 앱마켓 제재 국내외 확산…방미통위 과징금 절차 속도 K뉴스통신","True","7","https://www.knewstv.kr/news/articleView.html?idxno=12080","v27:platform_enforcement:google:app_market_payment_fee","penalty_or_sanction","official_action","0.0","","google_rss_v44_final_artifact_sync_only","구글 앱마켓 제재 국내외 확산…방미통위 과징금 절차 속도 K뉴스통신","CEO_Morning_Briefing"
"2026-07-06","정부_국회","8","개인정보 유출 과징금, 피해 규모 등 따져 산정…SKT엔 1348억 부과","네이트","https://news.nate.com/view/20260704n00281","global_incident:platform_regulation:skt:platform_regulation","comp_domestic_direct_risk","본문추출성공","주의","개인정보 유출 과징금 피해 규모 등 따져 산정 skt엔 1348억 부과","https://news.nate.com/view/20260704n00281","해롤드 로저스 쿠팡 대표이사가 2025년 12월 30일 오전 서울 여의도 국회 과학기술정보방송통신위원회에서 열린 '쿠팡 침해사고 및 개인정보 유출, 불공정 거래, 노동환경 실태 파악과 재발방지 대책 마련을 위한 청문회'에 출석해 증인 선서 후 최민희 위원장에게 선서장을 전달하고 있음.","True","8","https://news.nate.com/view/20260704n00281","v27:platform_enforcement:coupang:privacy_data_violation","penalty_or_sanction","official_action","5.0","exclusive_breaking","google_rss_v44_final_artifact_sync_only","해롤드 로저스 쿠팡 대표이사가 2025년 12월 30일 오전 서울 여의도 국회 과학기술정보방송통신위원회에서 열린 '쿠팡 침해사고 및 개인정보 유출, 불공정 거래, 노동환경 실태 파악과 재발방지 대책 마련을 위한 청문회'에 출석해 증인 선서 후 최민희 위원장에게 선서장을 전달하고 있음.","CEO_Morning_Briefing"
"2026-07-06","정부_국회","9","[글로벌 이슈 & 분석]가상자산, 제재 회피의 새 통로로 부상…한국도 ‘사이버 금융안보’ 체계 서둘러야","코리아포스트 한글판","https://www.koreapost.co.kr/news/articleView.html?idxno=87483","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","government_appointment_governance","본문추출성공","주의","글로벌 이슈 분석 가상자산 제재 회피의 새 통로로 부상 한국도 사이버 금융안보 체계 서둘러야","https://www.koreapost.co.kr/news/articleView.html?idxno=87483","[코리아포스트한글판 윤경숙 선임기자] 미국 제재 대상국들이 가상자산을 활용해 국제 금융망을 우회하는 사례가 급증하면서 한국도 가상자산을 단순한 투자자산이 아닌 ‘금융안보’의 핵심 영역으로 봐야 한다는 지적이 나온음. DB 및 재판매 금 월스트리트저널은4일(현지시간) 블록체인 분석업체 체이널리시스를 인용해 제재 대상과 연계된 가상자산 주소들이 지난해 1천억 달러 이상을 수취했다고 보도했음.","True","9","https://www.koreapost.co.kr/news/articleView.html?idxno=87483","global_incident:platform_regulation:financial_authority:platform_data_protection_obligation","penalty_or_sanction","analysis_with_direct_risk","14.0","published_yesterday","google_rss_v44_final_artifact_sync_only","[코리아포스트한글판 윤경숙 선임기자] 미국 제재 대상국들이 가상자산을 활용해 국제 금융망을 우회하는 사례가 급증하면서 한국도 가상자산을 단순한 투자자산이 아닌 ‘금융안보’의 핵심 영역으로 봐야 한다는 지적이 나온음. DB 및 재판매 금 월스트리트저널은4일(현지시간) 블록체인 분석업체 체이널리시스를 인용해 제재 대상과 연계된 가상자산 주소들이 지난해 1천억 달러 이상을 수취했다고 보도했음.","CEO_Morning_Briefing"
"2026-07-06","경쟁사_해외이슈","10","쿠팡,개인정보 유출악재 소멸?…결제액·이용자 모두 반등","mstoday.co.kr","http://www.seouleconews.com/news/articleView.html?idxno=92219","global_incident:platform_regulation:coupang:coupang_designation_disclosure","comp_domestic_direct_risk","본문추출성공","주의","쿠팡 개인정보 유출악재 소멸 결제액 이용자 모두 반등","http://www.seouleconews.com/news/articleView.html?idxno=92219","연합뉴스 [서울이코노미뉴스 박희만 기자] 개인정보 유출사고로 소비자 이탈을 낳았던 쿠팡이 반년 만에 결제액과 이용자 수를 모두 사고 이전 수준으로 회복했음. 259억원 감소했지만, 개인정보 유출사고가 발생했던 지난해 11월 4조4735억원과 비교하면 3601억원 늘어난 규모음.","True","10","http://www.seouleconews.com/news/articleView.html?idxno=92219","privacy_security:coupang:data_leak","rumor_or_report","analysis_with_direct_risk","24.0","published_today","google_rss_v44_final_artifact_sync_only","연합뉴스 [서울이코노미뉴스 박희만 기자] 개인정보 유출사고로 소비자 이탈을 낳았던 쿠팡이 반년 만에 결제액과 이용자 수를 모두 사고 이전 수준으로 회복했음. 259억원 감소했지만, 개인정보 유출사고가 발생했던 지난해 11월 4조4735억원과 비교하면 3601억원 늘어난 규모음.","CEO_Morning_Briefing"
"2026-07-06","경쟁사_해외이슈","11","엔비디아 블랙웰 1000장 품은 SKT 해인, CASP 보안 인증 획득","네이트","https://news.nate.com/view/20260706n07784","comp_domestic_strategy:엔비디아 블랙웰 1000장 품은 skt 해인 casp 보안 인증 획득","comp_domestic_strategy","본문추출성공","주의","엔비디아 블랙웰 1000장 품은 skt 해인 casp 보안 인증 획득","https://news.nate.com/view/20260706n07784","정부 AI 독파모 프로젝트에도 활용중 소버린 AI 인프라 역량 확보 소버린 AI 인프라 역량 확보 아시아투데이 이지선 기자 = SK텔레콤의 AI(인공지능) 데이터센터 인프라 '해인' 클러스터가 공공·금융 분야에서 요구되는 보안 기준을 충족했음. 6일 SK텔레콤은 엔비디아 블랙웰 GPU(그래픽처리장치) 기반 AI(인공지능) 데이터센터 인프라 '해인' 클러스터가 한국인터넷진흥원(KISA)이 주관하는 클라우드 서비스 보안 인증(Cloud Security Assurance Program, 이하 CSAP)을 취득했다고 6일 밝힘.","True","11","https://news.nate.com/view/20260706n07784","global_incident:platform_regulation:skt:platform_data_protection_obligation","decision","direct_risk","24.0","published_today","google_rss_v44_final_artifact_sync_only","정부 AI 독파모 프로젝트에도 활용중 소버린 AI 인프라 역량 확보 소버린 AI 인프라 역량 확보 아시아투데이 이지선 기자 = SK텔레콤의 AI(인공지능) 데이터센터 인프라 '해인' 클러스터가 공공·금융 분야에서 요구되는 보안 기준을 충족했음. 6일 SK텔레콤은 엔비디아 블랙웰 GPU(그래픽처리장치) 기반 AI(인공지능) 데이터센터 인프라 '해인' 클러스터가 한국인터넷진흥원(KISA)이 주관하는 클라우드 서비스 보안 인증(Cloud Security Assurance Program, 이하 CSAP)을 취득했다고 6일 밝힘.","CEO_Morning_Briefing"
"2026-07-06","경쟁사_해외이슈","12","산단공-네이버클라우드, 산업단지 AI 전환 맞손…입주기업 AX 지원 본격화","서울경제신문","https://www.sedaily.com/article/20063572","comp_domestic_ai_platform:산단공 네이버클라우드 산업단지 ai 전환 맞손 입주기업 ax 지원 본격화","comp_domestic_ai_platform","본문추출실패_대체없음_제목링크만","주의","산단공 네이버클라우드 산업단지 ai 전환 맞손 입주기업 ax 지원 본격화","https://www.sedaily.com/article/20063572","산단공-네이버클라우드, 산업단지 AI 전환 맞손…입주기업 AX 지원 본격화 서울경제신문","True","12","https://www.sedaily.com/article/20063572","event:네이버:ai_infrastructure_security","general","business_change","0.0","","google_rss_v44_final_artifact_sync_only","산단공-네이버클라우드, 산업단지 AI 전환 맞손…입주기업 AX 지원 본격화 서울경제신문","CEO_Morning_Briefing"
"2026-07-06","경쟁사_해외이슈","13","LGU+, AI·정보보호 앞세운 ESG 성과 공개","MSN","https://www.msn.com/ko-kr/news/other/lgu-ai-%EC%A0%95%EB%B3%B4%EB%B3%B4%ED%98%B8-%EC%95%9E%EC%84%B8%EC%9A%B4-esg-%EC%84%B1%EA%B3%BC-%EA%B3%B5%EA%B0%9C/ar-AA26XSsB","comp_domestic_ai_platform:lgu+ ai 정보보호 앞세운 esg 성과 공개","comp_domestic_ai_platform","본문추출실패_대체없음_제목링크만","주의","lgu+ ai 정보보호 앞세운 esg 성과 공개","https://www.msn.com/ko-kr/news/other/lgu-ai-%EC%A0%95%EB%B3%B4%EB%B3%B4%ED%98%B8-%EC%95%9E%EC%84%B8%EC%9A%B4-esg-%EC%84%B1%EA%B3%BC-%EA%B3%B5%EA%B0%9C/ar-AA26XSsB","LGU+, AI·정보보호 앞세운 ESG 성과 공개 MSN","True","13","https://www.msn.com/ko-kr/news/other/lgu-ai-%EC%A0%95%EB%B3%B4%EB%B3%B4%ED%98%B8-%EC%95%9E%EC%84%B8%EC%9A%B4-esg-%EC%84%B1%EA%B3%BC-%EA%B3%B5%EA%B0%9C/ar-AA26XSsB","event:LGU+:ai_infrastructure_security","rumor_or_report","business_change","14.0","published_yesterday","google_rss_v44_final_artifact_sync_only","LGU+, AI·정보보호 앞세운 ESG 성과 공개 MSN","CEO_Morning_Briefing"
"2026-07-06","경쟁사_해외이슈","14","AI 메모리 병목의 해답: 메타의 Vistara와 CXL 기술이 여는 새로운 데이터센터 시대","네이버 프리미엄콘텐츠","https://contents.premium.naver.com/banya/banyacompany/contents/260706094213423bq","comp_domestic_ai_platform:ai 메모리 병목의 해답 메타의 vistara와 cxl 기술이 여는 새로운 데이터센터 시대","comp_domestic_ai_platform","본문추출성공","주의","ai 메모리 병목의 해답 메타의 vistara와 cxl 기술이 여는 새로운 데이터센터 시대","https://contents.premium.naver.com/banya/banyacompany/contents/260706094213423bq","AI 메모리 병목의 해답: 메타의 Vistara와 CXL 기술이 여는 새로운 데이터센터 시대 최근 AI 산업에서는 GPU만큼 메모리 의 중요성이 빠르게 커지고 있음. 현재 메타의 데이터센터에서는 수백만 대의 서버 가운데 약 40%가 연산 성능이 아니라 메모리 용량 부족 때문에 성능이 제한 되고 있었으며, 충분한 CPU를 갖고 있어도 메모리가 부족해 자원을 제대로 활용하지 못하는 상황이 이어지고 있었음.","True","14","https://contents.premium.naver.com/banya/banyacompany/contents/260706094213423bq","global_incident:platform_regulation:naver:platform_content_moderation_obligation","action_started","market_commentary","12.0","published_today+analysis_without_direct_event","google_rss_v44_final_artifact_sync_only","AI 메모리 병목의 해답: 메타의 Vistara와 CXL 기술이 여는 새로운 데이터센터 시대 최근 AI 산업에서는 GPU만큼 메모리 의 중요성이 빠르게 커지고 있음. 현재 메타의 데이터센터에서는 수백만 대의 서버 가운데 약 40%가 연산 성능이 아니라 메모리 용량 부족 때문에 성능이 제한 되고 있었으며, 충분한 CPU를 갖고 있어도 메모리가 부족해 자원을 제대로 활용하지 못하는 상황이 이어지고 있었음.","CEO_Morning_Briefing"
"2026-07-07","자사_및_계열사_이슈","1","개정 정보통신망법 7일 시행… 허위조작정보 댓글·카카오톡 오픈채팅 적용 기준은","christiandaily.co.kr","https://www.christiandaily.co.kr/news/161814","global_incident:platform_regulation:kakao:platform_content_moderation_obligation","self_strategic_reference","본문추출성공","주의","개정 정보통신망법 7일 시행 허위조작정보 댓글 카카오톡 오픈채팅 적용 기준은","https://www.christiandaily.co.kr/news/161814","불법·허위조작정보 유통 방지를 위한 개정 정보통신망법이 7일부터 시행되면서 온라인 댓글과 커뮤니티 게시글, 카카오톡 오픈채팅방 등 공개 공간에서의 표현이 어디까지 법 적용 대상이 되는지 관심이 커지고 있음. 이번 개정 정보통신망법은 허위조작정보 신고 절차와 플랫폼의 자율조치 체계를 마련하고, 일정 규모 이상의 게재자가 고의로 불법·허위조작정보를 유통해 피해를 발생시킨 경우 손해액의 최대 5배까지 배상 책임을 지도록 한 것이 핵심임.","True","1","https://www.christiandaily.co.kr/news/161814","v27:platform_enforcement:kakao:privacy_data_violation","litigation","analysis_with_direct_risk","42.0","published_today+today_date_action","google_rss_v44_final_artifact_sync_only","불법·허위조작정보 유통 방지를 위한 개정 정보통신망법이 7일부터 시행되면서 온라인 댓글과 커뮤니티 게시글, 카카오톡 오픈채팅방 등 공개 공간에서의 표현이 어디까지 법 적용 대상이 되는지 관심이 커지고 있음. 이번 개정 정보통신망법은 허위조작정보 신고 절차와 플랫폼의 자율조치 체계를 마련하고, 일정 규모 이상의 게재자가 고의로 불법·허위조작정보를 유통해 피해를 발생시킨 경우 손해액의 최대 5배까지 배상 책임을 지도록 한 것이 핵심임.","CEO_Morning_Briefing"
"2026-07-07","자사_및_계열사_이슈","2","엔씨 노조, 카카오 노조 파업 지지…""IT·게임 산업 전체의 문제""","디잇플러스","https://www.theitplus.kr/news/articleView.html?idxno=2099","카카오 노조 임단협/파업 및 내부 갈등","self_labor","본문추출성공","주의","엔씨 노조 카카오 노조 파업 지지 it 게임 산업 전체의 문제","https://www.theitplus.kr/news/articleView.html?idxno=2099","카카오 노조(크루유니언)가 지난달 10일 오후 1시 판교 유스퀘어 광장에서 부분파업 집회를 열고 경영진을 규탄하는 구호를 외쳤음. 2일 엔씨 노조(우주정복, 전국화학섬유식품산업노동조합 NC소프트지회)는 '카카오지회 파업 투쟁을 지지합니다'라는 제목의 성명을 통해 카카오 노조(크루유니언, 전국화학섬유식품산업노동조합 카카오지회)의 파업을 지지한다는 입장을 내놨음.","True","2","https://www.theitplus.kr/news/articleView.html?idxno=2099","global_incident:platform_regulation:kakao:platform_operator_obligation","decision","direct_risk","14.0","published_yesterday","google_rss_v44_final_artifact_sync_only","카카오 노조(크루유니언)가 지난달 10일 오후 1시 판교 유스퀘어 광장에서 부분파업 집회를 열고 경영진을 규탄하는 구호를 외쳤음. 2일 엔씨 노조(우주정복, 전국화학섬유식품산업노동조합 NC소프트지회)는 '카카오지회 파업 투쟁을 지지합니다'라는 제목의 성명을 통해 카카오 노조(크루유니언, 전국화학섬유식품산업노동조합 카카오지회)의 파업을 지지한다는 입장을 내놨음.","CEO_Morning_Briefing"
"2026-07-07","자사_및_계열사_이슈","3","잡플래닛, '이직하고 싶은 IT 플랫폼’ 설문...""네이버·토스·카카오 등 상위권""","팍스경제TV","http://www.paxetv.com/news/articleView.html?idxno=276519","global_incident:platform_regulation:kakao:platform_regulation","self_filler_reference","본문추출성공","주의","잡플래닛 이직하고 싶은 it 플랫폼 설문 네이버 토스 카카오 등 상위권","http://www.paxetv.com/news/articleView.html?idxno=276519","웍스피어의 커리어 플랫폼 잡플래닛은 'IT 플랫폼 이직 티어 월드컵' 설문 결과를 공개했다고 7일 밝힘. 자체 커리어 미디어 '잡플위키' 이용자 275명을 대상으로, ‘네카라쿠배당토(네이버·카카오·라인플러스·쿠팡·배달의민족·당근·토스)’로 불리는 주요임.","True","3","http://www.paxetv.com/news/articleView.html?idxno=276519","global_incident:platform_regulation:kakao:delivery_app_fee_policy","decision","official_action","42.0","published_today+today_date_action","google_rss_v44_final_artifact_sync_only","웍스피어의 커리어 플랫폼 잡플래닛은 'IT 플랫폼 이직 티어 월드컵' 설문 결과를 공개했다고 7일 밝힘. 자체 커리어 미디어 '잡플위키' 이용자 275명을 대상으로, ‘네카라쿠배당토(네이버·카카오·라인플러스·쿠팡·배달의민족·당근·토스)’로 불리는 주요임.","CEO_Morning_Briefing"
"2026-07-07","정부_국회","4","잡플래닛, IT 플랫폼 선호도 조사 공개…네이버 38.3%로 1위","로이슈","https://www.lawissue.co.kr/view.php?ud=20260707110519271204ead0791_12","global_incident:platform_regulation:naver:platform_regulation","comp_domestic_ai_platform","본문추출성공","주의","잡플래닛 it 플랫폼 선호도 조사 공개 네이버 38 3 로 1위","https://www.lawissue.co.kr/view.php?ud=20260707110519271204ead0791_12","잡플래닛, IT 플랫폼 선호도 조사 공개…네이버 38.3%로 1위 기사입력:2026-07-07 11:05:51 글씨 축소 글씨 확대 프린트 페이스북 트위터 구글플러스 [사진=제공] [사진=제공] 이미지 확대보기 [로이슈 편도욱 기자] 웍스피어 잡플래닛이 IT 플랫폼 이직 선호도 조사 결과를 공개했다고 밝힘. 조사 결과 네이버가 38.3%로 가장 높은 비율을 기록했음.","True","4","https://www.lawissue.co.kr/view.php?ud=20260707110519271204ead0791_12","global_incident:platform_regulation:kakao:platform_content_moderation_obligation","action_started","official_action","41.0","published_today+tomorrow_date_action+exclusive_breaking","google_rss_v44_final_artifact_sync_only","잡플래닛, IT 플랫폼 선호도 조사 공개…네이버 38.3%로 1위 기사입력:2026-07-07 11:05:51 글씨 축소 글씨 확대 프린트 페이스북 트위터 구글플러스 [사진=제공] [사진=제공] 이미지 확대보기 [로이슈 편도욱 기자] 웍스피어 잡플래닛이 IT 플랫폼 이직 선호도 조사 결과를 공개했다고 밝힘. 조사 결과 네이버가 38.3%로 가장 높은 비율을 기록했음.","CEO_Morning_Briefing"
"2026-07-07","정부_국회","5","[박종각의 창업코칭] 케이엘큐브, 'AI 수어 플랫폼' 기술·사회적 책임 이끈다…글로벌 시장 노크","뉴스웍스","https://www.newsworks.co.kr/news/articleViewAmp.html?idxno=846240","global_incident:platform_regulation:platform_sector:platform_regulation","industry_structural_change","본문추출성공","주의","박종각의 창업코칭 케이엘큐브 ai 수어 플랫폼 기술 사회적 책임 이끈다 글로벌 시장 노크","https://www.newsworks.co.kr/news/articleViewAmp.html?idxno=846240","케이엘큐브는 포용기술을 통해 사회적 가치를 동시에 실천하는 대표적 임팩트 스타트업이다.(사진=박종각 코치) [뉴스웍스=박성민 기자] AI 수어 플랫폼 전문기업 케이엘큐브가 경기창조경제혁신센터와 KB국민은행이 공동 운영하는 'KB유니콘클럽'의 대표 성장기업으로 주목받고 있음. AI 기술을 통해 청각장애인의 정보 접근권을 확대하며 기술 혁신과 사회적 가치를 동시에 실현하는 대표적인 임팩트 스타트업으로 평가받는 모습임.","True","5","https://www.newsworks.co.kr/news/articleViewAmp.html?idxno=846240","global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation","general","direct_risk","14.0","published_yesterday","google_rss_v44_final_artifact_sync_only","케이엘큐브는 포용기술을 통해 사회적 가치를 동시에 실천하는 대표적 임팩트 스타트업이다.(사진=박종각 코치) [뉴스웍스=박성민 기자] AI 수어 플랫폼 전문기업 케이엘큐브가 경기창조경제혁신센터와 KB국민은행이 공동 운영하는 'KB유니콘클럽'의 대표 성장기업으로 주목받고 있음. AI 기술을 통해 청각장애인의 정보 접근권을 확대하며 기술 혁신과 사회적 가치를 동시에 실현하는 대표적인 임팩트 스타트업으로 평가받는 모습임.","CEO_Morning_Briefing"
"2026-07-07","정부_국회","6","공정위 「표시 · 광고 실증에 관한 운영」 개정안 행정예고","법률신문","https://www.lawtimes.co.kr/news/articleView.html?idxno=223191","global_incident:platform_regulation:fair_trade_authority:platform_regulation","comp_overseas_regulation_data","본문추출성공","주의","공정위 표시 광고 실증에 관한 운영 개정안 행정예고","https://www.lawtimes.co.kr/news/articleView.html?idxno=223191","공정거래위원회(공정위)는 「표시ㆍ광고 실증에 관한 운영」(실증고시) 개정안을 마련하여 2026임. 이러한 「실증고시」는 자료 요청 대상으로 인체, 안전 또는 환경, 성능ㆍ효능ㆍ품질, 기타 소비자의 구매 선택 및 거래 질서에 중대한 영향을 미치는 내용을 규정하고 있는데, 지난 2015년 개정 후 10여 년의 시간이 흐르면서 AI 기능 등 최근에 나타난 기술에 관한 사항이나 그동안의 공정위 법 집행 동향을 반영하지 못하는 한계가 있었음.","True","6","https://www.lawtimes.co.kr/news/articleView.html?idxno=223191","global_incident:platform_regulation:fair_trade_authority:platform_content_moderation_obligation","penalty_or_sanction","official_action","24.0","published_today","google_rss_v44_final_artifact_sync_only","공정거래위원회(공정위)는 「표시ㆍ광고 실증에 관한 운영」(실증고시) 개정안을 마련하여 2026임. 이러한 「실증고시」는 자료 요청 대상으로 인체, 안전 또는 환경, 성능ㆍ효능ㆍ품질, 기타 소비자의 구매 선택 및 거래 질서에 중대한 영향을 미치는 내용을 규정하고 있는데, 지난 2015년 개정 후 10여 년의 시간이 흐르면서 AI 기능 등 최근에 나타난 기술에 관한 사항이나 그동안의 공정위 법 집행 동향을 반영하지 못하는 한계가 있었음.","CEO_Morning_Briefing"
"2026-07-07","정부_국회","7","딥엑스, 일본 피지컬AI 행사서 현지 기업들과 엣지AI NPU 도입 협의","FA저널","https://www.fajournal.com/news/articleView.html?idxno=21121","government_ai_core_policy:딥엑스 일본 피지컬ai 행사서 현지 기업들과 엣지ai npu 도입 협의","government_ai_core_policy","본문추출성공","주의","딥엑스 일본 피지컬ai 행사서 현지 기업들과 엣지ai npu 도입 협의","https://www.fajournal.com/news/articleView.html?idxno=21121","[인더스트리뉴스 박현우 기자] 딥엑스(DEEPX, 대표 김녹원)는 지난 1∼3일 일본 도쿄 빅사이트에서 열린 ‘제1회 피지컬AI 엑스포’에 참가해 현지 제조·IT·산업 인프라 기업들과 자사 NPU의 실제 제품 적용 가능성과 후속 협력방안을 논의했다고 6일 밝힘. 딥엑스 부스에서 천승희 미국 법인장 겸 상무가 글로벌 고객사들의 NPU 실제 적용 및 양산 사례에 대해 브리핑하고 있음.","True","7","https://www.fajournal.com/news/articleView.html?idxno=21121","global_incident:platform_regulation:platform_sector:platform_operator_obligation","action_started","direct_risk","31.0","published_yesterday+yesterday_date_action+exclusive_breaking","google_rss_v44_final_artifact_sync_only","[인더스트리뉴스 박현우 기자] 딥엑스(DEEPX, 대표 김녹원)는 지난 1∼3일 일본 도쿄 빅사이트에서 열린 ‘제1회 피지컬AI 엑스포’에 참가해 현지 제조·IT·산업 인프라 기업들과 자사 NPU의 실제 제품 적용 가능성과 후속 협력방안을 논의했다고 6일 밝힘. 딥엑스 부스에서 천승희 미국 법인장 겸 상무가 글로벌 고객사들의 NPU 실제 적용 및 양산 사례에 대해 브리핑하고 있음.","CEO_Morning_Briefing"
