id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v36_competitor_block_reason,v26가드레일사유,v32_weak_non_digital_gov
222,정부/국회,정부_국회,공정거래위원회,msi 토토 을 통한 성공 전략: 실제 사례와 결과 - 최신 트렌드,msi 토토 을 통한 성공 전략 실제 사례와 결과 최신 트렌드,kmrk.ru,kmrk.ru,"Fri, 12 Jun 2026 21:03:46 GMT",msi 토토 을 통한 성공 전략: 실제 사례와 결과 - 최신 트렌드 kmrk.ru,https://news.google.com/rss/articles/CBMif0FVX3lxTE16ak1GQ2pZcDZqMmh3TzQxbTh0TzVRQVUzMkVxU0xuaVlZaFROdXpUS2oxM3I1eVJ0UHk3ZTl3dkl1TGRpZjFMUV9QWlJoZlpROFhpWVdlVWtZNUFmTndlZ3lwY0dlVVpQTlMzY3h4ZklLbm9MVDl6c0ZHVjAtZHc?oc=5,google_rss_공정거래위원회 when:2d,-147.4,-41.0,policy_legislation,policy_legislation,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,business_change,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,-147.4,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:msi 토토 을 통한 성공 전략 실제 사례와 결과 최신 트렌드,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,overseas,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:msi 토토 을 통한 성공 전략 실제 사례와 결과 최신 트렌드,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
151,정부/국회,정부_국회,과학기술정보통신부,"""과학으로 치안 현장 문제 해결한다""…경찰청-과기부, 공모전 개최",과학으로 치안 현장 문제 해결한다 경찰청 과기부 공모전 개최,뉴스1,뉴스1,"Sun, 14 Jun 2026 00:00:00 GMT","""과학으로 치안 현장 문제 해결한다""…경찰청-과기부, 공모전 개최 뉴스1",https://news.google.com/rss/articles/CBMiakFVX3lxTE5rb3dOM192dEw4cUR4aURuVFotN1JRRjVvbjE1bEVBMEtWbG1EV2ptQ1FRWFVLZlVZdmJIN3JhekVQZlN3cGJxajdPQ1Yxb2k2TDMtZzZxM29oVkFXem51NVpMV2ZoWEMzbUE?oc=5,google_rss_과학기술정보통신부 site:news1.kr when:2d,-147.5,-38.5,legal_regulatory_enforcement,legal_regulatory_enforcement,과기정통부,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,event:과기정통부:legal_regulatory_enforcement,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-147.5,legal_regulatory_enforcement,government:regulatory_enforcement,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:과학으로 치안 현장 문제 해결한다 경찰청 과기부 공모전 개최,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:과학으로 치안 현장 문제 해결한다 경찰청 과기부 공모전 개최,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
905,정부/국회,정부_국회,AI 저작권,"미국 하원, 저작권청 개편 법안 전격 통과...의회도서관 감독 떼어내고 청장을 대통령 지명직으로, EFF 등 시민단체 ""공청회도 없이 졸속 처리"" 반발",미국 하원 저작권청 개편 법안 전격 통과 의회도서관 감독 떼어내고 청장을 대통령 지명직으로 eff 등 시민단체 공청회도 없이 졸속 처리 반발,한국정보기술진흥원,한국정보기술진흥원,"Sat, 13 Jun 2026 01:44:42 GMT","미국 하원, 저작권청 개편 법안 전격 통과...의회도서관 감독 떼어내고 청장을 대통령 지명직으로, EFF 등 시민단체 ""공청회도 없이 졸속 처리"" 반발 한국정보기술진흥원",https://news.google.com/rss/articles/CBMiQEFVX3lxTE5jVXNla2xoOEVMeXlYVDJWRjEwencwS3lCSC1VWEJYU3NpNDRrd1ZIVDlJMFNIa2k5RWxHaEUxV1Y?oc=5,google_rss_AI 저작권 when:2d,-148.0,-9.0,"copyright_ai,policy_legislation,service_reform_backlash",copyright_ai,,v26_2_foreign_policy_not_korean_gov,,,,,,general,14.0,published_yesterday,official_action,,decision,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,-148.0,"service_reform_backlash,policy_legislation,ai_infrastructure_security",government:policy_legislation,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:미국 하원 저작권청 개편 법안 전격 통과 의회도서관 감독 떼어내고 청장을 대통령 지명직으로 eff 등 시민단,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:미국 하원 저작권청 개편 법안 전격 통과 의회도서관 감독 떼어내고 청장을 대통령 지명직으로 eff 등 시민단,government_ai_core_policy,weak_gov_basis:foreign_public_policy,not_true_competitor_or_overseas,foreign_policy_should_be_competitor,
793,정부/국회,정부_국회,정무위원회,"22대 국회 후반기 원 구성 협상, 법사위 두고 여야 신경전:경찰연합신문",22대 국회 후반기 원 구성 협상 법사위 두고 여야 신경전 경찰연합신문,경찰연합신문,경찰연합신문,"Sat, 13 Jun 2026 01:25:00 GMT","22대 국회 후반기 원 구성 협상, 법사위 두고 여야 신경전:경찰연합신문 경찰연합신문",https://news.google.com/rss/articles/CBMiUEFVX3lxTE9KMUQ3UC1TRmpJRjdqbzNOLXFtYkVmMkFyVjNsbk5qbkNXcF9sV1ZodVdPUnE0YUp4V2pUNXpmVHoxZ0tJUjJ4M2UwQ1F2dzc00gFsQVVfeXFMUFFrZ0dRSl9GUWFKb0VCX181enduSjgzS0llcHlHMTg3ZThhSHRqTWhTUjQ5RnVKUTZGMHZxR2lZSlVnb0VIVE9OcV9wcDZ3aUVER090OU12Y3lneDZGdVptZkpTZGljYkpxN0pN?oc=5,"google_rss_""정무위원회"" when:2d",-148.0,-31.0,"legal_regulatory_enforcement,policy_legislation",legal_regulatory_enforcement,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-148.0,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_appointment_governance,government_appointment_governance:22대 국회 후반기 원 구성 협상 법사위 두고 여야 신경전 경찰연합신문,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,government_appointment_governance:22대 국회 후반기 원 구성 협상 법사위 두고 여야 신경전 경찰연합신문,government_appointment_governance,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
703,정부/국회,정부_국회,행정안전부,"행안부, 폭염 대비 무더위쉼터·취약계층 대책 현장점검",행안부 폭염 대비 무더위쉼터 취약계층 대책 현장점검,네이트,네이트,"Sat, 13 Jun 2026 04:28:00 GMT","행안부, 폭염 대비 무더위쉼터·취약계층 대책 현장점검 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE02ZTB2d195dThESnZ3eXZORDNxVDZaN0xQcnp0eUd0dnBrT185SC1rd2RuN3lGLTdkbWJ2SUQxSzIzOTkxZmNSX05MZ0pRRzBHRUExX21mNzl4ZkRNS1pOTQ?oc=5,google_rss_행정안전부 when:2d,-148.0,-34.0,"legal_regulatory_enforcement,policy_legislation",legal_regulatory_enforcement,행안부,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,official_action,event:행안부:legal_regulatory_enforcement+policy_legislation,investigation,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-148.0,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:행안부 폭염 대비 무더위쉼터 취약계층 대책 현장점검,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:행안부 폭염 대비 무더위쉼터 취약계층 대책 현장점검,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
294,정부/국회,정부_국회,공정거래위원회,'3배 뛴 SK주식 변수' 최태원·노소영 2차 조정...분할 재산 바뀔까?[이주의 재판일정],3배 뛴 sk주식 변수 최태원 노소영 2차 조정 분할 재산 바뀔까 이주의 재판일정,파이낸셜뉴스,파이낸셜뉴스,"Sun, 14 Jun 2026 03:59:51 GMT",'3배 뛴 SK주식 변수' 최태원·노소영 2차 조정...분할 재산 바뀔까?[이주의 재판일정] 파이낸셜뉴스,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBKVkt2eUZ5dmpRaVhhX2k4NzAzYmpxNDB6MjBtZjc5LW9oQW40dkNCNW1uR0VsVV9yYmFwcFc1a3dPd1l2ZzlDbXA2U3ZMRTV3VEJqZFRkRVBqd9IBXkFVX3lxTE9JaU1wNExTampFX3hNdUxGXzRtbU5rbHJSS01FbTZVdndZLTRDV09ZdkVrM0Y1blNuRXlJWHhNbmtCUlBiNy1hSkNiaWl2TGdhbmtTd0xFUV9WNHVTa1E?oc=5,google_rss_공정거래위원회 site:fnnews.com when:2d,-148.0,-38.0,labor_dispute,labor_mediation_meeting,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,vote_or_mediation,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-148.0,policy_legislation,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:3배 뛴 sk주식 변수 최태원 노소영 2차 조정 분할 재산 바뀔까 이주의 재판일정,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:3배 뛴 sk주식 변수 최태원 노소영 2차 조정 분할 재산 바뀔까 이주의 재판일정,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
303,정부/국회,정부_국회,금융위원회,"금융당국, 금융공공기관 연체채권 관리 전면 손질…이달 중 대책 마련",금융당국 금융공공기관 연체채권 관리 전면 손질 이달 중 대책 마련,전자신문,전자신문,"Sat, 13 Jun 2026 23:13:40 GMT","금융당국, 금융공공기관 연체채권 관리 전면 손질…이달 중 대책 마련 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1CMjA3WENIWXEtZVhRMzNSQWw4U2IwUThvTkZNX0pkc21XcFVJWEpkZl84NlVPMk05T2JOTDhtMXVrS0FGMkhsWVA4V3JKUQ?oc=5,google_rss_금융위원회 when:2d,-148.0,-41.0,policy_legislation,policy_legislation,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-148.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:금융당국 금융공공기관 연체채권 관리 전면 손질 이달 중 대책 마련,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:금융당국 금융공공기관 연체채권 관리 전면 손질 이달 중 대책 마련,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
300,정부/국회,정부_국회,금융위원회,"금융위, 국민성장펀드 우수 운용사에 '후속·타 정책펀드' 선정 가점 준다",금융위 국민성장펀드 우수 운용사에 후속 타 정책펀드 선정 가점 준다,연합인포맥스,연합인포맥스,"Sun, 14 Jun 2026 03:03:28 GMT","금융위, 국민성장펀드 우수 운용사에 '후속·타 정책펀드' 선정 가점 준다 연합인포맥스",https://news.google.com/rss/articles/CBMicEFVX3lxTE1aRDRmT2hjZWFSZXBYZ29ZdW1ESWFxVmZNVUdBT0Y3ZUZFalFVWXdLS1ZQc3ZxR3RqZV9BTXg1bE0wUEdXbmc5T1I3eUtVdUdTbHE1OUhWZExHWUI4T0JDcC1hVzJySVBobTl3WnRhbWE?oc=5,google_rss_금융위원회 when:2d,-148.5,-35.5,policy_legislation,policy_legislation,금융위,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,event:금융위:policy_legislation,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-148.5,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:금융위 국민성장펀드 우수 운용사에 후속 타 정책펀드 선정 가점 준다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:금융위 국민성장펀드 우수 운용사에 후속 타 정책펀드 선정 가점 준다,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
550,정부/국회,정부_국회,금융감독원,"규제지역 전세대출 4.9조 우선 타깃…금융위, 보증 제한하나",규제지역 전세대출 4 9조 우선 타깃 금융위 보증 제한하나,네이트,네이트,"Sun, 14 Jun 2026 01:25:00 GMT","규제지역 전세대출 4.9조 우선 타깃…금융위, 보증 제한하나 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBUNjduRUJmVU9iMFlCT1lydHlwbjJuUWtUbnRyaXViaXFMVFhISHp0ZVZMdEE0emU4RjJzdl9LR1ZWS0ozcXBVQ3MybUlwY3ZsLUx3?oc=5,google_rss_금융감독원 when:2d,-148.5,-35.5,policy_legislation,policy_legislation,금융위,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,event:금융위:policy_legislation,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,-148.5,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:규제지역 전세대출 4 9조 우선 타깃 금융위 보증 제한하나,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:규제지역 전세대출 4 9조 우선 타깃 금융위 보증 제한하나,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
328,정부/국회,정부_국회,금융위원회,금융위 공공기관 부실채권 정조준…이달 대책 나온다,금융위 공공기관 부실채권 정조준 이달 대책 나온다,네이트,네이트,"Sun, 14 Jun 2026 00:36:00 GMT",금융위 공공기관 부실채권 정조준…이달 대책 나온다 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9vS3hmdWVubnliaWJrY2t0aG8yM1RYbWZTVHNhNnB2Szk2bVBQTkx6a0RKaHVoQnh4aFRRRFFQcGgzcTRGdl9GTHEtYzlWTTdnX2JR?oc=5,google_rss_금융위원회 when:2d,-148.5,-35.5,policy_legislation,policy_legislation,금융위,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,event:금융위:policy_legislation,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-148.5,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:금융위 공공기관 부실채권 정조준 이달 대책 나온다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:금융위 공공기관 부실채권 정조준 이달 대책 나온다,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
65,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"'롬', 레드랩 자체 서비스로 전환...카카오는 전략적 투자사로 남아",롬 레드랩 자체 서비스로 전환 카카오는 전략적 투자사로 남아,인벤,인벤,"Sat, 13 Jun 2026 02:25:24 GMT","'롬', 레드랩 자체 서비스로 전환...카카오는 전략적 투자사로 남아 인벤",https://news.google.com/rss/articles/CBMiakFVX3lxTE9lN2xHdXN4MWJYMk5uMTBMcEFPV1VGMnd5N01OeWZLSnQzS1Baa1lfTzBRcmVzSEVwX1kxUGhmUURXRFZFa0IzeXEtUUY1bHNzbFdmOUhKdHBHQnprWlhHNnBfek1rbnlQd3c?oc=5,google_rss_카카오 카카오게임즈 when:2d,-148.7,17.5,policy_legislation,policy_legislation,카카오,,,,,,,general,14.0,published_yesterday,business_change,global_incident:mna_capital:kakao:mna_capital,review_scheduled,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,Y,unknown,-148.7,policy_legislation,self:general,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:mna_capital:kakao:mna_capital,자사 이슈가 부족한 날에만 참고할 수 있는 보충성 자사 소식,2,2,3,,,로컬 보조 라벨,local,FILLER_REFERENCE,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_filler_reference,,,,
557,정부/국회,정부_국회,금융감독원,"발행어음 54조·IMA 2.8조…금감원 ""유동성 리스크 선제 관리""",발행어음 54조 ima 2 8조 금감원 유동성 리스크 선제 관리,MSN,MSN,"Sat, 13 Jun 2026 11:45:22 GMT","발행어음 54조·IMA 2.8조…금감원 ""유동성 리스크 선제 관리"" MSN",https://news.google.com/rss/articles/CBMi1wJBVV95cUxPSF9hd2J3YnVZQ2ZqblNITFF0LWVYNkcwbUItX21HUTl1ZzZ4Q0stc0t0MXBab1U1bzNLT0Z1UVNORUkzeTRncEFPVTJ0SERfN2pJOWJWTkdiNXFDTEFGYWlEeWQwMTVvdTVkb082NEJodXhlZGFpSkNILU9qRjUycmh4a05GR3hRUFBwQ0xNSlpoTlU2RC1vWWRJdHlpVWZvdU1hcDV6ZkV2X2F1QndSVFUyRGk0M2h3c3AtdERLajRzc3Zhd29yT3BsU0NaTldHMmZpOGJ0c0w5UWFuVVFrYWt5eHBqQnVsVjBQemRzdmNvYl9VNElKMVlWNlVQampTdVZCLVdpRDZ5RGVVMnBCOGNmTC1qNkpNM2Nsd01yc3pjT20xc0lBV1RKWkROTERxUEFXZXZnN3Z1eFpUbjlZcmdMR0NNcGxCRzVjU3h1SkVQdHRaRWtJ?oc=5,google_rss_금융감독원 when:2d,-148.9,-42.5,,,금감원,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,-148.9,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:발행어음 54조 ima 2 8조 금감원 유동성 리스크 선제 관리,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,overseas,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:발행어음 54조 ima 2 8조 금감원 유동성 리스크 선제 관리,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
583,정부/국회,정부_국회,금융감독원,규제지역 비거주 1주택자 전세대출 4.9조…다음달 손질 검토,규제지역 비거주 1주택자 전세대출 4 9조 다음달 손질 검토,이데일리,이데일리,"Sun, 14 Jun 2026 04:15:27 GMT",규제지역 비거주 1주택자 전세대출 4.9조…다음달 손질 검토 이데일리,https://news.google.com/rss/articles/CBMigAFBVV95cUxNSXRseERNS084OFAteW5YSGdPNDMtT3dpS0pPV3JVTUZZd0xUN0Rkejk1RmZGN1RSZ01NQWJlcUVBc1l3Y1VURlIxeVVSOUpzRnR3VElTZjUtSjB1QmJxSE9sWEtjWXRScWgtcFJTVUZ6TlQ3TkFIdmwteFhoY3hOeQ?oc=5,google_rss_금융감독원 규제 when:2d,-149.0,-41.0,policy_legislation,policy_legislation,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,consultation,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,-149.0,policy_legislation,self:general,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:규제지역 비거주 1주택자 전세대출 4 9조 다음달 손질 검토,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:규제지역 비거주 1주택자 전세대출 4 9조 다음달 손질 검토,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
161,정부/국회,정부_국회,과학기술정보통신부,AI 서버發 반도체 호황에 5월 ICT 수출 477.9억달러…역대 최대,ai 서버 반도체 호황에 5월 ict 수출 477 9억달러 역대 최대,이데일리,이데일리,"Sun, 14 Jun 2026 02:00:05 GMT",AI 서버發 반도체 호황에 5월 ICT 수출 477.9억달러…역대 최대 이데일리,https://news.google.com/rss/articles/CBMigAFBVV95cUxOeXIyYmgzY2NPWXhIa0ZLSWdabzA1Uy1sbVg3ZFhzU25YbE5UT19OYXJFWUdrbTdQbTU2M010LTJqSVZhMWotSUJxOU56TmRydjFuSzA1dTBwYWd6Tk5SWENULUZvOUNjMlhjQzhXZWVHenR0SzNHcTFqOUpZeDBjOA?oc=5,google_rss_과학기술정보통신부 site:edaily.co.kr when:2d,-149.0,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,business_change,,general,,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-149.0,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:ai 서버 반도체 호황에 5월 ict 수출 477 9억달러 역대 최대,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:ai 서버 반도체 호황에 5월 ict 수출 477 9억달러 역대 최대,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
369,정부/국회,정부_국회,금융위원회,규제지역 집있는데 전세대출 4.9조 '집중타깃'…보증제한해 죈다,규제지역 집있는데 전세대출 4 9조 집중타깃 보증제한해 죈다,연합뉴스,연합뉴스,"Sat, 13 Jun 2026 20:45:00 GMT",규제지역 집있는데 전세대출 4.9조 '집중타깃'…보증제한해 죈다 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5ZZ1hMM1l1TXFRcDBNU2hWcWhoR2NYSGdxVFAxQWFFY1pFRE80TzZnempxZS1zck1lWDN5a1lqdktEN1o5c0NpbmpRR0NBSVpiLVpWUXJ3ZVM2OURwY0lMeQ?oc=5,google_rss_금융위원회 규제 when:2d,-149.0,-41.0,policy_legislation,policy_legislation,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,general,,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,-149.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:규제지역 집있는데 전세대출 4 9조 집중타깃 보증제한해 죈다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:규제지역 집있는데 전세대출 4 9조 집중타깃 보증제한해 죈다,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
