id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v36_competitor_block_reason,v26가드레일사유,v32_weak_non_digital_gov
1075,정부/국회,정부_국회,금융감독원,"'골프여신' 유현주, 점점 더 예뻐지는 여자의 악마…옆태마저 완벽 - 조선비즈",골프여신 유현주 점점 더 예뻐지는 여자의 악마 옆태마저 완벽,Chosunbiz,Chosunbiz,"Sat, 13 Jun 2026 00:11:00 GMT","'골프여신' 유현주, 점점 더 예뻐지는 여자의 악마…옆태마저 완벽 - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMihAFBVV95cUxPRm9SelNDVXR0Z1NMWENBSEJpVUJLQ283R0JyenN1eUFXa2U1ajJhdkpxejMzeTRRRDRvNUJmbHN0dldSZTViT0NkNHlWSzllU0hRelJGRENvQ0JpLUFBbi1yQ0d2dklncm5ESGZoelQtQ0tDem1JVUlrLXRxRDJ0dTc1SG_SAZgBQVVfeXFMTjk4c2ljWkpiaHBDNm9mZ19OalgtSHAzT1VkNmFXcEphbVNBV3hPbXlUbzdXU2RVVUQ5elRYeHZ1aFRFcm45WEZpMlJHMDI0M1R0M3VTdXlOcDJnX3dTclk4M2JxUWs0c09pRUdHRi1TWE4yZF85b0QwLW9MNktzd2paRFJGemNHYlpCNE5XZjZVc2plZzBPX2c?oc=5,google_rss_금융감독원 site:chosun.com when:2d,-164.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-164.0,,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:골프여신 유현주 점점 더 예뻐지는 여자의 악마 옆태마저 완벽,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:골프여신 유현주 점점 더 예뻐지는 여자의 악마 옆태마저 완벽,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
1054,정부/국회,정부_국회,금융감독원,"'첫 하이드레이션 브레이크부터 허리 숙인 체코', 출정식 포기 홍명보 감독이 옳았다[과달라하라 ON!] - 조선비즈",첫 하이드레이션 브레이크부터 허리 숙인 체코 출정식 포기 홍명보 감독이 옳았다 과달라하라 on,Chosunbiz,Chosunbiz,"Sat, 13 Jun 2026 00:02:00 GMT","'첫 하이드레이션 브레이크부터 허리 숙인 체코', 출정식 포기 홍명보 감독이 옳았다[과달라하라 ON!] - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMigwFBVV95cUxOMkZoWkYtcmh0amRlUUo1ajFRdHRBVjVKVlQ3UnlVOVI4eVRTbVZYMTNYbWlXd204cjJOQU41dU0wYXFpeXZiRUtWd2xWbC1hSUFRbDVRcFkzcjE2NnRUalR4cXhNTkF1c3luSV9XeFE4Vk9YWHFSZ1Z3ZkI3RHp1NXhaONIBlwFBVV95cUxQMTdxYnFnXzJFX3dNVzdkR2V5QVNCdWFUWWx3YjRrcXFCYUg0WE1CX05ya3dTNmZGNF9kQnpTYjRtdU9vdFFsUkI1WjZpWi0wWXVJbVBsU3JyLUlTcmZPa3ZkTUEzUnpkaExTMGRvbG5rWWdvRXY0RzhJOEhsZmZfMnluQ1E2RmYtdTJqbDREYjBFTVYtV2dv?oc=5,google_rss_금융감독원 site:chosun.com when:2d,-164.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-164.0,,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:첫 하이드레이션 브레이크부터 허리 숙인 체코 출정식 포기 홍명보 감독이 옳았다 과달라하라 on,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:첫 하이드레이션 브레이크부터 허리 숙인 체코 출정식 포기 홍명보 감독이 옳았다 과달라하라 on,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
1069,정부/국회,정부_국회,금융감독원,"""예쁘다 귀엽다♥""..'참교육' 피오, 진기주에 간식차 보냈다..'심쿵 멘트' - 조선비즈",예쁘다 귀엽다 참교육 피오 진기주에 간식차 보냈다 심쿵 멘트,Chosunbiz,Chosunbiz,"Fri, 12 Jun 2026 23:49:00 GMT","""예쁘다 귀엽다♥""..'참교육' 피오, 진기주에 간식차 보냈다..'심쿵 멘트' - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMikwFBVV95cUxNVG9UWW1XMFlOdl96WGhwZzk0WHI2UUgxaE4zeDlkMC14YnBDV0tnUUV0NXprQmJQUXhnMmhmNHVJZi1iYWlta1dydjk2WnFFNk5lZ0FsbzlEdThwWF9zVHVFTUdoa1NDa05iSEJwc19SanBjYVZnQUhHSEs3RGtrckRWdjIwc1ZfWUY0V1NqcUZaQ03SAacBQVVfeXFMUHd2VnVRaDM2dnk3aUlOd1RCMjBKZ3ZzSzRLVVNrYTN0TThKVFVLZTN2REZuR2pJY1NVLS0wYnluYmdjQmRoMVp2S0lac2E5R2JTMXpGcGtxb2hZWUNGb0N2dnhYNWx3RHVtaUdqVmxtS1BBUk94SE9mN29hQmIyU1diUVNEU2ZlTjZwVUNicXpSUzlndzktUkU4bGVqaHRXRUE0THZQQWM?oc=5,google_rss_금융감독원 site:chosun.com when:2d,-164.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-164.0,,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:예쁘다 귀엽다 참교육 피오 진기주에 간식차 보냈다 심쿵 멘트,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:예쁘다 귀엽다 참교육 피오 진기주에 간식차 보냈다 심쿵 멘트,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
1313,정부/국회,정부_국회,정무위원회,원구성 협상 들어간 與野…이번 논의는 어떻게,원구성 협상 들어간 이번 논의는 어떻게,네이트,네이트,"Fri, 12 Jun 2026 23:31:00 GMT",원구성 협상 들어간 與野…이번 논의는 어떻게 네이트,https://news.google.com/rss/articles/CBMiakFVX3lxTE1JSHVNMzdqOW5naTZ3cml5RnhyZWtxNGNQSnhyTEZSZG9zM3F0SHMxSUpaWjc2eXR6OXRQaTAzZFJCQlM5QkYyOVo5ODBTUnIyVktIaTdKX3M4NS1YdkJ3R0ktX0R3N0tQV2c?oc=5,"google_rss_""정무위원회"" when:2d",-164.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-164.0,policy_legislation,,,,정부_국회,GOV_PLATFORM_REGULATION,government_appointment_governance,government_appointment_governance:원구성 협상 들어간 이번 논의는 어떻게,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,government_appointment_governance:원구성 협상 들어간 이번 논의는 어떻게,government_appointment_governance,,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
1081,정부/국회,정부_국회,금융감독원,10명 중 7명은 잃었다…믿었던 코스닥의 10년 잔혹사,10명 중 7명은 잃었다 믿었던 코스닥의 10년 잔혹사,중앙일보,중앙일보,"Fri, 12 Jun 2026 23:00:00 GMT",10명 중 7명은 잃었다…믿었던 코스닥의 10년 잔혹사 중앙일보,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9GYThUdTh2eERTNVZlY1g5ZTZYMWU1cGUxUUczeS1IamlwY0VnSXZaaGhiaWxFTUNYOFR4MEJfekF5aU5PQUwwWHAxbnNzc281TVNPcktn?oc=5,google_rss_금융감독원 site:joongang.co.kr when:2d,-164.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-164.0,,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:10명 중 7명은 잃었다 믿었던 코스닥의 10년 잔혹사,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:10명 중 7명은 잃었다 믿었던 코스닥의 10년 잔혹사,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
1285,정부/국회,정부_국회,과학기술정보통신위원회,이더 리움 전망 을 활용한 효율적인 방법: 시간과 비용 절약 (2026년 최신판),이더 리움 전망 을 활용한 효율적인 방법 시간과 비용 절약 2026년 최신판,kmrk.ru,kmrk.ru,"Fri, 12 Jun 2026 22:16:46 GMT",이더 리움 전망 을 활용한 효율적인 방법: 시간과 비용 절약 (2026년 최신판) kmrk.ru,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9FczhfYVNRM1RIbUZzYjRLcnRnS1VGaEFvelF2TTlQc3FBWHhJaUhVa0FlcjgyTldlSHpnVk11TGkxN1dOTU9ld25WWjFVOXJSeERaSTJFWFBKTm8?oc=5,google_rss_과학기술정보통신위원회 when:2d,-164.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,12.0,published_today+analysis_without_direct_event,analysis_feature,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-164.0,policy_legislation,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:이더 리움 전망 을 활용한 효율적인 방법 시간과 비용 절약 2026년 최신판,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:이더 리움 전망 을 활용한 효율적인 방법 시간과 비용 절약 2026년 최신판,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
698,정부/국회,정부_국회,금융위원회,"영풍, 환경정화 충당부채 4년간 과소계상…증선위 중징계",영풍 환경정화 충당부채 4년간 과소계상 증선위 중징계,v.daum.net,v.daum.net,"Fri, 12 Jun 2026 22:01:03 GMT","영풍, 환경정화 충당부채 4년간 과소계상…증선위 중징계 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE94UVJLdjllelhzUm5JSXJ5ZWxpalZNaUJtZ05NUWRmdWdxQzFsWDRySE01SVFHMW1xbGFCcjV3YWJXenU5ekRDa19aMklZWm8?oc=5,"google_rss_""금융위원회"" when:2d",-164.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:영풍 환경정화 충당부채 4년간 과소계상 증선위 중징계,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,2,2,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,OFF_TOPIC,OFF_TOPIC,,other,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,,self_strategic_reference:영풍 환경정화 충당부채 4년간 과소계상 증선위 중징계,self_strategic_reference,,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
681,정부/국회,정부_국회,금융위원회,"영풍, 환경정화 충당부채 4년간 과소계상…증선위 중징계",영풍 환경정화 충당부채 4년간 과소계상 증선위 중징계,네이트,네이트,"Fri, 12 Jun 2026 22:01:00 GMT","영풍, 환경정화 충당부채 4년간 과소계상…증선위 중징계 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFAyNFdIZ2JHYmlFUUg2clRpeXpDY2NyNEk5OUV1bE80cWF6SUVSQ2xLbzRFUzc2Y0JGbVB1V3RrQWxWcGVLU2NrR2x2YkFCZ1ExamdJ?oc=5,google_rss_금융위원회 when:2d,-164.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:영풍 환경정화 충당부채 4년간 과소계상 증선위 중징계,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:영풍 환경정화 충당부채 4년간 과소계상 증선위 중징계,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
794,정부/국회,정부_국회,금융위원회,"영풍, 환경정화 충당부채 4년간 과소계상…증선위 중징계",영풍 환경정화 충당부채 4년간 과소계상 증선위 중징계,이투데이,이투데이,"Fri, 12 Jun 2026 22:00:00 GMT","영풍, 환경정화 충당부채 4년간 과소계상…증선위 중징계 이투데이",https://news.google.com/rss/articles/CBMidEFVX3lxTE1mbV9aU2FiOXVtV29ydWQ0Z0RWM3pkZGgybDcxV2JwVS1kNHVnN0gtaVR6WlJZamZoOFE0bnRRaENhaENmODB2anp6dXZ2Z18xM1BGQTdjMzZMQ1NoNkZ3dmZ3Z01zMFdKSU40ZHdKMzI3eVVH?oc=5,google_rss_금융위원회 스테이블코인 when:2d,-164.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:영풍 환경정화 충당부채 4년간 과소계상 증선위 중징계,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:영풍 환경정화 충당부채 4년간 과소계상 증선위 중징계,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
687,정부/국회,정부_국회,금융위원회,한국형 전환금융의 시작: 790조 원 규모 기후금융 체계 가동,한국형 전환금융의 시작 790조 원 규모 기후금융 체계 가동,유스연합,유스연합,"Fri, 12 Jun 2026 21:32:15 GMT",한국형 전환금융의 시작: 790조 원 규모 기후금융 체계 가동 유스연합,https://news.google.com/rss/articles/CBMiUkFVX3lxTE12NXJXbXJONW4yUkJyVS1CT3psR0JEZ3lLZzRxZG04QXA3ZlVpT1QxTi02eHU4MFoyQWhMWDhJWEJBNDdNOTRGaHYzLVFOSTQ0dkE?oc=5,google_rss_금융위원회 when:2d,-164.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,action_started,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:한국형 전환금융의 시작 790조 원 규모 기후금융 체계 가동,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:한국형 전환금융의 시작 790조 원 규모 기후금융 체계 가동,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
665,정부/국회,정부_국회,금융위원회,다음주 금융당국 일정,다음주 금융당국 일정,이데일리,이데일리,"Fri, 12 Jun 2026 21:30:58 GMT",다음주 금융당국 일정 이데일리,https://news.google.com/rss/articles/CBMigAFBVV95cUxNZzJvUlpJMmVja0RPN01mT2tNMll1VjVURlRsRElub3hfcWo4RE1EYUtRZ0FkS2ZuZ2JNcFVfd3ZZRDNzWjNqdGhVZTFOSU9uWk5zNWhyNlBTTTVDVlVSWU5xUUhhNy0xRGRqWk50d0FtT18tbmZjdERJWmZOZ2RYRg?oc=5,google_rss_금융위원회 when:2d,-164.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain;short_title,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:다음주 금융당국 일정,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:다음주 금융당국 일정,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
1071,정부/국회,정부_국회,금융감독원,"장도연·김대호, ‘입술 접촉 사고’ 당했다..“살짝 닿아” 술렁 (‘구기동프렌즈’)[핫피플] - 조선비즈",장도연 김대호 입술 접촉 사고 당했다 살짝 닿아 술렁 구기동프렌즈 핫피플,Chosunbiz,Chosunbiz,"Fri, 12 Jun 2026 21:27:00 GMT","장도연·김대호, ‘입술 접촉 사고’ 당했다..“살짝 닿아” 술렁 (‘구기동프렌즈’)[핫피플] - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMipwFBVV95cUxPNmtFbnpjTVhxa1hvN3U4YnVpNVRkNWM5eHMzRlFxQWxtMkFFdk8yVF9PT3A0UnBtQVNBc0tKNmVEME95dGZIRmFmWEVsU21FeFgxV0MtT0tSaC1FbnhFaDNlQnpFdnJza2xObmhqbUx0cUhQNUFwN0VDcWhxUmtXM1NYR1prYlgyNnk4MjM4Ny15aGNpTkRFNE5WczU4cXM1dWdQbk9YY9IBpwFBVV95cUxPNmtFbnpjTVhxa1hvN3U4YnVpNVRkNWM5eHMzRlFxQWxtMkFFdk8yVF9PT3A0UnBtQVNBc0tKNmVEME95dGZIRmFmWEVsU21FeFgxV0MtT0tSaC1FbnhFaDNlQnpFdnJza2xObmhqbUx0cUhQNUFwN0VDcWhxUmtXM1NYR1prYlgyNnk4MjM4Ny15aGNpTkRFNE5WczU4cXM1dWdQbk9YYw?oc=5,google_rss_금융감독원 site:chosun.com when:2d,-164.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:장도연 김대호 입술 접촉 사고 당했다 살짝 닿아 술렁 구기동프렌즈 핫피플,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:장도연 김대호 입술 접촉 사고 당했다 살짝 닿아 술렁 구기동프렌즈 핫피플,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
1073,정부/국회,정부_국회,금융감독원,멕시코 경기 본 명장 클롭의 매운맛 관전평 “전술적으로 수준 낮아…마치 자선경기 같았다” - 조선비즈,멕시코 경기 본 명장 클롭의 매운맛 관전평 전술적으로 수준 낮아 마치 자선경기 같았다,Chosunbiz,Chosunbiz,"Fri, 12 Jun 2026 21:25:00 GMT",멕시코 경기 본 명장 클롭의 매운맛 관전평 “전술적으로 수준 낮아…마치 자선경기 같았다” - 조선비즈 Chosunbiz,https://news.google.com/rss/articles/CBMilwFBVV95cUxNYWFHSS1USDRRWW91VFBObWpKRDZ3R3ZFV2E4UmRkYm81aFdjNjVoeWVRTTFEWGFueG9JZW9OY1M4ZmUwaTJHTGRrdDJqQkIyZ1VsSFpaX0l3bTdoUlcwSFo0ZTlURnNPMnktUWpLRTZidkV1NVVHNS1yVXV1dzhfWVhBWFZmSDlBR0RBRkJMeDR2dkNWVzc00gGXAUFVX3lxTE1hYUdJLVRINFFZb3VUUE5takpENndHdkVXYThSZGRibzVoV2M2NWh5ZVFNMURYYW54b0llb05jUzhmZTBpMkdMZGt0MmpCQjJnVWxIWlpfSXdtN2hSVzBIWjRlOVRGc08yeS1RaktFNmJ2RXU1VUc1LXJVdXV3OF9ZWEFYVmZIOUFHREFGQkx4NHZ2Q1ZXNzQ?oc=5,google_rss_금융감독원 site:chosun.com when:2d,-164.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:멕시코 경기 본 명장 클롭의 매운맛 관전평 전술적으로 수준 낮아 마치 자선경기 같았다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:멕시코 경기 본 명장 클롭의 매운맛 관전평 전술적으로 수준 낮아 마치 자선경기 같았다,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
1072,정부/국회,정부_국회,금융감독원,"허남준, 위기 속..장승조 뒤통수 쳤다 “트로이 목마 해보려고” (‘멋진 신세계’)[순간포착] - 조선비즈",허남준 위기 속 장승조 뒤통수 쳤다 트로이 목마 해보려고 멋진 신세계 순간포착,Chosunbiz,Chosunbiz,"Fri, 12 Jun 2026 21:17:00 GMT","허남준, 위기 속..장승조 뒤통수 쳤다 “트로이 목마 해보려고” (‘멋진 신세계’)[순간포착] - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMipwFBVV95cUxNWEtVc0IxRUxFSE9RUVRoUzZNaEpqaHExMFlCNUJ0Mm54RFYzZnJ3Nm1MOTJ6MmYtdkpsaVlTR09ZOFJMbXY4eDhGYW0xbDZmTGpmVEJnMm8yLWc5dnBSNFU4ZHdkaWRJTUlTX1h2aWE2Zkx6TFYtRTFPSFI0WEVnM1NtTm8zOUtraWhMSmRob0VCWmNkV2ZqaGUxRDZSbEdpV1VzTktJc9IBpwFBVV95cUxNWEtVc0IxRUxFSE9RUVRoUzZNaEpqaHExMFlCNUJ0Mm54RFYzZnJ3Nm1MOTJ6MmYtdkpsaVlTR09ZOFJMbXY4eDhGYW0xbDZmTGpmVEJnMm8yLWc5dnBSNFU4ZHdkaWRJTUlTX1h2aWE2Zkx6TFYtRTFPSFI0WEVnM1NtTm8zOUtraWhMSmRob0VCWmNkV2ZqaGUxRDZSbEdpV1VzTktJcw?oc=5,google_rss_금융감독원 site:chosun.com when:2d,-164.0,-48.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:허남준 위기 속 장승조 뒤통수 쳤다 트로이 목마 해보려고 멋진 신세계 순간포착,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:허남준 위기 속 장승조 뒤통수 쳤다 트로이 목마 해보려고 멋진 신세계 순간포착,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,not_true_competitor_or_overseas,,
