id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유,v36_competitor_block_reason
2682,산업동향,산업동향,플랫폼 시장점유율,"[미르의 글로벌 레이더]미래에셋, 인도 자산관리 플랫폼 ‘넥스엣지’ 2500만 달러 투자유치 주도",미르의 글로벌 레이더 미래에셋 인도 자산관리 플랫폼 넥스엣지 2500만 달러 투자유치 주도,미디어펜,미디어펜,"Fri, 12 Jun 2026 00:22:24 GMT","[미르의 글로벌 레이더]미래에셋, 인도 자산관리 플랫폼 ‘넥스엣지’ 2500만 달러 투자유치 주도 미디어펜",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5hYjlfVHN6QUZueWt3VWFVZkcxUWFDMl9oNVJvYWNES0l5RVB0RUcydHRpZUxHa3RFdWppWk5xWFlZU3RNWG53cjE3clpIM2NibkUyRdIBWEFVX3lxTE1aaGNHeGExSlVkT21TX3F5RkpvcDdJTm82VGNUSE5Fa3gyY1I4UVZJd2VxUHBkVTZIaVVBN0IwQXJpbXM1Q2N5X25NbHZXdnYzZ3FRQ1hHbWs?oc=5,google_rss_플랫폼 시장점유율 when:2d,64.5,16.0,"market_power_platform,strategy_mna_governance",market_power_platform,,"v27_industry_without_two_of_three_basis:generic_platform_without_digital_business_context:actor=False,change=True,bridge=False",,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:platform_sector:platform_regulation,general,,"generic_platform_without_digital_business_context:actor=False,change=True,bridge=False",1,Y,global,64.5,"market_power_platform,strategy_mna_governance",industry:general,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,산업동향,SELF_AFFILIATE_BUSINESS,글로벌 시장 동향,해외 자산관리 플랫폼 투자 동향,"미래에셋의 인도 자산관리 플랫폼 투자는 글로벌 플랫폼 시장의 성장 잠재력과 투자 동향을 보여주며, 카카오가 해외 금융 서비스 확장 전략을 모색할 때 참고할 수 있는 간접적인 시장 신호이다.",3,3,3,,Y,"미래에셋의 인도 자산관리 플랫폼 투자는 카카오의 해외 금융 서비스 전략 수립에 간접적으로 참고할 수 있는 시장 동향이다. / v23_guardrail_fail:v27_industry_without_two_of_three_basis:generic_platform_without_digital_business_context:actor=False,change=True,bridge=False",gemini,FILLER_REFERENCE,,,other,,,해외 자산관리 플랫폼 투자 동향,글로벌 시장 동향,,,,
325,정부/국회,정부_국회,과학기술정보통신부,"3,750만명 개인정보 유출 ‘쿠팡’…총 6,247억원 과징금 ‘철퇴’",3 750만명 개인정보 유출 쿠팡 총 6 247억원 과징금 철퇴,IT비즈뉴스,IT비즈뉴스,"Thu, 11 Jun 2026 23:00:00 GMT","3,750만명 개인정보 유출 ‘쿠팡’…총 6,247억원 과징금 ‘철퇴’ IT비즈뉴스",https://news.google.com/rss/articles/CBMibEFVX3lxTE10UG8xRHFlYk01R2ZzN0NJVEt1TkF1a1V1NFZSRDJpd1o0dHBkZERiSm1JYnZsZlVJbXBTMUV2Q2dmbEdhOS1RVzVSaDgtRVk0YXhXaUkxS2V2RVd0X3RZVmdFTi11bkxycnlRWg?oc=5,google_rss_과학기술정보통신부 과징금 when:2d,62.6,56.0,"antitrust_platform,legal_regulatory_enforcement,phishing_security,privacy_security_reliability",antitrust_general,쿠팡,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,v27:platform_enforcement:coupang:privacy_data_violation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,coupang,62.6,"legal_regulatory_enforcement,privacy_security_reliability",government:platform_obligation,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,정부_국회,GOV_PLATFORM_REGULATION,플랫폼 규제,쿠팡 역대 최대 과징금 (개인정보 유출),국내 주요 플랫폼 경쟁사의 막대한 과징금 부과는 유사 플랫폼 사업자에 대한 규제 강화 및 적용 가능성에 대한 선제적 모니터링 필요성을 시사한다.,1,1,1,,Y,쿠팡 개인정보 유출 과징금은 국내 플랫폼 사업자 개인정보보호 의무 및 규제 환경을 이해하는 데 중요하다. / v23_guardrail_fail:v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,gemini,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,"공정거래위원회의 대규모 과징금 부과와 이에 대한 쿠팡의 법적 대응은 플랫폼 사업자에 대한 규제 집행 기조를 확인하고, 카카오의 공정거래 관련 정책 대응 및 법적 리스크 관리를 강화하는 데 중요한 자료가 된다.",카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,쿠팡 역대 최대 과징금 (개인정보 유출),플랫폼 규제,platform_enforcement:coupang:privacy_data_violation,weak_gov_basis:no_public_actor_action_domain,,
1789,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"전기통신사업자, 이용자 보호 수준 하향…LGU+ '매우우수'",전기통신사업자 이용자 보호 수준 하향 lgu+ 매우우수,네이트,네이트,"Fri, 12 Jun 2026 07:12:00 GMT","전기통신사업자, 이용자 보호 수준 하향…LGU+ '매우우수' 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1TMlkwLUw5LWFJS1JNLVUwZ3JtVDBtWVhVX3RVZVhZcXhUTW9KZDNVUEpfc0tITDNZZVQwQU9vc0tIdXBGLVk0ZWt5NkdMQ21RTjZJ?oc=5,google_rss_LGU+ when:2d,57.5,4.0,,,LGU+,,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:lguplus:platform_regulation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,telco,57.5,,,global_incident:platform_regulation:lguplus:platform_regulation:general,global_incident:platform_regulation:lguplus:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,통신사 서비스 운영,통신 3사 이용자 보호 평가,국내 주요 통신사업자들의 이용자 보호 업무 평가 결과는 카카오 서비스의 소비자 보호 노력 및 대외 커뮤니케이션 방향 수립에 간접적인 참고 자료가 될 수 있습니다.,2,2,2,,,국내 주요 통신사업자의 이용자 보호 평가 결과는 카카오의 서비스 운영 및 소비자 보호 정책 수립에 간접적인 참고 자료가 될 수 있습니다.,gemini,,,COMP_DOMESTIC_STRATEGY,domestic,,통신 3사의 이용자 보호 수준 평가는 플랫폼 사업자로서 카카오의 고객 서비스 및 규제 대응 전략에 대한 간접적 시사점을 제공합니다.,통신 3사 이용자 보호 평가,통신사 서비스 운영,,,,
1687,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"LG유플러스, 이용자 보호업무 ‘매우 우수’…SKT·KT는 ‘우수’ 등급",lg유플러스 이용자 보호업무 매우 우수 skt kt는 우수 등급,뉴스락,뉴스락,"Fri, 12 Jun 2026 06:41:55 GMT","LG유플러스, 이용자 보호업무 ‘매우 우수’…SKT·KT는 ‘우수’ 등급 뉴스락",https://news.google.com/rss/articles/CBMibEFVX3lxTE9vY1Vhb2U4cGIwY09KcldGdllzcUlrZEl2aGttUUthVHdSOWZHbG5zVFhpV0tkTHJpN2hRV2xIU09nTVdwX19vUm9aOHlOVFRmOF9sWTczaENtWTJtMHpVd3k3TWlEUWx3aFEzUA?oc=5,google_rss_SKT when:2d,57.5,4.0,,,"LGU+,SKT",,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:skt:platform_regulation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,telco,57.5,,,global_incident:platform_regulation:skt:platform_regulation:general,global_incident:platform_regulation:skt:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,통신사 서비스 운영,통신 3사 이용자 보호 평가,국내 주요 통신사업자들의 이용자 보호 업무 평가 결과는 카카오 서비스의 소비자 보호 노력 및 대외 커뮤니케이션 방향 수립에 간접적인 참고 자료가 될 수 있습니다.,2,2,2,,,국내 주요 통신사업자의 이용자 보호 평가 결과는 카카오의 서비스 운영 및 소비자 보호 정책 수립에 간접적인 참고 자료가 될 수 있습니다.,gemini,,,COMP_DOMESTIC_STRATEGY,domestic,,통신 3사의 이용자 보호 수준 평가는 플랫폼 사업자로서 카카오의 고객 서비스 및 규제 대응 전략에 대한 간접적 시사점을 제공합니다.,통신 3사 이용자 보호 평가,통신사 서비스 운영,,,,
341,정부/국회,정부_국회,과학기술정보통신부,"[이로운체크] 1300만명 정보 털린 티빙, 6247억원 과징금 맞은 쿠팡…반복되는 개인정보 재난 유출 재난",이로운체크 1300만명 정보 털린 티빙 6247억원 과징금 맞은 쿠팡 반복되는 개인정보 재난 유출 재난,이로운넷,이로운넷,"Fri, 12 Jun 2026 06:16:20 GMT","[이로운체크] 1300만명 정보 털린 티빙, 6247억원 과징금 맞은 쿠팡…반복되는 개인정보 재난 유출 재난 이로운넷",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1ITHI5a3ptUTFWRmFOM0dMRFN4TEkyUi1Sb2ViT0pnbHZKSFFYZjhwMEdRbVNXWWYzcDdTd0o5TVozekpBNHpzdVdXaktEdXNobzlqdHB0VWVPZXNqMGItNUhfZFhiUQ?oc=5,google_rss_과학기술정보통신부 해킹 when:2d,56.6,42.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,쿠팡,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,v27:platform_enforcement:coupang:privacy_data_violation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,coupang,56.6,legal_regulatory_enforcement,government:platform_obligation,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,정부_국회,COMPETITOR_PLATFORM_RISK,플랫폼 규제/제재,쿠팡/티빙 개인정보 유출 및 공정위 제재,"쿠팡과 티빙에 대한 대규모 과징금 및 개인정보 유출 제재는 카카오를 포함한 국내 플랫폼 사업자들의 개인정보 보호 및 공정거래 준수 의무에 대한 정부의 강력한 의지를 보여주며, 향후 카카오의 서비스 운영 및 정책 수립에 직접적인 영향을 미칠 수 있습니다.",1,1,1,,Y,"국내 주요 플랫폼 사업자(쿠팡, 티빙)에 대한 대규모 개인정보 유출 및 공정거래 위반 제재는 카카오의 개인정보 보호 및 공정거래 리스크 관리와 정책 대응에 중요한 참고 사례입니다. / v23_guardrail_fail:v26_2_government_without_central_public_actor_action:no_public_actor_action_domain",gemini,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,플랫폼 사업자 개인정보 보호 및 공정거래 위반에 대한 규제 강화 및 집행 엄정화 추세가 명확해지고 있습니다. 카카오도 관련 법규 준수 및 리스크 관리를 더욱 강화해야 합니다.,"국내 대형 플랫폼 사업자에 대한 규제 강화는 시장 전반의 규제 환경 변화를 시사하며, 카카오 역시 유사 리스크에 대한 선제적 대응 및 내부 시스템 점검 필요성을 제고합니다.",쿠팡/티빙 개인정보 유출 및 공정위 제재,플랫폼 규제/제재,platform_enforcement:coupang:privacy_data_violation,weak_gov_basis:no_public_actor_action_domain,,
1977,경쟁사/해외이슈,경쟁사_해외이슈,토스,"'보안이 최고의 경쟁력'...토스페이먼츠, 정보보호 투자 20% 늘리고 전담 인력도 대거 확충",보안이 최고의 경쟁력 토스페이먼츠 정보보호 투자 20 늘리고 전담 인력도 대거 확충,소비자가 만드는 신문,소비자가 만드는 신문,"Thu, 11 Jun 2026 21:10:00 GMT","'보안이 최고의 경쟁력'...토스페이먼츠, 정보보호 투자 20% 늘리고 전담 인력도 대거 확충 소비자가 만드는 신문",https://news.google.com/rss/articles/CBMic0FVX3lxTE5ZQW9xMldMR3c1MzJGUWY2QzFPcktXQ1gwd2ZYX0ZaOTB0VTVHSURDOGxaMTdMVVFvMzg0VFl2VFBaMUFaQmtSVGtOeE5ocWxPZVdiQ3FJblVYMWVuYi1wMzdhNnVWUm5xSExnWWJQNjdjZGM?oc=5,google_rss_토스 해킹 when:2d,56.5,18.0,"phishing_security,privacy_security_reliability",security_general,토스,,,,,,,general,14.0,published_yesterday,direct_risk,event:토스:phishing_security+privacy_security_reliability,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,Y,toss,56.5,privacy_security_reliability,competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,핀테크/결제 서비스 전략,토스페이먼츠 정보보호 강화,"토스페이먼츠의 정보보호 투자 확대는 핀테크 서비스 경쟁에서 보안의 중요성을 강조하며, 카카오페이의 보안 강화 전략 및 투자 방향 수립에 참고가 될 수 있습니다.",2,2,2,,,카카오페이의 경쟁사인 토스페이먼츠의 정보보호 투자 확대는 금융 플랫폼 시장의 주요 경쟁 동향입니다.,gemini,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,주요 핀테크 경쟁사의 정보보호 강화는 카카오페이의 보안 경쟁력 유지 및 발전을 위한 지속적인 투자의 필요성을 시사합니다.,토스페이먼츠 정보보호 강화,핀테크/결제 서비스 전략,,,,
1342,정부/국회,정부_국회,플랫폼 규제,쿠팡 과징금 쇼크…플랫폼업계 개인정보 관리 '비상',쿠팡 과징금 쇼크 플랫폼업계 개인정보 관리 비상,v.daum.net,v.daum.net,"Fri, 12 Jun 2026 06:01:02 GMT",쿠팡 과징금 쇼크…플랫폼업계 개인정보 관리 '비상' v.daum.net,https://news.google.com/rss/articles/CBMiRkFVX3lxTE5JMDE4eXhCeGJHSzBSM3I3WnVIdFJqZUF6YmZ2aWZkSXZOSGp2YnVZQnZfbmh4M25iMVdNMmNmTlhTT2ZxNHc?oc=5,google_rss_플랫폼 규제 when:2d,49.0,46.0,"antitrust_platform,legal_regulatory_enforcement,market_power_platform",antitrust_general,쿠팡,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,v27:platform_enforcement:coupang:privacy_data_violation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,coupang,49.0,"legal_regulatory_enforcement,policy_legislation,market_power_platform",government:platform_obligation,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,정부_국회,SELF_INCLUDED_REGULATION,플랫폼 규제/제재,쿠팡/티빙 개인정보 유출 및 공정위 제재,"쿠팡과 티빙에 대한 대규모 과징금 및 개인정보 유출 제재는 카카오를 포함한 국내 플랫폼 사업자들의 개인정보 보호 및 공정거래 준수 의무에 대한 정부의 강력한 의지를 보여주며, 향후 카카오의 서비스 운영 및 정책 수립에 직접적인 영향을 미칠 수 있습니다.",1,1,1,,Y,"국내 주요 플랫폼 사업자(쿠팡, 티빙)에 대한 대규모 개인정보 유출 및 공정거래 위반 제재는 카카오의 개인정보 보호 및 공정거래 리스크 관리와 정책 대응에 중요한 참고 사례입니다. / v23_guardrail_fail:v26_2_government_without_central_public_actor_action:no_public_actor_action_domain",gemini,DIRECT_RISK,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,플랫폼 사업자 개인정보 보호 및 공정거래 위반에 대한 규제 강화 및 집행 엄정화 추세가 명확해지고 있습니다. 카카오도 관련 법규 준수 및 리스크 관리를 더욱 강화해야 합니다.,"국내 대형 플랫폼 사업자에 대한 규제 강화는 시장 전반의 규제 환경 변화를 시사하며, 카카오 역시 유사 리스크에 대한 선제적 대응 및 내부 시스템 점검 필요성을 제고합니다.",쿠팡/티빙 개인정보 유출 및 공정위 제재,플랫폼 규제/제재,platform_enforcement:coupang:privacy_data_violation,weak_gov_basis:no_public_actor_action_domain,,
1968,경쟁사/해외이슈,경쟁사_해외이슈,토스,"[AI서머리] 써드웍스, 씨엔티테크 투자 유치‧토스플레이스, 예비 창업자 대상 결제 체험 교육",ai서머리 써드웍스 씨엔티테크 투자 유치 토스플레이스 예비 창업자 대상 결제 체험 교육,스타트업레시피,스타트업레시피,"Thu, 11 Jun 2026 23:46:32 GMT","[AI서머리] 써드웍스, 씨엔티테크 투자 유치‧토스플레이스, 예비 창업자 대상 결제 체험 교육 스타트업레시피",https://news.google.com/rss/articles/CBMiV0FVX3lxTE5YLXVFWlZWeFF0WWFkcFphOEVxSVA4T054ZDQtWWtBQV9idUZvcTFmYWIwTmtMV293OUxpZGpkclEtVWdmbGRRdjBkNWtidHBzY2ZDcUhyZw?oc=5,google_rss_토스 AI when:2d,46.5,11.0,ai_infrastructure_security,ai_infrastructure_security,토스,,,,,,,general,14.0,published_yesterday,business_change,event:토스:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,Y,toss,46.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,핀테크/결제 서비스 전략,토스플레이스 소상공인 결제 교육 강화,"토스플레이스의 소상공인 대상 결제 교육은 카카오페이 및 카카오의 소상공인 지원 사업과 경쟁 구도를 형성하며, 시장 점유율 및 상생 전략 수립에 영향을 미칠 수 있습니다.",2,2,2,,Y,경쟁사인 토스플레이스의 소상공인 대상 결제 교육 강화는 카카오페이의 소상공인 관련 사업 전략 수립에 참고할 만한 동향입니다. / v23_guardrail_fail:simple_mou_pr_or_low_materiality,gemini,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,경쟁사의 소상공인 대상 지원 및 생태계 확장 전략은 카카오의 소상공인 상생 프로그램 및 결제 서비스 프로모션 기획에 시사점을 제공합니다.,토스플레이스 소상공인 결제 교육 강화,핀테크/결제 서비스 전략,,,,
497,정부/국회,정부_국회,공정거래위원회,동일인 소송에 6000억원대 과징금까지…쿠팡 덮친 규제 리스크,동일인 소송에 6000억원대 과징금까지 쿠팡 덮친 규제 리스크,CEO스코어데일리,CEO스코어데일리,"Fri, 12 Jun 2026 08:30:00 GMT",동일인 소송에 6000억원대 과징금까지…쿠팡 덮친 규제 리스크 CEO스코어데일리,https://news.google.com/rss/articles/CBMia0FVX3lxTE85NnBKS2lJVHNjX3FzaXNXVDNfamttelFMSkNla3pLMkFmNmlxODF4VVZyUU50NXJrQkxOTlJRQjVQeW1HYUFEZlVIUU1IOG91a1FYZzdVd1VzSW1nUmxoZTVlMHFmY1Qxb25v?oc=5,google_rss_공정거래위원회 when:2d,44.6,43.0,"antitrust_platform,legal_regulatory_enforcement,policy_legislation",antitrust_coupang_identity,쿠팡,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,Y,coupang,44.6,"legal_regulatory_enforcement,policy_legislation",government:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:coupang:platform_operator_obligation,정부_국회,COMPETITOR_PLATFORM_RISK,플랫폼 규제/제재,쿠팡/티빙 개인정보 유출 및 공정위 제재,"쿠팡과 티빙에 대한 대규모 과징금 및 개인정보 유출 제재는 카카오를 포함한 국내 플랫폼 사업자들의 개인정보 보호 및 공정거래 준수 의무에 대한 정부의 강력한 의지를 보여주며, 향후 카카오의 서비스 운영 및 정책 수립에 직접적인 영향을 미칠 수 있습니다.",1,1,1,,Y,"국내 주요 플랫폼 사업자(쿠팡, 티빙)에 대한 대규모 개인정보 유출 및 공정거래 위반 제재는 카카오의 개인정보 보호 및 공정거래 리스크 관리와 정책 대응에 중요한 참고 사례입니다. / v23_guardrail_fail:v26_2_government_without_central_public_actor_action:no_public_actor_action_domain",gemini,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,플랫폼 사업자 개인정보 보호 및 공정거래 위반에 대한 규제 강화 및 집행 엄정화 추세가 명확해지고 있습니다. 카카오도 관련 법규 준수 및 리스크 관리를 더욱 강화해야 합니다.,"국내 대형 플랫폼 사업자에 대한 규제 강화는 시장 전반의 규제 환경 변화를 시사하며, 카카오 역시 유사 리스크에 대한 선제적 대응 및 내부 시스템 점검 필요성을 제고합니다.",쿠팡/티빙 개인정보 유출 및 공정위 제재,플랫폼 규제/제재,,weak_gov_basis:no_public_actor_action_domain,,
1974,경쟁사/해외이슈,경쟁사_해외이슈,토스,"토스플레이스, 실무 중심 결제 교육으로 소상공인 창업 생태계 강화",토스플레이스 실무 중심 결제 교육으로 소상공인 창업 생태계 강화,thefairnews.co.kr,thefairnews.co.kr,"Thu, 11 Jun 2026 23:20:12 GMT","토스플레이스, 실무 중심 결제 교육으로 소상공인 창업 생태계 강화 thefairnews.co.kr",https://news.google.com/rss/articles/CBMidEFVX3lxTE9zWGJBZ1paVTh6Z2hoRXlramlOU3l1Q01IVnJncnpUSGtYOVFmWFcwUGhUV2g1Y0xuaVczT2k3Y08yWDllc2RtSWRBanZaeVczSGtES1RRZVcwVUV6a3hZdFdpSkxGaGFsLXA1N2RmcnIxSzU20gF0QVVfeXFMT3NYYkFnWlpVOHpnaGhFeWtqaU5TeXVDTUhWcmdyelRIa1g5UWZYVzBQaFRXaDVjTG5pVzNPaTdjTzJYOWVzZG1JZEFqdlp5VzNIa0RLVFFlVzBVRXpreFl0V2lKTEZoYWwtcDU3ZGZycjFLNTY?oc=5,google_rss_토스 조사 when:2d,44.5,11.0,ai_infrastructure_security,ai_infrastructure_security,토스,,,,,,,general,14.0,published_yesterday,general,event:토스:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,Y,toss,44.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,핀테크/결제 서비스 전략,토스플레이스 소상공인 결제 교육 강화,"토스플레이스의 소상공인 대상 결제 교육은 카카오페이 및 카카오의 소상공인 지원 사업과 경쟁 구도를 형성하며, 시장 점유율 및 상생 전략 수립에 영향을 미칠 수 있습니다.",2,2,2,,,경쟁사인 토스플레이스의 소상공인 대상 결제 교육 강화는 카카오페이의 소상공인 관련 사업 전략 수립에 참고할 만한 동향입니다.,gemini,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,경쟁사의 소상공인 대상 지원 및 생태계 확장 전략은 카카오의 소상공인 상생 프로그램 및 결제 서비스 프로모션 기획에 시사점을 제공합니다.,토스플레이스 소상공인 결제 교육 강화,핀테크/결제 서비스 전략,,,,
2634,경쟁사/해외이슈,경쟁사_해외이슈,일본 빅테크,"미국 빅테크, 중국 자본에 빗장…투자 장벽으로 번지는 패권전쟁",미국 빅테크 중국 자본에 빗장 투자 장벽으로 번지는 패권전쟁,nanamcom.co.kr,nanamcom.co.kr,"Fri, 12 Jun 2026 02:48:14 GMT","미국 빅테크, 중국 자본에 빗장…투자 장벽으로 번지는 패권전쟁 nanamcom.co.kr",https://news.google.com/rss/articles/CBMibEFVX3lxTE9FdlhLaE1VU3plUmxNSm9RSTJ1ZlFPX0h0RUV6ejAxMGhFR3Azci02X0cyYjJzSmM2bW5OdVBERmt2eENPTmFTWERMWm9tdjZCaUVvTnpRcjhwU3V6ZVBLeXFzR3cweTdiWW9DSw?oc=5,google_rss_일본 빅테크 when:2d,37.5,4.0,,,,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,Y,ai_infra_company,37.5,,,,,경쟁사_해외이슈,OFF_TOPIC,off_topic,off_topic:미국 빅테크 중국 자본에 빗장 투자 장벽으로 번지는 패권전쟁,카카오 대외협력 관점 간접 참고,4,2,2,,Y,"미국과 중국 자본 간의 일반적인 패권 경쟁 기사로, 카카오의 대외협력 및 정책 리스크에 직접적인 영향 경로가 불분명합니다.",gemini,,,OFF_TOPIC,mixed,,카카오 대외협력 관점 간접 참고,off_topic:미국 빅테크 중국 자본에 빗장 투자 장벽으로 번지는 패권전쟁,off_topic,,,,
1971,경쟁사/해외이슈,경쟁사_해외이슈,토스,비스토스 투자분석 2026. 06. 12,비스토스 투자분석 2026 06 12,주달,주달,"Fri, 12 Jun 2026 09:36:41 GMT",비스토스 투자분석 2026. 06. 12 주달,https://news.google.com/rss/articles/CBMic0FVX3lxTE5weHJUSkk0dFRjMlRMY3RKVGZ4UU9DNUFWU1cwMmR2THNMSDFncEEyN0ZzQ0ZRTWtvQjRLYlVPMlRPNDdkYU5qMEhRa3pRZ1FuSThDOGdldTdJSWtHSDRwclc4ZzdrUjNucFBKQjh2MFhKeGM?oc=5,google_rss_토스 AI when:2d,36.5,4.0,,,토스,,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,Y,toss,36.5,,,,,경쟁사_해외이슈,OFF_TOPIC,comp_domestic_finance_commerce,comp_domestic_finance_commerce:비스토스 투자분석 2026 06 12,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,Y,"특정 기업의 투자 분석 기사로, 토스와의 직접적인 전략적 연관성이 불분명하며 카카오에 미치는 영향이 미미합니다.",gemini,,,OFF_TOPIC,other,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:비스토스 투자분석 2026 06 12,comp_domestic_finance_commerce,,,,
