"date","section","rank","title","press","url","issue_group","issue_family","body_status","qa_overall","title_hash","url_hash","summary","canonical_url","event_key","event_stage","article_form","todayness_score","todayness_reason","source_version","briefing_summary","final_source"
"2026-06-23","경쟁사_해외이슈","11","[단독]네이버 서비스에 구글·오픈AI 기술 '쏙'…""투트랙 전략""","뉴스1","https://www.news1.kr/it-science/general-it/6204747","global_incident:ai_security_policy:naver:openai_security_access","comp_domestic_ai_platform","본문추출실패_대체없음_제목링크만","주의","네이버 서비스에 구글 오픈ai 기술 쏙 투트랙 전략","https://www.news1.kr/it-science/general-it/6204747","[단독]네이버 서비스에 구글·오픈AI 기술 '쏙'…""투트랙 전략"" 뉴스1","https://www.news1.kr/it-science/general-it/6204747","global_incident:ai_security_policy:naver:openai_security_access","general","business_change","19.0","published_yesterday+exclusive_breaking","google_rss_v44_final_artifact_sync_only","[단독]네이버 서비스에 구글·오픈AI 기술 '쏙'…""투트랙 전략"" 뉴스1","CEO_Morning_Briefing"
"2026-06-23","경쟁사_해외이슈","12","LGU+, MS 코파일럿 사내 도입 한 달 만에 전사 이용률 80% 돌파","스페셜경제","https://www.speconomy.com/news/articleView.html?idxno=415201","comp_domestic_strategy:lgu+ ms 코파일럿 사내 도입 한 달 만에 전사 이용률 80 돌파","comp_domestic_strategy","본문추출성공","주의","lgu+ ms 코파일럿 사내 도입 한 달 만에 전사 이용률 80 돌파","https://www.speconomy.com/news/articleView.html?idxno=415201","LG유플러스는 일하는 방식의 근본적 혁신을 위해 생성형 AI 기반 업무 환경을 도입한 지 약 한 달 만에 전사 이용률이 80%를 넘어서는 등 실제 업무에 AI가 빠르게 확산되고 있다고 22일 밝힘. [사진=LG유플러스 ] 스페셜경제=강민철 기자 | LG유플러스가 생성형 인공지능(AI) 기반 업무 환경을 도입한 지 약 한 달 만에 전사 이용률 80%를 돌파하며 AI 업무 혁신을 가속화하고 있음.","https://www.speconomy.com/news/articleView.html?idxno=415201","global_incident:platform_regulation:google:platform_content_moderation_obligation","general","analysis_with_direct_risk","14.0","published_yesterday","google_rss_v44_final_artifact_sync_only","LG유플러스는 일하는 방식의 근본적 혁신을 위해 생성형 AI 기반 업무 환경을 도입한 지 약 한 달 만에 전사 이용률이 80%를 넘어서는 등 실제 업무에 AI가 빠르게 확산되고 있다고 22일 밝힘. [사진=LG유플러스 ] 스페셜경제=강민철 기자 | LG유플러스가 생성형 인공지능(AI) 기반 업무 환경을 도입한 지 약 한 달 만에 전사 이용률 80%를 돌파하며 AI 업무 혁신을 가속화하고 있음.","CEO_Morning_Briefing"
"2026-06-23","경쟁사_해외이슈","13","토스뱅크-솔라나, 스테이블코인 해외송금 협력 나선다","네이트","https://news.nate.com/view/20260622n21615","comp_domestic_finance_commerce:토스뱅크 솔라나 스테이블코인 해외송금 협력 나선다","comp_domestic_finance_commerce","본문추출성공","주의","토스뱅크 솔라나 스테이블코인 해외송금 협력 나선다","https://news.nate.com/view/20260622n21615","글로벌 디지털 금융 인프라 협력 MOU;국내 인뱅 솔라나 재단과 첫 전략적 협력 토스뱅크가 솔라나 재단과 손잡고 스테이블코인 송금을 비롯한 글로벌 디지털 금융 인프라 구축 시험에 나선음. 토스뱅크는 이달 19일 서울 서초구 토스 신논현 오피스에서 ‘블록체인 기반 차세대 금융 인프라 협력’을 위한 전략적 업무협약(MOU)을 체결했다고 22일 밝힘.","https://news.nate.com/view/20260622n21615","global_incident:platform_regulation:toss:platform_transaction_user_protection_obligation","action_started","official_action","14.0","published_yesterday","google_rss_v44_final_artifact_sync_only","글로벌 디지털 금융 인프라 협력 MOU;국내 인뱅 솔라나 재단과 첫 전략적 협력 토스뱅크가 솔라나 재단과 손잡고 스테이블코인 송금을 비롯한 글로벌 디지털 금융 인프라 구축 시험에 나선음. 토스뱅크는 이달 19일 서울 서초구 토스 신논현 오피스에서 ‘블록체인 기반 차세대 금융 인프라 협력’을 위한 전략적 업무협약(MOU)을 체결했다고 22일 밝힘.","CEO_Morning_Briefing"
"2026-06-24","자사_및_계열사_이슈","1","카카오페이, 카카오페이증권 100% 자회사 편입…1730억원에 잔여 지분 인수","데일리안","https://www.dailian.co.kr/news/view/1659164/%EC%B9%B4%EC%B9%B4%EC%98%A4%ED%8E%98%EC%9D%B4-%EC%B9%B4%EC%B9%B4%EC%98%A4%ED%8E%98%EC%9D%B4%EC%A6%9D%EA%B6%8C-100-%EC%9E%90%ED%9A%8C-2026","global_incident:mna_capital:kakao:mna_capital","self_governance_mna","본문추출성공","주의","카카오페이 카카오페이증권 100 자회사 편입 1730억원에 잔여 지분 인수","https://www.dailian.co.kr/news/view/1659164/%EC%B9%B4%EC%B9%B4%EC%98%A4%ED%8E%98%EC%9D%B4-%EC%B9%B4%EC%B9%B4%EC%98%A4%ED%8E%98%EC%9D%B4%EC%A6%9D%EA%B6%8C-100-%EC%9E%90%ED%9A%8C-2026","이번 거래는 카카오페이증권 2대 주주가 보유한 잔여 지분 전량을 매입하는 것으로, 주식 취득 예정일은 다음. 거래가 완료되면 카카오페이의 카카오페이증권 지분율은 기존 90%대에서 100%로 확대됨.","https://www.dailian.co.kr/news/view/1659164/%EC%B9%B4%EC%B9%B4%EC%98%A4%ED%8E%98%EC%9D%B4-%EC%B9%B4%EC%B9%B4%EC%98%A4%ED%8E%98%EC%9D%B4%EC%A6%9D%EA%B6%8C-100-%EC%9E%90%ED%9A%8C-2026","global_incident:platform_regulation:kakao:platform_operator_obligation","decision","direct_risk","54.0","published_today+today_date_action+yesterday_date_action","google_rss_v44_final_artifact_sync_only","이번 거래는 카카오페이증권 2대 주주가 보유한 잔여 지분 전량을 매입하는 것으로, 주식 취득 예정일은 다음. 거래가 완료되면 카카오페이의 카카오페이증권 지분율은 기존 90%대에서 100%로 확대됨.","CEO_Morning_Briefing"
"2026-06-24","자사_및_계열사_이슈","2","재무 완정화 마친 카카오게임즈, 김태환·이시우 신임 공동 대표 선임...외연 확장 시동","v.daum.net","https://v.daum.net/v/1N4b94iPvJ","카카오게임즈 최대주주 변경 및 공동대표 체제","self_strategic_reference","본문추출성공","주의","재무 완정화 마친 카카오게임즈 김태환 이시우 신임 공동 대표 선임 외연 확장 시동","https://v.daum.net/v/1N4b94iPvJ","재무 완정화 마친 카카오게임즈, 김태환·이시우 신임. 공동 대표 선임...외연 확장 시동 고용준 2026임.","https://v.daum.net/v/1N4b94iPvJ","global_incident:leadership_service:kakao:executive_change","vote_or_mediation","analysis_with_direct_risk","19.0","published_yesterday+exclusive_breaking","google_rss_v44_final_artifact_sync_only","재무 완정화 마친 카카오게임즈, 김태환·이시우 신임. 공동 대표 선임...외연 확장 시동 고용준 2026임.","CEO_Morning_Briefing"
"2026-06-24","자사_및_계열사_이슈","3","카카오, 지속가능성 보고서 발간…데이터센터 온실가스 4753톤 감축","이데일리","https://www.edaily.co.kr/News/Read?newsId=03827766645485000&mediaCodeNo=257","self_filler_reference:카카오 지속가능성 보고서 발간 데이터센터 온실가스 4753톤 감축","self_filler_reference","본문추출성공","주의","카카오 지속가능성 보고서 발간 데이터센터 온실가스 4753톤 감축","https://www.edaily.co.kr/News/Read?newsId=03827766645485000&mediaCodeNo=257","[이데일리 이소현 기자] 카카오(035720)가 데이터센터 에너지 효율화와 인공지능(AI) 안전성 강화, 지배구조 개선 등 지난해 환경·사회·지배구조(ESG) 성과를 담은 지속가능성 보고서를 발간했다.카카오는 ‘2025 카카오 지속가능성 보고서’를 발간하고 지속가능경영 정보를 통합 제공하는 전용 홈페이지 ‘카카오 서스테이너빌리티’를 새롭게 열었다고 24일 밝혔다.이번 보고서는 글로벌 공시 기준인 ISSB 기준을 적용했음.","https://www.edaily.co.kr/News/Read?newsId=03827766645485000&mediaCodeNo=257","privacy_security:kakao:data_leak","action_started","analysis_with_direct_risk","42.0","published_today+today_date_action","google_rss_v44_final_artifact_sync_only","[이데일리 이소현 기자] 카카오(035720)가 데이터센터 에너지 효율화와 인공지능(AI) 안전성 강화, 지배구조 개선 등 지난해 환경·사회·지배구조(ESG) 성과를 담은 지속가능성 보고서를 발간했다.카카오는 ‘2025 카카오 지속가능성 보고서’를 발간하고 지속가능경영 정보를 통합 제공하는 전용 홈페이지 ‘카카오 서스테이너빌리티’를 새롭게 열었다고 24일 밝혔다.이번 보고서는 글로벌 공시 기준인 ISSB 기준을 적용했음.","CEO_Morning_Briefing"
"2026-06-24","정부_국회","4","공정위, 쿠팡 30억 상생안 수용…PB 공급단가 인하 혐의 제재 피해","네이트","https://news.nate.com/view/20260624n06625","global_incident:platform_regulation:coupang:platform_operator_obligation","comp_domestic_direct_risk","본문추출성공","주의","공정위 쿠팡 30억 상생안 수용 pb 공급단가 인하 혐의 제재 피해","https://news.nate.com/view/20260624n06625","[mdtoday = 박성하 기자] 공정거래위원회가 쿠팡의 자체브랜드(PB) 상품 공급단가 인하 혐의와 관련해 마련된 30억원 규모의 상생 방안을 받아들이면서, 쿠팡은 제재를 피하게 됐음. 앞서 쿠팡 측은 지난해 3월 동의 의결 절차 개시를 신청했고, 공정위는 같은 해 8월 이를 개시하기로 결정했음.","https://news.nate.com/view/20260624n06625","v27:platform_enforcement:coupang:delivery_platform_fee_mfn","penalty_or_sanction","official_action","36.0","published_today+yesterday_date_action","google_rss_v44_final_artifact_sync_only","[mdtoday = 박성하 기자] 공정거래위원회가 쿠팡의 자체브랜드(PB) 상품 공급단가 인하 혐의와 관련해 마련된 30억원 규모의 상생 방안을 받아들이면서, 쿠팡은 제재를 피하게 됐음. 앞서 쿠팡 측은 지난해 3월 동의 의결 절차 개시를 신청했고, 공정위는 같은 해 8월 이를 개시하기로 결정했음.","CEO_Morning_Briefing"
"2026-06-24","정부_국회","5","가상자산 규제 정비 주문한 FATF…특금법 개정안 쟁점 재부각 · 달라지는 점은?","supple.kr","https://supple.kr/news/cmqpv2pjd000m5sr4ez8sh6je","가상자산 이전거래/AML 규제 조정","government_regulatory_enforcement","본문추출성공","주의","가상자산 규제 정비 주문한 fatf 특금법 개정안 쟁점 재부각 달라지는 점은","https://supple.kr/news/cmqpv2pjd000m5sr4ez8sh6je","가상자산 규제 정비 주문한 FATF…특금법 개정안 쟁점 재부각 이투데이 2026-06-23 08:38:00 FATF, 국경 간 가상자산 자금세탁방지(AML) 공조 강화 주문 특금법 개정안, 트래블룰 소액 거래까지 확대 추진 자동 STR 부담 완화에도 개인지갑·해외 연동은 과제 (챗GPT) 국제자금세탁방지기구(FATF)가 국경 간 가상자산 거래를 활용한 자금세탁 위험을 재차 경고했음. 국내에서도 특정금융정보법(특금법) 하위규정 개정을 통해 트래블룰 적용 범위를 100만원 미만 소액 거래까지 넓히는 방안이 추진되면서 규제 실효성과 사업자 부담이 함께 쟁점으로 떠오르고 있음.","https://supple.kr/news/cmqpv2pjd000m5sr4ez8sh6je","global_incident:platform_regulation:openai:platform_operator_obligation","action_started","official_action","14.0","published_yesterday","google_rss_v44_final_artifact_sync_only","가상자산 규제 정비 주문한 FATF…특금법 개정안 쟁점 재부각 이투데이 2026-06-23 08:38:00 FATF, 국경 간 가상자산 자금세탁방지(AML) 공조 강화 주문 특금법 개정안, 트래블룰 소액 거래까지 확대 추진 자동 STR 부담 완화에도 개인지갑·해외 연동은 과제 (챗GPT) 국제자금세탁방지기구(FATF)가 국경 간 가상자산 거래를 활용한 자금세탁 위험을 재차 경고했음. 국내에서도 특정금융정보법(특금법) 하위규정 개정을 통해 트래블룰 적용 범위를 100만원 미만 소액 거래까지 넓히는 방안이 추진되면서 규제 실효성과 사업자 부담이 함께 쟁점으로 떠오르고 있음.","CEO_Morning_Briefing"
"2026-06-24","정부_국회","6","공정위, '표시·광고 실증에 관한 운영' 개정안 행정예고","경남열린신문","https://www.gnopennews.co.kr/news/articleView.html?idxno=194137","global_incident:platform_regulation:fair_trade_authority:platform_regulation","government_ai_core_policy","본문추출성공","주의","공정위 표시 광고 실증에 관한 운영 개정안 행정예고","https://www.gnopennews.co.kr/news/articleView.html?idxno=194137","[경남열린신문] 공정거래위원회는 인공지능(AI) 등 신기술 제품의 성능 광고 시 실증 의무를 명시하고, 실증자료 제출기간 연장사유를 구체화하는 한편, 연장 제출기간을 단축하고 사업자 체크리스트를 신설하는 내용의 '표시·광고 실증에 관한 운영' 개정안을 6월 23일부터 7월 13일까지 행정예고한다고 밝힘.","https://www.gnopennews.co.kr/news/articleView.html?idxno=194137","global_incident:platform_regulation:fair_trade_authority:platform_algorithm_ad_obligation","decision","analysis_with_direct_risk","26.0","published_yesterday+yesterday_date_action","google_rss_v44_final_artifact_sync_only","[경남열린신문] 공정거래위원회는 인공지능(AI) 등 신기술 제품의 성능 광고 시 실증 의무를 명시하고, 실증자료 제출기간 연장사유를 구체화하는 한편, 연장 제출기간을 단축하고 사업자 체크리스트를 신설하는 내용의 '표시·광고 실증에 관한 운영' 개정안을 6월 23일부터 7월 13일까지 행정예고한다고 밝힘.","CEO_Morning_Briefing"
"2026-06-24","정부_국회","7","민병덕 ""디지털자산기본법, 하반기 국회서 논의 속도낼 것…국가 경쟁력 관점 필요""","블루밍비트","https://bloomingbit.io/feed/news/114844","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","government_digital_finance_policy","본문추출성공","주의","민병덕 디지털자산기본법 하반기 국회서 논의 속도낼 것 국가 경쟁력 관점 필요","https://bloomingbit.io/feed/news/114844","PiCK 뉴스 민병덕 ""디지털자산기본법, 하반기 국회서 논의 속도낼 것…국가 경쟁력 관점 필요"" 강민승 기자 간단 요약 민병덕 의원은 디지털자산 을 단순한 투기 수단이 아닌 국가 경쟁력 과 금융 혁신 의 관점에서 봐야 한다고 강조했다고 밝힘. 민병덕 의원은 디지털자산 을 단순한 투기 수단이 아닌 국가 경쟁력 과 금융 혁신 의 관점에서 봐야 한다고 강조했다고 밝힘.","https://bloomingbit.io/feed/news/114844","global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy","general","direct_risk","14.0","published_yesterday","google_rss_v44_final_artifact_sync_only","PiCK 뉴스 민병덕 ""디지털자산기본법, 하반기 국회서 논의 속도낼 것…국가 경쟁력 관점 필요"" 강민승 기자 간단 요약 민병덕 의원은 디지털자산 을 단순한 투기 수단이 아닌 국가 경쟁력 과 금융 혁신 의 관점에서 봐야 한다고 강조했다고 밝힘. 민병덕 의원은 디지털자산 을 단순한 투기 수단이 아닌 국가 경쟁력 과 금융 혁신 의 관점에서 봐야 한다고 강조했다고 밝힘.","CEO_Morning_Briefing"
"2026-06-24","정부_국회","8","""韓, 엔비디아 플랫폼 활용하되 기술 자립 '투트랙'으로 가야""","이데일리","https://www.edaily.co.kr/News/Read?newsId=05238166645484672&mediaCodeNo=257","global_incident:platform_regulation:platform_sector:platform_regulation","government_regulatory_enforcement","본문추출성공","주의","엔비디아 플랫폼 활용하되 기술 자립 투트랙 으로 가야","https://www.edaily.co.kr/News/Read?newsId=05238166645484672&mediaCodeNo=257","오히려 반드시 함께 가야 할 두 축입니다.”정부 AI 정책을 총괄하는 과학기술정보통신부 박태완 정보통신산업정책관(국장)은 최근 이데일리와의 인터뷰에서 엔비디아와의 협력 확대 속에서도 독자 기술 개발이 필요한 이유를 이같이 설명했다.최근 정부가 엔비디아와 협력을 강화하며 AI 반도체 조기 확보에 나서고 있지만, 동시에 국산 NPU(신경망처리장치)와 피지컬 AI 원천기술 개발도 병행해야 한다는 것이 그의 판단임.","https://www.edaily.co.kr/News/Read?newsId=05238166645484672&mediaCodeNo=257","global_incident:platform_regulation:google:platform_data_protection_obligation","decision","direct_risk","14.0","published_yesterday","google_rss_v44_final_artifact_sync_only","오히려 반드시 함께 가야 할 두 축입니다.”정부 AI 정책을 총괄하는 과학기술정보통신부 박태완 정보통신산업정책관(국장)은 최근 이데일리와의 인터뷰에서 엔비디아와의 협력 확대 속에서도 독자 기술 개발이 필요한 이유를 이같이 설명했다.최근 정부가 엔비디아와 협력을 강화하며 AI 반도체 조기 확보에 나서고 있지만, 동시에 국산 NPU(신경망처리장치)와 피지컬 AI 원천기술 개발도 병행해야 한다는 것이 그의 판단임.","CEO_Morning_Briefing"
"2026-06-24","경쟁사_해외이슈","9","네이버, 엔비디아 DSX로 ‘AI 팩토리’ 짓는다…55MW로 시작해 기가와트급 소버린 AI로","AI 매터스","https://aimatters.co.kr/news-report/44935","comp_domestic_ai_platform:네이버 엔비디아 dsx로 ai 팩토리 짓는다 55mw로 시작해 기가와트급 소버린 ai로","comp_domestic_ai_platform","본문추출실패_대체없음_제목링크만","주의","네이버 엔비디아 dsx로 ai 팩토리 짓는다 55mw로 시작해 기가와트급 소버린 ai로","https://aimatters.co.kr/news-report/44935","네이버, 엔비디아 DSX로 ‘AI 팩토리’ 짓는다…55MW로 시작해 기가와트급 소버린 AI로 AI 매터스","https://aimatters.co.kr/news-report/44935","event:네이버:ai_infrastructure_security","general","business_change","14.0","published_yesterday","google_rss_v44_final_artifact_sync_only","네이버, 엔비디아 DSX로 ‘AI 팩토리’ 짓는다…55MW로 시작해 기가와트급 소버린 AI로 AI 매터스","CEO_Morning_Briefing"
"2026-06-24","경쟁사_해외이슈","10","KT, 기업용 AI 전환 플랫폼 AX Harness 공개","2news.co.kr","https://www.2news.co.kr/news/articleView.html?idxno=12307","국가 AI 인프라/AIDC/GPU 정책","comp_domestic_ai_platform","본문추출성공","주의","kt 기업용 ai 전환 플랫폼 ax harness 공개","https://www.2news.co.kr/news/articleView.html?idxno=12307","KT, 기업용 AI 전환 플랫폼 AX Harness 공개 가 가 기사의 본문 내용은 이 글자크기로 변경됨. 스크롤 이동 상태바 KT, 기업용 AI 전환 플랫폼 AX Harness 공개 가 가 기사의 본문 내용은 이 글자크기로 변경됨.","https://www.2news.co.kr/news/articleView.html?idxno=12307","global_incident:platform_regulation:kt:platform_operator_obligation","rumor_or_report","analysis_feature","24.0","published_today+yesterday_date_action+analysis_without_direct_event","google_rss_v44_final_artifact_sync_only","KT, 기업용 AI 전환 플랫폼 AX Harness 공개 가 가 기사의 본문 내용은 이 글자크기로 변경됨. 스크롤 이동 상태바 KT, 기업용 AI 전환 플랫폼 AX Harness 공개 가 가 기사의 본문 내용은 이 글자크기로 변경됨.","CEO_Morning_Briefing"
"2026-06-24","경쟁사_해외이슈","11","네이버클라우드, 제조 AX 협력 확대한다","smartbizn.com","https://www.smartbizn.com/news/articleView.html?idxno=146888","comp_domestic_ai_platform:네이버클라우드 제조 ax 협력 확대한다","comp_domestic_ai_platform","본문추출성공","주의","네이버클라우드 제조 ax 협력 확대한다","https://www.smartbizn.com/news/articleView.html?idxno=146888","네이버클라우드와 한국지멘스가 ‘제조 산업의 AI 전환’을 위한 업무협약을 체결했음. / 사진=네이버클라우드 | 스마트비즈 = 신동현 기자 | 네이버클라우드가 제조 산업 인공지능 전환(AX)을 위한 협력 범위를 넓히고 있음.","https://www.smartbizn.com/news/articleView.html?idxno=146888","global_incident:platform_regulation:naver:platform_data_protection_obligation","action_started","direct_risk","42.0","published_today+today_date_action","google_rss_v44_final_artifact_sync_only","네이버클라우드와 한국지멘스가 ‘제조 산업의 AI 전환’을 위한 업무협약을 체결했음. / 사진=네이버클라우드 | 스마트비즈 = 신동현 기자 | 네이버클라우드가 제조 산업 인공지능 전환(AX)을 위한 협력 범위를 넓히고 있음.","CEO_Morning_Briefing"
"2026-06-24","경쟁사_해외이슈","12","[AI 이슈] 네이버, AI가 ‘광고대행사’ 된다…검색광고 운영까지 통째로 맡긴다","AI라이프경제","https://www.aifnlife.co.kr/news/articleView.html?idxno=27287","comp_domestic_ai_platform:ai 이슈 네이버 ai가 광고대행사 된다 검색광고 운영까지 통째로 맡긴다","comp_domestic_ai_platform","본문추출성공","주의","ai 이슈 네이버 ai가 광고대행사 된다 검색광고 운영까지 통째로 맡긴다","https://www.aifnlife.co.kr/news/articleView.html?idxno=27287","네이버가 통합검색 AI 브리핑을 단순한 정보 요약 도구를 넘어 새로운 광고 플랫폼으로 본격 가동한음. 7월부터 AI 브리핑 화면에 광고를 붙이는 데 그치지 않고, 광고 문구 작성과 광고 선정, 노출 위치 결정까지 네이버의 AI 에이전트가 모두 맡는 구조를 도입하면서 사실상 “검색광고 플랫폼이면서 광고대행사 역할도 수행하는 것”임.","https://www.aifnlife.co.kr/news/articleView.html?idxno=27287","privacy_security:naver:data_leak","decision","direct_risk","14.0","published_yesterday","google_rss_v44_final_artifact_sync_only","네이버가 통합검색 AI 브리핑을 단순한 정보 요약 도구를 넘어 새로운 광고 플랫폼으로 본격 가동한음. 7월부터 AI 브리핑 화면에 광고를 붙이는 데 그치지 않고, 광고 문구 작성과 광고 선정, 노출 위치 결정까지 네이버의 AI 에이전트가 모두 맡는 구조를 도입하면서 사실상 “검색광고 플랫폼이면서 광고대행사 역할도 수행하는 것”임.","CEO_Morning_Briefing"
"2026-06-24","경쟁사_해외이슈","13","네이버클라우드-지멘스, 제조 산업 AI 전환(AX) 가속화","2news.co.kr","https://www.2news.co.kr/news/articleView.html?idxno=12412","comp_domestic_ai_platform:네이버클라우드 지멘스 제조 산업 ai 전환 ax 가속화","comp_domestic_ai_platform","본문추출성공","주의","네이버클라우드 지멘스 제조 산업 ai 전환 ax 가속화","https://www.2news.co.kr/news/articleView.html?idxno=12412","네이버클라우드-지멘스, 제조 산업 AI 전환(AX) 가속화 가 가 기사의 본문 내용은 이 글자크기로 변경됨. 스크롤 이동 상태바 네이버클라우드-지멘스, 제조 산업 AI 전환(AX) 가속화 가 가 기사의 본문 내용은 이 글자크기로 변경됨.","https://www.2news.co.kr/news/articleView.html?idxno=12412","global_incident:leadership_service:naver:executive_change","review_scheduled","direct_risk","24.0","published_today","google_rss_v44_final_artifact_sync_only","네이버클라우드-지멘스, 제조 산업 AI 전환(AX) 가속화 가 가 기사의 본문 내용은 이 글자크기로 변경됨. 스크롤 이동 상태바 네이버클라우드-지멘스, 제조 산업 AI 전환(AX) 가속화 가 가 기사의 본문 내용은 이 글자크기로 변경됨.","CEO_Morning_Briefing"
"2026-06-25","자사_및_계열사_이슈","1","카카오게임즈, 3000억 실탄 확보 흑자전환 ‘시동’…김태환·이시우 공동대표 체제, ‘첫 시험대’","CEO스코어데일리","https://www.ceoscoredaily.com/page/view/2026062315140874688","카카오게임즈 최대주주 변경 및 공동대표 체제","self_strategic_reference","본문추출성공","주의","카카오게임즈 3000억 실탄 확보 흑자전환 시동 김태환 이시우 공동대표 체제 첫 시험대","https://www.ceoscoredaily.com/page/view/2026062315140874688","카카오게임즈는 지난 22일 경기 용인시 카카오 AI 캠퍼스에서 임시주주총회 및 이사회를 열고 김태환 라인게임즈 부사장과 이시우 카카오게임즈 최고사업책임자(CBO)를 신임. 김태환 대표는 중장기 전략과 글로벌 사업, 인수·합병(M&A)을 총괄하고, 이시우 대표는 라이브 서비스 운영과 신작 퍼블리싱, IP 포트폴리오 관리를 맡는음.","https://www.ceoscoredaily.com/page/view/2026062315140874688","global_incident:platform_regulation:kakao:platform_operator_obligation","action_started","analysis_with_direct_risk","14.0","published_yesterday","google_rss_v44_final_artifact_sync_only","카카오게임즈는 지난 22일 경기 용인시 카카오 AI 캠퍼스에서 임시주주총회 및 이사회를 열고 김태환 라인게임즈 부사장과 이시우 카카오게임즈 최고사업책임자(CBO)를 신임. 김태환 대표는 중장기 전략과 글로벌 사업, 인수·합병(M&A)을 총괄하고, 이시우 대표는 라이브 서비스 운영과 신작 퍼블리싱, IP 포트폴리오 관리를 맡는음.","CEO_Morning_Briefing"
"2026-06-25","자사_및_계열사_이슈","2","카카오페이손보, ISO 27001·27017 동시 획득…글로벌 보안 경쟁력 입증","보험매일","https://www.fins.co.kr/news/articleView.html?idxno=108922","self_privacy_security:카카오페이손보 iso 27001 27017 동시 획득 글로벌 보안 경쟁력 입증","self_privacy_security","본문추출성공","주의","카카오페이손보 iso 27001 27017 동시 획득 글로벌 보안 경쟁력 입증","https://www.fins.co.kr/news/articleView.html?idxno=108922","카카오페이손해보험이 국제표준화기구(ISO)가 제정한 정보보호 국제 인증 'ISO 27001'과 클라우드 보안 국제 인증 'ISO 27017'을 동시에 획득하며 글로벌 수준의 보안 역량을 인정받았음. ISO 27017은 데이터 보호와 접근권한 관리, 가상환경 보호 등 클라우드 환경에 특화된 보안 통제와 운영 기준을 다룬음.","https://www.fins.co.kr/news/articleView.html?idxno=108922","v27:platform_enforcement:kakao:delivery_platform_fee_mfn","decision","direct_risk","29.0","published_today+exclusive_breaking","google_rss_v44_final_artifact_sync_only","카카오페이손해보험이 국제표준화기구(ISO)가 제정한 정보보호 국제 인증 'ISO 27001'과 클라우드 보안 국제 인증 'ISO 27017'을 동시에 획득하며 글로벌 수준의 보안 역량을 인정받았음. ISO 27017은 데이터 보호와 접근권한 관리, 가상환경 보호 등 클라우드 환경에 특화된 보안 통제와 운영 기준을 다룬음.","CEO_Morning_Briefing"
"2026-06-25","자사_및_계열사_이슈","3","카카오페이손보, 정보보호·클라우드 보안 국제인증 동시 획득","아주경제","https://www.ajunews.com/view/20260625094513196","self_privacy_security:카카오페이손보 정보보호 클라우드 보안 국제인증 동시 획득","self_privacy_security","본문추출성공","주의","카카오페이손보 정보보호 클라우드 보안 국제인증 동시 획득","https://www.ajunews.com/view/20260625094513196","확정 카카오페이손해보험이 정보보호와 클라우드 보안 분야의 국제 표준 인증을 동시에 획득하며 보안 경쟁력 강화에 나섰다.카카오페이손해보험은 국제표준화기구(ISO)가 제정한 정보보호 국제 인증 'ISO 27001'과 클라우드 보안 국제 인증 'ISO 27017'을 동시에 취득했다고 25일 밝혔다.이번 인증은 카카오페이손해보험의 보험 서비스 운영 환경 전반을 대상으로 진행됐다.ISO 27001은 정보보호 분야의 대표적인 국제 표준 인증으로, 정보보호 정책과 위험관리, 접근통제, 운영보안, 침해사고 대응 등 정보보호 관리체계 전반을 평가한음.","https://www.ajunews.com/view/20260625094513196","privacy_security:kakao:data_leak","decision","direct_risk","24.0","published_today","google_rss_v44_final_artifact_sync_only","확정 카카오페이손해보험이 정보보호와 클라우드 보안 분야의 국제 표준 인증을 동시에 획득하며 보안 경쟁력 강화에 나섰다.카카오페이손해보험은 국제표준화기구(ISO)가 제정한 정보보호 국제 인증 'ISO 27001'과 클라우드 보안 국제 인증 'ISO 27017'을 동시에 취득했다고 25일 밝혔다.이번 인증은 카카오페이손해보험의 보험 서비스 운영 환경 전반을 대상으로 진행됐다.ISO 27001은 정보보호 분야의 대표적인 국제 표준 인증으로, 정보보호 정책과 위험관리, 접근통제, 운영보안, 침해사고 대응 등 정보보호 관리체계 전반을 평가한음.","CEO_Morning_Briefing"
