id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v27_event_key
3306,경쟁사/해외이슈,경쟁사_해외이슈,애플,"[속보] 개보위, 개인정보 국외이전 위반 '빗썸' 과징금 2.1억 부과",개보위 개인정보 국외이전 위반 빗썸 과징금 2 1억 부과,supple.kr,supple.kr,"Thu, 25 Jun 2026 01:15:10 GMT","[속보] 개보위, 개인정보 국외이전 위반 '빗썸' 과징금 2.1억 부과 supple.kr",https://news.google.com/rss/articles/CBMiXEFVX3lxTFBxTVFrMS1sU01ISTQzczdXTGlDVzNLWENubW0zc094MEFYbmZ4MU5HZ2pVWWItaFdKSEVGR3FwLVUwNkN0S1cyRk5UdkpPMlg1aHJ4YTJTQ3k5azNL?oc=5,google_rss_애플 과징금 when:2d,144.75,139.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,v43_not_true_competitor;brand_not_in_title,Y,,,,government:platform_obligation,platform_operator_obligation,19.0,published_yesterday+exclusive_breaking,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,144.75,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_platform_regulation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,5,5,5,,,로컬 보조 라벨,local_low_confidence,,GOV_DIRECT_PLATFORM_OBLIGATION,COMP_OVERSEAS_REGULATION_DATA,overseas,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_platform_regulation,,
3629,산업동향,산업동향,인공지능 산업 동향,"메타, 299달러 보급형 AI 안경 전격 공개…스마트 글라스 본격 대중화",메타 299달러 보급형 ai 안경 전격 공개 스마트 글라스 본격 대중화,내외뉴스통신,내외뉴스통신,"Thu, 25 Jun 2026 01:22:14 GMT","메타, 299달러 보급형 AI 안경 전격 공개…스마트 글라스 본격 대중화 내외뉴스통신",https://news.google.com/rss/articles/CBMibEFVX3lxTE9ub3ZrMTlRZFRCTjNKcktlMXBtd3RlckVCcEV3NzlRTDZWMTdmdXBTd2F4WWU4UE9QRUVnOWcwYXZFYWZLRm9BOFY4SlBpZ2JHLXJFTFFZX0d6YzA2a0k4cjJVR19WSERienNrU9IBcEFVX3lxTE9iaTRRbmZPdUZOZHEtMWFBZ0laaE5pOU13TzU2Zm9aemYxSllfelZ5R3J4MXZzcnlxbUUwTldueXhLZ0NCQXpRMFRRVFExYzZKaVJoRWtrVFVLSTVBei0yUm5QMEhJWlFfSGpnSlJPLTI?oc=5,google_rss_인공지능 산업 동향 when:2d,137.5,25.0,ai_infrastructure_security,ai_infrastructure_security,메타,v43_not_structural_industry,,,,,,general,14.0,published_yesterday,business_change,event:메타:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,137.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:메타 299달러 보급형 ai 안경 전격 공개 스마트 글라스 본격 대중화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:메타 299달러 보급형 ai 안경 전격 공개 스마트 글라스 본격 대중화,comp_overseas_regulation_data,,
2536,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"송경희 개보위원장, G7 개인정보 감독기구 회의 참석…협력강화",송경희 개보위원장 g7 개인정보 감독기구 회의 참석 협력강화,연합뉴스,연합뉴스,"Thu, 25 Jun 2026 22:30:01 GMT","송경희 개보위원장, G7 개인정보 감독기구 회의 참석…협력강화 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBrYWtsb2dkT3p1bUdSSmRSSXBValZvcjk2SXFpdE1WR0FzOWNjbk0tWkZENmlwcUdva195Z2NnSFNncnUtOWxpV0lWYk02NEROVzZES2l0bEFvSGpVVEc5MtIBYEFVX3lxTFBrYWtsb2dkT3p1bUdSSmRSSXBValZvcjk2SXFpdE1WR0FzOWNjbk0tWkZENmlwcUdva195Z2NnSFNncnUtOWxpV0lWYk02NEROVzZES2l0bEFvSGpVVEc5Mg?oc=5,google_rss_쿠팡 site:yna.co.kr when:2d,133.0,87.0,,,,v43_not_true_competitor;brand_not_in_title,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,direct_risk,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,coupang_competitor_enforcement_or_risk,Y,coupang,133.0,,government:platform_obligation,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation:general,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,comp_domestic_direct_risk,,
3481,경쟁사/해외이슈,경쟁사_해외이슈,트럼프 행정부,"'임시체류자 추방·난민 거부' 트럼프 이민정책, 미 대법원 합헌판결",임시체류자 추방 난민 거부 트럼프 이민정책 미 대법원 합헌판결,네이트,네이트,"Fri, 26 Jun 2026 01:29:00 GMT","'임시체류자 추방·난민 거부' 트럼프 이민정책, 미 대법원 합헌판결 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBVR05jc0lhSF8tLUFOTFBkLXVqMEZVXzRWUEcxZFN5RGpsaGRMNlRleGVrQXFIdkN1MnZGYmpuZVNZTzRWUUMtem1fT29na01Nd3Rv?oc=5,google_rss_트럼프 행정부 when:2d,133.0,36.0,"legal_regulatory_enforcement,policy_legislation",legal_regulatory_enforcement,,v43_not_true_competitor,,,,,,general,24.0,published_today,direct_risk,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,unknown,133.0,"legal_regulatory_enforcement,policy_legislation",competitor:regulatory_enforcement,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:임시체류자 추방 난민 거부 트럼프 이민정책 미 대법원 합헌판결,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:임시체류자 추방 난민 거부 트럼프 이민정책 미 대법원 합헌판결,government_general_low_relevance,,
2532,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"개인정보위, 빗썸 과징금 2억 1000만원 부과",개인정보위 빗썸 과징금 2억 1000만원 부과,지디넷코리아,지디넷코리아,"Thu, 25 Jun 2026 01:39:41 GMT","개인정보위, 빗썸 과징금 2억 1000만원 부과 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTE01ODVFRGRFSDVrcDlDN09qWkVhNFpZUUJhV29RSUwzTG1qU3d0Rkt5LXZRNTBmdFpocU53ME1lckstZzZmWWk1SVdlMW8tdjlETGdiTWFR?oc=5,google_rss_쿠팡 개인정보 when:2d,129.5,114.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,v43_not_true_competitor;brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,coupang_competitor_enforcement_or_risk,Y,coupang,129.5,"legal_regulatory_enforcement,digital_asset_stablecoin",competitor:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_platform_regulation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,5,5,5,,,로컬 보조 라벨,local_low_confidence,,GOV_DIRECT_PLATFORM_OBLIGATION,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_platform_regulation,,
2539,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"송경희 개보위원장, G7 개인정보 감독기구 회의 참석…협력강화",송경희 개보위원장 g7 개인정보 감독기구 회의 참석 협력강화,매일경제 마켓,매일경제 마켓,"Thu, 25 Jun 2026 22:30:01 GMT","송경희 개보위원장, G7 개인정보 감독기구 회의 참석…협력강화 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTFBmR0FUYWtoOF9vYkp6cGowU0xrbFh0c0lLbkIycGVMMk5MdUZERGRDUjY0LW14TXBBamdFWXdXSVE5TEpjQzRvMTdhSV9WWFJ4cHc?oc=5,google_rss_쿠팡 site:mk.co.kr when:2d,129.0,87.0,,,,v43_not_true_competitor;brand_not_in_title,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,direct_risk,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,coupang_competitor_enforcement_or_risk,Y,coupang,129.0,,government:platform_obligation,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation:general,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,comp_domestic_direct_risk,,
2533,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"개보위, 빗썸에 과징금 2.1억 부과…개인정보 국외이전 위반",개보위 빗썸에 과징금 2 1억 부과 개인정보 국외이전 위반,네이트,네이트,"Thu, 25 Jun 2026 02:18:00 GMT","개보위, 빗썸에 과징금 2.1억 부과…개인정보 국외이전 위반 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE52QkNsWE5WVllfOHJYeGQ3d1hYRng4eHE2cVdoaENxcms5NExyRWl3WHVRSjRjZG9FbkJzeng4dmFrM2RRZmJfeTlDRFMtR2dtYjQw?oc=5,google_rss_쿠팡 개인정보 when:2d,125.5,139.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,v43_not_true_competitor;brand_not_in_title,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,coupang_competitor_enforcement_or_risk,Y,coupang,125.5,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_platform_regulation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,5,5,5,,,로컬 보조 라벨,local_low_confidence,,GOV_DIRECT_PLATFORM_OBLIGATION,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_platform_regulation,,
2530,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"개보위, 빗썸에 과징금 2.1억 부과…개인정보 국외이전 위반",개보위 빗썸에 과징금 2 1억 부과 개인정보 국외이전 위반,이투데이,이투데이,"Thu, 25 Jun 2026 02:17:00 GMT","개보위, 빗썸에 과징금 2.1억 부과…개인정보 국외이전 위반 이투데이",https://news.google.com/rss/articles/CBMiVEFVX3lxTE4yNnhHbzB6UmVKbEdEeXVDSW1EdzNXT0k5NDFPSHAwQzBmZkdwc3RCaHpDU3psektGd25WOVdma0hpc2RKZ2dvWV9MUzJybXpycktzQw?oc=5,google_rss_쿠팡 과징금 when:2d,125.5,139.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,v43_not_true_competitor;brand_not_in_title,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,coupang_competitor_enforcement_or_risk,Y,coupang,125.5,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_platform_regulation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,5,5,5,,,로컬 보조 라벨,local_low_confidence,,GOV_DIRECT_PLATFORM_OBLIGATION,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_platform_regulation,,
2528,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"개인정보위, 국외이전 규정 위반 빗썸에 과징금 2.1억원",개인정보위 국외이전 규정 위반 빗썸에 과징금 2 1억원,v.daum.net,v.daum.net,"Thu, 25 Jun 2026 01:00:26 GMT","개인정보위, 국외이전 규정 위반 빗썸에 과징금 2.1억원 v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTE45WkFNWVc3ZTBGc1FQNkllQzV1YnNtNDFBTGF2YndwcGgzR2JTcjl5UzdCQkVuVURZVUVQRko3UDNldC1pM3RtWU45RTdaMHBObWJFRg?oc=5,google_rss_쿠팡 과징금 when:2d,125.5,114.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,v43_not_true_competitor;brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,coupang_competitor_enforcement_or_risk,Y,coupang,125.5,"legal_regulatory_enforcement,digital_asset_stablecoin",competitor:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,SELF_INCLUDED_REGULATION,platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 포함 플랫폼 사업자의 준수 의무·정책 대응 이슈,4,5,5,,,로컬 보조 라벨,local_low_confidence,OFF_TOPIC,GOV_DIRECT_PLATFORM_OBLIGATION,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 포함 플랫폼 사업자의 준수 의무·정책 대응 이슈,카카오 포함 플랫폼 사업자의 준수 의무·정책 대응 이슈,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,platform_obligation,,
3666,산업동향,산업동향,플랫폼 시장점유율,"통신 3사, 데이터센터·AI 모델·충전 플랫폼에 사활",통신 3사 데이터센터 ai 모델 충전 플랫폼에 사활,매일일보,매일일보,"Thu, 25 Jun 2026 05:50:53 GMT","통신 3사, 데이터센터·AI 모델·충전 플랫폼에 사활 매일일보",https://news.google.com/rss/articles/CBMiY0FVX3lxTE5oT3ZvVVhSNVp5QV8xY2FyeVV6VG1xOEFoWDBkdjgwcUs4dDc4akUzUzdhT2hKUlpIdEJaRGFwYXRaalF4SWhwUmVuN05qQks1STBPSVdCdlllQkpHWC02OW5XNA?oc=5,google_rss_플랫폼 시장점유율 when:2d,123.5,35.0,"ai_infrastructure_security,market_power_platform",ai_infrastructure_security,,,,,,,,general,14.0,published_yesterday,business_change,global_incident:platform_regulation:platform_sector:platform_regulation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,unknown,123.5,"market_power_platform,ai_infrastructure_security",industry:ai_infrastructure,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,global_incident:platform_regulation:platform_sector:platform_regulation,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,global_incident:platform_regulation:platform_sector:platform_regulation,government_ai_core_policy,,
1309,정부/국회,정부_국회,금융감독원,"SKT, 하이닉스 美 AI 투자법인에 7384억원 출자…협력 확대",skt 하이닉스 ai 투자법인에 7384억원 출자 협력 확대,글로벌경제신문,글로벌경제신문,"Fri, 26 Jun 2026 01:59:34 GMT","SKT, 하이닉스 美 AI 투자법인에 7384억원 출자…협력 확대 글로벌경제신문",https://news.google.com/rss/articles/CBMibEFVX3lxTFA3bTZha2ZiTEhRb0JCd3ZjOUNDNHlETUU2ZVpDUzJaRzNNYWlXa2JCY3BTX3Vlek1rTmphbmdEU0pGaTB3cTNWdjhsOHVUNHo5Qng4clVWdEpSQkM0Zk5FQ2QwTXk1U05lTGQ4bNIBcEFVX3lxTE51bHBMUmN1emNlZk1KRnIzc1JiWEZiaFpGbmVDcGNRQzZiLUxNYmtCa210RmdQdkY1dVhlQWJ6Q0NaR3JwMDl0QXN1bUFEb2k4UXl5Zk9CcTB6WHVlNEhHR0dKV2hQOVVKZWZmWXJBRDc?oc=5,google_rss_금융감독원 AI when:2d,121.6,-41.0,ai_infrastructure_security,ai_infrastructure_security,SKT,v43_not_government_policy,,,,,,general,24.0,published_today,business_change,global_incident:mna_capital:skt:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,121.6,ai_infrastructure_security,government:tech_security_policy,global_incident:mna_capital:skt:mna_capital:general,global_incident:mna_capital:skt:mna_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:mna_capital:skt:mna_capital,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_AI_PLATFORM,domestic,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,global_incident:mna_capital:skt:mna_capital,comp_domestic_ai_platform,weak_gov_basis:no_public_actor_action_domain,
3552,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"HBM·TSMC 랠리 속 소외된 중국… 자금, 'AI 인프라'로 이동 조짐",hbm tsmc 랠리 속 소외된 중국 자금 ai 인프라 로 이동 조짐,글로벌이코노믹,글로벌이코노믹,"Wed, 24 Jun 2026 18:05:00 GMT","HBM·TSMC 랠리 속 소외된 중국… 자금, 'AI 인프라'로 이동 조짐 글로벌이코노믹",https://news.google.com/rss/articles/CBMiiAFBVV95cUxQcVY4V2VfSjNONWx1NzU3enZORGNKcVMxVTFUc2tLZUdjMkJlTnFXalF4amY3eW5Qd2hQN0NMX0JtUUhkcEFPN3ROSzZEaXB2Z0xmblFJenlwelFzMkhzaVduR0RLaDcyd0E2M0I4elIwNElVbkdVdkU3WlZrUVJINWM2SUoxRVFv?oc=5,google_rss_중국 AI when:2d,121.5,18.0,"ai_infrastructure_security,kim_beomsoo_trial",ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,ai_infra_company,121.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,,
