id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v27_event_key,v26가드레일사유
3260,산업동향,산업동향,인공지능 산업 동향,"딥엑스, 글로벌 AI 모델·개발자 플랫폼 연계 확대… 오픈 피지컬AI 생태계 구축 본격화",딥엑스 글로벌 ai 모델 개발자 플랫폼 연계 확대 오픈 피지컬ai 생태계 구축 본격화,FA저널,FA저널,"Tue, 14 Jul 2026 07:07:02 GMT","딥엑스, 글로벌 AI 모델·개발자 플랫폼 연계 확대… 오픈 피지컬AI 생태계 구축 본격화 FA저널",https://news.google.com/rss/articles/CBMia0FVX3lxTE53Rkc5VzBUWVZZSllNaEN5cHk1eTZDTmxNOVVYSGhRY0I2cldsd2hjSV9aRU1jSG9SZ3BtWGpXTnNuLTVlVFZ1bzJDalBEeDRPQThubkdWMl8wdmRaa2N4TDNacUo3MnVmdl9z?oc=5,google_rss_인공지능 산업 동향 when:2d,67.5,16.0,"ai_infrastructure_security,market_power_platform",ai_infrastructure_security,,v43_not_structural_industry,,,,,,general,14.0,published_yesterday,business_change,global_incident:platform_regulation:platform_sector:platform_regulation,general,,"generic_platform_without_digital_business_context:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,67.5,"market_power_platform,ai_infrastructure_security",industry:ai_infrastructure,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,global_incident:platform_regulation:platform_sector:platform_regulation,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,global_incident:platform_regulation:platform_sector:platform_regulation,government_ai_core_policy,,,
2231,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"법원, 쿠팡 동일인 변경 제동…김범석 지정·자료제출 요구 효력정지",법원 쿠팡 동일인 변경 제동 김범석 지정 자료제출 요구 효력정지,edaily.co.kr,이데일리,"Tue, 14 Jul 2026 05:10:06 GMT","법원, 쿠팡 동일인 변경 제동…김범석 지정·자료제출 요구 효력정지 edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxOV3EwcnoyeWVJbW9EbXJNS3Q4djZ2Q3hFN01DWnpCTEtvNXVndGNicHhLM0h6WEhPZXFjOEdUbzdmSDhrVmhvMTRQSUFoNGl4V2ItTGhaV1kxR3dMeEl6MWtiR0ZqTzFaOFM4ekJmd2FQaERQSnJIV2pRZm9lNHI5dg?oc=5,google_rss_쿠팡 site:edaily.co.kr when:2d,57.5,18.0,"ai_infrastructure_security,platform_obligation",ai_infrastructure_security,쿠팡,,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:coupang:coupang_designation_disclosure,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,overseas_platform_ai_rule_pass,Y,coupang,57.5,"ai_infrastructure_security,platform_obligation",competitor:ai_strategy,global_incident:platform_regulation:coupang:coupang_designation_disclosure:general,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:platform_regulation:coupang:coupang_designation_disclosure,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_ai_platform,,,
412,정부/국회,정부_국회,과학기술정보통신부,"'개인정보 유출' KT, 과징금 수위는?",개인정보 유출 kt 과징금 수위는,v.daum.net,v.daum.net,"Tue, 14 Jul 2026 04:24:37 GMT","'개인정보 유출' KT, 과징금 수위는? v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9TQ3ZiZDdMUmNSSDRnZGxFaGdfSXd3WEs3aTJITHJHUm1YcVlHTFNyOUV1Q0NLSEJCRXpXV3p0Zm5LSWVJcndEZS0yYm5zZ1YwRFVzOQ?oc=5,google_rss_과학기술정보통신부 과징금 when:2d,56.6,4.0,"antitrust_platform,legal_regulatory_enforcement,phishing_security,privacy_security_reliability",antitrust_general,KT,v43_not_government_policy,Y,,,,,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:kt:data_leak,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,56.6,"legal_regulatory_enforcement,privacy_security_reliability",government:regulatory_enforcement,global_incident:platform_regulation:kt:platform_regulation:sanction_penalty,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:kt:platform_regulation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,2,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,global_incident:platform_regulation:kt:platform_regulation,self_filler_reference,weak_gov_basis:no_public_actor_action_domain,,
419,정부/국회,정부_국회,과학기술정보통신부,"'개인정보 유출' KT, 과징금 수위는?",개인정보 유출 kt 과징금 수위는,더팩트,더팩트,"Tue, 14 Jul 2026 04:23:23 GMT","'개인정보 유출' KT, 과징금 수위는? 더팩트",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9iV0lvazZ1UkVWemNsQkpReWdKVXBiOTMtMU5lUTExR1RUMmx5TlVzOGh2TWxRanBpVVkzSFFQaEw0eWtNZnlfQWZCQ2J3Q0Q1emtqNlZMZlh0QdIBVEFVX3lxTE13N3p0YTM5VDQwcmVWMERTejE4OG9oQjVuUFQ5NDBoUDIxdlkyOHA2UlcwZlFEaWRLRTJGUlA4MmUtZU0taDgtRS1aa0FBT3Vpd1ZzYQ?oc=5,google_rss_과학기술정보통신부 조사 when:2d,56.6,4.0,"antitrust_platform,legal_regulatory_enforcement,phishing_security,privacy_security_reliability",antitrust_general,KT,v43_not_government_policy,Y,,,,,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:kt:data_leak,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,56.6,"legal_regulatory_enforcement,privacy_security_reliability",government:regulatory_enforcement,global_incident:platform_regulation:kt:platform_regulation:sanction_penalty,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:kt:platform_regulation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,global_incident:platform_regulation:kt:platform_regulation,comp_domestic_direct_risk,weak_gov_basis:no_public_actor_action_domain,,
2190,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,강경화 주미대사 닷새간 귀국…쿠팡·디지털 규제·대미 투자 협의,강경화 주미대사 닷새간 귀국 쿠팡 디지털 규제 대미 투자 협의,매일일보,매일일보,"Wed, 15 Jul 2026 01:53:02 GMT",강경화 주미대사 닷새간 귀국…쿠팡·디지털 규제·대미 투자 협의 매일일보,https://news.google.com/rss/articles/CBMiZEFVX3lxTFB0WW5GRUtBdmh6TG9ObDJQa2l0cm5YR0dlRkxNODFLV0ctQW1LVDhXWnZmNjJIUzN6UWNzM3ptSWstN2doNS1BLWNwbHJNUVdQNEcwUlVpSTVXZDZQVFA3LWt2VUs?oc=5,google_rss_쿠팡 규제 when:2d,56.0,11.0,policy_legislation,policy_legislation,쿠팡,,,,,,,general,24.0,published_today,general,event:쿠팡:policy_legislation,consultation,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,coupang,56.0,policy_legislation,competitor:general,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:강경화 주미대사 닷새간 귀국 쿠팡 디지털 규제 대미 투자 협의,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:강경화 주미대사 닷새간 귀국 쿠팡 디지털 규제 대미 투자 협의,comp_domestic_strategy,,,
2435,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"배민-배스킨라빈스·매일유업, 한정판 굿즈 출시·대학생 AI 영상 공모전 개최",배민 배스킨라빈스 매일유업 한정판 굿즈 출시 대학생 ai 영상 공모전 개최,여성소비자신문,여성소비자신문,"Tue, 14 Jul 2026 06:57:51 GMT","배민-배스킨라빈스·매일유업, 한정판 굿즈 출시·대학생 AI 영상 공모전 개최 여성소비자신문",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1vMVNxbzQ4SDR0VzlJajVLaVl2TkQwMXJHRnotVzc5NGxpcVdXc1VFaktsZ2xlWHpTcHFOVm41VVlYSWExVm5QVHB5SzVBc3JieGkzcjJVby12NUt1eGExa0tnUjhfdw?oc=5,google_rss_배달의민족 when:2d,55.5,14.0,"ai_infrastructure_security,self_pr_promo",ai_infrastructure_security,배달의민족,,,,,,,general,14.0,published_yesterday,business_change,global_incident:platform_regulation:baemin:delivery_app_fee_policy,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,baemin,55.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:platform_regulation:baemin:delivery_app_fee_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:baemin:delivery_app_fee_policy,comp_domestic_ai_platform,,,
1854,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"“사람 관여 없는 저품질 AI 콘텐츠 퇴출”…틱톡, AI 스팸 계정 단속 강화",사람 관여 없는 저품질 ai 콘텐츠 퇴출 틱톡 ai 스팸 계정 단속 강화,전자신문,전자신문,"Tue, 14 Jul 2026 07:37:10 GMT","“사람 관여 없는 저품질 AI 콘텐츠 퇴출”…틱톡, AI 스팸 계정 단속 강화 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1MaGxUQXFPd0dzZ3hzRl90eFBQN3BXZEQxV1FnZUFBS3lLMVJidlBqdmtmajlOSjRCMHhjb0F5alNGT1hCRzJRNUhoYmJ6dw?oc=5,google_rss_네이버 site:etnews.com when:2d,51.5,51.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor;brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,business_change,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,competitor_actor_action_pass,Y,naver,51.5,ai_infrastructure_security,competitor:platform_obligation,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation:general,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,comp_domestic_ai_platform,,,
446,정부/국회,정부_국회,과학기술정보통신부,"'해킹 은폐' KT, '역대급' 과징금 위기…2000억원 넘기나",해킹 은폐 kt 역대급 과징금 위기 2000억원 넘기나,네이트,네이트,"Tue, 14 Jul 2026 04:28:00 GMT","'해킹 은폐' KT, '역대급' 과징금 위기…2000억원 넘기나 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBMemdrUFV5a3A0Vkc0RUp6RW42N0JwdXBPRnc1ZVpIS0J3RjBqUnlacnBhWkg3ZmhCQ3ZEMzNsRXZpdDJLMU5uUFNkbEZyaUk0MmlF?oc=5,google_rss_과학기술정보통신부 해킹 when:2d,49.6,1.0,"antitrust_platform,legal_regulatory_enforcement,phishing_security,privacy_security_reliability",antitrust_general,KT,v43_not_government_policy,,,,,,general,14.0,published_yesterday,official_action,privacy_security:kt:data_leak,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,49.6,"legal_regulatory_enforcement,privacy_security_reliability",government:regulatory_enforcement,global_incident:platform_regulation:kt:platform_regulation:sanction_penalty,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:kt:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:kt:platform_regulation,comp_domestic_direct_risk,weak_gov_basis:no_public_actor_action_domain,,
2417,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"배민, 배스킨라빈스와 한정판 굿즈 '먹을 복 담을 통' 출시",배민 배스킨라빈스와 한정판 굿즈 먹을 복 담을 통 출시,아이뉴스24,아이뉴스24,"Tue, 14 Jul 2026 09:05:40 GMT","배민, 배스킨라빈스와 한정판 굿즈 '먹을 복 담을 통' 출시 아이뉴스24",https://news.google.com/rss/articles/CBMiS0FVX3lxTE9NUTNlVWhiZDZVV29SMHR4VzJoWWd4RWlpMXhnWkFSMUFMSUJpYkFuSGR4eGEwN0dvX2J0ZmFuNlUyeXJYb1RPZUFUVQ?oc=5,google_rss_배달의민족 when:2d,48.5,7.0,self_pr_promo,,배달의민족,,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,baemin,48.5,,,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:baemin:delivery_app_fee_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:baemin:delivery_app_fee_policy,comp_domestic_finance_commerce,,,
2440,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"`먹을 복` 가득 담았다…배민, 배스킨라빈스 협업 한정 굿즈 출시",먹을 복 가득 담았다 배민 배스킨라빈스 협업 한정 굿즈 출시,디지털데일리,디지털데일리,"Tue, 14 Jul 2026 01:05:56 GMT","`먹을 복` 가득 담았다…배민, 배스킨라빈스 협업 한정 굿즈 출시 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE54aUZGczdsdnhqSldFTm1xbGs2UVFvUzY2VEszRDBvTnFnZ0J4VGJqbE94d25EOFBPaVh4RVh5RFd1MTRBa1NGMGNHbDhKRnhBb3ktQ1hfR1hpN1pTcXBpY1F4b0Q?oc=5,google_rss_배달의민족 when:2d,46.5,7.0,self_pr_promo,,배달의민족,,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,baemin,46.5,,,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:baemin:delivery_app_fee_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:baemin:delivery_app_fee_policy,comp_domestic_finance_commerce,,,
2428,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"""아이스크림 먹고, 도시락통으로"" 배민·배라, 다회용 한정판 굿즈 출시",아이스크림 먹고 도시락통으로 배민 배라 다회용 한정판 굿즈 출시,뉴시스,뉴시스,"Tue, 14 Jul 2026 00:46:48 GMT","""아이스크림 먹고, 도시락통으로"" 배민·배라, 다회용 한정판 굿즈 출시 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTFA0djFaUmJBUjc0TGhaM3lnNXA4bDRMVEppN0NmTzBscEtHU0tNQWNJeFE5UVllVmYydjdTMEE3cE1ORVJYZGdvVGo1VG9tMTllY1JDZmZUbW4xckp4ZGhSdEo4aEt6RzJSYnNXb2E1cVhCbkE5VWFFRNIBeEFVX3lxTFA0djFaUmJBUjc0TGhaM3lnNXA4bDRMVEppN0NmTzBscEtHU0tNQWNJeFE5UVllVmYydjdTMEE3cE1ORVJYZGdvVGo1VG9tMTllY1JDZmZUbW4xckp4ZGhSdEo4aEt6RzJSYnNXb2E1cVhCbkE5VWFFRA?oc=5,google_rss_배달의민족 when:2d,46.5,7.0,self_pr_promo,,배달의민족,,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,baemin,46.5,,,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:baemin:delivery_app_fee_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:baemin:delivery_app_fee_policy,comp_domestic_finance_commerce,,,
2436,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"배민·배스킨라빈스, 한정판 아이스크림 통 굿즈 출시",배민 배스킨라빈스 한정판 아이스크림 통 굿즈 출시,지디넷코리아,지디넷코리아,"Tue, 14 Jul 2026 00:41:41 GMT","배민·배스킨라빈스, 한정판 아이스크림 통 굿즈 출시 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTE51MWRBYlpKZFJwaDBrWmpDdm83M0dIdk9ZVEVnSHN5cjVWeV9YUUF0YkFUY1lsSk5zMXdSLWFXblFGVHF6Q3lLSGJjd2hLWDdOYW0yaDhB?oc=5,google_rss_배달의민족 when:2d,46.5,7.0,self_pr_promo,,배달의민족,,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,baemin,46.5,,,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:baemin:delivery_app_fee_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:baemin:delivery_app_fee_policy,comp_domestic_finance_commerce,,,
3324,정부/국회,정부_국회,가상자산 해외이전,"빗썸, 동의 없이 개인정보 해외로 넘겨…과징금 2.1억 부과",빗썸 동의 없이 개인정보 해외로 넘겨 과징금 2 1억 부과,MSN,MSN,"Tue, 14 Jul 2026 19:29:08 GMT","빗썸, 동의 없이 개인정보 해외로 넘겨…과징금 2.1억 부과 MSN",https://news.google.com/rss/articles/CBMi_gNBVV95cUxNakpXY2g3VG1TbElkWXgyZDBoNS1jQ3A2UEFldGs1RkRUbW82MjNjeGhxVGdKc1laekJnWk9xV2pyVEpFc3BIVHZwbGhHZGNHa1hyeTluQ1JSNk50MGVTWE1OdVBpUFhnZklZQ3VuRnBVSXdZVU81ZmliRklSbUU0VUpmcUw3VF9hNFlzVHA4dVhHbUQtQzFLZ2FqdHE5UXliWGlOUllUbFRNaXBHYThpVHktQS1JMG1aSTBPZTRoS211YmdCeDFFOW5GZ2N0VnE2WHoxNjlnTkRWYlVDLWp1UGo4SW5KXzRJdFo4cDhHUE85R1lQOWl4eHJZS0JmeVRpM2VlVmpTclE2OFlISW9HbUJsWkJRbWQyNmVTczNwUGlmSkZuTUpEa0d6WDJiNTN3dHpzNEktZDJjeUhWYkJGUEVXczUzeC13ZmR5UDNyYzR5Y1cyZl9oMVg1bzhuNVRfV3FtalF5b01fX0VQMXRoSkIxZ0h4QzBUbjBDRFVIQzg3di12ZWlOSVRTX3VaOVV5Vmc4WmcxZ0VhbUlCV0Z1Ty1VUWVOSGFKdmNOVHBhdTlxc3MwR0RQeTYzd19ZSjFQY2RiWE83a3UwWkpWSW1KOUh3ZndnYTVhMXZ3dkx0MTR2QUNvbEx4YThpbk5TRVFhc2thWlI3SFY1enRXVVE?oc=5,google_rss_가상자산 해외이전 when:2d,44.0,22.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,v43_not_government_policy,,,,,,general,24.0,published_today,official_action,v27:platform_enforcement:microsoft:privacy_data_violation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,44.0,"legal_regulatory_enforcement,digital_asset_stablecoin",government:regulatory_enforcement,global_incident:platform_enforcement:microsoft:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:microsoft:privacy_data_violation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_enforcement:microsoft:privacy_data_violation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,overseas,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,global_incident:platform_enforcement:microsoft:privacy_data_violation,comp_overseas_regulation_data,weak_gov_basis:no_public_actor_action_domain,platform_enforcement:microsoft:privacy_data_violation,
